rank_descending,open_bitstring,probability,scaled_Np,conditional_probability,scaled_conditional_Lp
2086,011000000101,2.57437236284360816e-06,6.74856268685274818e-01,1.63949550314901381e-04,6.71537358089836056e-01
2087,011010001101,2.57242668991494495e-06,6.74346222201063328e-01,1.63825639645909466e-04,6.71029819989645171e-01
2088,001101010001,2.57201101824937587e-06,6.74237256367964388e-01,1.63799167491518628e-04,6.70921390045260302e-01
2089,001010100111,2.57134986804324389e-06,6.74063939808328128e-01,1.63757061974635978e-04,6.70748925848108968e-01
2090,110100000111,2.57010130502012353e-06,6.73736636503195263e-01,1.63677546925012669e-04,6.70423232204851893e-01
2091,011101011010,2.56905014444226098e-06,6.73461081064672062e-01,1.63610603499680473e-04,6.70149031934691219e-01
2092,100100001110,2.56894179521472007e-06,6.73432677964767579e-01,1.63603703251919628e-04,6.70120768519862797e-01
2093,101110100110,2.56706759809138167e-06,6.72941368434067155e-01,1.63484344537536341e-04,6.69631875225748852e-01
2094,010110110101,2.56499748403606644e-06,6.72398700455150600e-01,1.63352508804148272e-04,6.69091876061791324e-01
2095,101101111010,2.56374423564109739e-06,6.72070168907899834e-01,1.63272695365442342e-04,6.68764960216851834e-01
2096,010001010100,2.56360377795403390e-06,6.72033348767982264e-01,1.63263750282374856e-04,6.68728321156607408e-01
2097,010110001011,2.56350882627308526e-06,6.72008457754531663e-01,1.63257703260732647e-04,6.68703552555960923e-01
2098,100111000010,2.56271098670591883e-06,6.71799308899036385e-01,1.63206892647571822e-04,6.68495432284454183e-01
2099,100110110011,2.56006833576988251e-06,6.71106553812060080e-01,1.63038594759179386e-04,6.67806084133598765e-01
2100,110100101001,2.55634752500031119e-06,6.70131165593681577e-01,1.62801633991078130e-04,6.66835492827456022e-01
2101,110100010011,2.55580154543849175e-06,6.69988040327427981e-01,1.62766863145596209e-04,6.66693071444362073e-01
2102,100010110001,2.55272124235679898e-06,6.69180557356380712e-01,1.62570693270419598e-04,6.65889559635638673e-01
2103,110100000000,2.55116632922054744e-06,6.68772946207191188e-01,1.62471668236921496e-04,6.65483953098430447e-01
2104,001111010011,2.54910766071364614e-06,6.68233278610118053e-01,1.62340561416157969e-04,6.64946939560583039e-01
2105,001100111001,2.54503889449521447e-06,6.67166675958553501e-01,1.62081441017929514e-04,6.63885582409439290e-01
2106,010011000100,2.54458729113973578e-06,6.67048290848534897e-01,1.62052680544844856e-04,6.63767779511684530e-01
2107,011010101011,2.54203230372325469e-06,6.66378516227228879e-01,1.61889965529706339e-04,6.63101298809677164e-01
2108,100011111101,2.53245748377984326e-06,6.63868534627983231e-01,1.61280190717513099e-04,6.60603661178933654e-01
2109,000010111111,2.53012951063705500e-06,6.63258270436440145e-01,1.61131933163394660e-04,6.59996398237264525e-01
2110,111111011001,2.52726478040502031e-06,6.62507298594493643e-01,1.60949492099275710e-04,6.59249119638633307e-01
2111,101001010001,2.52280948831451892e-06,6.61339370504721247e-01,1.60665755703833516e-04,6.58086935362902081e-01
2112,001000011001,2.51874568244518615e-06,6.60274068178910878e-01,1.60406951206682900e-04,6.57026872142573160e-01
2113,111111100100,2.51189399681985914e-06,6.58477939902345155e-01,1.59970599887276004e-04,6.55239577138282514e-01
2114,010011001111,2.50995747744559599e-06,6.57970292967498316e-01,1.59847272164694417e-04,6.54734426786588330e-01
2115,110111010101,2.50797029270131044e-06,6.57449364409892323e-01,1.59720717805301603e-04,6.54216060130515364e-01
2116,111100011000,2.50540351307274288e-06,6.56776498530941111e-01,1.59557251800175495e-04,6.53546503373518828e-01
2117,100100010101,2.50375109888431290e-06,6.56343328065929321e-01,1.59452017387688326e-04,6.53115463219971382e-01
2118,101011100101,2.49941894584636777e-06,6.55207680139950233e-01,1.59176123133726572e-04,6.51985400355744038e-01
2119,010101101101,2.49776432809378584e-06,6.54773932023817395e-01,1.59070748386703120e-04,6.51553785391935980e-01
2120,100100111111,2.49696732396357677e-06,6.54565002173107868e-01,1.59019990978554685e-04,6.51345883048159990e-01
2121,110100000110,2.49629168394359400e-06,6.54387887195709506e-01,1.58976962674238763e-04,6.51169639113681975e-01
2122,010001010011,2.49485416511543672e-06,6.54011050260021043e-01,1.58885413926727632e-04,6.50794655443876380e-01
2123,111010111000,2.49421571184303126e-06,6.53843683565379585e-01,1.58844753869768232e-04,6.50628111850570678e-01
2124,111111000110,2.49195306548417369e-06,6.53250544398283228e-01,1.58700656668287003e-04,6.50037889713303563e-01
2125,111011100011,2.49182448818265028e-06,6.53216838630152674e-01,1.58692468190555625e-04,6.50004349708515838e-01
2126,010001110001,2.49107315753270336e-06,6.53019881808252989e-01,1.58644619509465612e-04,6.49808361510771149e-01
2127,001101001110,2.48723406943715996e-06,6.52013487898534860e-01,1.58400126220162118e-04,6.48806916997784033e-01
2128,000000010101,2.48447873722046229e-06,6.51291194089920866e-01,1.58224652196118151e-04,6.48088175395299948e-01
2129,001011011011,2.48361837573028140e-06,6.51065655487438888e-01,1.58169859858591823e-04,6.47863745980792105e-01
2130,100010110101,2.48300382836099115e-06,6.50904555581863664e-01,1.58130722255074709e-04,6.47703438356786010e-01
2131,010100000000,2.48247539929814815e-06,6.50766031073613749e-01,1.58097069117526753e-04,6.47565595105389580e-01
2132,111110100001,2.47989352267713441e-06,6.50089207608674724e-01,1.57932641656646089e-04,6.46892100225622380e-01
2133,100010100110,2.47697322742930778e-06,6.49323669731228459e-01,1.57746661920544882e-04,6.46130327226551837e-01
2134,010011100001,2.47637488036183093e-06,6.49166816637571809e-01,1.57708556037316426e-04,6.45974245528848079e-01
2135,101110001000,2.47355999343710326e-06,6.48428910919575996e-01,1.57529289256738247e-04,6.45239968795599861e-01
2136,010001110101,2.47280988030847766e-06,6.48232273263585568e-01,1.57481518113799292e-04,6.45044298194121901e-01
2137,001100111110,2.47199184822219821e-06,6.48017831060359928e-01,1.57429421534988718e-04,6.44830910607313790e-01
2138,000001110010,2.46646046637785755e-06,6.46567812498157091e-01,1.57077154093382897e-04,6.43388023166496348e-01
2139,100000011110,2.46256435197155262e-06,6.45546469483230689e-01,1.56829029069160096e-04,6.42371703067279753e-01
2140,111001110110,2.46030315741605019e-06,6.44953710897673060e-01,1.56685024326140056e-04,6.41781859639869667e-01
2141,111100011010,2.45792124238174164e-06,6.44329306162919280e-01,1.56533331469116139e-04,6.41160525697499706e-01
2142,110111100110,2.45741052271490493e-06,6.44195424066576039e-01,1.56500806158899411e-04,6.41027302026851986e-01
2143,011111010010,2.45618802879901091e-06,6.43874954621487916e-01,1.56422951326915384e-04,6.40708408635045412e-01
2144,000111110010,2.45497678764085027e-06,6.43557435019323054e-01,1.56345813129632997e-04,6.40392450578976757e-01
2145,011001111101,2.45380356126891709e-06,6.43249880765279003e-01,1.56271095913556457e-04,6.40086408861927247e-01
2146,110001111111,2.45157554160753826e-06,6.42665818779166509e-01,1.56129203921998450e-04,6.39505219264505653e-01
2147,010011110101,2.45086879297025336e-06,6.42480548864394096e-01,1.56084194457578720e-04,6.39320860498242438e-01
2148,100101011001,2.44796894803633530e-06,6.41720371914037080e-01,1.55899517104853545e-04,6.38564422061480119e-01
2149,110110110010,2.44639148183301953e-06,6.41306848613635072e-01,1.55799055773616713e-04,6.38152932448734056e-01
2150,111000101010,2.44533870214644237e-06,6.41030868735476989e-01,1.55732009234939479e-04,6.37878309826312107e-01
2151,110000010010,2.44249033837538955e-06,6.40284187263078119e-01,1.55550610472997552e-04,6.37135300497397972e-01
2152,011100001110,2.43933590149749822e-06,6.39457270562160174e-01,1.55349719368396116e-04,6.36312450532950491e-01
2153,111110011110,2.43886841821480550e-06,6.39334722624501972e-01,1.55319947578159637e-04,6.36190505280141871e-01
2154,011000010100,2.43730494373395339e-06,6.38924867170193478e-01,1.55220377313281010e-04,6.35782665475199016e-01
2155,111100000010,2.43729516026312757e-06,6.38922302492017313e-01,1.55219754250484991e-04,6.35780113409986525e-01
2156,010111110001,2.42981337885373345e-06,6.36960998386233102e-01,1.54743275122861957e-04,6.33828454903242577e-01
2157,101100011100,2.42950221812686393e-06,6.36879429468648617e-01,1.54723458773843380e-04,6.33747287137662485e-01
2158,011010110101,2.42515373442392451e-06,6.35739500556825265e-01,1.54446524497381079e-04,6.32612964341272899e-01
2159,101101010100,2.42208829987661269e-06,6.34935915282854757e-01,1.54251301528549793e-04,6.31813331060939953e-01
2160,001110011101,2.42065657107149517e-06,6.34560596166966029e-01,1.54160121520109758e-04,6.31439857746369571e-01
2161,001101000111,2.41858348701817430e-06,6.34017149620892284e-01,1.54028096641652969e-04,6.30899083844210562e-01
2162,010010000101,2.41844428019804743e-06,6.33980657388236946e-01,1.54019231220360380e-04,6.30862771078596118e-01
2163,111000000000,2.41797591161735016e-06,6.33857877375018641e-01,1.53989403049698182e-04,6.30740594891563755e-01
2164,000010000111,2.41790337339932439e-06,6.33838861916392493e-01,1.53984783435069932e-04,6.30721672950046441e-01
2165,100011011100,2.41582941741250685e-06,6.33295186798184195e-01,1.53852703027309494e-04,6.30180671599859688e-01
2166,011111101010,2.41467733073284536e-06,6.32993174187631014e-01,1.53779332097843141e-04,6.29880144272765508e-01
2167,000110001000,2.41353582423026907e-06,6.32693935107019656e-01,1.53706634969610998e-04,6.29582376835526647e-01
2168,000101110111,2.41271783232549157e-06,6.32479503437133661e-01,1.53654540949769465e-04,6.29368999730255729e-01
2169,000001111001,2.41265945981058152e-06,6.32464201432585083e-01,1.53650823481500919e-04,6.29353772980227766e-01
2170,011001101100,2.41090715094927191e-06,6.32004844178445935e-01,1.53539227251689317e-04,6.28896674822919444e-01
2171,010011001110,2.40667163152690349e-06,6.30894528174988589e-01,1.53269487133798888e-04,6.27791819300040244e-01
2172,010010100101,2.40594826775846759e-06,6.30704902703275727e-01,1.53223419530580001e-04,6.27603126397255684e-01
2173,111001000011,2.40247876721887673e-06,6.29795393953825222e-01,1.53002463517575352e-04,6.26698090567988642e-01
2174,000000000010,2.40219969027100437e-06,6.29722235606402170e-01,1.52984690432077990e-04,6.26625292009791446e-01
2175,111001011001,2.40010892616674657e-06,6.29174154341055614e-01,1.52851539595138066e-04,6.26079906181685519e-01
2176,111110011011,2.39700005870932665e-06,6.28359183390297726e-01,1.52653550590521191e-04,6.25268943218774798e-01
2177,000010111101,2.39674435103656039e-06,6.28292151158128087e-01,1.52637265783176618e-04,6.25202240647891427e-01
2178,111011111110,2.39394158432557462e-06,6.27557422681443433e-01,1.52458770881453787e-04,6.24471125530434712e-01
2179,011011011101,2.39339889209567749e-06,6.27415159169529280e-01,1.52424209390530728e-04,6.24329561663613863e-01
2180,000101110001,2.38952093145950009e-06,6.26398575056519191e-01,1.52177240493716633e-04,6.23317977062263329e-01
2181,001110100110,2.38942628322418134e-06,6.26373763589519794e-01,1.52171212797085580e-04,6.23293287616862535e-01
2182,000001110101,2.38798123095460882e-06,6.25994951807364974e-01,1.52079184280466380e-04,6.22916338812790293e-01
2183,110100000010,2.38641531306066884e-06,6.25584455826975971e-01,1.51979458406211756e-04,6.22507861631843351e-01
2184,101010100010,2.38396108497525535e-06,6.24941094659753338e-01,1.51823160274371452e-04,6.21867664483825466e-01
2185,010000110111,2.38394248379890772e-06,6.24936218472980864e-01,1.51821975653785283e-04,6.21862812277904520e-01
2186,000101101011,2.38354144490596539e-06,6.24831088533429391e-01,1.51796435391193254e-04,6.21758199362327568e-01
2187,010111001011,2.38061434731195268e-06,6.24063767461744523e-01,1.51610022445967198e-04,6.20994651938681641e-01
2188,001100011000,2.37949196393853708e-06,6.23769541394703864e-01,1.51538543179017198e-04,6.20701872861254444e-01
2189,010100011000,2.37885327836626967e-06,6.23602113804047398e-01,1.51497868327982762e-04,6.20535268671417395e-01
2190,100011011010,2.37551523796062987e-06,6.22727066539951357e-01,1.51285284386616523e-04,6.19664524847581277e-01
2191,010111111101,2.37393520437398544e-06,6.22312870215414038e-01,1.51184659550927770e-04,6.19252365520600145e-01
2192,000000110111,2.37366441820988727e-06,6.22241885247212689e-01,1.51167414466076732e-04,6.19181729653050295e-01
2193,011101101111,2.37262807506900633e-06,6.21970214110889597e-01,1.51101414692939143e-04,6.18911394582278729e-01
2194,010110011101,2.37144970458714731e-06,6.21661311359293145e-01,1.51026369872930366e-04,6.18604010999522780e-01
2195,000011011111,2.36455353225789039e-06,6.19853521160212417e-01,1.50587185406613741e-04,6.16805111425489883e-01
2196,110100010110,2.36281827483587039e-06,6.19398633838574408e-01,1.50476675101994680e-04,6.16352461217770209e-01
2197,111010001000,2.35497382679314559e-06,6.17342258850862358e-01,1.49977099458767696e-04,6.14306199383112483e-01
2198,101010011111,2.35444575021813428e-06,6.17203826745182593e-01,1.49943468769495806e-04,6.14168448079854823e-01
2199,101010100110,2.35219672766215466e-06,6.16614258976267871e-01,1.49800239203321629e-04,6.13581779776805392e-01
2200,110100100110,2.35209348793532606e-06,6.16587195301318114e-01,1.49793664355396549e-04,6.13554849199704266e-01
2201,110011110110,2.35192197173291353e-06,6.16542233357952885e-01,1.49782741302980721e-04,6.13510108377009034e-01
2202,100101100111,2.35171037787994793e-06,6.16486765298961070e-01,1.49769265895326463e-04,6.13454913107257194e-01
2203,001000111101,2.35057500211142438e-06,6.16189133353497231e-01,1.49696959204431810e-04,6.13158744901352692e-01
2204,100100110000,2.34627059189327039e-06,6.15060758041269473e-01,1.49422831758914314e-04,6.12035918884513030e-01
2205,110010001010,2.34488917321485096e-06,6.14698627423233890e-01,1.49334855763525164e-04,6.11675569207399072e-01
2206,000001100111,2.34385110512732822e-06,6.14426504102498328e-01,1.49268746136727579e-04,6.11404784176036165e-01
2207,001001011001,2.34208913572941190e-06,6.13964614396650954e-01,1.49156534673216569e-04,6.10945166021495067e-01
2208,110001110100,2.34032465999205223e-06,6.13502067668956541e-01,1.49044163592848799e-04,6.10484894076308682e-01
2209,110100110100,2.33882484332765433e-06,6.13108899729284618e-01,1.48948647391994597e-04,6.10093659717609871e-01
2210,001010100110,2.33836356719902014e-06,6.12987978959819935e-01,1.48919270905922845e-04,6.09973333630659975e-01
2211,010110000000,2.33008254331679056e-06,6.10817158235236746e-01,1.48391891820739215e-04,6.07813188897747825e-01
2212,110101100111,2.32936369476469785e-06,6.10628716400396954e-01,1.48346111770206852e-04,6.07625673810767264e-01
2213,011100010011,2.32819155556718085e-06,6.10321447142603057e-01,1.48271463791105974e-04,6.07319915688370071e-01
2214,101101011000,2.32752475040438745e-06,6.10146648170007744e-01,1.48228998136888467e-04,6.07145976368695162e-01
2215,010111011110,2.32694733207250419e-06,6.09995281418814539e-01,1.48192225105441211e-04,6.06995354031887202e-01
2216,111001000100,2.32311210158381407e-06,6.08989898757587356e-01,1.47947977488798750e-04,6.05994915794119682e-01
2217,000100101001,2.32158183750706188e-06,6.08588749211451230e-01,1.47850522236843873e-04,6.05595739082112505e-01
2218,010101000010,2.31980925897710600e-06,6.08124078385294475e-01,1.47737635128095135e-04,6.05133353484677672e-01
2219,111001001111,2.31731575871095543e-06,6.07470422251524700e-01,1.47578835937563923e-04,6.04482912000261829e-01
2220,110010001110,2.31573313666697200e-06,6.07055547378426708e-01,1.47478046255319602e-04,6.04070077461789090e-01
2221,101000101001,2.31075886125050165e-06,6.05751570923651506e-01,1.47161258276453971e-04,6.02772513900355467e-01
2222,101010001000,2.30981262537340204e-06,6.05503520865885103e-01,1.47100997007034925e-04,6.02525683740815055e-01
2223,001010011110,2.30970992974001542e-06,6.05476599821766603e-01,1.47094456809837310e-04,6.02498895093093623e-01
2224,111111101000,2.30851090477901764e-06,6.05162282622390801e-01,1.47018096604138569e-04,6.02186123690551578e-01
2225,001110100001,2.30777760610436550e-06,6.04970052774622791e-01,1.46971396293922780e-04,6.01994839219907707e-01
2226,000011010101,2.30645043175403014e-06,6.04622141981728478e-01,1.46886874862187621e-04,6.01648639435520494e-01
2227,101101000110,2.30617082178695118e-06,6.04548843906518529e-01,1.46869067831228230e-04,6.01575701836710830e-01
2228,110001111011,2.30326406324839094e-06,6.03786854596186195e-01,1.46683950183855525e-04,6.00817459953072230e-01
2229,011001111001,2.30307481992941352e-06,6.03737245595576177e-01,1.46671898175570206e-04,6.00768094927135565e-01
2230,010110111101,2.30193903762982784e-06,6.03439507080433590e-01,1.46599565594642786e-04,6.00471820675656853e-01
2231,001100110101,2.30192537401072499e-06,6.03435925244667493e-01,1.46598695423629498e-04,6.00468256455186422e-01
