scaled_time_t_over_tstar,time,g1,physical_diagonal_rate,physical_off_diagonal_rate,printed_diagonal_rate,printed_off_diagonal_rate,dominant_physical_rate
0.429875,0.06752460709809562,20.0,0.24775243320751902,0.4698605880653977,-0.24775243320751902,-0.4698605880653977,0.24775243320751902
0.43975000000000003,0.06907576847080557,20.0,0.2603736980346809,0.4507951223034053,-0.2603736980346809,-0.4507951223034053,0.2603736980346809
0.44962500000000005,0.07062692984351554,20.0,0.27340002794360174,0.4323225320819112,-0.27340002794360174,-0.4323225320819112,0.27340002794360174
0.4595,0.07217809121622551,20.0,0.28684211684871536,0.4144213070469221,-0.28684211684871536,-0.4144213070469221,0.28684211684871536
0.46937500000000004,0.07372925258893546,20.0,0.3007112961106822,0.3970713472461639,-0.3007112961106822,-0.3970713472461639,0.3007112961106822
0.47925,0.07528041396164542,20.0,0.31501958098769844,0.3802538468933171,-0.31501958098769844,-0.3802538468933171,0.31501958098769844
0.48912500000000003,0.07683157533435539,20.0,0.3297797215775353,0.3639511900207099,-0.3297797215775353,-0.3639511900207099,0.3297797215775353
0.499,0.07838273670706533,20.0,0.34500525877447386,0.3481468565957894,-0.34500525877447386,-0.3481468565957894,0.34500525877447386
0.508875,0.07993389807977529,20.0,0.3607105858384354,0.3328253378722219,-0.3607105858384354,-0.3328253378722219,0.3328253378722219
0.51875,0.08148505945248527,20.0,0.37691101625864065,0.31797205991194716,-0.37691101625864065,-0.31797205991194716,0.31797205991194716
0.528625,0.08303622082519521,20.0,0.39362285869325203,0.30357331435500684,-0.39362285869325203,-0.30357331435500684,0.30357331435500684
0.5385,0.08458738219790518,20.0,0.41086349988238147,0.2896161956336603,-0.41086349988238147,-0.2896161956336603,0.2896161956336603
0.5483750000000001,0.08613854357061515,20.0,0.42865149656780965,0.2760885439296081,-0.42865149656780965,-0.2760885439296081,0.2760885439296081
0.55825,0.0876897049433251,20.0,0.4470066776128092,0.2629788932608156,-0.4470066776128092,-0.2629788932608156,0.2629788932608156
0.568125,0.08924086631603506,20.0,0.4659502577044366,0.25027642415983375,-0.4659502577044366,-0.25027642415983375,0.25027642415983375
0.5780000000000001,0.09079202768874503,20.0,0.48550496424461287,0.23797092047050106,-0.48550496424461287,-0.23797092047050106,0.23797092047050106
0.587875,0.09234318906145499,20.0,0.5056951793027158,0.22605272984611224,-0.5056951793027158,-0.22605272984611224,0.22605272984611224
0.59775,0.09389435043416494,20.0,0.5265470988204907,0.21451272758083514,-0.5265470988204907,-0.21451272758083514,0.21451272758083514
0.6076250000000001,0.09544551180687491,20.0,0.5480889116414613,0.20334228344849326,-0.5480889116414613,-0.20334228344849326,0.20334228344849326
