series,alpha,tau_gamma_f_t,d_cold,d_hot,d_cold_minus_hot,provenance
alpha_1_over_3,0.3333333333333333,2.81,0.15048043896111202,0.11289016147580709,0.037590277485304927,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.82,0.14947368359728866,0.11213943891860213,0.037334244678686526,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.83,0.14847363165136696,0.11139373275756813,0.03707989889379883,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.84,0.1474802387345554,0.11065300876409567,0.03682722997045973,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.85,0.14649346075051667,0.1099172329561956,0.03657622779432107,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.86,0.14551325389344322,0.10918637159652296,0.03632688229692026,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.87,0.14453957464614478,0.108460391190417,0.036079183455727776,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.88,0.14357237977814946,0.10773925848396178,0.035833121294187684,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.89,0.1426116263438163,0.10702294046206312,0.03558868588175318,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.9,0.14165727168046177,0.1063114043465442,0.03534586733391758,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.91,0.14070927340649764,0.10560461759425852,0.03510465581223912,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.92,0.13976758941958206,0.10490254789522124,0.03486504152436082,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.93,0.13883217789478194,0.10420516317075615,0.034627014724025795,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.94,0.13790299728274888,0.10351243157166157,0.03439056571108731,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.95,0.13698000630790585,0.10282432147639221,0.03415568483151364,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.96,0.1360631639666471,0.10214080148925772,0.03392236247738939,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.97,0.1351524295255488,0.10146184043863796,0.03369058908691083,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.98,0.13424776251959306,0.10078740737521522,0.03346035514437784,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,2.99,0.1333491227504022,0.10011747157022181,0.033231651180180385,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.0,0.13245647028448598,0.09945200251370455,0.033004467770781434,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.0100000000000002,0.13156976545149987,0.09879096991280382,0.032778795538696046,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.02,0.1306889688425147,0.09813434369005025,0.03255462515246446,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.0300000000000002,0.1298140413082981,0.09748209398167489,0.032331947326623214,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.04,0.12894494395760764,0.09683419113593673,0.032110752821670904,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.0500000000000003,0.12808163815549428,0.09619060571146333,0.03189103244403095,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.06,0.12722408552161862,0.09555130847560848,0.03167277704601014,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.0700000000000003,0.12637224792857626,0.09491627040282377,0.03145597752575249,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.08,0.1255260875002365,0.09428546267304447,0.03124062482719203,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.09,0.12468556661009002,0.09365885667009105,0.031026709939998967,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.1,0.12385064787960892,0.09303642398008428,0.030814223899524637,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.11,0.12302129417661725,0.09241813638987519,0.030603157786742066,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.12,0.12219746861367145,0.09180396588548853,0.03039350272818292,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.13,0.12137913454645316,0.09119388465058087,0.03018524989587229,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.14,0.1205662555721707,0.09058786506491177,0.029978390507258923,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.15,0.11975879552797347,0.0899858797028294,0.029772915825144075,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.16,0.11895671848937417,0.08938790133176922,0.029568817157604954,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.17,0.1181599887686837,0.08879390291076615,0.029366085857917543,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.18,0.11736857091345508,0.08820385758897978,0.029164713324475303,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.19,0.11658242970493853,0.08761773870423362,0.02896469100070491,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.2,0.11580153015654555,0.08703551978156544,0.02876601037498011,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.21,0.11502583751232483,0.08645717453179287,0.028568662980531956,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.22,0.1142553172454465,0.08588267685008957,0.028372640395356932,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.23,0.11348993505669776,0.08531200081457543,0.028177934242122324,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.24,0.11272965687298739,0.0847451206849181,0.027984536188069287,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.25,0.111974448845861,0.08418201090094826,0.027792437944912735,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.2600000000000002,0.11122427735002546,0.08362264608128477,0.027601631268740698,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.27,0.11047910898188354,0.08306700102197516,0.02741210795990838,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.2800000000000002,0.10973891055807754,0.08251505069514421,0.027223859862933325,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.29,0.10900364911404319,0.08196677024765812,0.02703687886638506,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.3000000000000003,0.10827329190257316,0.08142213499979745,0.026851156902775716,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.31,0.10754780639238938,0.08088112044394309,0.02666668594844629,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.3200000000000003,0.10682716026672484,0.08034370224327354,0.026483458023451298,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.33,0.10611132142191576,0.07980985623047294,0.026301465191442816,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.34,0.10540025796600148,0.07927955840645111,0.026120699559550375,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.35,0.10469393821733532,0.07875278493907407,0.025941153278261242,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.36,0.10399233070320263,0.0782295121619058,0.025762818541296834,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.37,0.1032954041584498,0.07770971657296098,0.02558568758548882,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.38,0.10260312752412099,0.07719337483346811,0.025409752690652876,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.39,0.10191546994610463,0.07668046376664384,0.025235006179460798,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.4,0.10123240077378806,0.07617096035647736,0.025061440417310704,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.41,0.10055388955872216,0.07566484174652546,0.024889047812196696,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.42,0.09987990605329339,0.07516208523871788,0.024717820814575506,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.43,0.09921042020940589,0.07466266829217298,0.024547751917232907,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.44,0.09854540217717107,0.07416656852202333,0.024378833655147744,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.45,0.09788482230360673,0.07367376369825142,0.024211058605355315,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.46,0.09722865113134425,0.07318423174453559,0.024044419386808666,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.47,0.09657685939734459,0.0726979507371051,0.023878908660239492,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.48,0.09592941803162217,0.07221489890360577,0.023714519128016393,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.49,0.09528629815597804,0.07173505462197446,0.023551243534003577,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.5,0.09464747108274058,0.07125839641932369,0.023389074663416887,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.5100000000000002,0.0940129083135144,0.07078490297083538,0.02322800534267902,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.52,0.09338258153793884,0.07031455309866394,0.0230680284392749,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.5300000000000002,0.09275646263245249,0.06984732577084836,0.022909136861604132,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.54,0.09213452365906769,0.06938320010023469,0.022751323558832998,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.5500000000000003,0.09151673686415193,0.06892215534340546,0.022594581520746476,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.56,0.09090307467721812,0.06846417089962041,0.022438903777597705,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.5700000000000003,0.09029350970972162,0.06800922630976401,0.02228428339995761,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.58,0.08968801475386681,0.0675573012553033,0.022130713498563506,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.59,0.08908656278141974,0.06710837555725375,0.021978187224165988,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.6,0.08848912694252996,0.06666242917515389,0.02182669776737607,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.61,0.08789568056455942,0.06621944220604832,0.021676238358511096,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.62,0.08730619715091906,0.06577939488347954,0.021526802267439513,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.63,0.08672065037991349,0.06534226757648777,0.021378382803425716,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.64,0.08613901410359208,0.06490804078861931,0.02123097331497277,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.65,0.08556126234660977,0.06447669515694303,0.02108456718966674,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.66,0.08498736930509278,0.06404821145107496,0.020939157854017815,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.67,0.08441730934551352,0.06362257057221096,0.020794738773302554,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.68,0.0838510570035726,0.0631997535521674,0.020651303451405187,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.69,0.08328858698308726,0.06277974155242964,0.02050884543065762,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.7,0.0827298741548885,0.062362515863208456,0.020367358291680043,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.71,0.08217489355572402,0.06194805790250401,0.02022683565322001,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.72,0.08162362038716958,0.06153634921517783,0.02008727117199175,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.73,0.08107603001454677,0.06112737147203205,0.01994865854251472,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.74,0.08053209796584769,0.06072110646889622,0.019810991496951473,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.75,0.07999179993066782,0.06031753612572169,0.019674263804946135,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.7600000000000002,0.07945511175914417,0.05991664248568339,0.019538469273460785,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.77,0.07892200946090235,0.05951840771428887,0.019403601746613472,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.7800000000000002,0.07839246920400857,0.05912281409849433,0.019269655105514233,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.79,0.07786646731393004,0.05872984404582821,0.01913662326810183,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.8000000000000003,0.07734398027250157,0.058339480083521654,0.019004500188979916,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.81,0.07682498471689864,0.05795170485764614,0.018873279859252495,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.8200000000000003,0.07630945743861783,0.05756650113225784,0.01874295630635999,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.83,0.07579737538246363,0.057183851788549074,0.018613523593914556,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.84,0.0752887156455417,0.05680373982400661,0.018484975821535084,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.85,0.07478345547625898,0.05642614835157656,0.018357307124682413,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.86,0.07428157227333032,0.05605106059883622,0.018230511674494097,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.87,0.07378304358479168,0.05567845990717223,0.018104583677619447,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.88,0.07328784710701959,0.05530832973096563,0.01797951737605396,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.89,0.07279596068375686,0.054940653636783354,0.01785530704697351,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.9,0.07230736230514538,0.05457541530257584,0.01773194700256954,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.91,0.07182203010676484,0.05421259851688171,0.01760943158988313,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.92,0.07133994236867704,0.05385218717803804,0.017487755190639,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.93,0.07086107751447779,0.0534941652933975,0.01736691222108029,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.94,0.0703854141103546,0.05313851697855121,0.017246897131803385,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.95,0.0699129308641491,0.05278522645655814,0.017127704407590955,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.96,0.06944360662442818,0.05243427805718081,0.01700932856724737,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,3.97,0.06897742037955895,0.05208565621612584,0.01689176416343311,independent_matrix_exponential
