alpha,gamma_prime,y,z,provenance
0.94,6.931448431551464,0.14269024036096778,-0.9890500427477316,independent_analytic_formula
0.94,6.992927835877387,0.1414628741261581,-0.9892396702200299,independent_analytic_formula
0.94,7.054952539961881,0.1402455995692176,-0.9894260488993284,independent_analytic_formula
0.94,7.117527380413724,0.13903834581132826,-0.9896092332395607,independent_analytic_formula
0.94,7.1806572367406405,0.13784104214848514,-0.9897892768233912,independent_analytic_formula
0.94,7.2443470317297995,0.13665361806091422,-0.9899662323747216,independent_analytic_formula
0.94,7.308601731831684,0.13547600322215378,-0.9901401517710678,independent_analytic_formula
0.94,7.373426347547369,0.13430812750780613,-0.9903110860558091,independent_analytic_formula
0.94,7.43882593381924,0.13314992100396875,-0.9904790854503059,independent_analytic_formula
0.94,7.504805590425163,0.132001314015353,-0.9906441993658884,independent_analytic_formula
0.94,7.571370462376168,0.13086223707309697,-0.990806476415714,independent_analytic_formula
0.94,7.638525740317633,0.12973262094228233,-0.9909659644264939,independent_analytic_formula
0.94,7.706276660934068,0.12861239662915977,-0.9911227104500895,independent_analytic_formula
0.94,7.774628507357448,0.12750149538809352,-0.9912767607749762,independent_analytic_formula
0.94,7.843586609579193,0.12639984872822965,-0.9914281609375777,independent_analytic_formula
0.94,7.9131563448657865,0.12530738841989675,-0.9915769557334676,independent_analytic_formula
0.94,7.983343138178097,0.12422404650074526,-0.9917231892284415,independent_analytic_formula
0.94,8.054152462594404,0.12314975528163231,-0.9918669047694572,independent_analytic_formula
0.94,8.125589839737183,0.12208444735225897,-0.9920081449954444,independent_analytic_formula
0.94,8.197660840203675,0.12102805558656597,-0.9921469518479855,independent_analytic_formula
0.94,8.270371084000274,0.11998051314789486,-0.9922833665818644,independent_analytic_formula
0.94,8.34372624098077,0.11894175349392017,-0.992417429775488,independent_analytic_formula
0.94,8.417732031288475,0.11791171038135913,-0.9925491813411763,independent_analytic_formula
0.94,8.492394225802272,0.11689031787046475,-0.9926786605353269,independent_analytic_formula
0.94,8.567718646586625,0.11587751032930826,-0.9928059059684488,independent_analytic_formula
0.94,8.643711167345577,0.11487322243785625,-0.9929309556150705,independent_analytic_formula
0.94,8.720377713880756,0.11387738919184856,-0.9930538468235214,independent_analytic_formula
0.94,8.797724264553489,0.11288994590648185,-0.9931746163255862,independent_analytic_formula
0.94,8.875756850750975,0.11191082821990478,-0.9932933002460351,independent_analytic_formula
0.94,8.954481557356598,0.1109399720965295,-0.993409934112029,independent_analytic_formula
0.94,9.033904523224429,0.10997731383016505,-0.9935245528624008,independent_analytic_formula
0.94,9.11403194165792,0.10902279004697706,-0.9936371908568141,independent_analytic_formula
0.94,9.194870060892855,0.10807633770827901,-0.9937478818848002,independent_analytic_formula
0.94,9.276425184584575,0.10713789411315996,-0.9938566591746727,independent_analytic_formula
0.94,9.358703672299528,0.10620739690095309,-0.9939635554023232,independent_analytic_formula
0.94,9.44171194001119,0.10528478405354937,-0.9940686026998967,independent_analytic_formula
0.94,9.525456460600362,0.10436999389756173,-0.9941718326643496,independent_analytic_formula
0.94,9.609943764359922,0.10346296510634294,-0.9942732763658886,independent_analytic_formula
0.94,9.695180439504055,0.10256363670186219,-0.9943729643562945,independent_analytic_formula
0.94,9.781173132681984,0.10167194805644424,-0.9944709266771306,independent_analytic_formula
0.94,9.867928549496279,0.10078783889437512,-0.9945671928678357,independent_analytic_formula
0.94,9.95545345502573,0.09991124929337873,-0.9946617919737043,independent_analytic_formula
0.94,10.043754674352899,0.09904211968596742,-0.9947547525537546,independent_analytic_formula
0.94,10.132839093096347,0.09818039086067079,-0.9948461026884842,independent_analytic_formula
0.94,10.222713657947509,0.09732600396314713,-0.9949358699875175,independent_analytic_formula
0.94,10.31338537721246,0.09647890049717896,-0.9950240815971414,independent_analytic_formula
0.94,10.404861321358343,0.09563902232555895,-0.9951107642077354,independent_analytic_formula
0.94,10.497148623564787,0.0948063116708667,-0.9951959440610925,independent_analytic_formula
0.94,10.59025448028008,0.09398071111614253,-0.9952796469576364,independent_analytic_formula
0.94,10.684186151782365,0.09316216360545936,-0.9953618982635319,independent_analytic_formula
0.94,10.778950962745817,0.09235061244439649,-0.9954427229176934,independent_analytic_formula
0.94,10.874556302811742,0.09154600130041954,-0.9955221454386892,independent_analytic_formula
0.94,10.971009627164898,0.09074827420316708,-0.995600189931546,independent_analytic_formula
0.94,11.068318457114751,0.08995737554464993,-0.9956768800944519,independent_analytic_formula
0.94,11.166490380682069,0.08917325007936276,-0.9957522392253607,independent_analytic_formula
0.94,11.265533053190529,0.08839584292431409,-0.9958262902284986,independent_analytic_formula
0.94,11.365454197863773,0.08762509955897407,-0.9958990556207729,independent_analytic_formula
0.94,11.466261606427553,0.08686096582514588,-0.9959705575380859,independent_analytic_formula
0.94,11.567963139717417,0.0861033879267604,-0.9960408177415538,independent_analytic_formula
0.94,11.670566728291591,0.08535231242959943,-0.996109857623632,independent_analytic_formula
0.94,11.774080373049493,0.08460768626094721,-0.9961776982141478,independent_analytic_formula
0.94,11.878512145855536,0.08386945670917519,-0.9962443601862424,independent_analytic_formula
0.94,11.983870190168652,0.08313757142325996,-0.9963098638622221,independent_analytic_formula
0.94,12.090162721677233,0.08241197841223899,-0.9963742292193208,independent_analytic_formula
0.94,12.197398028939812,0.08169262604460434,-0.9964374758953745,independent_analytic_formula
0.94,12.305584474031434,0.08097946304763737,-0.9964996231944084,independent_analytic_formula
0.94,12.414730493195625,0.08027243850668714,-0.9965606900921397,independent_analytic_formula
0.94,12.524844597502357,0.07957150186439317,-0.9966206952413936,independent_analytic_formula
0.94,12.635935373511606,0.07887660291985604,-0.9966796569774378,independent_analytic_formula
0.94,12.748011483943046,0.07818769182775596,-0.9967375933232328,independent_analytic_formula
0.94,12.861081668351439,0.0775047190974236,-0.9967945219946024,independent_analytic_formula
0.94,12.975154743808245,0.07682763559186225,-0.9968504604053224,independent_analytic_formula
0.94,13.09023960558906,0.07615639252672567,-0.996905425672131,independent_analytic_formula
0.94,13.206345227867365,0.07549094146925124,-0.9969594346196605,independent_analytic_formula
0.94,13.32348066441421,0.07483123433715186,-0.9970125037852917,independent_analytic_formula
0.94,13.44165504930433,0.07417722339746666,-0.997064649423933,independent_analytic_formula
0.94,13.560877597628295,0.07352886126537357,-0.9971158875127232,independent_analytic_formula
0.94,13.681157606211201,0.07288610090296387,-0.9971662337556613,independent_analytic_formula
0.94,13.802504454337534,0.07224889561798188,-0.9972157035881622,independent_analytic_formula
0.94,13.924927604482585,0.07161719906252954,-0.9972643121815419,independent_analytic_formula
0.94,14.04843660305038,0.0709909652317383,-0.9973120744474292,independent_analytic_formula
0.94,14.173041081117983,0.07037014846241013,-0.9973590050421103,independent_analytic_formula
0.94,14.298750755186637,0.06975470343162736,-0.9974051183708016,independent_analytic_formula
0.94,14.425575427939327,0.06914458515533482,-0.9974504285918564,independent_analytic_formula
0.94,14.553524989005298,0.06853974898689338,-0.9974949496209033,independent_analytic_formula
0.94,14.68260941573112,0.06794015061560815,-0.9975386951349188,independent_analytic_formula
0.94,14.812838773958825,0.06734574606523074,-0.9975816785762347,independent_analytic_formula
0.94,14.944223218810711,0.0667564916924383,-0.9976239131564809,independent_analytic_formula
0.94,15.076772995481344,0.06617234418528922,-0.9976654118604653,independent_analytic_formula
0.94,15.210498440036346,0.06559326056165764,-0.997706187449991,independent_analytic_formula
0.94,15.345409980218513,0.06501919816764674,-0.9977462524676115,independent_analytic_formula
0.94,15.481518136260824,0.06445011467598334,-0.9977856192403259,independent_analytic_formula
0.94,15.618833521706936,0.06388596808439286,-0.9978242998832145,independent_analytic_formula
0.94,15.75736684423869,0.06332671671395777,-0.9978623063030143,independent_analytic_formula
0.94,15.897128906511142,0.0627723192074588,-0.9978996502016377,independent_analytic_formula
0.94,16.038130606994976,0.06222273452770034,-0.9979363430796339,independent_analytic_formula
0.94,16.180382940826252,0.06167792195582185,-0.9979723962395927,independent_analytic_formula
0.94,16.32389700066392,0.06113784108959426,-0.9980078207894951,independent_analytic_formula
0.94,16.468683977554672,0.06060245184170447,-0.9980426276460072,independent_analytic_formula
0.94,16.614755161805746,0.06007171443802646,-0.9980768275377209,independent_analytic_formula
0.94,16.762121943865203,0.05954558941588195,-0.9981104310083424,independent_analytic_formula
0.94,16.910795815210257,0.059024037622289575,-0.9981434484198273,independent_analytic_formula
0.94,17.060788369243248,0.058507020212204885,-0.9981758899554649,independent_analytic_formula
0.94,17.212111302195805,0.05799449864675042,-0.9982077656229121,independent_analytic_formula
0.94,17.36477641404077,0.05748643469143794,-0.9982390852571765,independent_analytic_formula
0.94,17.51879560941249,0.05698279041438223,-0.9982698585235515,independent_analytic_formula
0.94,17.67418089853497,0.056483528184508545,-0.9983000949205025,independent_analytic_formula
0.94,17.830944398158582,0.05598861066975249,-0.9983298037825051,independent_analytic_formula
0.94,17.989098332504756,0.05549800083525522,-0.9983589942828374,independent_analytic_formula
0.94,18.1486550342193,0.05501166194155238,-0.998387675436325,independent_analytic_formula
0.94,18.3096269453341,0.05452955754275875,-0.998415856102042,independent_analytic_formula
0.94,18.472026618237237,0.05405165148474898,-0.9984435449859654,independent_analytic_formula
0.94,18.635866716651947,0.053577907903334124,-0.9984707506435877,independent_analytic_formula
0.94,18.80116001662396,0.05310829122243593,-0.9984974814824837,independent_analytic_formula
0.94,18.967919407517925,0.05264276615225771,-0.9985237457648367,independent_analytic_formula
0.94,19.13615789302235,0.052181297687454,-0.9985495516099216,independent_analytic_formula
0.94,19.305888592163765,0.051723851105297855,-0.9985749069965469,independent_analytic_formula
0.94,19.477124740329568,0.051270391963847896,-0.9985998197654562,independent_analytic_formula
0.94,19.649879690300278,0.050820886100113774,-0.9986242976216894,independent_analytic_formula
0.94,19.824166913290586,0.050375299628222306,-0.9986483481369042,independent_analytic_formula
0.94,20.0,0.04993359893758299,-0.99867197875166,independent_analytic_formula
