mean_phonon,low_l_n60_4K,circ60_300K,circ60_4K,circ60_anharmonic,circ80_300K,circ80_4K,circ80_anharmonic
0.38439420721897144,0.012815510526998756,0.0005604780078107819,0.00016499286605447698,0.0001439849040399629,0.00023001968359154116,6.836084649665333e-05,6.338079161648972e-05
0.39244012100723796,0.012818625246088821,0.0005614316320370624,0.0001659464902807575,0.0001449385282662434,0.00023043950055942297,6.878066346453513e-05,6.380060858437152e-05
0.4006544471375024,0.012821834220215966,0.0005624141226714698,0.0001669289809151649,0.0001459210189006508,0.00023087202641386203,6.92131893189742e-05,6.423313443881058e-05
0.4090407107179979,0.012825140650350684,0.0005634264605390206,0.00016794131878271573,0.00014693335676820162,0.00023131769303278793,6.965885593790008e-05,6.467880105773647e-05
0.4176025106424527,0.012828547856326878,0.0005644696629176601,0.00016898452116135524,0.00014797655914684113,0.00023177694834853712,7.011811125364927e-05,6.513805637348566e-05
0.42634352113452495,0.012832059281517165,0.0005655447849742136,0.00017005964321790875,0.00014905168120339467,0.00023225025698049963,7.05914198856118e-05,6.561136500544818e-05
0.4352674933245644,0.012835678497698032,0.0005666529212588138,0.00017116777950250888,0.0001501598174879948,0.00023273810089354538,7.107926379865753e-05,6.609920891849392e-05
0.4443782568593782,0.012839409210112729,0.0005677952072602247,0.00017231006550391984,0.00015130210348940576,0.00023324098008329925,7.158214298841143e-05,6.660208810824781e-05
0.4536797215456916,0.012843255262740001,0.000568972821024588,0.00017348767926828312,0.00015247971725376903,0.00023375941328937947,7.210057619449163e-05,6.712052131432802e-05
0.46317587902800766,0.012847220643777192,0.0005701869848402179,0.0001747018430839131,0.00015369388106939902,0.00023429393873775891,7.263510164287108e-05,6.765504676270746e-05
0.4728708045015879,0.012851309491346514,0.0005714389669911855,0.00017595382523488066,0.00015494586322036658,0.0002348451149134594,7.318627781857159e-05,6.820622293840797e-05
0.4827686584612877,0.01285552609943371,0.0005727300835825435,0.0001772449418262386,0.00015623697981172448,0.0002354135213648381,7.375468426995026e-05,6.877462938978664e-05
0.49287368848699736,0.01285987492406872,0.0005740617004401646,0.0001785765586838597,0.0001575685966693456,0.0002359997595407785,7.434092244589068e-05,6.936086756572706e-05
0.5031902310664549,0.012864360589758256,0.0005754352350882892,0.00017995009333198435,0.00015894213131747027,0.00023660445366215392,7.49456165672661e-05,6.996556168710248e-05
0.5137227134562122,0.012868987896180762,0.0005768521588080068,0.0001813670170517019,0.0001603590550371878,0.0002372282516289871,7.556941453409925e-05,7.058935965393563e-05
0.524475655581556,0.012873761825154515,0.0005783139987800312,0.00018282885702372635,0.00016182089500921227,0.00023787182596479101,7.621298886990318e-05,7.123293398973956e-05
0.5354536719761941,0.012878687547890176,0.0005798223403152714,0.00018433719855896654,0.00016332923654445246,0.0002385358747996373,7.687703770474947e-05,7.189698282458585e-05
0.5466614737625435,0.012883770432539476,0.0005813788291768403,0.00018589368742053533,0.00016488572540602125,0.00023922112289356215,7.756228579867432e-05,7.25822309185107e-05
0.5581038706734692,0.012889016052052303,0.0005829851739973034,0.00018750003224099845,0.00016649207022648437,0.00023992832270199022,7.826948560710239e-05,7.328943072693877e-05
0.5697857731163396,0.012894430192354854,0.0005846431487951226,0.0001891580070388177,0.00016815004502430362,0.0002406582554849235,7.899941839003566e-05,7.401936350987205e-05
0.5817121942802863,0.01290001886086213,0.0005863545955944162,0.00019086945383811133,0.00016986149182359725,0.0002414117324617187,7.975289536683085e-05,7.477284048666724e-05
0.5938882522875712,0.012905788295338522,0.0005881214271523302,0.00019263628539602527,0.0001716283233815112,0.00024218959601335046,8.053075891846261e-05,7.5550704038299e-05
0.6063191723899858,0.012911744973120861,0.0005899456297984928,0.00019446048804218786,0.00017345252602767378,0.00024299272093413903,8.133388383925119e-05,7.635382895908758e-05
0.6190102892112231,0.01291789562071886,0.0005918292663912134,0.00019634412463490856,0.00017533616262039448,0.00024382201573500272,8.216317864011489e-05,7.718312375995127e-05
