measurement,polyakov_real,polyakov_imag,polyakov_abs,action,vortex_density,monopole_density
35,0.3518518518518516,0.13888888888888867,0.37827218918176814,-7171.142000000001,0.29140946502057613,0.013888888888888888
36,0.3749999999999998,0.12499999999999976,0.39528470752104716,-7192.164000000001,0.28665123456790126,0.016203703703703703
37,0.37037037037037013,0.14814814814814795,0.39890109682477776,-7199.85,0.28613683127572015,0.02199074074074074
38,0.3425925925925924,0.16666666666666646,0.38098223354520316,-7181.392000000001,0.2872942386831276,0.02199074074074074
39,0.3564814814814812,0.1898148148148146,0.40386719421415496,-7161.362,0.2883230452674897,0.024305555555555556
40,0.39814814814814786,0.10185185185185164,0.41096927816985424,-7117.978000000001,0.29925411522633744,0.016203703703703703
41,0.42129629629629606,0.13425925925925902,0.44217204566754487,-7098.064,0.3010545267489712,0.02044753086419753
42,0.35648148148148134,0.17129629629629609,0.39550153952173206,-7091.776000000002,0.3005401234567901,0.022376543209876542
43,0.3657407407407405,0.11574074074074052,0.38361726825678855,-7107.438000000001,0.301440329218107,0.020061728395061727
44,0.3564814814814812,0.11574074074074053,0.37479990088905696,-7124.324,0.3001543209876543,0.015432098765432098
45,0.4398148148148146,0.08796296296296273,0.4485248646215873,-7187.68,0.28780864197530864,0.016589506172839507
46,0.4490740740740738,0.1527777777777775,0.4743506860838326,-7170.678000000001,0.2883230452674897,0.019675925925925927
47,0.45370370370370344,0.13888888888888862,0.4744862213081092,-7225.530000000002,0.2813786008230453,0.019290123456790122
48,0.4444444444444443,0.10185185185185158,0.4559656389720417,-7277.354000000001,0.2749485596707819,0.016203703703703703
49,0.4259259259259256,0.08333333333333312,0.4340015424169613,-7268.27,0.27649176954732513,0.015046296296296295
50,0.4074074074074071,0.06481481481481456,0.41253091499898975,-7235.896000000001,0.2780349794238683,0.019675925925925927
51,0.4074074074074071,0.009259259259259028,0.40751261267898836,-7236.244000000001,0.2803497942386831,0.018132716049382717
52,0.4907407407407405,-0.009259259259259515,0.49082808447031717,-7239.33,0.28022119341563784,0.017361111111111112
53,0.47685185185185147,-0.023148148148148407,0.4774133694998797,-7287.139999999999,0.26774691358024694,0.018132716049382717
54,0.5138888888888886,-0.013888888888889164,0.5140765423144927,-7301.578000000001,0.2708333333333333,0.018132716049382717
55,0.5509259259259256,0.06944444444444414,0.555285428155229,-7245.096000000001,0.2772633744855967,0.02199074074074074
56,0.4768518518518516,0.041666666666666394,0.47866877872454905,-7281.9540000000015,0.2745627572016461,0.01427469135802469
57,0.523148148148148,0.05092592592592564,0.525620999240184,-7257.4400000000005,0.2767489711934156,0.016589506172839507
