family,qubits,seed,p3,p4,native_log_no_fault,zap_log_no_fault,delta_log_no_fault
qram_oracle,30,19,0.045,0.10500000000000001,-15.30700883113674,-90.27698794766957,74.96997911653283
qram_oracle,30,19,0.045,0.11000000000000001,-15.64314416405693,-90.27698794766957,74.63384378361263
qram_oracle,30,19,0.045,0.11500000000000002,-15.981173227152292,-90.27698794766957,74.29581472051727
qram_oracle,30,19,0.045,0.12000000000000002,-16.32111747929293,-90.27698794766957,73.95587046837665
qram_oracle,30,19,0.045,0.125,-16.662998746171194,-90.27698794766957,73.61398920149837
qram_oracle,30,19,0.045,0.13,-17.006839228710298,-90.27698794766957,73.27014871895926
qram_oracle,30,19,0.045,0.135,-17.3526615117153,-90.27698794766957,72.92432643595427
qram_oracle,30,19,0.045,0.14,-17.70048857277486,-90.27698794766957,72.57649937489471
qram_oracle,30,19,0.045,0.14500000000000002,-18.05034379142245,-90.27698794766957,72.22664415624712
qram_oracle,30,19,0.045,0.15,-18.402250958566334,-90.27698794766957,71.87473698910324
qram_oracle,30,19,0.045,0.155,-18.756234286197632,-90.27698794766957,71.52075366147193
qram_oracle,30,19,0.045,0.16,-19.112318417386504,-90.27698794766957,71.16466953028306
qram_oracle,30,19,0.045,0.165,-19.470528436576735,-90.27698794766957,70.80645951109284
qram_oracle,30,19,0.045,0.17,-19.830889880189446,-90.27698794766957,70.44609806748012
qram_oracle,30,19,0.045,0.175,-20.193428747547205,-90.27698794766957,70.08355920012237
qram_oracle,30,19,0.045,0.18,-20.55817151213013,-90.27698794766957,69.71881643553944
qram_oracle,30,19,0.045,0.185,-20.9251451331763,-90.27698794766957,69.35184281449327
qram_oracle,30,19,0.045,0.19,-21.29437706763899,-90.27698794766957,68.98261088003058
qram_oracle,30,19,0.045,0.195,-21.665895282514263,-90.27698794766957,68.6110926651553
qram_oracle,30,19,0.045,0.2,-22.03972826755242,-90.27698794766957,68.23725968011715
qram_oracle,30,19,0.05,0.0,-8.808595865284152,-90.27698794766957,81.46839208238542
qram_oracle,30,19,0.05,0.005,-9.10934837469681,-90.27698794766957,81.16763957297276
qram_oracle,30,19,0.05,0.01,-9.411616016494238,-90.27698794766957,80.86537193117533
qram_oracle,30,19,0.05,0.015000000000000003,-9.715414133887043,-90.27698794766957,80.56157381378253
qram_oracle,30,19,0.05,0.02,-10.020758304335319,-90.27698794766957,80.25622964333425
qram_oracle,30,19,0.05,0.025,-10.327664344341544,-90.27698794766957,79.94932360332803
qram_oracle,30,19,0.05,0.030000000000000006,-10.636148314366666,-90.27698794766957,79.6408396333029
qram_oracle,30,19,0.05,0.035,-10.94622652387322,-90.27698794766957,79.33076142379635
qram_oracle,30,19,0.05,0.04,-11.257915536499462,-90.27698794766957,79.0190724111701
qram_oracle,30,19,0.05,0.045,-11.571232175368563,-90.27698794766957,78.705755772301
qram_oracle,30,19,0.05,0.05,-11.886193528537186,-90.27698794766957,78.39079441913238
qram_oracle,30,19,0.05,0.05500000000000001,-12.202816954587812,-90.27698794766957,78.07417099308175
qram_oracle,30,19,0.05,0.06000000000000001,-12.521120088369402,-90.27698794766957,77.75586785930017
qram_oracle,30,19,0.05,0.065,-12.841120846891151,-90.27698794766957,77.43586710077841
qram_oracle,30,19,0.05,0.07,-13.16283743537428,-90.27698794766957,77.11415051229528
qram_oracle,30,19,0.05,0.075,-13.48628835346686,-90.27698794766957,76.7906995942027
qram_oracle,30,19,0.05,0.08,-13.811492401627211,-90.27698794766957,76.46549554604236
qram_oracle,30,19,0.05,0.085,-14.138468687681094,-90.27698794766957,76.13851925998847
qram_oracle,30,19,0.05,0.09,-14.467236633558628,-90.27698794766957,75.80975131411094
qram_oracle,30,19,0.05,0.095,-14.797815982216806,-90.27698794766957,75.47917196545276
qram_oracle,30,19,0.05,0.1,-15.130226804753727,-90.27698794766957,75.14676114291584
qram_oracle,30,19,0.05,0.10500000000000001,-15.464489507721051,-90.27698794766957,74.81249843994851
qram_oracle,30,19,0.05,0.11000000000000001,-15.800624840641241,-90.27698794766957,74.47636310702833
qram_oracle,30,19,0.05,0.11500000000000002,-16.138653903736603,-90.27698794766957,74.13833404393296
qram_oracle,30,19,0.05,0.12000000000000002,-16.478598155877243,-90.27698794766957,73.79838979179232
qram_oracle,30,19,0.05,0.125,-16.820479422755504,-90.27698794766957,73.45650852491406
qram_oracle,30,19,0.05,0.13,-17.164319905294608,-90.27698794766957,73.11266804237496
qram_oracle,30,19,0.05,0.135,-17.51014218829961,-90.27698794766957,72.76684575936996
qram_oracle,30,19,0.05,0.14,-17.85796924935917,-90.27698794766957,72.4190186983104
qram_oracle,30,19,0.05,0.14500000000000002,-18.20782446800676,-90.27698794766957,72.0691634796628
qram_oracle,30,19,0.05,0.15,-18.559731635150644,-90.27698794766957,71.71725631251893
qram_oracle,30,19,0.05,0.155,-18.913714962781945,-90.27698794766957,71.36327298488763
qram_oracle,30,19,0.05,0.16,-19.269799093970818,-90.27698794766957,71.00718885369875
qram_oracle,30,19,0.05,0.165,-19.628009113161045,-90.27698794766957,70.64897883450853
qram_oracle,30,19,0.05,0.17,-19.98837055677376,-90.27698794766957,70.28861739089581
qram_oracle,30,19,0.05,0.175,-20.350909424131515,-90.27698794766957,69.92607852353805
qram_oracle,30,19,0.05,0.18,-20.71565218871444,-90.27698794766957,69.56133575895512
qram_oracle,30,19,0.05,0.185,-21.082625809760614,-90.27698794766957,69.19436213790895
qram_oracle,30,19,0.05,0.19,-21.4518577442233,-90.27698794766957,68.82513020344626
qram_oracle,30,19,0.05,0.195,-21.823375959098577,-90.27698794766957,68.453611988571
qram_oracle,30,19,0.05,0.2,-22.197208944136733,-90.27698794766957,68.07977900353283
qram_oracle,30,19,0.05500000000000001,0.0,-8.966907578309465,-90.27698794766957,81.31008036936011
qram_oracle,30,19,0.05500000000000001,0.005,-9.267660087722122,-90.27698794766957,81.00932785994745
qram_oracle,30,19,0.05500000000000001,0.01,-9.56992772951955,-90.27698794766957,80.70706021815002
qram_oracle,30,19,0.05500000000000001,0.015000000000000003,-9.873725846912356,-90.27698794766957,80.40326210075722
qram_oracle,30,19,0.05500000000000001,0.02,-10.179070017360631,-90.27698794766957,80.09791793030894
qram_oracle,30,19,0.05500000000000001,0.025,-10.485976057366857,-90.27698794766957,79.79101189030271
qram_oracle,30,19,0.05500000000000001,0.030000000000000006,-10.79446002739198,-90.27698794766957,79.48252792027759
qram_oracle,30,19,0.05500000000000001,0.035,-11.104538236898533,-90.27698794766957,79.17244971077103
qram_oracle,30,19,0.05500000000000001,0.04,-11.416227249524775,-90.27698794766957,78.86076069814479
qram_oracle,30,19,0.05500000000000001,0.045,-11.729543888393875,-90.27698794766957,78.54744405927569
qram_oracle,30,19,0.05500000000000001,0.05,-12.044505241562499,-90.27698794766957,78.23248270610706
qram_oracle,30,19,0.05500000000000001,0.05500000000000001,-12.361128667613125,-90.27698794766957,77.91585928005644
qram_oracle,30,19,0.05500000000000001,0.06000000000000001,-12.679431801394715,-90.27698794766957,77.59755614627485
qram_oracle,30,19,0.05500000000000001,0.065,-12.999432559916464,-90.27698794766957,77.2775553877531
qram_oracle,30,19,0.05500000000000001,0.07,-13.321149148399593,-90.27698794766957,76.95583879926997
qram_oracle,30,19,0.05500000000000001,0.075,-13.644600066492172,-90.27698794766957,76.6323878811774
qram_oracle,30,19,0.05500000000000001,0.08,-13.969804114652524,-90.27698794766957,76.30718383301705
qram_oracle,30,19,0.05500000000000001,0.085,-14.296780400706407,-90.27698794766957,75.98020754696316
qram_oracle,30,19,0.05500000000000001,0.09,-14.625548346583942,-90.27698794766957,75.65143960108563
qram_oracle,30,19,0.05500000000000001,0.095,-14.956127695242118,-90.27698794766957,75.32086025242745
qram_oracle,30,19,0.05500000000000001,0.1,-15.28853851777904,-90.27698794766957,74.98844942989052
qram_oracle,30,19,0.05500000000000001,0.10500000000000001,-15.622801220746364,-90.27698794766957,74.6541867269232
qram_oracle,30,19,0.05500000000000001,0.11000000000000001,-15.958936553666554,-90.27698794766957,74.31805139400302
qram_oracle,30,19,0.05500000000000001,0.11500000000000002,-16.296965616761916,-90.27698794766957,73.98002233090764
qram_oracle,30,19,0.05500000000000001,0.12000000000000002,-16.636909868902556,-90.27698794766957,73.640078078767
qram_oracle,30,19,0.05500000000000001,0.125,-16.978791135780817,-90.27698794766957,73.29819681188874
qram_oracle,30,19,0.05500000000000001,0.13,-17.32263161831992,-90.27698794766957,72.95435632934965
qram_oracle,30,19,0.05500000000000001,0.135,-17.668453901324924,-90.27698794766957,72.60853404634464
qram_oracle,30,19,0.05500000000000001,0.14,-18.01628096238448,-90.27698794766957,72.26070698528508
qram_oracle,30,19,0.05500000000000001,0.14500000000000002,-18.366136181032072,-90.27698794766957,71.91085176663749
qram_oracle,30,19,0.05500000000000001,0.15,-18.718043348175957,-90.27698794766957,71.55894459949361
qram_oracle,30,19,0.05500000000000001,0.155,-19.07202667580726,-90.27698794766957,71.20496127186232
qram_oracle,30,19,0.05500000000000001,0.16,-19.42811080699613,-90.27698794766957,70.84887714067344
qram_oracle,30,19,0.05500000000000001,0.165,-19.78632082618636,-90.27698794766957,70.49066712148321
qram_oracle,30,19,0.05500000000000001,0.17,-20.146682269799072,-90.27698794766957,70.1303056778705
qram_oracle,30,19,0.05500000000000001,0.175,-20.50922113715683,-90.27698794766957,69.76776681051274
qram_oracle,30,19,0.05500000000000001,0.18,-20.873963901739753,-90.27698794766957,69.40302404592981
qram_oracle,30,19,0.05500000000000001,0.185,-21.240937522785927,-90.27698794766957,69.03605042488364
qram_oracle,30,19,0.05500000000000001,0.19,-21.610169457248613,-90.27698794766957,68.66681849042095
qram_oracle,30,19,0.05500000000000001,0.195,-21.98168767212389,-90.27698794766957,68.29530027554569
qram_oracle,30,19,0.05500000000000001,0.2,-22.355520657162046,-90.27698794766957,67.92146729050752
qram_oracle,30,19,0.06000000000000001,0.0,-9.12605914520026,-90.27698794766957,81.15092880246931
qram_oracle,30,19,0.06000000000000001,0.005,-9.426811654612917,-90.27698794766957,80.85017629305665
qram_oracle,30,19,0.06000000000000001,0.01,-9.729079296410346,-90.27698794766957,80.54790865125922
qram_oracle,30,19,0.06000000000000001,0.015000000000000003,-10.032877413803151,-90.27698794766957,80.24411053386642
qram_oracle,30,19,0.06000000000000001,0.02,-10.338221584251427,-90.27698794766957,79.93876636341814
qram_oracle,30,19,0.06000000000000001,0.025,-10.645127624257652,-90.27698794766957,79.63186032341191
qram_oracle,30,19,0.06000000000000001,0.030000000000000006,-10.953611594282775,-90.27698794766957,79.32337635338679
qram_oracle,30,19,0.06000000000000001,0.035,-11.26368980378933,-90.27698794766957,79.01329814388023
qram_oracle,30,19,0.06000000000000001,0.04,-11.57537881641557,-90.27698794766957,78.701609131254
qram_oracle,30,19,0.06000000000000001,0.045,-11.88869545528467,-90.27698794766957,78.38829249238489
qram_oracle,30,19,0.06000000000000001,0.05,-12.203656808453294,-90.27698794766957,78.07333113921628
qram_oracle,30,19,0.06000000000000001,0.05500000000000001,-12.52028023450392,-90.27698794766957,77.75670771316565
qram_oracle,30,19,0.06000000000000001,0.06000000000000001,-12.83858336828551,-90.27698794766957,77.43840457938406
qram_oracle,30,19,0.06000000000000001,0.065,-13.15858412680726,-90.27698794766957,77.11840382086231
qram_oracle,30,19,0.06000000000000001,0.07,-13.480300715290388,-90.27698794766957,76.79668723237918
qram_oracle,30,19,0.06000000000000001,0.075,-13.803751633382968,-90.27698794766957,76.4732363142866
qram_oracle,30,19,0.06000000000000001,0.08,-14.128955681543319,-90.27698794766957,76.14803226612625
qram_oracle,30,19,0.06000000000000001,0.085,-14.455931967597202,-90.27698794766957,75.82105598007237
qram_oracle,30,19,0.06000000000000001,0.09,-14.784699913474737,-90.27698794766957,75.49228803419483
qram_oracle,30,19,0.06000000000000001,0.095,-15.115279262132914,-90.27698794766957,75.16170868553665
qram_oracle,30,19,0.06000000000000001,0.1,-15.447690084669835,-90.27698794766957,74.82929786299974
qram_oracle,30,19,0.06000000000000001,0.10500000000000001,-15.78195278763716,-90.27698794766957,74.49503516003242
qram_oracle,30,19,0.06000000000000001,0.11000000000000001,-16.11808812055735,-90.27698794766957,74.15889982711222
qram_oracle,30,19,0.06000000000000001,0.11500000000000002,-16.45611718365271,-90.27698794766957,73.82087076401686
qram_oracle,30,19,0.06000000000000001,0.12000000000000002,-16.79606143579335,-90.27698794766957,73.48092651187622
qram_oracle,30,19,0.06000000000000001,0.125,-17.137942702671616,-90.27698794766957,73.13904524499796
qram_oracle,30,19,0.06000000000000001,0.13,-17.481783185210716,-90.27698794766957,72.79520476245885
qram_oracle,30,19,0.06000000000000001,0.135,-17.827605468215722,-90.27698794766957,72.44938247945385
qram_oracle,30,19,0.06000000000000001,0.14,-18.175432529275277,-90.27698794766957,72.1015554183943
qram_oracle,30,19,0.06000000000000001,0.14500000000000002,-18.525287747922867,-90.27698794766957,71.7517001997467
qram_oracle,30,19,0.06000000000000001,0.15,-18.877194915066752,-90.27698794766957,71.39979303260282
qram_oracle,30,19,0.06000000000000001,0.155,-19.231178242698054,-90.27698794766957,71.04580970497152
qram_oracle,30,19,0.06000000000000001,0.16,-19.587262373886926,-90.27698794766957,70.68972557378264
qram_oracle,30,19,0.06000000000000001,0.165,-19.945472393077154,-90.27698794766957,70.33151555459241
qram_oracle,30,19,0.06000000000000001,0.17,-20.305833836689867,-90.27698794766957,69.9711541109797
qram_oracle,30,19,0.06000000000000001,0.175,-20.668372704047627,-90.27698794766957,69.60861524362194
qram_oracle,30,19,0.06000000000000001,0.18,-21.033115468630548,-90.27698794766957,69.24387247903903
qram_oracle,30,19,0.06000000000000001,0.185,-21.400089089676722,-90.27698794766957,68.87689885799284
qram_oracle,30,19,0.06000000000000001,0.19,-21.76932102413941,-90.27698794766957,68.50766692353017
qram_oracle,30,19,0.06000000000000001,0.195,-22.140839239014685,-90.27698794766957,68.13614870865489
qram_oracle,30,19,0.06000000000000001,0.2,-22.51467222405284,-90.27698794766957,67.76231572361672
qram_oracle,30,19,0.065,0.0,-9.286059524461134,-90.27698794766957,80.99092842320843
qram_oracle,30,19,0.065,0.005,-9.586812033873791,-90.27698794766957,80.69017591379577
qram_oracle,30,19,0.065,0.01,-9.889079675671221,-90.27698794766957,80.38790827199834
qram_oracle,30,19,0.065,0.015000000000000003,-10.192877793064024,-90.27698794766957,80.08411015460554
qram_oracle,30,19,0.065,0.02,-10.498221963512302,-90.27698794766957,79.77876598415726
qram_oracle,30,19,0.065,0.025,-10.805128003518528,-90.27698794766957,79.47185994415103
qram_oracle,30,19,0.065,0.030000000000000006,-11.113611973543648,-90.27698794766957,79.16337597412593
qram_oracle,30,19,0.065,0.035,-11.423690183050203,-90.27698794766957,78.85329776461937
qram_oracle,30,19,0.065,0.04,-11.735379195676444,-90.27698794766957,78.54160875199312
qram_oracle,30,19,0.065,0.045,-12.048695834545544,-90.27698794766957,78.22829211312403
qram_oracle,30,19,0.065,0.05,-12.363657187714168,-90.27698794766957,77.9133307599554
qram_oracle,30,19,0.065,0.05500000000000001,-12.680280613764795,-90.27698794766957,77.59670733390477
qram_oracle,30,19,0.065,0.06000000000000001,-12.998583747546386,-90.27698794766957,77.27840420012318
qram_oracle,30,19,0.065,0.065,-13.318584506068133,-90.27698794766957,76.95840344160143
qram_oracle,30,19,0.065,0.07,-13.640301094551264,-90.27698794766957,76.6366868531183
qram_oracle,30,19,0.065,0.075,-13.963752012643841,-90.27698794766957,76.31323593502573
qram_oracle,30,19,0.065,0.08,-14.288956060804194,-90.27698794766957,75.98803188686537
qram_oracle,30,19,0.065,0.085,-14.615932346858076,-90.27698794766957,75.6610556008115
qram_oracle,30,19,0.065,0.09,-14.944700292735611,-90.27698794766957,75.33228765493396
qram_oracle,30,19,0.065,0.095,-15.275279641393787,-90.27698794766957,75.00170830627579
qram_oracle,30,19,0.065,0.1,-15.60769046393071,-90.27698794766957,74.66929748373886
qram_oracle,30,19,0.065,0.10500000000000001,-15.941953166898033,-90.27698794766957,74.33503478077154
qram_oracle,30,19,0.065,0.11000000000000001,-16.278088499818224,-90.27698794766957,73.99889944785134
qram_oracle,30,19,0.065,0.11500000000000002,-16.616117562913583,-90.27698794766957,73.66087038475598
qram_oracle,30,19,0.065,0.12000000000000002,-16.956061815054227,-90.27698794766957,73.32092613261534
qram_oracle,30,19,0.065,0.125,-17.297943081932488,-90.27698794766957,72.97904486573708
qram_oracle,30,19,0.065,0.13,-17.64178356447159,-90.27698794766957,72.63520438319797
qram_oracle,30,19,0.065,0.135,-17.987605847476594,-90.27698794766957,72.28938210019297
qram_oracle,30,19,0.065,0.14,-18.335432908536152,-90.27698794766957,71.94155503913342
qram_oracle,30,19,0.065,0.14500000000000002,-18.685288127183743,-90.27698794766957,71.59169982048583
qram_oracle,30,19,0.065,0.15,-19.037195294327628,-90.27698794766957,71.23979265334194
qram_oracle,30,19,0.065,0.155,-19.39117862195893,-90.27698794766957,70.88580932571064
qram_oracle,30,19,0.065,0.16,-19.7472627531478,-90.27698794766957,70.52972519452177
qram_oracle,30,19,0.065,0.165,-20.10547277233803,-90.27698794766957,70.17151517533154
qram_oracle,30,19,0.065,0.17,-20.465834215950743,-90.27698794766957,69.81115373171883
qram_oracle,30,19,0.065,0.175,-20.8283730833085,-90.27698794766957,69.44861486436108
qram_oracle,30,19,0.065,0.18,-21.193115847891423,-90.27698794766957,69.08387209977815
qram_oracle,30,19,0.065,0.185,-21.560089468937598,-90.27698794766957,68.71689847873196
qram_oracle,30,19,0.065,0.19,-21.929321403400284,-90.27698794766957,68.34766654426929
qram_oracle,30,19,0.065,0.195,-22.30083961827556,-90.27698794766957,67.97614832939401
qram_oracle,30,19,0.065,0.2,-22.674672603313716,-90.27698794766957,67.60231534435584
qram_oracle,30,19,0.07,0.0,-9.4469178187027,-90.27698794766957,80.83007012896687
qram_oracle,30,19,0.07,0.005,-9.747670328115356,-90.27698794766957,80.5293176195542
qram_oracle,30,19,0.07,0.01,-10.049937969912785,-90.27698794766957,80.22704997775678
qram_oracle,30,19,0.07,0.015000000000000003,-10.35373608730559,-90.27698794766957,79.92325186036398
qram_oracle,30,19,0.07,0.02,-10.659080257753866,-90.27698794766957,79.6179076899157
qram_oracle,30,19,0.07,0.025,-10.965986297760091,-90.27698794766957,79.31100164990947
qram_oracle,30,19,0.07,0.030000000000000006,-11.274470267785214,-90.27698794766957,79.00251767988435
qram_oracle,30,19,0.07,0.035,-11.584548477291769,-90.27698794766957,78.69243947037779
qram_oracle,30,19,0.07,0.04,-11.89623748991801,-90.27698794766957,78.38075045775156
qram_oracle,30,19,0.07,0.045,-12.20955412878711,-90.27698794766957,78.06743381888246
qram_oracle,30,19,0.07,0.05,-12.524515481955733,-90.27698794766957,77.75247246571384
qram_oracle,30,19,0.07,0.05500000000000001,-12.841138908006359,-90.27698794766957,77.43584903966321
qram_oracle,30,19,0.07,0.06000000000000001,-13.15944204178795,-90.27698794766957,77.11754590588161
qram_oracle,30,19,0.07,0.065,-13.479442800309698,-90.27698794766957,76.79754514735987
qram_oracle,30,19,0.07,0.07,-13.801159388792827,-90.27698794766957,76.47582855887674
qram_oracle,30,19,0.07,0.075,-14.124610306885407,-90.27698794766957,76.15237764078417
qram_oracle,30,19,0.07,0.08,-14.449814355045758,-90.27698794766957,75.82717359262381
qram_oracle,30,19,0.07,0.085,-14.776790641099641,-90.27698794766957,75.50019730656993
qram_oracle,30,19,0.07,0.09,-15.105558586977176,-90.27698794766957,75.17142936069239
qram_oracle,30,19,0.07,0.095,-15.436137935635353,-90.27698794766957,74.84085001203421
qram_oracle,30,19,0.07,0.1,-15.768548758172274,-90.27698794766957,74.5084391894973
qram_oracle,30,19,0.07,0.10500000000000001,-16.1028114611396,-90.27698794766957,74.17417648652997
qram_oracle,30,19,0.07,0.11000000000000001,-16.438946794059788,-90.27698794766957,73.83804115360978
qram_oracle,30,19,0.07,0.11500000000000002,-16.77697585715515,-90.27698794766957,73.50001209051442
qram_oracle,30,19,0.07,0.12000000000000002,-17.11692010929579,-90.27698794766957,73.16006783837378
qram_oracle,30,19,0.07,0.125,-17.458801376174055,-90.27698794766957,72.81818657149552
qram_oracle,30,19,0.07,0.13,-17.802641858713155,-90.27698794766957,72.47434608895641
qram_oracle,30,19,0.07,0.135,-18.14846414171816,-90.27698794766957,72.1285238059514
qram_oracle,30,19,0.07,0.14,-18.496291202777716,-90.27698794766957,71.78069674489186
qram_oracle,30,19,0.07,0.14500000000000002,-18.846146421425306,-90.27698794766957,71.43084152624427
qram_oracle,30,19,0.07,0.15,-19.19805358856919,-90.27698794766957,71.07893435910037
qram_oracle,30,19,0.07,0.155,-19.552036916200493,-90.27698794766957,70.72495103146908
qram_oracle,30,19,0.07,0.16,-19.908121047389365,-90.27698794766957,70.36886690028021
qram_oracle,30,19,0.07,0.165,-20.266331066579593,-90.27698794766957,70.01065688108997
qram_oracle,30,19,0.07,0.17,-20.626692510192306,-90.27698794766957,69.65029543747727
qram_oracle,30,19,0.07,0.175,-20.989231377550066,-90.27698794766957,69.2877565701195
qram_oracle,30,19,0.07,0.18,-21.353974142132987,-90.27698794766957,68.92301380553658
qram_oracle,30,19,0.07,0.185,-21.72094776317916,-90.27698794766957,68.5560401844904
qram_oracle,30,19,0.07,0.19,-22.090179697641847,-90.27698794766957,68.18680825002772
qram_oracle,30,19,0.07,0.195,-22.461697912517124,-90.27698794766957,67.81529003515244
qram_oracle,30,19,0.07,0.2,-22.83553089755528,-90.27698794766957,67.44145705011428
qram_oracle,30,19,0.075,0.0,-9.608643277748987,-90.27698794766957,80.66834466992059
qram_oracle,30,19,0.075,0.005,-9.909395787161644,-90.27698794766957,80.36759216050793
qram_oracle,30,19,0.075,0.01,-10.211663428959076,-90.27698794766957,80.0653245187105
qram_oracle,30,19,0.075,0.015000000000000003,-10.515461546351878,-90.27698794766957,79.7615264013177
qram_oracle,30,19,0.075,0.02,-10.820805716800157,-90.27698794766957,79.45618223086942
qram_oracle,30,19,0.075,0.025,-11.127711756806383,-90.27698794766957,79.14927619086319
qram_oracle,30,19,0.075,0.030000000000000006,-11.436195726831501,-90.27698794766957,78.84079222083807
qram_oracle,30,19,0.075,0.035,-11.746273936338058,-90.27698794766957,78.53071401133151
qram_oracle,30,19,0.075,0.04,-12.057962948964297,-90.27698794766957,78.21902499870527
qram_oracle,30,19,0.075,0.045,-12.371279587833397,-90.27698794766957,77.90570835983617
qram_oracle,30,19,0.075,0.05,-12.686240941002023,-90.27698794766957,77.59074700666754
qram_oracle,30,19,0.075,0.05500000000000001,-13.002864367052648,-90.27698794766957,77.27412358061692
qram_oracle,30,19,0.075,0.06000000000000001,-13.321167500834239,-90.27698794766957,76.95582044683533
qram_oracle,30,19,0.075,0.065,-13.641168259355988,-90.27698794766957,76.63581968831357
qram_oracle,30,19,0.075,0.07,-13.962884847839117,-90.27698794766957,76.31410309983045
qram_oracle,30,19,0.075,0.075,-14.286335765931696,-90.27698794766957,75.99065218173787
qram_oracle,30,19,0.075,0.08,-14.611539814092048,-90.27698794766957,75.66544813357751
qram_oracle,30,19,0.075,0.085,-14.93851610014593,-90.27698794766957,75.33847184752364
qram_oracle,30,19,0.075,0.09,-15.267284046023464,-90.27698794766957,75.0097039016461
qram_oracle,30,19,0.075,0.095,-15.597863394681642,-90.27698794766957,74.67912455298793
qram_oracle,30,19,0.075,0.1,-15.930274217218564,-90.27698794766957,74.346713730451
qram_oracle,30,19,0.075,0.10500000000000001,-16.264536920185886,-90.27698794766957,74.01245102748368
qram_oracle,30,19,0.075,0.11000000000000001,-16.600672253106076,-90.27698794766957,73.6763156945635
qram_oracle,30,19,0.075,0.11500000000000002,-16.93870131620144,-90.27698794766957,73.33828663146812
qram_oracle,30,19,0.075,0.12000000000000002,-17.27864556834208,-90.27698794766957,72.99834237932748
qram_oracle,30,19,0.075,0.125,-17.620526835220343,-90.27698794766957,72.65646111244922
qram_oracle,30,19,0.075,0.13,-17.964367317759447,-90.27698794766957,72.31262062991013
qram_oracle,30,19,0.075,0.135,-18.31018960076445,-90.27698794766957,71.96679834690512
qram_oracle,30,19,0.075,0.14,-18.658016661824007,-90.27698794766957,71.61897128584556
qram_oracle,30,19,0.075,0.14500000000000002,-19.007871880471598,-90.27698794766957,71.26911606719797
qram_oracle,30,19,0.075,0.15,-19.359779047615483,-90.27698794766957,70.91720890005408
qram_oracle,30,19,0.075,0.155,-19.71376237524678,-90.27698794766957,70.5632255724228
qram_oracle,30,19,0.075,0.16,-20.069846506435653,-90.27698794766957,70.20714144123392
qram_oracle,30,19,0.075,0.165,-20.428056525625884,-90.27698794766957,69.84893142204368
qram_oracle,30,19,0.075,0.17,-20.788417969238594,-90.27698794766957,69.48856997843097
qram_oracle,30,19,0.075,0.175,-21.150956836596354,-90.27698794766957,69.12603111107322
qram_oracle,30,19,0.075,0.18,-21.51569960117928,-90.27698794766957,68.76128834649029
qram_oracle,30,19,0.075,0.185,-21.88267322222545,-90.27698794766957,68.39431472544412
qram_oracle,30,19,0.075,0.19,-22.25190515668814,-90.27698794766957,68.02508279098143
qram_oracle,30,19,0.075,0.195,-22.623423371563412,-90.27698794766957,67.65356457610616
qram_oracle,30,19,0.075,0.2,-22.997256356601568,-90.27698794766957,67.279731591068
qram_oracle,30,19,0.08,0.0,-9.771245301829163,-90.27698794766957,80.5057426458404
qram_oracle,30,19,0.08,0.005,-10.07199781124182,-90.27698794766957,80.20499013642775
qram_oracle,30,19,0.08,0.01,-10.374265453039252,-90.27698794766957,79.90272249463031
qram_oracle,30,19,0.08,0.015000000000000003,-10.678063570432055,-90.27698794766957,79.59892437723751
qram_oracle,30,19,0.08,0.02,-10.983407740880333,-90.27698794766957,79.29358020678923
qram_oracle,30,19,0.08,0.025,-11.290313780886558,-90.27698794766957,78.986674166783
qram_oracle,30,19,0.08,0.030000000000000006,-11.598797750911677,-90.27698794766957,78.6781901967579
qram_oracle,30,19,0.08,0.035,-11.908875960418234,-90.27698794766957,78.36811198725134
qram_oracle,30,19,0.08,0.04,-12.220564973044473,-90.27698794766957,78.0564229746251
qram_oracle,30,19,0.08,0.045,-12.533881611913575,-90.27698794766957,77.743106335756
qram_oracle,30,19,0.08,0.05,-12.848842965082198,-90.27698794766957,77.42814498258737
qram_oracle,30,19,0.08,0.05500000000000001,-13.165466391132824,-90.27698794766957,77.11152155653674
qram_oracle,30,19,0.08,0.06000000000000001,-13.483769524914416,-90.27698794766957,76.79321842275515
qram_oracle,30,19,0.08,0.065,-13.803770283436164,-90.27698794766957,76.4732176642334
qram_oracle,30,19,0.08,0.07,-14.125486871919295,-90.27698794766957,76.15150107575028
qram_oracle,30,19,0.08,0.075,-14.448937790011872,-90.27698794766957,75.8280501576577
qram_oracle,30,19,0.08,0.08,-14.774141838172225,-90.27698794766957,75.50284610949734
qram_oracle,30,19,0.08,0.085,-15.101118124226106,-90.27698794766957,75.17586982344346
qram_oracle,30,19,0.08,0.09,-15.42988607010364,-90.27698794766957,74.84710187756593
qram_oracle,30,19,0.08,0.095,-15.760465418761818,-90.27698794766957,74.51652252890776
qram_oracle,30,19,0.08,0.1,-16.09287624129874,-90.27698794766957,74.18411170637083
qram_oracle,30,19,0.08,0.10500000000000001,-16.427138944266062,-90.27698794766957,73.8498490034035
qram_oracle,30,19,0.08,0.11000000000000001,-16.76327427718625,-90.27698794766957,73.51371367048331
qram_oracle,30,19,0.08,0.11500000000000002,-17.101303340281614,-90.27698794766957,73.17568460738795
qram_oracle,30,19,0.08,0.12000000000000002,-17.441247592422254,-90.27698794766957,72.83574035524731
qram_oracle,30,19,0.08,0.125,-17.78312885930052,-90.27698794766957,72.49385908836905
qram_oracle,30,19,0.08,0.13,-18.126969341839622,-90.27698794766957,72.15001860582994
