y_m,y_mm,gt,gf,gt_finite_difference,gf_finite_difference
0.0006509999999999997,0.6509999999999997,-3.306380210042726e-08,8.096016208882026e-09,-3.306380211545306e-08,8.096016222997014e-09
0.0006519999999999998,0.6519999999999998,-3.309559627652133e-08,8.592050640527845e-09,-3.309559627798675e-08,8.592050634927398e-09
0.0006529999999999999,0.6529999999999999,-3.3118792952646746e-08,9.08520936233774e-09,-3.311879295022669e-08,9.08520935014952e-09
0.0006540000000000001,0.654,-3.3133305788609516e-08,9.5754213426005e-09,-3.3133305774516926e-08,9.57542134362726e-09
0.0006549999999999998,0.6549999999999998,-3.3139051352214295e-08,1.0062616688953224e-08,-3.313905135781683e-08,1.0062616668968026e-08
0.0006559999999999999,0.6559999999999999,-3.313594915465013e-08,1.0546726660633749e-08,-3.313594915258707e-08,1.0546726656946082e-08
0.000657,0.657,-3.312392168478016e-08,1.102768368033719e-08,-3.312392166193042e-08,1.1027683664039658e-08
0.0006579999999999997,0.6579999999999997,-3.310289444232338e-08,1.1505421345678258e-08,-3.310289444620919e-08,1.1505421343746181e-08
0.0006589999999999999,0.6589999999999998,-3.307279596991677e-08,1.1979874440256594e-08,-3.3072795964226565e-08,1.1979874421589154e-08
0.00066,0.66,-3.303355788404658e-08,1.2450978944321725e-08,-3.3033557871011614e-08,1.245097897305084e-08
0.0006609999999999997,0.6609999999999997,-3.298511490483703e-08,1.2918672045039616e-08,-3.298511490532273e-08,1.2918672052995344e-08
0.0006619999999999998,0.6619999999999998,-3.2927404884686755e-08,1.338289214635877e-08,-3.292740487641273e-08,1.3382892158889762e-08
0.000663,0.6629999999999999,-3.286036883574262e-08,1.3843578878472005e-08,-3.2860368822847565e-08,1.384357889331449e-08
0.0006639999999999997,0.6639999999999997,-3.278395095620085e-08,1.4300673106877468e-08,-3.2783950959566715e-08,1.4300673109547004e-08
0.0006649999999999998,0.6649999999999998,-3.269809865542704e-08,1.4754116941036013e-08,-3.269809867126578e-08,1.4754116951266544e-08
0.0006659999999999999,0.6659999999999999,-3.2602762577885344e-08,1.5203853742622476e-08,-3.2602762571953467e-08,1.520385377314476e-08
0.0006670000000000001,0.667,-3.249789662586992e-08,1.5649828133374095e-08,-3.249789663068305e-08,1.564982811437594e-08
0.0006679999999999998,0.6679999999999997,-3.2383457981028824e-08,1.6091986002532958e-08,-3.238345795317668e-08,1.6091986009696924e-08
0.0006689999999999999,0.6689999999999999,-3.225940712467492e-08,1.653027451388385e-08,-3.2259407125932536e-08,1.6530274519548508e-08
0.00067,0.67,-3.2125707856875856e-08,1.6964642112385028e-08,-3.212570784564789e-08,1.6964642133739586e-08
0.0006709999999999997,0.6709999999999997,-3.198232731431664e-08,1.739503853039508e-08,-3.198232730303093e-08,1.739503853983658e-08
0.0006719999999999999,0.6719999999999998,-3.182923598692881e-08,1.7821414793494454e-08,-3.182923597765995e-08,1.7821414795217008e-08
0.000673,0.673,-3.166640773328157e-08,1.8243723225900103e-08,-3.1666407724010154e-08,1.824372322119036e-08
0.0006739999999999997,0.6739999999999997,-3.149381979472842e-08,1.866191745547729e-08,-3.149381981777575e-08,1.8661917442702778e-08
0.0006749999999999998,0.6749999999999998,-3.131145280830505e-08,1.9075952418346925e-08,-3.131145277719895e-08,1.9075952408189376e-08
0.000676,0.6759999999999999,-3.1119290818375787e-08,1.9485784363087724e-08,-3.111929080643878e-08,1.9485784363104473e-08
0.0006770000000000001,0.677,-3.091732128702283e-08,1.9891370854537247e-08,-3.091732127941037e-08,1.989137086315648e-08
0.0006779999999999998,0.6779999999999998,-3.070553510317613e-08,2.0292670777189855e-08,-3.070553507727465e-08,2.0292670780925337e-08
0.0006789999999999999,0.6789999999999999,-3.048392659048133e-08,2.0689644338194614e-08,-3.0483926601673224e-08,2.068964433894975e-08
0.00068,0.68,-3.025249351390343e-08,2.108225306995154e-08,-3.025249350341316e-08,2.108225306340507e-08
0.0006809999999999997,0.6809999999999997,-3.001123708506386e-08,2.1470459832310486e-08,-3.0011237099365994e-08,2.147045984366029e-08
0.0006819999999999999,0.6819999999999998,-2.976016196631001e-08,2.185422881437275e-08,-2.9760161955568703e-08,2.1854228799929165e-08
0.000683,0.683,-2.9499276273517037e-08,2.2233525535895084e-08,-2.9499276251183187e-08,2.2233525528115656e-08
0.0006839999999999997,0.6839999999999997,-2.9228591577620224e-08,2.2608316848300675e-08,-2.922859156673802e-08,2.2608316854968476e-08
0.0006849999999999998,0.6849999999999998,-2.8948122904878903e-08,2.2978570935297508e-08,-2.8948122877511014e-08,2.2978570937342765e-08
0.000686,0.6859999999999999,-2.8657888735872974e-08,2.3344257313104154e-08,-2.8657888725582777e-08,2.3344257328374536e-08
0.0006869999999999997,0.6869999999999997,-2.8357911003231874e-08,2.370534683028798e-08,-2.8357911021313377e-08,2.3705346851749224e-08
0.0006879999999999998,0.6879999999999998,-2.8048215088097643e-08,2.406181166721613e-08,-2.8048215076429556e-08,2.4061811674493577e-08
0.0006889999999999999,0.689,-2.7728829815326103e-08,2.4413625335120323e-08,-2.772882980916553e-08,2.4413625313593103e-08
0.0006900000000000001,0.6900000000000001,-2.7399787447425493e-08,2.4760762674780264e-08,-2.739978745309541e-08,2.4760762695549075e-08
0.0006909999999999998,0.6909999999999997,-2.706112367723791e-08,2.5103199854825826e-08,-2.706112368286465e-08,2.510319983212373e-08
0.0006919999999999999,0.692,-2.6712877619365456e-08,2.5440914369662147e-08,-2.6712877600955172e-08,2.544091439605797e-08
0.000693,0.6930000000000001,-2.6355091800346628e-08,2.5773885037017708e-08,-2.6355091764155127e-08,2.577388505270944e-08
0.0006939999999999997,0.6939999999999997,-2.598781214758531e-08,2.6102091995121117e-08,-2.598781214385424e-08,2.6102092002682997e-08
0.0006949999999999999,0.6949999999999998,-2.5611087977037766e-08,2.6425516699507584e-08,-2.561108794737279e-08,2.642551670389803e-08
0.000696,0.696,-2.5224971979664648e-08,2.674414191945737e-08,-2.52249719554513e-08,2.6744141931145463e-08
0.0006969999999999997,0.6969999999999997,-2.482952020665077e-08,2.7057951734070712e-08,-2.4829520178143414e-08,2.7057951736383085e-08
0.0006979999999999998,0.6979999999999998,-2.4424792053400423e-08,2.7366931527982097e-08,-2.4424792020251997e-08,2.7366931534762337e-08
0.000699,0.699,-2.401085024231572e-08,2.7671067986714833e-08,-2.4010850241624487e-08,2.767106795904452e-08
0.0006999999999999997,0.6999999999999996,-2.3587760804362665e-08,2.7970349091682493e-08,-2.358776079171676e-08,2.7970349071359032e-08
0.0007009999999999998,0.7009999999999998,-2.3155593059433663e-08,2.8264764114838453e-08,-2.31555930544386e-08,2.8264764124975357e-08
0.0007019999999999999,0.702,-2.2714419595515846e-08,2.8554303612976624e-08,-2.2714419583455894e-08,2.855430359739028e-08
0.0007030000000000001,0.7030000000000001,-2.2264316246670415e-08,2.8838959421688697e-08,-2.2264316234539534e-08,2.8838959408703582e-08
0.0007039999999999998,0.7039999999999997,-2.180536206983449e-08,2.9118724648980116e-08,-2.1805362039833966e-08,2.911872465692023e-08
0.0007049999999999999,0.7049999999999998,-2.133763932045256e-08,2.9393593668549167e-08,-2.133763930050142e-08,2.9393593684124832e-08
0.000706,0.7060000000000001,-2.0861233426950278e-08,2.96635621127319e-08,-2.086123341466833e-08,2.9663562109568866e-08
0.0007069999999999997,0.7069999999999997,-2.0376232964056674e-08,2.9928626865118334e-08,-2.0376232963452138e-08,2.9928626842905564e-08
0.0007079999999999999,0.7079999999999999,-1.9882729624987462e-08,3.018878605284342e-08,-1.9882729624934493e-08,3.0188786064337576e-08
0.000709,0.709,-1.9380818192501828e-08,3.044403903855511e-08,-1.938081816092637e-08,3.0444039045945966e-08
0.0007099999999999997,0.7099999999999997,-1.8870596508840492e-08,3.0694386412066495e-08,-1.8870596463290177e-08,3.069438640977055e-08
0.0007109999999999998,0.7109999999999999,-1.8352165444558143e-08,3.093982998169437e-08,-1.835216544806065e-08,3.093982998222613e-08
0.000712,0.712,-1.7825628866265215e-08,3.118037276528835e-08,-1.7825628856921492e-08,3.1180372761015234e-08
0.0007129999999999997,0.7129999999999996,-1.729109360328667e-08,3.1416018980956136e-08,-1.7291093594695068e-08,3.141601898792005e-08
0.0007139999999999998,0.7139999999999997,-1.674866941325278e-08,3.164677403748877e-08,-1.6748669405087608e-08,3.16467740164535e-08
0.0007149999999999999,0.715,-1.6198468946637968e-08,3.1872644524489514e-08,-1.619846892362876e-08,3.1872644510382603e-08
0.0007160000000000001,0.7160000000000001,-1.564060771025597e-08,3.209363820221258e-08,-1.56406076776716e-08,3.209363820550044e-08
0.0007169999999999998,0.7169999999999997,-1.507520402972954e-08,3.230976399111493e-08,-1.5075203993748387e-08,3.230976397580063e-08
0.0007179999999999999,0.7179999999999999,-1.4502379010946516e-08,3.252103196112718e-08,-1.4502378984335692e-08,3.252103197244365e-08
0.000719,0.719,-1.3922256500519934e-08,3.272745332064646e-08,-1.392225648829738e-08,3.272745333258926e-08
0.0007199999999999997,0.7199999999999998,-1.3334963045263793e-08,3.2929040405258185e-08,-1.333496303117995e-08,3.29290404110071e-08
0.0007209999999999999,0.7209999999999999,-1.2740627850701301e-08,3.3125806666190837e-08,-1.2740627838447413e-08,3.312580668743242e-08
0.000722,0.722,-1.213938273862366e-08,3.3317766658507566e-08,-1.2139382696514964e-08,3.331776665406956e-08
0.0007229999999999997,0.7229999999999996,-1.153136210371165e-08,3.350493602904161e-08,-1.1531362091715313e-08,3.350493601411526e-08
0.0007239999999999998,0.7239999999999999,-1.0916702869237721e-08,3.368733150407965e-08,-1.0916702879426447e-08,3.368733150970513e-08
0.000725,0.725,-1.029554444186871e-08,3.3864970876797244e-08,-1.0295544429655413e-08,3.3864970895443834e-08
0.0007260000000000001,0.7260000000000001,-9.668028665580648e-09,3.40378729944539e-08,-9.668028673360435e-09,3.403787297149233e-08
0.0007269999999999998,0.7269999999999998,-9.034299774707268e-09,3.420605774535063e-08,-9.034299751726335e-09,3.4206057749004e-08
0.0007279999999999999,0.7279999999999999,-8.39450434613717e-09,3.436954604555707e-08,-8.394504347036774e-09,3.436954601999072e-08
0.000729,0.7290000000000001,-7.748791250681629e-09,3.45283598254117e-08,-7.74879123930545e-09,3.452835982716146e-08
0.0007299999999999997,0.7299999999999998,-7.0973116036259395e-09,3.468252201580277e-08,-7.097311610678558e-09,3.4682522013936e-08
0.0007309999999999999,0.7309999999999999,-6.440218714485938e-09,3.48320565342335e-08,-6.440218694710212e-09,3.483205654208234e-08
0.000732,0.732,-5.777668035990504e-09,3.4976988270677523e-08,-5.77766804106024e-09,3.4976988260106076e-08
0.0007329999999999997,0.7329999999999998,-5.109817112304229e-09,3.5117343073230633e-08,-5.109817105212605e-09,3.5117343055451657e-08
0.0007339999999999998,0.7339999999999999,-4.436825526512182e-09,3.525314773356412e-08,-4.436825526408083e-09,3.525314770230115e-08
0.000735,0.735,-3.758854847389345e-09,3.538442997218428e-08,-3.758854836476694e-09,3.5384429974070805e-08
0.0007359999999999997,0.7359999999999997,-3.076068575468478e-09,3.5511218423505505e-08,-3.076068578951707e-09,3.5511218425035365e-08
0.0007369999999999998,0.7369999999999998,-2.3886320884300524e-09,3.563354262074144e-08,-2.3886320906939593e-09,3.5633542635173536e-08
0.0007379999999999999,0.738,-1.6967125858369724e-09,3.5751432980619134e-08,-1.6967125746837498e-09,3.57514329917923e-08
0.0007390000000000001,0.7390000000000001,-1.0004790332279597e-09,3.5864920787924736e-08,-1.0004790272289456e-09,3.58649207755537e-08
0.0007399999999999998,0.7399999999999998,-3.001021055977779e-10,3.597403817988241e-08,-3.001021056160837e-10,3.597403819356207e-08
0.0007409999999999999,0.7409999999999999,4.042458697219537e-10,3.607881813037625e-08,4.042458983594085e-10,3.60788181543709e-08
0.000742,0.742,1.1123909707525463e-09,3.6179294434017714e-08,1.1123909657489845e-09,3.6179294446653844e-08
0.0007429999999999997,0.7429999999999998,1.824157739113642e-09,3.627550169006664e-08,1.8241577541151178e-09,3.627550166641285e-08
0.0007439999999999999,0.7439999999999999,2.539369238801068e-09,3.636747528621046e-08,2.539369246806722e-09,3.6367475289770024e-08
0.000745,0.745,3.257847115471504e-09,3.6455251382207526e-08,3.2578471235360655e-09,3.645525137518263e-08
0.0007459999999999997,0.7459999999999997,3.979411656218068e-09,3.653886689340113e-08,3.979411641264763e-09,3.653886689431533e-08
0.0007469999999999998,0.7469999999999999,4.70388184981204e-09,3.661835947410915e-08,4.7038818724317914e-09,3.661835947395982e-08
0.000748,0.748,5.431075447385625e-09,3.669376750089569e-08,5.4310754534905856e-09,3.669376749529653e-08
0.0007489999999999997,0.7489999999999997,6.160809023539179e-09,3.6765130055730626e-08,6.160809021660399e-09,3.676513005418993e-08
0.0007499999999999998,0.7499999999999998,6.892898037847912e-09,3.6832486909042864e-08,6.89289802963785e-09,3.683248690824898e-08
0.0007509999999999999,0.7509999999999999,7.627156896741395e-09,3.689587850267273e-08,7.627156891180704e-09,3.689587850991436e-08
0.0007520000000000001,0.7520000000000001,8.363399015741348e-09,3.695534593273031e-08,8.363399000960216e-09,3.6955345927049116e-08
0.0007529999999999998,0.7529999999999998,9.101436882027888e-09,3.701093093236493e-08,9.1014368933798e-09,3.701093092896546e-08
0.0007539999999999999,0.7539999999999999,9.841082117316257e-09,3.706267585445168e-08,9.84108212346103e-09,3.706267586069332e-08
0.000755,0.755,1.0582145541015369e-08,3.711062365420125e-08,1.0582145538158867e-08,3.711062364959775e-08
0.0007559999999999997,0.7559999999999998,1.132443723365189e-08,3.715481787169887e-08,1.1324437230039563e-08,3.715481787817087e-08
0.0007569999999999999,0.7569999999999999,1.2067766600533135e-08,3.7195302614377706e-08,1.2067766616689984e-08,3.719530261197828e-08
0.000758,0.758,1.2811942435622942e-08,3.723212253943333e-08,1.2811942434100174e-08,3.723212254524283e-08
0.0007589999999999997,0.7589999999999997,1.3556772985613771e-08,3.7265322836184745e-08,1.3556772981508812e-08,3.726532283540852e-08
0.0007599999999999998,0.7599999999999998,1.4302066014167277e-08,3.729494920838774e-08,1.430206600890665e-08,3.72949492222545e-08
0.000761,0.761,1.5047628866298944e-08,3.732104785650656e-08,1.5047628875855193e-08,3.732104786245896e-08
0.0007619999999999997,0.7619999999999997,1.579326853288813e-08,3.7343665459949587e-08,1.5793268538251805e-08,3.7343665448713106e-08
0.0007629999999999998,0.7629999999999998,1.6538791715287368e-08,3.736284915927514e-08,1.6538791713765835e-08,3.736284914354675e-08
0.0007639999999999999,0.7639999999999999,1.7284004890005062e-08,3.737864653837258e-08,1.7284004895073505e-08,3.7378646552858504e-08
0.0007650000000000001,0.765,1.8028714373444085e-08,3.739110560662525e-08,1.80287143630928e-08,3.739110563327156e-08
0.0007659999999999998,0.7659999999999998,1.877272638666759e-08,3.740027478106011e-08,1.877272637888937e-08,3.740027476492559e-08
0.0007669999999999999,0.7669999999999999,1.9515847120173072e-08,3.740620286849062e-08,1.9515847124119525e-08,3.740620290367796e-08
0.000768,0.768,2.0257882798645522e-08,3.7408939047657996e-08,2.0257882800291913e-08,3.7408939038473273e-08
0.0007689999999999997,0.7689999999999997,2.0998639745673156e-08,3.7408532851376675e-08,2.0998639761116413e-08,3.7408532859705285e-08
0.0007699999999999999,0.7699999999999998,2.1737924448399186e-08,3.740503414868971e-08,2.173792443971224e-08,3.740503415041198e-08
0.000771,0.771,2.2475543622083736e-08,3.739849312703936e-08,2.247554363977553e-08,3.7398493090678044e-08
0.0007719999999999997,0.7719999999999997,2.3211304274558162e-08,3.7388960274459055e-08,2.3211304277498978e-08,3.73889602510174e-08
0.0007729999999999998,0.7729999999999998,2.3945013770546747e-08,3.7376486361791515e-08,2.39450137587662e-08,3.7376486360762654e-08
0.000774,0.7739999999999999,2.4676479895828466e-08,3.736112242493896e-08,2.4676479893124952e-08,3.736112244041399e-08
0.0007750000000000001,0.7750000000000001,2.5405510921223797e-08,3.734291974715109e-08,2.5405510920256913e-08,3.73429197619345e-08
0.0007759999999999998,0.7759999999999998,2.613191566637661e-08,3.73219298413554e-08,2.613191568203124e-08,3.7321929835515287e-08
0.0007769999999999999,0.7769999999999999,2.68555035633144e-08,3.7298204432536157e-08,2.6855503549712693e-08,3.729820443604525e-08
0.000778,0.778,2.757608471975714e-08,3.7271795440166927e-08,2.7576084721746632e-08,3.727179543105752e-08
0.0007789999999999997,0.7789999999999997,2.8293469982159995e-08,3.7242754960701644e-08,2.829346998553102e-08,3.724275496601791e-08
0.0007799999999999999,0.7799999999999999,2.900747099846353e-08,3.721113525013026e-08,2.9007471008583995e-08,3.7211135239331794e-08
0.000781,0.781,2.9717900280526826e-08,3.7176988706603274e-08,2.97179002856043e-08,3.717698870086746e-08
0.0007819999999999997,0.7819999999999997,3.0424571266227433e-08,3.714036785313092e-08,3.0424571264202747e-08,3.7140367860050184e-08
0.0007829999999999998,0.7829999999999998,3.1127298381202546e-08,3.710132532036175e-08,3.112729840445922e-08,3.7101325305714596e-08
0.000784,0.784,3.1825897100207346e-08,3.705991382944595e-08,3.1825897092895884e-08,3.705991381860122e-08
0.0007849999999999997,0.7849999999999997,3.252018400807498e-08,3.701618617498822e-08,3.2520184006436665e-08,3.701618616621569e-08
0.0007859999999999998,0.7859999999999998,3.3209976860253004e-08,3.69701952080949e-08,3.3209976860944335e-08,3.6970195228560206e-08
0.0007869999999999999,0.7869999999999999,3.389509464289248e-08,3.692199381952079e-08,3.389509461636131e-08,3.6921993826079965e-08
0.0007880000000000001,0.788,3.457535763247555e-08,3.6871634922919916e-08,3.457535762229343e-08,3.687163492480395e-08
0.0007889999999999998,0.7889999999999998,3.52505874549541e-08,3.681917143820548e-08,3.525058745919129e-08,3.6819171444439026e-08
0.0007899999999999999,0.7899999999999999,3.5920607144383845e-08,3.676465627502324e-08,3.592060713025614e-08,3.6764656278222287e-08
0.000791,0.791,3.658524120102791e-08,3.670814231634353e-08,3.658524118717134e-08,3.6708142312773374e-08
0.0007919999999999997,0.7919999999999997,3.7244315648915346e-08,3.664968240217573e-08,3.724431561760578e-08,3.664968240162471e-08
0.0007929999999999999,0.7929999999999998,3.789765809283244e-08,3.658932931341044e-08,3.789765805697214e-08,3.658932933213426e-08
0.000794,0.794,3.854509777472362e-08,3.65271357557936e-08,3.854509778180944e-08,3.652713577254599e-08
0.0007949999999999997,0.7949999999999997,3.9186465629488526e-08,3.646315434403667e-08,3.918646563699113e-08,3.646315436463408e-08
0.0007959999999999998,0.7959999999999998,3.982159434015262e-08,3.639743758606714e-08,3.982159432689268e-08,3.639743757811915e-08
0.000797,0.7969999999999999,4.045031839239041e-08,3.6330037867424554e-08,4.045031838230436e-08,3.633003786948693e-08
0.0007979999999999997,0.7979999999999997,4.107247412838674e-08,3.626100743580485e-08,4.107247411410911e-08,3.6261007417290446e-08
0.0007989999999999998,0.7989999999999998,4.168789980001633e-08,3.6190398385758084e-08,4.168789980518846e-08,3.619039838684786e-08
0.0007999999999999999,0.7999999999999999,4.229643562131961e-08,3.611826264354349e-08,4.229643560454339e-08,3.611826265230974e-08
0.0008010000000000001,0.801,4.289792382026335e-08,3.604465195214527e-08,4.2897923811844476e-08,3.604465196871265e-08
0.0008019999999999998,0.8019999999999997,4.349220868976254e-08,3.596961785645384e-08,4.3492208678908544e-08,3.5969617859482595e-08
0.0008029999999999999,0.8029999999999999,4.4079136637951266e-08,3.5893211688615446e-08,4.4079136614839456e-08,3.589321168260944e-08
0.000804,0.804,4.46585562376795e-08,3.581548455355489e-08,4.4658556245585113e-08,3.5815484564472486e-08
0.0008049999999999997,0.8049999999999997,4.5230318275225354e-08,3.573648731467416e-08,4.5230318268353674e-08,3.573648734028346e-08
0.0008059999999999999,0.8059999999999998,4.579427579820317e-08,3.565627057973088e-08,4.579427578910324e-08,3.565627057393884e-08
0.000807,0.8069999999999999,4.635028416264933e-08,3.557488468690057e-08,4.6350284157105725e-08,3.5574884683751334e-08
0.0008079999999999997,0.8079999999999997,4.6898201079274795e-08,3.54923796910252e-08,4.6898201070826e-08,3.5492379677752046e-08
0.0008089999999999998,0.8089999999999998,4.743788665886605e-08,3.540880535005219e-08,4.743788664409631e-08,3.540880534559641e-08
0.00081,0.8099999999999999,4.796920345681738e-08,3.5324211111666984e-08,4.7969203452438406e-08,3.5324211119597826e-08
0.0008109999999999997,0.8109999999999996,4.849201651678438e-08,3.523864610012196e-08,4.8492016499976325e-08,3.523864610119746e-08
0.0008119999999999998,0.8119999999999998,4.900619341344155e-08,3.515215910326528e-08,4.900619341795972e-08,3.515215912713868e-08
0.0008129999999999999,0.813,4.951160429432766e-08,3.5064798559772707e-08,4.951160428609286e-08,3.506479857094371e-08
0.000814,0.8140000000000001,5.000812192077025e-08,3.497661254658488e-08,5.000812189723243e-08,3.4976612581141634e-08
0.0008149999999999998,0.8149999999999997,5.049562170787138e-08,3.4887648766553556e-08,5.049562168459562e-08,3.488764878348341e-08
0.0008159999999999999,0.8159999999999998,5.09739817635448e-08,3.479795453629887e-08,5.0973981774699696e-08,3.4797954539022185e-08
0.000817,0.8170000000000001,5.144308292658783e-08,3.470757677428108e-08,5.144308292118756e-08,3.4707576778677196e-08
0.0008179999999999997,0.8179999999999997,5.190280880378048e-08,3.461656198908909e-08,5.19028087959953e-08,3.461656199661631e-08
0.0008189999999999998,0.8189999999999998,5.2353045805997057e-08,3.452495626794776e-08,5.23530458106812e-08,3.452495625687349e-08
0.00082,0.82,5.279368318331756e-08,3.44328052654476e-08,5.2793683175982746e-08,3.4432805279375536e-08
0.0008209999999999997,0.8209999999999997,5.322461305913075e-08,3.4340154192498115e-08,5.322461305401783e-08,3.434015419509668e-08
0.0008219999999999998,0.8219999999999998,5.364573046321694e-08,3.424704780550744e-08,5.364573045240567e-08,3.424704781075634e-08
0.000823,0.823,5.40569333637975e-08,3.415353039579116e-08,5.405693332352846e-08,3.4153530390443455e-08
0.0008240000000000001,0.8240000000000001,5.445812269854548e-08,3.4059645779210905e-08,5.445812266379303e-08,3.4059645794582825e-08
0.0008249999999999998,0.8249999999999997,5.484920240454434e-08,3.396543728604643e-08,5.4849202387899435e-08,3.3965437294646655e-08
0.0008259999999999999,0.826,5.523007944718742e-08,3.3870947751101614e-08,5.523007943472004e-08,3.387094774520812e-08
0.000827,0.8270000000000001,5.5600663848007384e-08,3.3776219504047434e-08,5.5600663826856534e-08,3.377621951776691e-08
0.0008279999999999997,0.8279999999999997,5.5960868711429304e-08,3.368129436000276e-08,5.5960868690492264e-08,3.3681294375017806e-08
0.0008289999999999999,0.8289999999999998,5.631061025043896e-08,3.3586213610355146e-08,5.6310610242157345e-08,3.358621362966931e-08
0.00083,0.83,5.664980781115617e-08,3.349101801382315e-08,5.664980780196355e-08,3.349101800547734e-08
0.0008309999999999997,0.8309999999999997,5.6978383896310315e-08,3.3395747787761366e-08,5.697838389286599e-08,3.339574777621157e-08
0.0008319999999999998,0.8319999999999999,5.729626418760763e-08,3.330044259970981e-08,5.7296264161253756e-08,3.3300442586984385e-08
0.000833,0.833,5.760337756698485e-08,3.32051415591889e-08,5.760337756885585e-08,3.32051415535126e-08
0.0008339999999999997,0.8339999999999996,5.7899656136744316e-08,3.310988320974173e-08,5.7899656128043355e-08,3.3109883209177866e-08
0.0008349999999999998,0.8349999999999999,5.818503523856435e-08,3.3014705521223183e-08,5.818503521946683e-08,3.301470553149647e-08
0.0008359999999999999,0.836,5.845945347137819e-08,3.291964588233959e-08,5.845945344647248e-08,3.291964588917976e-08
0.0008370000000000001,0.8370000000000001,5.872285270811954e-08,3.282474109343701e-08,5.872285269465919e-08,3.282474108183883e-08
0.0008379999999999998,0.8379999999999997,5.897517811132862e-08,3.273002735954107e-08,5.89751780987913e-08,3.2730027366454294e-08
0.0008389999999999999,0.8389999999999999,5.921637814761522e-08,3.26355402836482e-08,5.9216378148677695e-08,3.2635540298557595e-08
0.00084,0.8400000000000001,5.944640460097498e-08,3.2541314860269234e-08,5.944640458329272e-08,3.2541314851345034e-08
0.0008409999999999997,0.8409999999999997,5.966521258495663e-08,3.2447385469225885e-08,5.966521258268206e-08,3.244738546861732e-08
0.0008419999999999999,0.8419999999999999,5.987276055367747e-08,3.235378586970044e-08,5.987276054627836e-08,3.235378585633005e-08
0.000843,0.843,6.006901031168339e-08,3.2260549194539875e-08,6.006901029804198e-08,3.226054919435195e-08
0.0008439999999999997,0.8439999999999998,6.025392702265415e-08,3.216770794481352e-08,6.025392700374296e-08,3.216770795117644e-08
0.0008449999999999998,0.8449999999999999,6.04274792169506e-08,3.20752939846253e-08,6.042747920404826e-08,3.207529397325709e-08
0.000846,0.846,6.058963879800321e-08,3.1983338536180886e-08,6.058963878805192e-08,3.1983338528021054e-08
0.0008469999999999997,0.8469999999999996,6.074038104754285e-08,3.189187217510944e-08,6.074038102305365e-08,3.1891872184755056e-08
0.0008479999999999998,0.8479999999999998,6.087968462967175e-08,3.180092482603959e-08,6.087968461411574e-08,3.1800924831148985e-08
0.0008489999999999999,0.849,6.100753159377594e-08,3.171052575843072e-08,6.100753159156657e-08,3.171052576263142e-08
0.0008500000000000001,0.8500000000000001,6.112390737628038e-08,3.1620703582657974e-08,6.11239073573227e-08,3.162070357979921e-08
0.0008509999999999998,0.8509999999999998,6.122880080124706e-08,3.153148624635203e-08,6.122880079407667e-08,3.153148624135707e-08
0.0008519999999999999,0.8519999999999999,6.132220407981828e-08,3.144290103099204e-08,6.132220407008247e-08,3.1442901037647766e-08
0.000853,0.853,6.140411280850651e-08,3.1354974548752614e-08,6.140411278804795e-08,3.1354974554256185e-08
0.0008539999999999997,0.8539999999999998,6.147452596633427e-08,3.126773273960328e-08,6.147452593881276e-08,3.1267732744801225e-08
0.0008549999999999999,0.8549999999999999,6.153344591082578e-08,3.118120086865997e-08,6.15334458947309e-08,3.118120087468752e-08
0.000856,0.856,6.158087837285417e-08,3.109540352378896e-08,6.158087836003989e-08,3.109540351448798e-08
0.0008569999999999997,0.8569999999999997,6.16168324503481e-08,3.101036461346082e-08,6.161683243372644e-08,3.101036460942698e-08
0.0008579999999999998,0.8579999999999999,6.164132060086169e-08,3.092610736485463e-08,6.164132059298292e-08,3.092610737350123e-08
0.000859,0.859,6.165435863301136e-08,3.0842654322211415e-08,6.165435862372415e-08,3.0842654312640836e-08
0.0008599999999999997,0.8599999999999997,6.165596569678667e-08,3.0760027345435816e-08,6.165596568345311e-08,3.076002733058842e-08
0.0008609999999999998,0.8609999999999998,6.164616427273759e-08,3.067824760894408e-08,6.164616425824757e-08,3.067824759985894e-08
0.0008619999999999999,0.8619999999999999,6.162498016004656e-08,3.059733560075884e-08,6.162498015614264e-08,3.059733559482692e-08
0.000863,0.8630000000000001,6.159244246348943e-08,3.0517311121847984e-08,6.159244244757377e-08,3.0517311111578774e-08
0.0008639999999999998,0.8639999999999998,6.154858357929283e-08,3.043819328570682e-08,6.154858356463842e-08,3.043819328445644e-08
0.0008649999999999999,0.8649999999999999,6.149343917989452e-08,3.0360000518182565e-08,6.149343916543844e-08,3.0360000516574175e-08
0.000866,0.866,6.142704819761395e-08,3.0282750557538944e-08,6.142704818701961e-08,3.0282750545993044e-08
0.0008669999999999997,0.8669999999999998,6.13494528072408e-08,3.020646045476018e-08,6.134945279574084e-08,3.0206460455647054e-08
0.0008679999999999998,0.8679999999999999,6.126069840754888e-08,3.0131146574091834e-08,6.126069839058288e-08,3.013114655422916e-08
0.000869,0.869,6.116083360174522e-08,3.005682459381781e-08,6.116083358329596e-08,3.005682459125823e-08
0.0008699999999999997,0.8699999999999997,6.104991017686142e-08,2.998350950727113e-08,6.104991016531259e-08,2.998350951223357e-08
0.0008709999999999998,0.8709999999999998,6.092798308209714e-08,2.991121562407667e-08,6.092798306473417e-08,2.9911215610836164e-08
0.0008719999999999999,0.872,6.079511040612588e-08,2.983995657162466e-08,6.079511039265309e-08,2.983995655539845e-08
