kx_over_2pi_mod,ky_over_2pi_mod,exact_half_trace,exact_half_curvature,small_q_half_trace,small_q_half_curvature
0.22695035460992907,0.9858156028368794,4.659830680977799e-07,-1.6505290155309467e-07,0.05203160596681716,-0.03258799018495836
0.22695035460992907,0.9929078014184397,4.6895078763689077e-07,-1.6476219819384387e-07,0.0519402355497901,-0.03319821874317943
0.23404255319148937,0.0,4.657662611592633e-07,-1.2642307212527246e-07,0.05245277364365019,-0.031312493494105295
0.23404255319148937,0.0070921985815602835,4.655100679264767e-07,-1.255793276994937e-07,0.05237672273896386,-0.03185801528099745
0.23404255319148937,0.014184397163120567,4.636139201760652e-07,-1.2454988672903832e-07,0.05231570161814682,-0.032344071799051397
0.23404255319148937,0.02127659574468085,4.6009359503001864e-07,-1.2333912569070536e-07,0.05226957626384725,-0.03276642754146153
0.23404255319148937,0.028368794326241134,4.549769897382262e-07,-1.219515111578324e-07,0.05223816471067864,-0.033120732480267756
0.23404255319148937,0.03546099290780142,4.483038805352714e-07,-1.2039159207044901e-07,0.05222126221033711,-0.033402532200547376
0.23404255319148937,0.0425531914893617,4.4012558971845774e-07,-1.1866398983758014e-07,0.05221867051777909,-0.03360727787477801
0.23404255319148937,0.04964539007092199,4.305045634735265e-07,-1.1677338624289925e-07,0.05223023096602978,-0.033730336297127114
0.23404255319148937,0.05673758865248227,4.1951386369625337e-07,-1.1472450910058189e-07,0.052255860962746314,-0.03376700013566994
0.23404255319148937,0.06382978723404255,4.072365777658954e-07,-1.125221155805584e-07,0.05229559350615692,-0.03371249849224831
0.23404255319148937,0.07092198581560284,3.937651509025061e-07,-1.1017097309457129e-07,0.05234961928175372,-0.03356200778817449
0.23404255319148937,0.07801418439716312,3.792006463933907e-07,-1.0767583760042504e-07,0.05241833086412463,-0.03331066292248924
0.23404255319148937,0.0851063829787234,3.6365193958830774e-07,-1.0504142914530705e-07,0.05250236851128029,-0.03295356858182117
0.23404255319148937,0.09219858156028368,3.4723485215104783e-07,-1.0227240443030472e-07,0.05260266700227178,-0.032485810520498384
0.23404255319148937,0.09929078014184398,3.3007123359392374e-07,-9.937332613098135e-08,0.05272050293350431,-0.03190246658013772
0.23404255319148937,0.10638297872340426,3.122879976334554e-07,-9.634862866124856e-08,0.05285754185557714,-0.031198617182777513
0.23404255319148937,0.11347517730496454,2.940161213650969e-07,-9.32025800115242e-08,0.05301588460111665,-0.03036935501396561
0.23404255319148937,0.12056737588652482,2.7538961568105707e-07,-8.993923922992286e-08,0.05319811212512423,-0.02940979361475412
0.23404255319148937,0.1276595744680851,2.565444757362233e-07,-8.656240904901003e-08,0.05340732815270856,-0.02831507462666312
0.23404255319148937,0.1347517730496454,2.376176206090543e-07,-8.307558308395308e-08,0.053647198904036825,-0.027080373483116506
0.23404255319148937,0.14184397163120568,2.1874583160831655e-07,-7.94818869455254e-08,0.05392198914197132,-0.025700903415795916
0.23404255319148937,0.14893617021276595,2.0006469894780988e-07,-7.578401252072165e-08,0.05423659376272778,-0.024171917745383117
0.23404255319148937,0.15602836879432624,1.8170758674794148e-07,-7.198414457355273e-08,0.054596564122023176,-0.022488710552952613
0.23404255319148937,0.16312056737588654,1.638046265429604e-07,-6.808387871143507e-08,0.05500812825659883,-0.020646615980171968
0.23404255319148937,0.1702127659574468,1.464817496669836e-07,-6.408412964626881e-08,0.05547820412145053,-0.01864100658156416
0.23404255319148937,0.1773049645390071,1.298597690869594e-07,-5.998502855601485e-08,0.05601440491432866,-0.01646729134833395
0.23404255319148937,0.18439716312056736,1.140535214401696e-07,-5.5785808223908804e-08,0.056625035499314136,-0.014120914237102784
0.23404255319148937,0.19148936170212766,9.917108024233856e-08,-5.148467450097898e-08,0.057319078869415785,-0.011597354264877627
0.23404255319148937,0.19858156028368795,8.531305146176146e-08,-4.70786625066839e-08,0.058106171503628776,-0.00889212846850996
0.23404255319148937,0.20567375886524822,7.257196292803605e-08,-4.256347586140934e-08,0.05899656637802869,-0.006000799267184527
0.23404255319148937,0.2127659574468085,6.103175936255489e-08,-3.7933307138363674e-08,0.060001082285808846,-0.0029189880035316892
0.23404255319148937,0.2198581560283688,5.076741520386135e-08,-3.31806376489134e-08,0.06113103801220113,0.000357603335687304
0.23404255319148937,0.22695035460992907,4.1844677854556e-08,-2.8296014649735388e-08,0.062398169804343914,0.0038331600136943377
0.23404255319148937,0.23404255319148937,3.4319954500305514e-08,-2.3267804108876305e-08,0.06381453048280175,0.007511709674502789
0.23404255319148937,0.24113475177304963,2.824035623868257e-08,-1.8081917326916276e-08,0.06539236847354378,0.011397062204933849
0.23404255319148937,0.24822695035460993,2.3643913876648513e-08,-1.2721510023382795e-08,0.06714398501263591,0.01549273175559847
0.23404255319148937,0.2553191489361702,2.0559980358920037e-08,-7.166653030744223e-09,0.06908156780986852,0.019801838359839764
0.23404255319148937,0.2624113475177305,1.9009835288073705e-08,-1.393974571600605e-09,0.07121699957457935,0.024326986699747727
0.23404255319148937,0.2695035460992908,1.900750724582634e-08,4.62372466586263e-09,0.0735616400322767,0.029070119799250015
0.23404255319148937,0.2765957446808511,2.0560829406213228e-08,1.0917880653862076e-08,0.07612608042195716,0.034032345801390126
0.23404255319148937,0.28368794326241137,2.367274292456227e-08,1.7524593846234796e-08,0.07891986999048822,0.03921373653595291
0.23404255319148937,0.2907801418439716,2.8342860327247082e-08,2.448506674295042e-08,0.0819512147204352,0.04461309733073894
0.23404255319148937,0.2978723404255319,3.456929697149057e-08,3.1846037590396524e-08,0.08522664946850517,0.05022770848987922
0.23404255319148937,0.3049645390070922,4.235077170717248e-08,3.966019042470009e-08,0.08875068587449457,0.056053040075302485
0.23404255319148937,0.3120567375886525,5.1688966973178013e-08,4.798651357729799e-08,0.0925254398391016,0.06208244309606153
0.23404255319148937,0.3191489361702128,6.259112217362628e-08,5.68905683698706e-08,0.09655024406368301,0.06830682193518489
0.23404255319148937,0.3262411347517731,7.507281038233246e-08,6.644461661781017e-08,0.10082125307973337,0.0747142948099573
0.23404255319148937,0.3333333333333333,8.916081491890015e-08,7.672753939365247e-08,0.10533105033139294,0.0812898512316034
0.23404255319148937,0.3404255319148936,1.0489597652603965e-07,8.782446008782397e-08,0.1100682691440682,0.08801501774012001
0.23404255319148937,0.3475177304964539,1.223358211022102e-07,9.982596229704525e-08,0.11501724171705963,0.09486754554320555
0.23404255319148937,0.3546099290780142,1.4155669996922578e-07,1.1282676820265359e-07,0.12015769248340212,0.10182113595318318
0.23404255319148937,0.3617021276595745,1.6265507851782537e-07,1.269237175505281e-07,0.12546449411489938,0.1088452215243821
0.23404255319148937,0.36879432624113473,1.8574749642659623e-07,1.4221286420390763e-07,0.13090750590954256,0.11590482234293698
0.23404255319148937,0.375886524822695,2.1096859975202384e-07,1.587854915811906e-07,0.13645151505138864,0.12296049778195678
0.23404255319148937,0.3829787234042553,2.3846652559038306e-07,1.7672284778212602e-07,0.1420563010348006,0.12996841396328787
0.23404255319148937,0.3900709219858156,2.6839482774433144e-07,1.960894265549924e-07,0.14767684215790522,0.13688054592350635
0.23404255319148937,0.3971631205673759,3.009001045514716e-07,2.169246852816934e-07,0.15326368020743453,0.14364503085714014
0.23404255319148937,0.40425531914893614,3.3610458087473287e-07,2.392332118711099e-07,0.15876345513498563,0.1502066846560163
0.23404255319148937,0.41134751773049644,3.740831721720261e-07,2.6297354466944537e-07,0.1641196156139922,0.15650768822527242
0.23404255319148937,0.41843971631205673,4.148350920817089e-07,2.8804612409379377e-07,0.1692733039462517,0.1624884428052489
0.23404255319148937,0.425531914893617,4.58250915769701e-07,3.142812101945808e-07,0.1741644050883499,0.16808858498759008
0.23404255319148937,0.4326241134751773,5.040771951066319e-07,3.4142801308158425e-07,0.1787327399909101,0.17324814267354424
0.23404255319148937,0.4397163120567376,5.518821680933122e-07,3.6914669717897777e-07,0.18291937355085855,0.17790880343712248
0.23404255319148937,0.44680851063829785,6.010276147057283e-07,3.9700524573774234e-07,0.18666799797171907,0.1820152573200541
0.23404255319148937,0.45390070921985815,6.506531681250103e-07,4.2448338217196583e-07,0.1899263440034176,0.18551656778629505
0.23404255319148937,0.46099290780141844,6.996807431640874e-07,4.509878136451528e-07,0.1926475662064201,0.18836751821149275
0.23404255319148937,0.46808510638297873,7.468654509045856e-07,4.759322925474861e-07,0.1947915448043377,0.19052987762379453
0.23404255319148937,0.475177304964539,7.913472481705774e-07,5.0004479945305e-07,0.19632604644455887,0.1919735290375121
0.23404255319148937,0.48226950354609927,8.443547849100685e-07,5.544440094745135e-07,0.19722768962221812,0.19267740697828695
0.23404255319148937,0.48936170212765956,1.4400792763100467e-06,1.3745724549175634e-06,0.19748266766987596,0.19263019772552872
0.23404255319148937,0.49645390070921985,0.0001335203056098718,1.9334992396696133e-05,0.19708719275858655,0.19183076608964628
0.23404255319148937,0.5035460992907801,0.00013355210562805014,1.9465694853102378e-05,0.19604763764187447,0.19028828555639016
0.23404255319148937,0.5106382978723404,1.4933738135953212e-06,1.41403898309418e-06,0.19438036696233738,0.18802206344189562
0.23404255319148937,0.5177304964539007,9.280599654404217e-07,5.93080000838409e-07,0.19211126569753734,0.185061068190317
0.23404255319148937,0.524822695035461,9.043242730307387e-07,5.512897029183519e-07,0.18927498753823666,0.18144318091597786
0.23404255319148937,0.5319148936170213,8.855893650010473e-07,5.397102876851155e-07,0.18591395951542727,0.17721420660378112
0.23404255319148937,0.5390070921985816,8.599345786036872e-07,5.259995753751735e-07,0.1820771900487657,0.17242669107163708
0.23404255319148937,0.5460992907801419,8.279051170152021e-07,5.092052072394241e-07,0.17781893508025237,0.16713859717693663
0.23404255319148937,0.5531914893617021,7.906908743311602e-07,4.898128494781071e-07,0.17319728072070967,0.16141189745781157
0.23404255319148937,0.5602836879432624,7.49533152962056e-07,4.683797217274105e-07,0.1682727008615548,0.15531114042928607
0.23404255319148937,0.5673758865248227,7.056255274073863e-07,4.4544446761103337e-07,0.16310664480104256,0.14890204441320196
0.23404255319148937,0.574468085106383,6.600569634697651e-07,4.215027746078924e-07,0.15776020367402296,0.14225016663589615
0.23404255319148937,0.5815602836879432,6.137772306089923e-07,3.969934712128109e-07,0.15229289610195967,0.13541968711648739
0.23404255319148937,0.5886524822695035,5.675815399805561e-07,3.7229167165541645e-07,0.14676160382039685,0.12847233740733108
0.23404255319148937,0.5957446808510638,5.22110509785075e-07,3.4770751245283166e-07,0.1412196779091151,0.12146649434118566
0.23404255319148937,0.6028368794326241,4.77860975325887e-07,3.2348897150801057e-07,0.13571622637639694,0.1144564493064867
0.23404255319148937,0.6099290780141844,4.3520337853050346e-07,2.998273425170546e-07,0.1302955848268518,0.10749185479548931
0.23404255319148937,0.6170212765957447,3.944021818807391e-07,2.7686415998072604e-07,0.12499696420012815,0.10061734246723966
0.23404255319148937,0.624113475177305,3.556366554430415e-07,2.546986499467159e-07,0.11985426336223637,0.09387230098533748
0.23404255319148937,0.6312056737588653,3.190202729734937e-07,2.3339505787369985e-07,0.1148960297587263,0.08729079751737732
0.23404255319148937,0.6382978723404256,2.8461770617908723e-07,2.1298944342438378e-07,0.1101455483628472,0.08090162397524156
0.23404255319148937,0.6453900709219859,2.5245897998935357e-07,1.9349571889690433e-07,0.10562103763238664,0.07472844768804855
0.23404255319148937,0.6524822695035462,2.2255074809002632e-07,1.749108431028571e-07,0.1013359309191464,0.06879004602249476
0.23404255319148937,0.6595744680851063,1.9488489368974192e-07,1.5721917261173515e-07,0.09729922251146081,0.06310060525326858
0.23404255319148937,0.6666666666666666,1.6944479094139636e-07,1.4039602692032655e-07,0.09351585898041599,0.057670065487273846
0.23404255319148937,0.6737588652482269,1.462096121598327e-07,1.2441055281552055e-07,0.08998715850359784,0.05250449542033235
0.23404255319148937,0.6808510638297872,1.2515706395477102e-07,1.0922798420256634e-07,0.08671124314157536,0.04760648294253077
0.23404255319148937,0.6879432624113475,1.062649036766379e-07,9.4811393445763e-08,0.08368347146115293,0.04297552993191727
0.23404255319148937,0.6950354609929078,8.95115416176909e-08,8.1123023542848e-08,0.08089686129273535,0.038608441848214096
0.23404255319148937,0.7021276595744681,7.487598426634994e-08,6.812528048690663e-08,0.07834249467064355,0.0344997048581687
0.23404255319148937,0.7092198581560284,6.233732556969447e-08,5.578145408432965e-08,0.07600989906282668,0.030641845126107396
0.23404255319148937,0.7163120567375887,5.1873949755577886e-08,4.405622456702568e-08,0.07388740080679343,0.02702576655024707
0.23404255319148937,0.723404255319149,4.3462572097067705e-08,3.291600227453276e-08,0.07196244821269054,0.023641064604202806
0.23404255319148937,0.7304964539007093,3.707721322831223e-08,2.232913880869791e-08,0.07022190307119364,0.02047631505847129
0.23404255319148937,0.7375886524822695,3.2688177788313885e-08,1.2266040477307084e-08,0.06865230032618413,0.01751933722650404
0.23404255319148937,0.7446808510638298,3.0261088530771475e-08,2.699208497520769e-09,0.06724007646130906,0.014757432029708743
0.23404255319148937,0.75177304964539,2.9756011755377668e-08,-6.396774787533766e-09,0.06597176773311092,0.01217759563660847
0.23404255319148937,0.7588652482269503,3.1126698184690334e-08,-1.504529865800082e-08,0.06483417979061304,0.009766709734959524
0.23404255319148937,0.7659574468085106,3.431995450031e-08,-2.326780410887882e-08,0.06381453048280122,0.007511709674502027
0.23404255319148937,0.7730496453900709,3.927515405035217e-08,-3.108388236214082e-08,0.06290056779964408,0.00539973180106301
0.23404255319148937,0.7801418439716312,4.592389023277354e-08,-3.8511385010574684e-08,0.062080664946390335,0.003418241317310092
0.23404255319148937,0.7872340425531915,5.41897723420182e-08,-4.556654067581614e-08,0.06134389453832355,0.0015551419740941486
0.23404255319148937,0.7943262411347518,6.398836091766399e-08,-5.2264074366264406e-08,0.06068008384453723,-0.00020113116172158925
0.23404255319148937,0.8014184397163121,7.522723760465388e-08,-5.8617326728531165e-08,0.060079852921769844,-0.0018615346866121738
0.23404255319148937,0.8085106382978723,8.780620304005887e-08,-6.463837116317213e-08,0.05953463737654342,-0.0034363544804332713
0.23404255319148937,0.8156028368794326,1.0161759517845047e-07,-7.033812736976466e-08,0.059036697386486064,-0.004935156922583755
0.23404255319148937,0.8226950354609929,1.1654671965252717e-07,-7.572647033770584e-08,0.058579114507205904,-0.006366752709219069
0.23404255319148937,0.8297872340425532,1.324723831647765e-07,-8.08123341406973e-08,0.058155777694694245,-0.00773917231085587
0.23404255319148937,0.8368794326241135,1.4926752046236732e-07,-8.560381014799001e-08,0.05776135988754141,-0.009059652129435278
0.23404255319148937,0.8439716312056738,1.6679990512389994e-07,-9.010823945412096e-08,0.05739128641925008,-0.010334630420183441
0.23404255319148937,0.851063829787234,1.8493293415901525e-07,-9.433229946769664e-08,0.05704169646804261,-0.011569752039741948
0.23404255319148937,0.8581560283687943,2.035264762679864e-07,-9.828208469910414e-08,0.05670939869821077,-0.012769881071476653
0.23404255319148937,0.8652482269503546,2.224377735226712e-07,-1.0196318185776617e-07,0.056391822200725805,-0.013939120365851456
0.23404255319148937,0.8723404255319149,2.415223861981979e-07,-1.0538073941683311e-07,0.05608696379903093,-0.015080837022656975
0.23404255319148937,0.8794326241134752,2.606351705106117e-07,-1.085395318359532e-07,0.055793332745616125,-0.01619769283632353
0.23404255319148937,0.8865248226950354,2.796312790886104e-07,-1.1144401865051502e-07,0.05550989379384655,-0.01729167872934967
0.23404255319148937,0.8936170212765957,2.9836717413361967e-07,-1.1409839864739155e-07,0.0552360095850645,-0.018364152214456905
0.23404255319148937,0.900709219858156,3.167016433963899e-07,-1.1650665935010388e-07,0.054971383241845376,-0.019415876955729987
0.23404255319148937,0.9078014184397163,3.344968093218486e-07,-1.1867262203455086e-07,0.05471600200319017,-0.020447063543325938
0.23404255319148937,0.9148936170212766,3.516191219875812e-07,-1.2059998249407e-07,0.05447008267616167,-0.021457410655934695
0.23404255319148937,0.9219858156028369,3.6794032678337897e-07,-1.2229234776338925e-07,0.05423401961113615,-0.022446145858869452
0.23404255319148937,0.9290780141843972,3.833383981477394e-07,-1.237532690043354e-07,0.05400833583529295,-0.023412065372312902
0.23404255319148937,0.9361702127659575,3.9769843109742615e-07,-1.2498627074716208e-07,0.05379363790234112,-0.024353572241331403
0.23404255319148937,0.9432624113475178,4.109134827457339e-07,-1.2599487666955984e-07,0.05359057493739454,-0.025268712444335678
0.23404255319148937,0.950354609929078,4.2288535651513043e-07,-1.2678263208726464e-07,0.053399802275907994,-0.026155208586471076
0.23404255319148937,0.9574468085106383,4.335253222952565e-07,-1.2735312331791326e-07,0.05322195001649062,-0.027010490935579317
0.23404255319148937,0.9645390070921985,4.4275476638752874e-07,-1.2770999406930847e-07,0.05305759673070838,-0.027831725667854315
0.23404255319148937,0.9716312056737588,4.5050576569709373e-07,-1.2785695899246375e-07,0.052907248500061,-0.028615840294320686
0.23404255319148937,0.9787234042553191,4.567215812922102e-07,-1.277978145278322e-07,0.05277132338219108,-0.029359546335269174
0.23404255319148937,0.9858156028368794,4.613570671302258e-07,-1.2753644716141514e-07,0.052650141345704456,-0.030059359394639495
0.23404255319148937,0.9929078014184397,4.643789904631919e-07,-1.270768391955466e-07,0.0525439196560636,-0.030711616857969304
0.24113475177304963,0.0,4.629020536844508e-07,-8.827456714623229e-08,0.053200132751464575,-0.02861113440884711
0.24113475177304963,0.0070921985815602835,4.6269956007698166e-07,-8.739680396273205e-08,0.05310965367769779,-0.029195929262481223
0.24113475177304963,0.014184397163120567,4.6085503126596156e-07,-8.640307595537257e-08,0.053035241713333,-0.02971953536163495
0.24113475177304963,0.02127659574468085,4.573842001970404e-07,-8.529767702152678e-08,0.052976810983246594,-0.030177630649405335
0.24113475177304963,0.028368794326241134,4.523149044495514e-07,-8.408485327278357e-08,0.05293423064266991,-0.03056579014410367
0.24113475177304963,0.03546099290780142,4.4568684454575985e-07,-8.276879589904579e-08,0.05290734988056528,-0.030879496339789828
0.24113475177304963,0.0425531914893617,4.375512504602636e-07,-8.13536320608431e-08,0.05289602695070357,-0.031114149421425298
0.24113475177304963,0.04964539007092199,4.2797045885240187e-07,-7.984341377727324e-08,0.05290016188620331,-0.03126507751616499
0.24113475177304963,0.05673758865248227,4.17017404271717e-07,-7.82421047499296e-08,0.05291973251899693,-0.03132754714149727
0.24113475177304963,0.06382978723404255,4.04775028291478e-07,-7.655356503802129e-08,0.05295483339055141,-0.03129677394365536
0.24113475177304963,0.07092198581560284,3.9133561120820983e-07,-7.478153346602145e-08,0.053005717104283645,-0.031167933749378922
0.24113475177304963,0.07801418439716312,3.7680003159512804e-07,-7.292960761387623e-08,0.05307283763379925,-0.030936173884108072
0.24113475177304963,0.0851063829787234,3.612769596201491e-07,-7.100122120094603e-08,0.05315689506462249,-0.03059662464340051
0.24113475177304963,0.09219858156028368,3.4488199062336825e-07,-6.89996186327883e-08,0.05325888121144347,-0.03014441074564481
0.24113475177304963,0.09929078014184398,3.2773672599830946e-07,-6.692782643417333e-08,0.05338012551839473,-0.029574662546148944
0.24113475177304963,0.10638297872340426,3.0996780893003705e-07,-6.478862124040972e-08,0.05352234061752304,-0.028882526759061576
0.24113475177304963,0.11347517730496454,2.917059230137814e-07,-6.25844939602065e-08,0.053687666890634006,-0.028063176417085264
0.24113475177304963,0.12056737588652482,2.7308476220474075e-07,-6.031760966332628e-08,0.053878715352523275,-0.027111819802493612
0.24113475177304963,0.1276595744680851,2.542399809408445e-07,-5.798976267277318e-08,0.05409860814906223,-0.026023708108525383
0.24113475177304963,0.1347517730496454,2.353081336285226e-07,-5.560232626660793e-08,0.0543510159412924,-0.02479414163967087
0.24113475177304963,0.14184397163120568,2.1642561299685717e-07,-5.315619630875566e-08,0.05464019142550809,-0.023418474433568794
0.24113475177304963,0.14893617021276595,1.97727597106199e-07,-5.0651728035053e-08,0.05497099821821455,-0.021892117286661152
0.24113475177304963,0.15602836879432624,1.7934701505191886e-07,-4.808866511959572e-08,0.055348934311731164,-0.02021053929008652
0.24113475177304963,0.16312056737588654,1.614135416366884e-07,-4.5466060037457144e-08,0.05578014927950301,-0.018369268130453684
0.24113475177304963,0.1702127659574468,1.440526315019396e-07,-4.278218462113496e-08,0.05627145437730323,-0.01636388958029275
0.24113475177304963,0.1773049645390071,1.2738460342684025e-07,-4.003442958512952e-08,0.05683032464594721,-0.014190046792781384
0.24113475177304963,0.18439716312056736,1.1152378572078122e-07,-3.721919166293492e-08,0.05746489207058033,-0.011843440221192903
0.24113475177304963,0.19148936170212766,9.657773387606196e-08,-3.4331746869417796e-08,0.058183928790518515,-0.00931982920158404
0.24113475177304963,0.19858156028368795,8.264653191743507e-08,-3.1366108273180294e-08,0.058996819281306206,-0.006615036462499583
0.24113475177304963,0.20567375886524822,6.982218919927183e-08,-2.8314866543438958e-08,0.05991352034852106,-0.003724957051946718
0.24113475177304963,0.2127659574468085,5.8188144775014114e-08,-2.5169011436183698e-08,0.06094450768336494,-0.0006455733930817956
0.24113475177304963,0.2198581560283688,4.781889190440212e-08,-2.1917732316639936e-08,0.06210070763784619,0.0026270216125771524
0.24113475177304963,0.22695035460992907,3.877973578436247e-08,-1.8548195800298025e-08,0.06339341278943075,0.006096591330806348
0.24113475177304963,0.23404255319148937,3.1126698184695224e-08,-1.5045298658003267e-08,0.0648341797906126,0.009766709734959253
0.24113475177304963,0.24113475177304963,2.4906583333971832e-08,-1.1391394308724366e-08,0.0664347079505566,0.013640700982252488
0.24113475177304963,0.24822695035460993,2.0157220101498036e-08,-7.565991563997012e-09,0.0682066969887755,0.01772156182449851
0.24113475177304963,0.2553191489361702,1.6907896204231765e-08,-3.5454248546252476e-09,0.07016168245327412,0.022011864486722245
0.24113475177304963,0.2624113475177305,1.518000073652248e-08,6.97503952480608e-10,0.07231084742881363,0.026513637779254362
0.24113475177304963,0.2695035460992908,1.4987891622555657e-08,5.193910742869421e-09,0.07466480939860826,0.03122822445904252
0.24113475177304963,0.2765957446808511,1.6340004395111674e-08,9.979238086906657e-09,0.07723338149079359,0.036156113246997156
0.24113475177304963,0.28368794326241137,1.9240217665924566e-08,1.5093682058549098e-08,0.08002530786545908,0.04129674446325852
0.24113475177304963,0.2907801418439716,2.3689488284449583e-08,2.058262752602443e-08,0.08304797370541558,0.0466482889850472
0.24113475177304963,0.2978723404255319,2.9687764796405558e-08,2.6497077708555578e-08,0.08630709118694989,0.052207401182533676
0.24113475177304963,0.3049645390070922,3.723618047978805e-08,3.2894057445038765e-08,0.08980636394420284,0.057968947664107116
0.24113475177304963,0.3120567375886525,4.633951570798034e-08,3.983696134075529e-08,0.09354713391180741,0.06392571507136799
0.24113475177304963,0.3191489361702128,5.700890206141418e-08,4.7395807344259916e-08,0.09752801603251682,0.07006810180410541
0.24113475177304963,0.3262411347517731,6.926471547009868e-08,5.564734295375751e-08,0.10174452813037228,0.07638380040714918
0.24113475177304963,0.3333333333333333,8.313957030990162e-08,6.467493482154178e-08,0.10618872523466089,0.0828574793753851
0.24113475177304963,0.3404255319148936,9.868127809986228e-08,7.4568152854467e-08,0.1108488497289168,0.08947047526571708
0.24113475177304963,0.3475177304964539,1.1595557050557587e-07,8.542193717572951e-08,0.11570901079619239,0.09620050815151794
0.24113475177304963,0.3546099290780142,1.3504830448196312e-07,9.733521130751308e-08,0.12074890860803864,0.10302143549018702
0.24113475177304963,0.3617021276595745,1.5606676667626985e-07,1.1040877940408421e-07,0.12594362039927648,0.10990306123961036
0.24113475177304963,0.36879432624113473,1.7913957654243643e-07,1.2474232250380122e-07,0.1312634667935857,0.11681101836644357
0.24113475177304963,0.375886524822695,2.0441455974265788e-07,1.4043029379291252e-07,0.13667397728468883,0.12370674352834465
0.24113475177304963,0.3829787234042553,2.320538397251008e-07,1.5755651360192614e-07,0.14213597341383688,0.13054756246308796
0.24113475177304963,0.3900709219858156,2.6222530122479496e-07,1.7618729219104292e-07,0.14760578670570595,0.1372869032683997
0.24113475177304963,0.3971631205673759,2.9508955432165833e-07,1.96362976280453e-07,0.15303562565318418,0.14387465212643302
0.24113475177304963,0.40425531914893614,3.3078162704628577e-07,2.1808793985874977e-07,0.15837410185983303,0.15025766199521917
0.24113475177304963,0.41134751773049644,3.6938690778624436e-07,2.413192367644576e-07,0.16356691982916477,0.15638041932292676
0.24113475177304963,0.41843971631205673,4.1091142060323705e-07,2.659544124050825e-07,0.16855772792277385,0.1621858670232999
0.24113475177304963,0.425531914893617,4.552474075449718e-07,2.918193324962678e-07,0.17328911992426,0.16761637400415627
0.24113475177304963,0.4326241134751773,5.021364261508564e-07,3.186573029338972e-07,0.17770376782246528,0.17261483283685525
0.24113475177304963,0.4397163120567376,5.511336713114511e-07,3.461211687027261e-07,0.18174565739023527,0.1771258582096463
0.24113475177304963,0.44680851063829785,6.015787846219249e-07,3.73770388494733e-07,0.18536138952861694,0.1810970502591788
0.24113475177304963,0.45390070921985815,6.52579607424176e-07,4.010750467425371e-07,0.1885015028907156,0.1844802794355799
0.24113475177304963,0.46099290780141844,7.030148337735681e-07,4.2742605706027497e-07,0.19112176772581008,0.18723294395454607
0.24113475177304963,0.46808510638297873,7.515414163104777e-07,4.5209843804548676e-07,0.19318439785627203,0.18931914778621545
0.24113475177304963,0.475177304964539,7.961712223988007e-07,4.729668001398287e-07,0.19465912773250532,0.19071074704118496
0.24113475177304963,0.48226950354609927,8.239981565113408e-07,4.565437719605406e-07,0.19552410489385966,0.19138821583170654
0.24113475177304963,0.48936170212765956,8.268425635161082e-07,-3.585532886368487e-07,0.19576655490317346,0.19134128922427465
0.24113475177304963,0.49645390070921985,0.0001247770094542078,-1.8904219172525822e-05,0.19538318561654905,0.19056935046466875
0.24113475177304963,0.5035460992907801,0.0001247858730037878,-1.902876126070609e-05,0.19438030989450159,0.1890815416554244
0.24113475177304963,0.5106382978723404,8.785605693402143e-07,-3.5400388276303414e-07,0.1927736797007946,0.18689659065604222
0.24113475177304963,0.5177304964539007,9.10069840311719e-07,4.920307790330568e-07,0.19058803894577253,0.18404236114547737
0.24113475177304963,0.524822695035461,9.126195260342559e-07,5.231940329177692e-07,0.18785641632449931,0.18055514645983078
0.24113475177304963,0.5319148936170213,8.944983638556631e-07,5.147986250368818e-07,0.18461919174142433,0.1764787399717841
0.24113475177304963,0.5390070921985816,8.68089698199128e-07,5.011835437883906e-07,0.18092297982874267,0.1718633245477685
0.24113475177304963,0.5460992907801419,8.350673918244011e-07,4.843823950924427e-07,0.17681938092864724,0.1667642303845674
0.24113475177304963,0.5531914893617021,7.967186109099647e-07,4.6502707070829153e-07,0.17236365339256832,0.16124061396538744
0.24113475177304963,0.5602836879432624,7.54335076070058e-07,4.4368936248169026e-07,0.16761336113930653,0.15535411097365184
0.24113475177304963,0.5673758865248227,7.091563141326686e-07,4.2091490722531234e-07,0.16262704738291867,0.14916751303328102
0.24113475177304963,0.574468085106383,6.623125581942678e-07,3.972046246128728e-07,0.15746297979828125,0.14274351261075424
0.24113475177304963,0.5815602836879432,6.147886885682779e-07,3.730010997120521e-07,0.15217800480380286,0.13614355297649958
0.24113475177304963,0.5886524822695035,5.674080892904734e-07,3.486818214331918e-07,0.14682653984739527,0.1294268115135104
0.24113475177304963,0.5957446808510638,5.208325018309376e-07,3.245580591349151e-07,0.1414597233192251,0.12264933560571542
0.24113475177304963,0.6028368794326241,4.7557323498041167e-07,3.008778536887565e-07,0.1361247326469123,0.11586334149144087
0.24113475177304963,0.6099290780141844,4.3200929381745164e-07,2.7783167317477e-07,0.1308642727994352,0.10911667836182735
0.24113475177304963,0.6170212765957447,3.90408717157175e-07,2.555595116505974e-07,0.1257162302327714,0.1024524530082952
0.24113475177304963,0.624113475177305,3.509503468825024e-07,2.341584955445498e-07,0.12071348149682136,0.09590880471186707
0.24113475177304963,0.6312056737588653,3.1374417446545265e-07,2.1369034382840476e-07,0.11588384138968807,0.08951881591280565
0.24113475177304963,0.6382978723404256,2.7884919569123905e-07,1.9418827053280058e-07,0.11125013266927722,0.08331054147275116
