ky,e_plus_real,e_plus_imag,e_minus_real,e_minus_imag
-0.58499999999999996,0.88352938812001436,-0.6621171948165423,-0.88352938812001436,0.6621171948165423
-0.58000000000000007,0.87869033966637733,-0.66007326337537231,-0.87869033966637733,0.66007326337537231
-0.57499999999999996,0.8738446205906012,-0.65801171793147561,-0.8738446205906012,0.65801171793147561
-0.57000000000000006,0.86899207514686339,-0.65593233390956718,-0.86899207514686339,0.65593233390956718
-0.56499999999999995,0.86413254378399251,-0.65383488223449338,-0.86413254378399251,0.65383488223449338
-0.56000000000000005,0.85926586302580021,-0.65171912919713604,-0.85926586302580021,0.65171912919713604
-0.55499999999999994,0.85439186534655687,-0.64958483631498742,-0.85439186534655687,0.64958483631498742
-0.55000000000000004,0.84951037904137305,-0.64743176018713933,-0.84951037904137305,0.64743176018713933
-0.54499999999999993,0.84462122809122386,-0.64525965234340155,-0.84462122809122386,0.64525965234340155
-0.54000000000000004,0.83972423202234825,-0.64306825908726262,-0.83972423202234825,0.64306825908726262
-0.53499999999999992,0.83481920575972934,-0.64085732133237372,-0.83481920575972934,0.64085732133237372
-0.53000000000000003,0.82990595947435286,-0.63862657443223114,-0.82990595947435286,0.63862657443223114
-0.52499999999999991,0.82498429842391274,-0.63637574800269969,-0.82498429842391274,0.63637574800269969
-0.52000000000000002,0.82005402278662276,-0.63410456573701057,-0.82005402278662276,0.63410456573701057
-0.5149999999999999,0.81511492748775927,-0.63181274521283226,-0.81511492748775927,0.63181274521283226
-0.51000000000000001,0.81016680201855051,-0.62949999769099707,-0.81016680201855051,0.62949999769099707
-0.50499999999999989,0.80520943024698743,-0.62716602790543297,-0.80520943024698743,0.62716602790543297
-0.5,0.80024259022012045,-0.62481053384382657,-0.80024259022012045,0.62481053384382657
-0.49499999999999988,0.79526605395736005,-0.62243320651850731,-0.79526605395736005,0.62243320651850731
-0.48999999999999999,0.79027958723428571,-0.62003372972701487,-0.79027958723428571,0.62003372972701487
-0.48499999999999988,0.78528294935641574,-0.61761177980177095,-0.78528294935641574,0.61761177980177095
-0.47999999999999998,0.78027589292237254,-0.61516702534824286,-0.78027589292237254,0.61516702534824286
-0.47499999999999987,0.77525816357582011,-0.61269912697094087,-0.77525816357582011,0.61269912697094087
-0.46999999999999997,0.77022949974552735,-0.61020773698654907,-0.77022949974552735,0.61020773698654907
