state_index_1_based,graph_E_probability,graph_F_probability
561,4.891994846604295e-09,8.220424000788584e-10
562,7.928059599937667e-10,4.117615330662911e-09
563,1.8485847334626664e-09,2.6638178832092677e-09
564,4.372967230742058e-10,1.721400735103685e-10
565,7.940360407720119e-12,2.0719947709918896e-09
566,3.08751221834866e-09,7.16165375269341e-09
567,4.112234903813775e-09,5.582261174908845e-09
568,7.81816334769869e-10,1.2322292611451747e-09
569,1.0077970998718061e-09,4.8372170293188e-10
570,6.925196251706613e-08,1.3907461367131992e-09
571,1.087794089540858e-09,4.736151661833174e-09
572,1.7156466010222967e-09,5.8343308616269466e-09
573,1.997112553282024e-10,5.630476676776018e-11
574,2.29148592323632e-09,5.972097138208378e-10
575,9.52881729608847e-10,5.450385132223804e-09
576,7.086085135445915e-11,3.474078213572589e-13
577,2.0064011721275502e-10,6.732850587920775e-11
578,9.294717159431098e-10,1.8577691868731363e-09
579,8.932161559340735e-11,5.7738947871489275e-09
580,2.5550885968477116e-09,5.148006671901481e-10
581,2.2244826803085857e-10,5.754081420764063e-10
582,7.754448426998887e-09,1.6245589487496384e-09
583,8.885988621963594e-10,1.34424258148247e-09
584,5.23106341424978e-09,4.4363056234266076e-09
585,3.0272461530783203e-09,1.3868308059743909e-09
586,1.964761769932952e-08,3.6091914068273465e-08
587,8.059580533839116e-09,4.895692713524261e-09
588,1.2665064344826307e-08,7.318625228447138e-08
589,1.7210855146970142e-09,1.9104629907563362e-09
590,1.7839850091918462e-08,1.3369739658352091e-08
591,5.366179432674019e-09,5.435627153861326e-08
592,6.8625311865602675e-09,3.1891323147018885e-10
593,2.8418972739111808e-09,1.1303877643702407e-10
594,1.6342982377717737e-10,3.525934106956837e-11
595,1.0142160819006832e-09,8.537117976247198e-09
596,2.515909437726626e-09,2.0534115751621877e-09
597,2.185765670184877e-10,7.068750165556015e-11
598,2.3074823112097982e-10,2.1051097399763482e-11
599,1.4376264398780143e-11,2.0381384910641805e-09
600,1.9718244460652165e-09,1.0088572336547222e-09
601,1.882479588949425e-08,7.477234570441186e-09
602,2.3898832842259245e-08,8.519883755900034e-09
603,1.7904809870266663e-09,2.1870213326853744e-08
604,1.0999412133460197e-08,5.160974325076639e-09
605,6.215794057848718e-09,4.44390155305266e-10
606,3.6428753875935865e-09,1.6460210397913242e-09
607,4.490624536661827e-09,2.5726180515807313e-08
608,1.9018791181133485e-09,2.022656520642415e-09
609,6.971724115396774e-10,5.351109493948345e-10
610,6.7305637747080585e-09,9.187874452468121e-09
611,2.2795439635931272e-14,4.406200731792044e-10
612,8.574338615446203e-09,1.114116647339631e-09
613,3.990563671753303e-09,9.073474068813532e-11
614,4.507979729550119e-09,2.2512221568985836e-09
615,1.4432275677555624e-13,8.85477983924919e-10
616,2.439726716873494e-10,2.721068459355497e-09
617,9.040075985321791e-10,4.014242478886777e-10
618,2.9069010046104333e-09,1.7183760577631949e-09
619,8.839373786467432e-13,9.815579268965558e-13
620,4.539486513726718e-09,4.166749167976082e-09
621,2.286630712630534e-09,1.0543429489035611e-09
622,4.042011019524714e-08,2.9365353856526776e-08
623,4.9571395768496976e-11,3.6980767696953787e-09
624,3.5373556114854447e-07,2.0838828373776595e-09
625,9.866782563466819e-09,1.1267714797180005e-09
626,4.830289892850734e-09,1.92241798753256e-08
627,3.2680861093739474e-09,8.402827082921321e-09
628,3.5270278031512886e-09,1.8994343702715966e-09
629,3.312657767083063e-09,2.7421628219116873e-09
630,1.723660742515889e-08,2.2785156218399665e-09
631,1.8091733355780515e-09,2.3185056335568374e-08
632,5.446343326376482e-09,1.360402456911159e-09
633,5.596908595744029e-08,2.596961594819468e-08
634,2.714865684592114e-06,2.243577316717696e-06
635,1.9816874745037352e-07,1.0501586052071111e-07
636,2.1174761021562977e-08,9.462905423292794e-09
637,3.509253987356018e-10,3.5049011023788155e-10
638,2.2505717010817152e-08,2.3788282943447023e-08
639,3.434185996197868e-09,2.4143041663520624e-09
640,1.599263398016089e-10,2.6417486038695577e-13
641,2.379809704352491e-10,4.456189373346391e-11
642,3.283284415556357e-10,2.7064683417448627e-10
643,4.700926470197734e-10,2.1659971253974269e-10
644,9.649464602927932e-09,7.489208859160576e-10
645,3.2832844155509937e-10,7.835280468453735e-10
646,2.62161678000589e-08,3.8611447711108363e-10
647,1.2812655311375628e-09,8.218029106344894e-10
648,7.608381003366273e-10,1.2188011581227593e-09
649,4.700926470203277e-10,9.789687705212267e-11
650,1.2812655311388052e-09,8.240843805104802e-10
651,1.2524475161457119e-09,2.180712632242391e-11
652,1.0471632236314243e-08,1.826327634411567e-09
653,9.649464602932706e-09,4.835565609404148e-09
654,7.608381003392838e-10,2.4005840702933256e-08
655,1.04716322363262e-08,9.040905494177688e-09
656,2.908670826926596e-09,1.603380230359637e-10
657,6.971724115363136e-10,8.999870521977713e-11
658,3.990563671746643e-09,3.2957525052109735e-09
659,9.040075985314029e-10,5.3287581506119895e-09
660,2.286630712646251e-09,1.3049613691713722e-08
661,3.990563671750372e-09,1.4746199966402798e-09
662,6.395681339572442e-09,5.205493566675441e-10
663,5.4247493313541695e-09,1.8627638770107486e-09
664,5.966421115127035e-09,1.6856709390090561e-09
665,9.040075985338231e-10,4.0142424788860903e-10
666,5.4247493313613784e-09,2.2109368267129285e-09
667,5.3537346329954675e-12,6.719787851033479e-10
668,1.7247610698377207e-08,9.350060050897699e-09
669,2.286630712646008e-09,1.2759310415204026e-08
670,5.9664211151328455e-09,1.2679637806742392e-09
671,1.7247610698393274e-08,1.802272710152841e-07
672,1.2220399554181438e-06,3.72494156260752e-09
673,1.3081539088636677e-13,7.93422730050027e-14
674,8.466493235611185e-14,2.542609558562649e-13
675,2.7568998118099745e-14,3.500297493066317e-14
676,2.129473300851468e-10,6.521546937749209e-11
677,8.466493235393171e-14,7.570940589242932e-13
678,2.577385099097987e-11,3.540294265382606e-13
679,5.966465058295559e-14,2.6681854256122166e-12
680,3.206069607732023e-09,1.7278830800277636e-10
681,2.756899811827136e-14,5.1971742217245115e-15
682,5.966465058309299e-14,1.9755105848058422e-14
683,1.226540006146967e-14,5.6640463392309924e-15
684,1.6368606995138904e-12,2.44695987904098e-13
685,2.1294733008564912e-10,1.1512260033077964e-10
686,3.20606960773672e-09,9.817533942678845e-11
687,1.6368606995242592e-12,2.3965749045414626e-10
688,6.608010048699198e-09,4.120445115790736e-12
689,2.3563887869137686e-09,3.264010411705317e-09
690,8.03389939971403e-09,2.393254656914806e-09
691,8.88126202394375e-10,1.0911170596521238e-09
692,1.5343338121517892e-09,9.411038858377142e-11
693,8.033899399718547e-09,7.111605417855757e-09
694,2.95069804075723e-09,1.773649179401923e-09
695,4.144825724222295e-10,1.1336947523205502e-07
696,3.5214274310706087e-10,6.498847891957663e-09
697,8.881262024038124e-10,1.0497729835267743e-08
698,4.144825724170312e-10,4.457132250553833e-09
699,9.920536414584631e-09,8.30988120780811e-10
700,2.369877915466806e-09,1.6020713989935487e-09
701,1.534333812149525e-09,1.1859410401541137e-09
702,3.5214274310651054e-10,1.3450222741378135e-08
703,2.3698779154652366e-09,3.961923593461518e-09
704,5.321728851475605e-10,2.222249134655782e-12
705,4.8919948466057885e-09,2.4749946205886807e-09
706,4.118414311425161e-09,7.120841262080404e-09
707,9.564226898214473e-09,4.86786064943885e-09
708,3.9232249432375335e-11,1.0853452265958404e-08
709,7.940360407860573e-12,1.3004922711511123e-09
710,5.859186040424556e-10,3.763470871909448e-09
711,8.02467547957412e-09,2.1455620916989034e-09
712,9.143552310400137e-08,8.469277043810458e-09
713,1.0077970998651018e-09,4.837217029364888e-10
714,5.284167608272791e-08,2.1068784046738943e-08
715,7.37803096501804e-09,5.098334964912804e-09
716,2.0555361477730474e-07,1.0204336121732838e-06
717,1.9971125532852554e-10,5.709025474590596e-10
718,3.409157045666703e-10,1.2649806993802458e-09
719,6.813428014568863e-10,1.4154976376022412e-09
720,1.166984209700622e-10,5.15992716669116e-12
721,9.866782563472392e-09,1.639482821962059e-09
722,3.9616845761067645e-09,1.237993049614021e-08
723,3.393104966097798e-09,5.352343584331573e-09
724,1.9131110928667466e-07,2.423729279896707e-08
725,3.312657767068582e-09,1.670598336676574e-08
726,5.0877771157629213e-11,4.217901243020758e-09
727,2.6120856343000256e-09,3.998775699062486e-09
728,6.893254422799957e-07,3.4149701458841543e-09
729,5.596908595744897e-08,2.5969615948168876e-08
730,1.8095484108476422e-08,3.1019222865212075e-07
731,2.2108521012529446e-07,1.9792770437037998e-08
732,4.453636183507328e-05,5.783684544552751e-06
733,3.509253987337915e-10,9.5522961468827e-10
734,3.5086351462298043e-09,3.0825464803199487e-10
735,2.9244252916643816e-09,2.8828524765247435e-09
736,2.0362073430110417e-09,9.193522311413448e-11
737,2.3563887869158395e-09,1.7006615260058418e-09
738,6.7958136655212495e-09,3.492886927660045e-09
739,2.5376891111429085e-09,9.80715325372869e-10
740,1.0662929146833628e-09,7.944965860368834e-09
741,8.033899399734987e-09,9.895971669946105e-10
742,4.556605363634825e-09,3.6468554292027713e-09
743,1.5383349790377785e-09,2.2493670048632264e-08
744,2.311974509690124e-07,4.107712303509944e-07
745,8.881262024040652e-10,1.0497729835295844e-08
746,4.117041880497267e-10,1.0791204693195491e-08
747,1.5607755980103952e-09,6.248603839227701e-10
748,1.0919290581954013e-08,1.4262639500928758e-07
749,1.5343338121526656e-09,6.199750722987641e-10
750,6.841912817771938e-09,1.175291627071208e-09
751,4.534353927247433e-11,2.5336098104750524e-09
752,1.6899017978928381e-09,5.0706261010975134e-11
753,4.945677873527107e-09,3.079409837386152e-10
754,7.736997390698962e-09,9.336405487873705e-09
755,3.7061076814267953e-09,6.204837045109377e-09
756,1.5347335367021586e-11,5.643480396059845e-13
757,3.652718130359194e-09,1.1037132455905908e-09
758,2.9764201481488235e-09,5.169331593221256e-09
759,7.0773814756674825e-09,4.565000817639799e-09
760,2.331577222455553e-10,3.0928242416796693e-10
761,5.5738644242413995e-09,1.831397455397225e-08
762,1.011084815296313e-08,3.1044223436597308e-09
763,4.031480428485298e-09,3.559698268617321e-08
764,3.9233226993822373e-10,6.071704594012925e-10
765,3.2911898968041627e-13,1.1678143612313283e-13
766,1.8106634426174597e-12,7.001684979747753e-13
767,3.4361421307222314e-13,6.801331034342427e-12
768,1.5759291958298336e-12,4.2712212702364025e-15
769,1.2267951327682086e-08,6.555438483076095e-10
770,2.77953986596572e-10,2.0988899493449762e-10
771,5.694389283965426e-10,1.7259310053416976e-09
772,3.285929882054955e-11,2.0024410400255277e-09
773,5.849341762599695e-09,1.2147611457352743e-09
774,3.5655714626014644e-09,2.7007924020945715e-09
775,2.4062534441049033e-09,6.443363442942607e-09
776,4.29111989546246e-11,5.069896460378963e-10
777,1.7231463781277167e-08,8.514573350013806e-10
778,2.8118843913533704e-09,2.8680813285343947e-08
779,1.2695038864225598e-08,1.7629193292677417e-09
780,6.109105236076267e-11,2.5836108604467813e-08
781,3.2411527062904105e-09,3.455952957324326e-09
782,1.083291471537415e-09,9.335830854800592e-10
783,7.400003415008282e-10,2.4490780514462804e-09
784,7.126404834671989e-09,7.128464544232795e-10
785,3.335644077725335e-10,3.317102398822875e-10
786,2.08183325507473e-09,7.268360553242637e-10
787,4.779113729899951e-09,3.009163267313988e-10
788,3.0068570541174774e-11,3.3405653605134904e-10
789,5.937876440246552e-10,8.736710915112618e-10
790,7.338846416042585e-10,5.865664155936117e-10
791,4.265565221388081e-09,9.458800107835096e-09
792,5.95916583550926e-10,3.156055838241621e-09
793,1.606202886780165e-09,1.9104629907563486e-09
794,1.0307633457041782e-09,1.397689759437219e-08
795,2.39841464011953e-10,8.762116353116879e-09
796,2.7754219279249143e-10,4.7155419375020994e-09
797,1.0782712379720377e-09,4.768284435113439e-10
798,7.386464104800086e-12,2.9174238048259787e-10
799,1.5596083216598834e-08,1.48865285203843e-08
800,1.709991027433355e-09,1.315853546627038e-09
801,4.891994846606784e-09,4.071382275347115e-09
802,7.928059599992402e-10,1.0815054224948264e-08
803,1.8485847334565876e-09,1.7971279969904828e-09
804,4.3729672307308775e-10,9.2853286671568e-09
805,4.118414311441177e-09,2.8363105822999283e-09
806,5.184766367375777e-09,3.7724013051931566e-10
807,5.538953828822079e-10,1.974938037633118e-09
808,3.5681855254559776e-09,3.1082290850734244e-07
809,9.564226898209975e-09,4.835565609408032e-09
810,5.605687122820049e-10,1.4547412270187178e-09
811,1.1253494263668885e-09,1.0987852267416515e-10
812,1.4448470670686733e-09,6.762984356183228e-10
813,3.9232249433531074e-11,1.0130679944285813e-08
814,8.653662321803578e-08,1.0325623927074404e-08
815,8.309916318892102e-09,7.716248088512049e-09
816,2.6238825122782184e-10,7.173162679147467e-10
817,1.1594292874437075e-10,9.004881995199286e-11
818,3.5203551682277466e-10,2.884527820948902e-10
819,3.5832423454645162e-09,1.704188387710688e-11
820,8.80554133524155e-12,1.4147333165903723e-14
821,1.3120750289167605e-11,2.132963360898279e-11
822,7.936658545058484e-10,5.278644672403258e-11
823,3.947766739390007e-09,2.45179790603797e-09
824,5.383904520796807e-13,6.065083766259285e-12
825,2.576085889271544e-10,5.709025474587292e-10
826,8.39423867295552e-10,1.2937630622616184e-09
827,2.7405758796087286e-09,4.0055174259289834e-09
828,4.504983801152129e-13,1.2142145988196091e-11
829,4.821643093852081e-13,4.4010402908093893e-13
830,1.943008585218415e-12,2.989509711200954e-12
831,1.0276862356879407e-10,3.114369474574711e-11
832,1.3730198876451845e-14,9.078730245758886e-15
833,3.335644077730253e-10,5.956793665946503e-10
834,2.7859407034145597e-10,3.885895834094889e-09
835,3.1436326976541487e-09,5.394246911041007e-10
836,6.642375333147221e-11,2.937525587005767e-11
837,5.937876440239243e-10,8.429714802005584e-10
838,2.8636014791576976e-09,2.460421583690791e-09
839,1.4541815068764729e-09,1.3602123725899875e-09
840,2.5269192651698444e-10,1.9883340371446558e-10
841,1.606202886780122e-09,2.5191044265620903e-09
842,1.9348188602502717e-08,3.0437224806855476e-08
843,4.339344094468605e-08,6.1642232056797826e-09
844,3.5815051865071197e-10,2.541386120377699e-08
845,1.078271237975137e-09,4.768284435019906e-10
846,5.88420928800773e-09,9.788767514937823e-10
847,8.934476306794337e-10,2.221758328407482e-09
848,7.70795596520348e-10,1.876589242604204e-09
849,2.966459228061643e-10,7.983598916932422e-10
850,4.386348434264115e-10,5.715322190231316e-10
851,4.535629093921875e-09,4.260849480398547e-10
852,3.8623260834558456e-10,3.9468806228242355e-09
853,7.866003666539369e-10,1.3833938322767837e-11
854,2.937100729938833e-10,2.6844100070419032e-11
855,4.624467227908613e-10,4.0491189922417046e-09
856,6.048299179751013e-12,3.290945151001798e-11
857,3.5760458623791138e-09,4.4439015530599553e-10
858,1.937247617678509e-09,6.8879420792486e-09
859,1.6522797688274697e-08,3.2169315676827087e-09
860,4.451224017518334e-09,6.203510525082732e-07
861,2.545395060196684e-09,9.175855752958582e-09
862,7.169696202385572e-10,3.1672873330188217e-09
863,9.273271167947732e-09,1.268249132898787e-07
864,1.0757329743034137e-09,6.056012085721216e-10
865,9.866782563462041e-09,1.0274380009396934e-08
866,4.830289892839284e-09,1.204162837563441e-08
867,3.2680861094008237e-09,5.068038005990759e-11
868,3.527027803156179e-09,3.6723437351872185e-08
869,3.9616845761152315e-09,1.2727564232587744e-09
870,9.125721057216916e-09,4.5501308919554516e-09
871,3.3597951370073787e-10,5.0692328102444536e-09
872,3.7074965928603845e-09,3.735658415702462e-07
873,3.39310496609222e-09,1.275931041521233e-08
874,4.137571195987426e-09,1.2875696235197718e-08
875,2.588361977753424e-09,5.498313425237588e-11
876,4.502178734650711e-09,1.9882422389847258e-06
877,1.9131110928666783e-07,1.5371186322907035e-09
878,6.621268300596897e-07,8.249278239804384e-06
879,7.127949658176444e-07,5.153966186309007e-09
880,3.449422138467447e-08,5.354606375764879e-09
881,2.191721561314607e-10,1.1527853462436938e-10
882,8.352606502085768e-10,3.599626999725152e-10
883,4.9117202165275084e-09,3.1978527136306144e-09
884,6.568231530142259e-14,1.9124874480419393e-12
885,4.234413488939687e-11,3.5656588041544003e-10
886,1.5229865972614138e-12,1.074813589237919e-09
887,1.1636668774098185e-09,8.960498902905535e-09
888,9.004328096836663e-13,4.023193223952775e-12
889,1.8574998166681707e-09,9.552296146867767e-10
890,3.743339939539372e-08,7.79174573393956e-10
891,2.6845811977371314e-09,3.323410162832558e-09
892,3.200744240496476e-12,1.7512840466582544e-11
893,5.120225163970493e-13,1.98843250048001e-12
894,3.107526663091399e-11,1.6697932734383508e-12
895,1.9268234042884182e-10,1.6009814684722038e-10
896,1.5501691490046846e-13,4.4714146765195726e-14
897,4.8919948466169985e-09,4.66912953121656e-10
898,7.940360407677094e-12,1.5214233089799916e-09
899,1.0077970998703377e-09,1.103898688204622e-08
900,1.99711255329445e-10,1.3267448556892769e-08
901,4.118414311450658e-09,7.721029946148559e-10
902,5.859186040326773e-10,1.9312622297262118e-08
903,5.284167608269162e-08,1.7257679603449408e-08
904,3.4091570456579774e-10,6.3512410217863615e-09
905,9.564226898205329e-09,9.479242640589806e-10
906,8.024675479571502e-09,2.4917871103815783e-09
907,7.37803096501925e-09,2.3308800961531657e-09
908,6.813428014551468e-10,6.7887852692252985e-09
909,3.923224943277324e-11,1.0130679944289204e-08
910,9.143552310404782e-08,1.888077364761829e-08
911,2.0555361477697495e-07,5.453967200031765e-07
912,1.1669842096971077e-10,7.103530999715244e-09
913,9.86678256348229e-09,2.9011066205685e-09
914,3.3126577670666672e-09,8.565207269986697e-09
915,5.5969085957481445e-08,2.1310708316727845e-08
916,3.5092539873463155e-10,3.5348496256966213e-09
917,3.961684576122117e-09,6.386435572608124e-09
918,5.08777711554416e-11,3.4465877419463006e-09
919,1.8095484108485035e-08,1.0719821890229131e-08
920,3.508635146234913e-09,2.1311373698780924e-08
921,3.393104966104914e-09,1.054342948910673e-09
922,2.6120856343108555e-09,7.605787212883006e-09
923,2.2108521012529498e-07,9.399680683509626e-09
924,2.924425291664696e-09,2.1902025074755953e-07
925,1.9131110928644352e-07,1.5371186322799849e-09
