k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
0.08333333333333333,0,0.0,2e-15,12,0.9166666666666665,0.0,0.00019864364889962962,1.0,0.2289283354104826,0.022634582613880478,0.0,0.22887002928528508,0.022622527693008158,0.9998013760794436,0.9998058722955254,True,False,False,1.5460806672475125e-16,6.723827686703485e-36,3.551448019475076e-19,-6.683867291681887e-35,0.0
0.09166666666666666,0,0.0,2e-15,12,0.9083333333333333,0.0,0.00020230100161773164,1.0,0.22675662692201382,0.02214086305454151,0.0,0.2266975248929906,0.022128799050991608,0.9997977194598501,0.9998021985786227,True,False,False,2.39980815477327e-18,2.3274788146281293e-36,4.269208979897128e-19,-1.7328550425293219e-34,0.0
0.1,0,0.0,2e-15,12,0.9000000000000001,0.0,0.00020606025624802152,1.0,0.22457640364037595,0.02165182823897753,0.0,0.22451649231559276,0.021639756526935568,0.9997939609727085,0.9997984225539837,True,False,False,7.336984319054038e-17,6.394689268473244e-36,9.044521033227338e-19,-3.316835026984978e-29,0.0
0.10833333333333334,0,0.0,2e-15,12,0.8916666666666666,0.0,0.0002099252322416993,1.0,0.22238769287824833,0.021167523875472754,0.0,0.22232695860194315,0.0211554458656596,0.9997900968005181,0.9997945403978836,True,False,False,5.925267692841842e-17,1.0649978818449925e-35,3.86416218795765e-19,-2.37175464736076e-40,0.0
0.11666666666666667,0,0.0,2e-15,12,0.8833333333333334,0.0,0.00021389992961232454,1.0,0.22019052491682184,0.020687995492139368,0.0,0.22012895376359573,0.020675912632439595,0.9997861229453466,0.9997905481061262,True,False,False,2.5610828637385444e-17,1.504632769052528e-36,2.0608517673489663e-19,-4.6888319258132985e-29,0.0
0.125,0,0.0,2e-15,12,0.875,0.0,0.00021798853927213895,1.0,0.21798493312719064,0.020213288413547047,0.0,0.21792251089606635,0.02020120218963735,0.9997820352185032,0.9997864414837183,True,False,False,4.565517695501331e-18,9.4039548065783e-37,2.299760444532896e-19,-1.6065582496471033e-29,0.0
0.13333333333333333,0,0.0,2e-15,12,0.8666666666666667,0.0,0.00022219545406504008,1.0,0.21577095409648828,0.019743447736481203,0.0,0.21570766630483165,0.019731359672459176,0.9997778292295166,0.9997822161338512,True,False,False,6.646588046797992e-17,2.5743326283008096e-35,1.8488336657344253e-18,-2.9750272938856343e-29,0.0
0.14166666666666666,0,0.0,2e-15,12,0.8583333333333334,0.0,0.00022652528055036798,1.0,0.21354862775896205,0.019278518304806955,0.0,0.2134844596362602,0.0192664299638182,0.9997735003743637,0.9997778674461313,True,False,False,9.409986878787037e-17,4.3728389850589095e-35,1.3966992475651633e-18,-7.760818763005402e-52,0.0
0.15,0,0.0,2e-15,12,0.85,0.0,0.00023098285159644076,1.0,0.21131799753218541,0.018818544683412177,0.0,0.21125293401368422,0.018806457668275947,0.9997690438228886,0.9997733905840024,True,False,False,5.774129061757956e-17,4.191812855032277e-35,1.6437128021566474e-18,-6.139469381270056e-35,0.0
0.15833333333333333,0,0.0,2e-15,12,0.8416666666666667,0.0,0.000235573239848031,1.0,0.2090791104586274,0.018363571131205417,0.0,0.2090131361788211,0.018351487085037015,0.9997644545053489,0.9997687804712955,True,False,False,7.052443940043731e-17,2.350988701644575e-38,2.294491598792769e-20,-1.8263343624463042e-29,0.0
0.16666666666666666,0,0.0,2e-15,12,0.8333333333333334,0.0,0.00024030177213775575,1.0,0.20683201735280163,0.017913641573142104,0.0,0.20676511663877184,0.017901562179971443,0.9997597270980205,0.999764031777836,True,False,False,5.791352368259537e-17,3.173834747220176e-36,1.1584566975886014e-18,-5.657861211919077e-29,0.0
0.175,0,0.0,2e-15,12,0.825,0.0,0.0002451740449177146,1.0,0.20457677295422308,0.017468799571252577,0.0,0.20450892981882757,0.017456726556638106,0.9997548560077824,0.9997591389040331,True,False,False,9.138395953060166e-17,3.573502826499754e-36,5.589764914268552e-19,-1.7569722518749838e-29,0.0
0.18333333333333332,0,0.0,2e-15,12,0.8166666666666667,0.0,0.000250195940794722,1.0,0.20231343608642496,0.017029088294646815,0.0,0.20224463422132805,0.01701702342628256,0.9997498353555996,0.9997540959643664,True,False,False,7.405325448439684e-17,2.0547641252373586e-35,9.189101135248576e-19,-2.9120111014915453e-29,0.0
0.19166666666666665,0,0.0,2e-15,12,0.8083333333333333,0.0,0.0002553736462602137,1.0,0.2000420698222832,0.016594550488466413,0.0,0.19997229259082872,0.016582495576782322,0.9997446589588138,0.9997488967696802,True,False,False,1.0993366088549245e-17,3.013967515508345e-35,2.4456890062239577e-18,-3.334374374551736e-45,0.0
0.2,0,0.0,2e-15,12,0.8,0.0,0.0002607136707144536,1.0,0.1977627416559197,0.016165228441759105,0.0,0.1976919720858414,0.016153185340512206,0.9997393203121413,0.9997435348081863,True,False,False,4.254449918770297e-18,4.7654540982335536e-35,1.8085840961883003e-18,-2.310073613155762e-40,0.0
0.20833333333333334,0,0.0,2e-15,12,0.7916666666666666,0.0,0.0002662228668940976,1.0,0.19547552368146015,0.01574116395424629,0.0,0.1954037444574282,0.015729134561102046,0.9997338125672688,0.9997380032250649,True,False,False,6.1165084025323096e-18,1.1102230246251565e-16,2.6362913682746933e-19,-3.7898163685169374e-34,0.0
0.21666666666666667,0,0.0,2e-15,12,0.7833333333333333,0.0,0.0002719084528226182,1.0,0.1931804927789441,0.015322398301957772,0.0,0.19310768623494107,0.015310384559059096,0.9997281285109304,0.9997322948005463,True,False,False,6.391542145169918e-17,7.229290257557068e-35,3.3998089667454388e-18,-5.340817926915983e-29,0.0
0.225,0,0.0,2e-15,12,0.775,0.0,0.0002777780354146622,1.0,0.19087773080768336,0.014908972201703266,0.0,0.1908038789192107,0.014896976096226752,0.9997222605413318,0.9997264019263401,True,False,False,6.127303113196265e-17,2.6801271198748155e-36,1.5417560851816138e-19,-5.604558662637319e-29,0.0
0.23333333333333334,0,0.0,2e-15,12,0.7666666666666666,0.0,0.0002838396358782258,1.0,0.18856732480739774,0.014500925774354929,0.0,0.1884924091835067,0.014488949339051689,0.9997162006427802,0.9997203165802719,True,False,False,6.338169791783149e-17,1.88079096131566e-37,3.689676151806017e-20,-5.372341422470536e-34,0.0
0.24166666666666667,0,0.0,2e-15,12,0.7583333333333333,0.0,0.00029010171707276853,1.0,0.18624936720745433,0.014098298506911123,0.0,0.18617336908260132,0.014086343820630853,0.9997099403583616,0.9997140302989662,True,False,False,6.138886901308489e-18,2.407412430484045e-35,1.2015708434523737e-18,-7.860712253511473e-29,0.0
0.25,0,0.0,2e-15,12,0.75,0.0,0.00029657321299719644,1.0,0.18392395604456876,0.013701129213314355,0.0,0.18384685627028732,0.013689198401509929,0.9997034707604909,0.9997075341484034,True,False,False,3.500725706682564e-18,2.2710550857886595e-35,9.014058023031628e-19,-6.989298531800476e-30,0.0
0.2583333333333333,0,0.0,2e-15,12,0.7416666666666667,0.0,0.0003032635605992206,1.0,0.18159119518932665,0.013309455993993602,0.0,0.18151297422571785,0.013297551229205075,0.9996967824191463,0.9997008186921607,True,False,False,3.268028993012103e-17,4.70197740328915e-38,4.549537702162298e-20,-5.945269292911718e-29,0.0
