rank_descending,open_bitstring,probability,scaled_Np,conditional_probability,scaled_conditional_Lp
254,011110111011,1.07117997425661295e-05,2.80803403171525545e+00,6.87284145373368320e-04,2.81511585944931664e+00
255,100111111111,1.07078643432568030e-05,2.80700239039871136e+00,6.87031644615697682e-04,2.81408161634589771e+00
256,111101000010,1.06989515686393583e-05,2.80466596000939594e+00,6.86459788453981515e-04,2.81173929350750829e+00
257,100001011001,1.06849998812661759e-05,2.80100860887464043e+00,6.85564628558983668e-04,2.80807271857759710e+00
258,101010011110,1.06707918980993625e-05,2.79728407133535928e+00,6.84653024365201065e-04,2.80433878779986356e+00
259,010101000111,1.06554666619789524e-05,2.79326665263781049e+00,6.83669735649691693e-04,2.80031123722113717e+00
260,001010111101,1.06268478084233575e-05,2.78576439189133263e+00,6.81833509732457485e-04,2.79279005586414586e+00
261,011111101100,1.06093764493782917e-05,2.78118437994582290e+00,6.80712522750028795e-04,2.78819849318411794e+00
262,110111100000,1.06059222662776494e-05,2.78027888657108813e+00,6.80490897501485957e-04,2.78729071616608648e+00
263,101100100010,1.05811552123108189e-05,2.77378635197600731e+00,6.78901808466207592e-04,2.78078180747758630e+00
264,101011010010,1.05642948227855772e-05,2.76936650202430235e+00,6.77820022147941127e-04,2.77635081071796685e+00
265,011101111100,1.05611435905146440e-05,2.76854042539187084e+00,6.77617834650951802e-04,2.77552265073029858e+00
266,110001100010,1.05561116319938864e-05,2.76722132765740536e+00,6.77294977111172515e-04,2.77420022624736262e+00
267,000101001000,1.05410265886149390e-05,2.76326687404587457e+00,6.76327099499960142e-04,2.77023579955183674e+00
268,101110010101,1.05401317704754319e-05,2.76303230283951162e+00,6.76269686708920697e-04,2.77000063675973918e+00
269,111001111010,1.05309308195862285e-05,2.76062032876961228e+00,6.75679340752080300e-04,2.76758257972052091e+00
270,111100111110,1.05122021941526379e-05,2.75571073198394911e+00,6.74477685788909750e-04,2.76266060099137434e+00
271,100100100000,1.04755910958936051e-05,2.74611335224193320e+00,6.72128666204632936e-04,2.75303901677417651e+00
272,000001000000,1.04729692500736940e-05,2.74542605109131843e+00,6.71960444887305798e-04,2.75234998225840455e+00
273,110011010111,1.04564932117212111e-05,2.74110695649344516e+00,6.70903319081151404e-04,2.74801999495639615e+00
274,101111001010,1.04154129459351109e-05,2.73033801129921372e+00,6.68267551419222841e-04,2.73722389061313676e+00
275,000100110111,1.04057164500848527e-05,2.72779613309104363e+00,6.67645410600338799e-04,2.73467560181898772e+00
276,001000011000,1.03648828565272061e-05,2.71709185154146793e+00,6.65025469775710706e-04,2.72394432420131105e+00
277,001101010000,1.03249692478392167e-05,2.70662873850556362e+00,6.62464556474943469e-04,2.71345482332136845e+00
278,000111100010,1.03248245349768637e-05,2.70659080289697496e+00,6.62455271494051686e-04,2.71341679203963571e+00
279,011110101101,1.03221576535065338e-05,2.70589169592081680e+00,6.62284160626018525e-04,2.71271592192417188e+00
280,101111001000,1.02923362287119060e-05,2.69807418833945389e+00,6.60370776045802132e-04,2.70487869868360553e+00
281,101001111001,1.02862145420993344e-05,2.69646942492408792e+00,6.59978000018161771e-04,2.70326988807439061e+00
282,111110010111,1.02559323994228878e-05,2.68853114291431350e+00,6.58035055130315092e-04,2.69531158581377062e+00
283,101011111101,1.02557252288944765e-05,2.68847683440331364e+00,6.58021762777677021e-04,2.69525714033736508e+00
284,000100000101,1.02380362635378397e-05,2.68383977826886344e+00,6.56886813868077396e-04,2.69060838960364501e+00
285,111000010000,1.02225106710006897e-05,2.67976983733880481e+00,6.55890670002923920e-04,2.68652818433197638e+00
286,111110010110,1.02208081881706688e-05,2.67932354167981179e+00,6.55781436308776897e-04,2.68608076312075017e+00
287,111111001000,1.01712993356084612e-05,2.66634509303374445e+00,6.52604878658392560e-04,2.67306958298477593e+00
288,101100010101,1.01707439416616301e-05,2.66619949984294635e+00,6.52569243801200778e-04,2.67292362260971839e+00
289,100011100101,1.01542597445971176e-05,2.66187826648766679e+00,6.51511594520601386e-04,2.66859149115638328e+00
290,111010110011,1.01379157197343893e-05,2.65759377843405176e+00,6.50462938885722078e-04,2.66429619767591763e+00
291,000100110000,1.00945908510037048e-05,2.64623642404551518e+00,6.47683154340212186e-04,2.65291020017750911e+00
292,011010101111,1.00620744931973768e-05,2.63771245594473314e+00,6.45596859065593527e-04,2.64436473473267109e+00
293,010100100100,1.00605230480218833e-05,2.63730575390064859e+00,6.45497316159904656e-04,2.64395700699096947e+00
294,111011101101,1.00514752359661540e-05,2.63493392425711148e+00,6.44916795806120373e-04,2.64157919562186905e+00
295,110111010000,1.00509688603816952e-05,2.63480118093589910e+00,6.44884306036038173e-04,2.64144611752361236e+00
296,100110010010,1.00345268668157216e-05,2.63049101097454052e+00,6.43829364591294822e-04,2.63712507736594359e+00
297,111100010000,1.00100849466851339e-05,2.62408370826382775e+00,6.42261136600485571e-04,2.63070161551558890e+00
298,010011101100,1.00047994640928434e-05,2.62269815071515433e+00,6.41922012599511886e-04,2.62931256360760068e+00
299,000101001110,9.99661175707576150e-06,2.62055179244686842e+00,6.41396677795366731e-04,2.62716079224982213e+00
300,011101111010,9.96846172122330572e-06,2.61317242944836226e+00,6.39590531881696991e-04,2.61976281858743087e+00
301,100010110000,9.93701228627907512e-06,2.60492814877434187e+00,6.37572691879308823e-04,2.61149774593764894e+00
302,110000111101,9.93069529041165729e-06,2.60327218620967349e+00,6.37167384535033813e-04,2.60983760705549850e+00
303,111010010010,9.90241439518402645e-06,2.59585851921112143e+00,6.35352842499704493e-04,2.60240524287878960e+00
304,100100000100,9.90119045053953716e-06,2.59553766946623643e+00,6.35274312488951073e-04,2.60208358395474360e+00
305,100010110100,9.89243347560335250e-06,2.59324208102856524e+00,6.34712452654029443e-04,2.59978220607090460e+00
306,001001000101,9.87296988982266518e-06,2.58813981879767274e+00,6.33463641600736098e-04,2.59466707599661506e+00
307,010101011010,9.86063407754282692e-06,2.58490605962338682e+00,6.32672158525623648e-04,2.59142516132095446e+00
308,010100000011,9.85578380347872306e-06,2.58363458937912638e+00,6.32360958116253867e-04,2.59015048444417584e+00
309,011110101000,9.81951168751611952e-06,2.57412607181222564e+00,6.30033688113139606e-04,2.58061798651141983e+00
310,011001100101,9.81677336002381571e-06,2.57340823569008315e+00,6.29857993167796102e-04,2.57989834001529283e+00
311,001101111010,9.81316776612252637e-06,2.57246305088242355e+00,6.29626653189214948e-04,2.57895077146302443e+00
312,011011011111,9.80596089314851211e-06,2.57057381237352356e+00,6.29164250077525185e-04,2.57705676831754316e+00
313,011101110000,9.77526626723873196e-06,2.56252740035903015e+00,6.27194839684972025e-04,2.56899006334964541e+00
314,000100100010,9.76036770209488518e-06,2.55862183089796158e+00,6.26238926779740072e-04,2.56507464408981534e+00
315,101001110000,9.75148443646368830e-06,2.55629313611233711e+00,6.25668963956107333e-04,2.56274007636421564e+00
316,101110000100,9.72792898757972531e-06,2.55011821652009951e+00,6.24157613207944242e-04,2.55654958369973961e+00
317,001101001110,9.72280799842840968e-06,2.54877577994001703e+00,6.23829043337622451e-04,2.55520376151090156e+00
318,011110000100,9.71272683020113084e-06,2.54613306217624524e+00,6.23182221397708988e-04,2.55255437884501601e+00
319,000010100110,9.70665861097476992e-06,2.54454231491537008e+00,6.22792875912808372e-04,2.55095961973886309e+00
320,011001101011,9.70180022664428946e-06,2.54326871861344062e+00,6.22481155137334869e-04,2.54968281144252362e+00
321,011001010111,9.69473571583126349e-06,2.54141679949087074e+00,6.22027886182229526e-04,2.54782622180241214e+00
322,100101001100,9.69461332354209902e-06,2.54138471508662001e+00,6.22020033320723497e-04,2.54779405648168344e+00
323,110101110000,9.69159454708807650e-06,2.54059336095185673e+00,6.21826344375341956e-04,2.54700070656140065e+00
324,001111010000,9.68370494505539571e-06,2.53852514911660165e+00,6.21320136406496091e-04,2.54492727872100799e+00
325,000001001001,9.68359008056673401e-06,2.53849503808008592e+00,6.21312766539263654e-04,2.54489709174482392e+00
326,000011111001,9.67407535788467395e-06,2.53600081061731997e+00,6.20702288542646693e-04,2.54239657387068085e+00
327,000101000000,9.66123550835777611e-06,2.53263492110294086e+00,6.19878465728470143e-04,2.53902219562381370e+00
328,000110010111,9.65193907655752275e-06,2.53019791728509524e+00,6.19281993582013711e-04,2.53657904571192816e+00
329,100011010001,9.65048729469487962e-06,2.52981734138049452e+00,6.19188845214725800e-04,2.53619750999951687e+00
330,001100001001,9.64822763717888361e-06,2.52922498572062127e+00,6.19043862408657618e-04,2.53560366042586161e+00
331,111101011011,9.63642456364525448e-06,2.52613088081222159e+00,6.18286560601184190e-04,2.53250175222245044e+00
332,001010000000,9.62978399866724118e-06,2.52439009654662527e+00,6.17860492607439455e-04,2.53075657772007201e+00
333,110000100100,9.61715579484914837e-06,2.52107968868493515e+00,6.17050249279772560e-04,2.52743782104994841e+00
334,101011110101,9.61287497781446122e-06,2.51995749818419412e+00,6.16775586034762997e-04,2.52631280039838924e+00
335,000100100101,9.57597492675439738e-06,2.51028437119910475e+00,6.14408026832150966e-04,2.51661527790449036e+00
336,010000000001,9.57306707937047145e-06,2.50952209645449287e+00,6.14221455252008807e-04,2.51585108071222807e+00
337,111010101100,9.54968634775594551e-06,2.50339297794613458e+00,6.12721314609718909e-04,2.50970650464140865e+00
338,000101101100,9.52828041555064564e-06,2.49778154125410845e+00,6.11347879876508065e-04,2.50408091597417704e+00
339,001101000100,9.51059513363165287e-06,2.49314545071073601e+00,6.10213167301451088e-04,2.49943313326674366e+00
340,001000100111,9.49444728655405008e-06,2.48891238948642490e+00,6.09177098709331208e-04,2.49518939631342063e+00
341,100110110111,9.48854074369574097e-06,2.48736402471537632e+00,6.08798126607719447e-04,2.49363712658521886e+00
342,000100011110,9.48188543456284588e-06,2.48561937535804267e+00,6.08371112608249243e-04,2.49188807724338890e+00
343,110110100000,9.43715924362427313e-06,2.47389467276064146e+00,6.05501417257908498e-04,2.48013380508839321e+00
344,001001011101,9.43091356963945416e-06,2.47225740679956507e+00,6.05100686025986795e-04,2.47849240996244191e+00
345,111011100111,9.42948998175439980e-06,2.47188422177702538e+00,6.05009346623976260e-04,2.47811828377180676e+00
346,101011010101,9.41496507420747035e-06,2.46807660441304311e+00,6.04077408115982154e-04,2.47430106364306290e+00
347,000010111101,9.39180265143482606e-06,2.46200471425773104e+00,6.02591274476196631e-04,2.46821386025450140e+00
348,000101111101,9.38387743115571180e-06,2.45992716531288291e+00,6.02082781190536832e-04,2.46613107175643886e+00
349,111100010010,9.36155912943149102e-06,2.45407655642568878e+00,6.00650807545084721e-04,2.46026570770466702e+00
350,001100011101,9.34932103503599950e-06,2.45086841340847705e+00,5.99865594186942803e-04,2.45704947378971772e+00
351,101101111010,9.34296805708760080e-06,2.44920301835717202e+00,5.99457978181717230e-04,2.45537987863231377e+00
352,101101010110,9.33969949963472891e-06,2.44834618563224637e+00,5.99248262935951907e-04,2.45452088498565901e+00
353,101011101010,9.32446839184866226e-06,2.44435344211277572e+00,5.98271013626833648e-04,2.45051807181551062e+00
354,111100110110,9.31032245688815361e-06,2.44064517013848814e+00,5.97363390533283182e-04,2.44680044762432791e+00
355,111011111100,9.30131190058315822e-06,2.43828310686647143e+00,5.96785260560893133e-04,2.44443242725741827e+00
356,101100100100,9.30010613094826536e-06,2.43796702159130207e+00,5.96707896684331744e-04,2.44411554481902282e+00
357,100110111100,9.29154463499534653e-06,2.43572267679622012e+00,5.96158579056058915e-04,2.44186553981361731e+00
358,010010100000,9.28544484551271922e-06,2.43412365358208627e+00,5.95767207979089873e-04,2.44026248388235212e+00
359,001000110001,9.27813654141753604e-06,2.43220782551335857e+00,5.95298296903929791e-04,2.43834182411849643e+00
360,111001111101,9.26137317841957424e-06,2.42781341048362087e+00,5.94222735944191591e-04,2.43393632642740876e+00
361,101011000001,9.25436158359759694e-06,2.42597536297060845e+00,5.93772862153536395e-04,2.43209364338088507e+00
362,110000001000,9.24095866650702281e-06,2.42246186867281699e+00,5.92912912132112805e-04,2.42857128809313405e+00
363,111101001100,9.22091468510295844e-06,2.41720745921162994e+00,5.91626862078877620e-04,2.42330362707508273e+00
364,101101100111,9.20924116280502507e-06,2.41414731538236049e+00,5.90877872460993819e-04,2.42023576560023068e+00
365,001011100111,9.19984060799087864e-06,2.41168301634116089e+00,5.90274719635441847e-04,2.41776525162676981e+00
366,001001110110,9.19741902511039307e-06,2.41104821291853888e+00,5.90119347470122830e-04,2.41712884723762311e+00
367,111011100000,9.17704895988838490e-06,2.40570832254098077e+00,5.88812375420255728e-04,2.41177548972136746e+00
368,000100100000,9.14742104414855557e-06,2.39794154219727895e+00,5.86911406653305612e-04,2.40398912165193979e+00
369,100001100101,9.14071627142681466e-06,2.39618392625691090e+00,5.86481219000368754e-04,2.40222707302551042e+00
370,101011100001,9.13878697311734343e-06,2.39567817228087288e+00,5.86357432505880201e-04,2.40172004354408530e+00
371,011111100000,9.05298821319689524e-06,2.37318654216028690e+00,5.80852463331401106e-04,2.37917168980541893e+00
372,010111100101,9.04987454648094292e-06,2.37237031311270030e+00,5.80652686093282417e-04,2.37835340223808478e+00
373,101100010010,9.04884629703040700e-06,2.37210076368873901e+00,5.80586712161559773e-04,2.37808317301374883e+00
374,110111001101,9.04470602193122772e-06,2.37101541541313976e+00,5.80321066284906345e-04,2.37699508750297639e+00
375,101101110010,9.03602021133835844e-06,2.36873848228108264e+00,5.79763772454395870e-04,2.37471241197320548e+00
376,101100010001,9.03281970337113781e-06,2.36789948832052355e+00,5.79558423359390821e-04,2.37387130208006480e+00
377,101011000110,8.99466032513829889e-06,2.35789623627305422e+00,5.77110063953219492e-04,2.36384282195238704e+00
378,111100110111,8.99024606089198554e-06,2.35673906338646866e+00,5.76826838547322084e-04,2.36268273068983126e+00
379,100010100111,8.98042642980892459e-06,2.35416490601583073e+00,5.76196797198622718e-04,2.36010208132555865e+00
380,100010001000,8.97243325229645029e-06,2.35206954249000066e+00,5.75683943681239607e-04,2.35800143331835743e+00
381,100000010011,8.96012909014808703e-06,2.34884408020778013e+00,5.74894491323101400e-04,2.35476783645942334e+00
382,110010101101,8.94762968231651968e-06,2.34556743544118174e+00,5.74092511727174637e-04,2.35148292803450731e+00
383,010111000010,8.94649462745606108e-06,2.34526988761984168e+00,5.74019685010052419e-04,2.35118462980117471e+00
384,110000111000,8.91161812472708592e-06,2.33612722168845721e+00,5.71781959515946670e-04,2.34201890617731756e+00
385,111100011010,8.90239174914535606e-06,2.33370858268796022e+00,5.71189982275055507e-04,2.33959416739862736e+00
386,000110010000,8.89909291247848444e-06,2.33284381244875982e+00,5.70978324272310373e-04,2.33872721621938329e+00
387,010011100100,8.89854434912148343e-06,2.33270000985610215e+00,5.70943127675374259e-04,2.33858305095833297e+00
388,110010110101,8.89583795495247993e-06,2.33199054486306290e+00,5.70769481616991022e-04,2.33787179670319523e+00
389,111101100101,8.89352616835663953e-06,2.33138452387768291e+00,5.70621154135802751e-04,2.33726424734024807e+00
390,100110011001,8.88840765069955509e-06,2.33004273518498417e+00,5.70292742840028768e-04,2.33591907467275783e+00
391,111110011001,8.88631485801744152e-06,2.32949412214012419e+00,5.70158466316518465e-04,2.33536907803245963e+00
392,110010100111,8.86999471934221888e-06,2.32521589570724663e+00,5.69111343253042600e-04,2.33108006196446249e+00
393,011001101110,8.86829370571386561e-06,2.32476998519065559e+00,5.69002203824942152e-04,2.33063302686696305e+00
394,000110100101,8.86778139443360897e-06,2.32463568586240399e+00,5.68969333212264645e-04,2.33049838883743599e+00
395,010001110111,8.85848784763543103e-06,2.32219943833054243e+00,5.68373046171601320e-04,2.32805599711887901e+00
396,011010110000,8.84983638595717065e-06,2.31993150956035654e+00,5.67817956215788816e-04,2.32578234865987099e+00
397,000010010100,8.84902660986078682e-06,2.31971923161534610e+00,5.67765999841909268e-04,2.32556953535246036e+00
398,010101011110,8.83226594368524027e-06,2.31532552354142362e+00,5.66690611914092324e-04,2.32116474640012216e+00
399,001110110000,8.80950416362637923e-06,2.30935865946967356e+00,5.65230184074616776e-04,2.31518283396963032e+00
