model,launch,time_ns,site_i,site_j,G_ij
free,Q1_Q12,10.5,2,4,1.0417249953321526e-11
free,Q1_Q12,10.5,2,5,9.787775627995304e-10
free,Q1_Q12,10.5,2,6,6.91489467167875e-08
free,Q1_Q12,10.5,2,7,3.5133509847502156e-06
free,Q1_Q12,10.5,2,8,0.00012299098313763308
free,Q1_Q12,10.5,2,9,0.002719102475027855
free,Q1_Q12,10.5,2,10,0.03303111805346355
free,Q1_Q12,10.5,2,11,0.1728298584858868
free,Q1_Q12,10.5,2,12,0.20159020916272827
free,Q1_Q12,10.5,3,1,1.0681830467235956e-13
free,Q1_Q12,10.5,3,2,7.985463210318547e-14
free,Q1_Q12,10.5,3,3,6.200244990906647e-14
free,Q1_Q12,10.5,3,4,1.7877280777411513e-12
free,Q1_Q12,10.5,3,5,1.7733449470584195e-10
free,Q1_Q12,10.5,3,6,1.251394893978611e-08
free,Q1_Q12,10.5,3,7,6.358289785900923e-07
free,Q1_Q12,10.5,3,8,2.225829306677133e-05
free,Q1_Q12,10.5,3,9,0.0004920895725724758
free,Q1_Q12,10.5,3,10,0.005977806614670739
free,Q1_Q12,10.5,3,11,0.03127788377017751
free,Q1_Q12,10.5,3,12,0.03648278825565979
free,Q1_Q12,10.5,4,1,1.290916693189763e-11
free,Q1_Q12,10.5,4,2,1.0417249953321526e-11
free,Q1_Q12,10.5,4,3,1.7877280777411513e-12
free,Q1_Q12,10.5,4,4,5.878429615031306e-13
free,Q1_Q12,10.5,4,5,1.324326661649198e-11
free,Q1_Q12,10.5,4,6,9.780569931769117e-10
free,Q1_Q12,10.5,4,7,4.965014256101949e-08
free,Q1_Q12,10.5,4,8,1.7381197931433737e-06
free,Q1_Q12,10.5,4,9,3.8426590804595616e-05
free,Q1_Q12,10.5,4,10,0.00046679861418289203
free,Q1_Q12,10.5,4,11,0.002442446491914473
free,Q1_Q12,10.5,4,12,0.0028488902524784923
free,Q1_Q12,10.5,5,1,1.2152185974322223e-09
free,Q1_Q12,10.5,5,2,9.787775627995304e-10
free,Q1_Q12,10.5,5,3,1.7733449470584195e-10
free,Q1_Q12,10.5,5,4,1.324326661649198e-11
free,Q1_Q12,10.5,5,5,2.4157759121784405e-12
free,Q1_Q12,10.5,5,6,4.098277203401368e-11
free,Q1_Q12,10.5,5,7,2.1694920427871926e-09
free,Q1_Q12,10.5,5,8,7.58861810954758e-08
free,Q1_Q12,10.5,5,9,1.6777299027896533e-06
free,Q1_Q12,10.5,5,10,2.038072301115391e-05
free,Q1_Q12,10.5,5,11,0.00010663876113835985
free,Q1_Q12,10.5,5,12,0.00012438435316224146
free,Q1_Q12,10.5,6,1,8.584958855136015e-08
free,Q1_Q12,10.5,6,2,6.91489467167875e-08
free,Q1_Q12,10.5,6,3,1.251394893978611e-08
free,Q1_Q12,10.5,6,4,9.780569931769117e-10
free,Q1_Q12,10.5,6,5,4.098277203401368e-11
free,Q1_Q12,10.5,6,6,4.785933698374164e-12
free,Q1_Q12,10.5,6,7,5.842441135992214e-11
free,Q1_Q12,10.5,6,8,2.1298084581261293e-09
free,Q1_Q12,10.5,6,9,4.704779973086461e-08
free,Q1_Q12,10.5,6,10,5.715377517353082e-07
free,Q1_Q12,10.5,6,11,2.990475230191068e-06
free,Q1_Q12,10.5,6,12,3.488115673276348e-06
free,Q1_Q12,10.5,7,1,4.361888306150044e-06
free,Q1_Q12,10.5,7,2,3.5133509847502156e-06
free,Q1_Q12,10.5,7,3,6.358289785900923e-07
free,Q1_Q12,10.5,7,4,4.965014256101949e-08
free,Q1_Q12,10.5,7,5,2.1694920427871926e-09
free,Q1_Q12,10.5,7,6,5.842441135992214e-11
free,Q1_Q12,10.5,7,7,4.776506977100799e-12
free,Q1_Q12,10.5,7,8,4.0126338730307036e-11
free,Q1_Q12,10.5,7,9,9.250090508983529e-10
free,Q1_Q12,10.5,7,10,1.1226431049860418e-08
free,Q1_Q12,10.5,7,11,5.8741905917943386e-08
free,Q1_Q12,10.5,7,12,6.85169922056473e-08
free,Q1_Q12,10.5,8,1,0.0001526955105951104
free,Q1_Q12,10.5,8,2,0.00012299098313763308
free,Q1_Q12,10.5,8,3,2.225829306677133e-05
free,Q1_Q12,10.5,8,4,1.7381197931433737e-06
free,Q1_Q12,10.5,8,5,7.58861810954758e-08
free,Q1_Q12,10.5,8,6,2.1298084581261293e-09
free,Q1_Q12,10.5,8,7,4.0126338730307036e-11
free,Q1_Q12,10.5,8,8,2.4011370329334993e-12
free,Q1_Q12,10.5,8,9,1.2686891004981308e-11
free,Q1_Q12,10.5,8,10,1.6140698876242962e-10
free,Q1_Q12,10.5,8,11,8.434974494429152e-10
free,Q1_Q12,10.5,8,12,9.839078257258221e-10
free,Q1_Q12,10.5,9,1,0.0033758144729612344
free,Q1_Q12,10.5,9,2,0.002719102475027855
free,Q1_Q12,10.5,9,3,0.0004920895725724758
free,Q1_Q12,10.5,9,4,3.8426590804595616e-05
free,Q1_Q12,10.5,9,5,1.6777299027896533e-06
free,Q1_Q12,10.5,9,6,4.704779973086461e-08
free,Q1_Q12,10.5,9,7,9.250090508983529e-10
free,Q1_Q12,10.5,9,8,1.2686891004981308e-11
free,Q1_Q12,10.5,9,9,5.815775199162546e-13
free,Q1_Q12,10.5,9,10,1.6732943778943645e-12
free,Q1_Q12,10.5,9,11,9.259331802729573e-12
free,Q1_Q12,10.5,9,12,1.0777876010209812e-11
free,Q1_Q12,10.5,10,1,0.04100872527101749
free,Q1_Q12,10.5,10,2,0.03303111805346355
free,Q1_Q12,10.5,10,3,0.005977806614670739
free,Q1_Q12,10.5,10,4,0.00046679861418289203
free,Q1_Q12,10.5,10,5,2.038072301115391e-05
free,Q1_Q12,10.5,10,6,5.715377517353082e-07
free,Q1_Q12,10.5,10,7,1.1226431049860418e-08
free,Q1_Q12,10.5,10,8,1.6140698876242962e-10
free,Q1_Q12,10.5,10,9,1.6732943778943645e-12
free,Q1_Q12,10.5,10,10,6.100990094582636e-14
free,Q1_Q12,10.5,10,11,7.412676004626745e-14
free,Q1_Q12,10.5,10,12,9.355568060926252e-14
free,Q1_Q12,10.5,11,1,0.21457136793874834
free,Q1_Q12,10.5,11,2,0.1728298584858868
free,Q1_Q12,10.5,11,3,0.03127788377017751
free,Q1_Q12,10.5,11,4,0.002442446491914473
free,Q1_Q12,10.5,11,5,0.00010663876113835985
free,Q1_Q12,10.5,11,6,2.990475230191068e-06
free,Q1_Q12,10.5,11,7,5.8741905917943386e-08
free,Q1_Q12,10.5,11,8,8.434974494429152e-10
free,Q1_Q12,10.5,11,9,9.259331802729573e-12
free,Q1_Q12,10.5,11,10,7.412676004626745e-14
free,Q1_Q12,10.5,11,11,2.1934643412548974e-15
free,Q1_Q12,10.5,11,12,5.538460932236304e-16
free,Q1_Q12,10.5,12,1,0.25027785894204585
free,Q1_Q12,10.5,12,2,0.20159020916272827
free,Q1_Q12,10.5,12,3,0.03648278825565979
free,Q1_Q12,10.5,12,4,0.0028488902524784923
free,Q1_Q12,10.5,12,5,0.00012438435316224146
free,Q1_Q12,10.5,12,6,3.488115673276348e-06
free,Q1_Q12,10.5,12,7,6.85169922056473e-08
free,Q1_Q12,10.5,12,8,9.839078257258221e-10
free,Q1_Q12,10.5,12,9,1.0777876010209812e-11
free,Q1_Q12,10.5,12,10,9.355568060926252e-14
free,Q1_Q12,10.5,12,11,5.538460932236304e-16
free,Q1_Q12,10.5,12,12,1.4398974142934233e-17
free,Q1_Q12,19.5,1,1,1.0913822365461931e-12
free,Q1_Q12,19.5,1,2,5.467073627145728e-12
free,Q1_Q12,19.5,1,3,6.765826339190519e-10
free,Q1_Q12,19.5,1,4,2.052182086984664e-08
free,Q1_Q12,19.5,1,5,5.441408641594658e-07
free,Q1_Q12,19.5,1,6,1.058832764573279e-05
free,Q1_Q12,19.5,1,7,0.00014618574435659943
free,Q1_Q12,19.5,1,8,0.0013602809516512057
free,Q1_Q12,19.5,1,9,0.007690031053659166
free,Q1_Q12,19.5,1,10,0.02219455618573963
free,Q1_Q12,19.5,1,11,0.023229288520785405
free,Q1_Q12,19.5,1,12,0.002664188043119456
free,Q1_Q12,19.5,2,1,5.467073627145728e-12
free,Q1_Q12,19.5,2,2,4.182264458593195e-10
free,Q1_Q12,19.5,2,3,3.3074806057909596e-09
free,Q1_Q12,19.5,2,4,1.5778037017371666e-07
free,Q1_Q12,19.5,2,5,4.013869151314546e-06
free,Q1_Q12,19.5,2,6,7.836472236616557e-05
free,Q1_Q12,19.5,2,7,0.0010816647743539661
free,Q1_Q12,19.5,2,8,0.010065234947857786
free,Q1_Q12,19.5,2,9,0.05690138259613916
free,Q1_Q12,19.5,2,10,0.16422574447640398
free,Q1_Q12,19.5,2,11,0.17188211032074122
free,Q1_Q12,19.5,2,12,0.019713314240061213
free,Q1_Q12,19.5,3,1,6.765826339190519e-10
free,Q1_Q12,19.5,3,2,3.3074806057909596e-09
free,Q1_Q12,19.5,3,3,1.592261500382408e-08
free,Q1_Q12,19.5,3,4,1.1043437132686695e-07
free,Q1_Q12,19.5,3,5,3.6102558543424107e-06
free,Q1_Q12,19.5,3,6,6.914697003846572e-05
free,Q1_Q12,19.5,3,7,0.0009557779341914612
free,Q1_Q12,19.5,3,8,0.008892911782474257
free,Q1_Q12,19.5,3,9,0.050274321319099965
free,Q1_Q12,19.5,3,10,0.14509897827942464
free,Q1_Q12,19.5,3,11,0.15186364610138745
free,Q1_Q12,19.5,3,12,0.017417378296302168
free,Q1_Q12,19.5,4,1,2.052182086984664e-08
free,Q1_Q12,19.5,4,2,1.5778037017371666e-07
free,Q1_Q12,19.5,4,3,1.1043437132686695e-07
free,Q1_Q12,19.5,4,4,1.7569891909917047e-07
free,Q1_Q12,19.5,4,5,9.739022834951899e-07
free,Q1_Q12,19.5,4,6,2.2690937452900522e-05
free,Q1_Q12,19.5,4,7,0.0003093356789029605
free,Q1_Q12,19.5,4,8,0.0028810623778710597
free,Q1_Q12,19.5,4,9,0.016286287990993475
free,Q1_Q12,19.5,4,10,0.04700488866792955
free,Q1_Q12,19.5,4,11,0.049196272347582955
free,Q1_Q12,19.5,4,12,0.0056423654989368344
free,Q1_Q12,19.5,5,1,5.441408641594658e-07
free,Q1_Q12,19.5,5,2,4.013869151314546e-06
free,Q1_Q12,19.5,5,3,3.6102558543424107e-06
free,Q1_Q12,19.5,5,4,9.739022834951899e-07
free,Q1_Q12,19.5,5,5,7.788430627825053e-07
free,Q1_Q12,19.5,5,6,3.2563979232427546e-06
free,Q1_Q12,19.5,5,7,5.290976171120563e-05
free,Q1_Q12,19.5,5,8,0.0004867793599609134
free,Q1_Q12,19.5,5,9,0.002754250596373107
free,Q1_Q12,19.5,5,10,0.00794859365881661
free,Q1_Q12,19.5,5,11,0.008319230103454147
free,Q1_Q12,19.5,5,12,0.0009541385985633114
free,Q1_Q12,19.5,6,1,1.058832764573279e-05
free,Q1_Q12,19.5,6,2,7.836472236616557e-05
free,Q1_Q12,19.5,6,3,6.914697003846572e-05
free,Q1_Q12,19.5,6,4,2.2690937452900522e-05
free,Q1_Q12,19.5,6,5,3.2563979232427546e-06
free,Q1_Q12,19.5,6,6,1.5893198706901055e-06
free,Q1_Q12,19.5,6,7,4.722057069306685e-06
free,Q1_Q12,19.5,6,8,5.159338385814165e-05
free,Q1_Q12,19.5,6,9,0.00028829366934805275
free,Q1_Q12,19.5,6,10,0.0008328822794016833
free,Q1_Q12,19.5,6,11,0.0008716190642064391
free,Q1_Q12,19.5,6,12,9.996878040737441e-05
free,Q1_Q12,19.5,7,1,0.00014618574435659943
free,Q1_Q12,19.5,7,2,0.0010816647743539661
free,Q1_Q12,19.5,7,3,0.0009557779341914612
free,Q1_Q12,19.5,7,4,0.0003093356789029605
free,Q1_Q12,19.5,7,5,5.290976171120563e-05
free,Q1_Q12,19.5,7,6,4.722057069306685e-06
free,Q1_Q12,19.5,7,7,1.5779534092544039e-06
free,Q1_Q12,19.5,7,8,3.1430938828557083e-06
free,Q1_Q12,19.5,7,9,2.101084749864747e-05
free,Q1_Q12,19.5,7,10,5.981639280475787e-05
free,Q1_Q12,19.5,7,11,6.269774670590146e-05
free,Q1_Q12,19.5,7,12,7.188864167040727e-06
free,Q1_Q12,19.5,8,1,0.0013602809516512057
free,Q1_Q12,19.5,8,2,0.010065234947857786
free,Q1_Q12,19.5,8,3,0.008892911782474257
free,Q1_Q12,19.5,8,4,0.0028810623778710597
free,Q1_Q12,19.5,8,5,0.0004867793599609134
free,Q1_Q12,19.5,8,6,5.159338385814165e-05
free,Q1_Q12,19.5,8,7,3.1430938828557083e-06
free,Q1_Q12,19.5,8,8,7.617033430872045e-07
free,Q1_Q12,19.5,8,9,9.046848037378583e-07
free,Q1_Q12,19.5,8,10,3.1606326903833392e-06
free,Q1_Q12,19.5,8,11,3.243358473869502e-06
free,Q1_Q12,19.5,8,12,3.733705665211434e-07
free,Q1_Q12,19.5,9,1,0.007690031053659166
free,Q1_Q12,19.5,9,2,0.05690138259613916
free,Q1_Q12,19.5,9,3,0.050274321319099965
free,Q1_Q12,19.5,9,4,0.016286287990993475
free,Q1_Q12,19.5,9,5,0.002754250596373107
free,Q1_Q12,19.5,9,6,0.00028829366934805275
free,Q1_Q12,19.5,9,7,2.101084749864747e-05
free,Q1_Q12,19.5,9,8,9.046848037378583e-07
free,Q1_Q12,19.5,9,9,1.6884193536785688e-07
free,Q1_Q12,19.5,9,10,9.79870081625562e-08
free,Q1_Q12,19.5,9,11,1.3154618462559774e-07
free,Q1_Q12,19.5,9,12,1.4430977597371796e-08
free,Q1_Q12,19.5,10,1,0.02219455618573963
free,Q1_Q12,19.5,10,2,0.16422574447640398
free,Q1_Q12,19.5,10,3,0.14509897827942464
free,Q1_Q12,19.5,10,4,0.04700488866792955
free,Q1_Q12,19.5,10,5,0.00794859365881661
free,Q1_Q12,19.5,10,6,0.0008328822794016833
free,Q1_Q12,19.5,10,7,5.981639280475787e-05
free,Q1_Q12,19.5,10,8,3.1606326903833392e-06
free,Q1_Q12,19.5,10,9,9.79870081625562e-08
free,Q1_Q12,19.5,10,10,1.4967219540105928e-08
free,Q1_Q12,19.5,10,11,2.8134821372657236e-09
free,Q1_Q12,19.5,10,12,5.085722072993796e-10
free,Q1_Q12,19.5,11,1,0.023229288520785405
free,Q1_Q12,19.5,11,2,0.17188211032074122
free,Q1_Q12,19.5,11,3,0.15186364610138745
free,Q1_Q12,19.5,11,4,0.049196272347582955
free,Q1_Q12,19.5,11,5,0.008319230103454147
free,Q1_Q12,19.5,11,6,0.0008716190642064391
free,Q1_Q12,19.5,11,7,6.269774670590146e-05
free,Q1_Q12,19.5,11,8,3.243358473869502e-06
free,Q1_Q12,19.5,11,9,1.3154618462559774e-07
free,Q1_Q12,19.5,11,10,2.8134821372657236e-09
free,Q1_Q12,19.5,11,11,3.808344087816612e-10
free,Q1_Q12,19.5,11,12,3.667182157478698e-12
free,Q1_Q12,19.5,12,1,0.002664188043119456
free,Q1_Q12,19.5,12,2,0.019713314240061213
free,Q1_Q12,19.5,12,3,0.017417378296302168
free,Q1_Q12,19.5,12,4,0.0056423654989368344
free,Q1_Q12,19.5,12,5,0.0009541385985633114
free,Q1_Q12,19.5,12,6,9.996878040737441e-05
free,Q1_Q12,19.5,12,7,7.188864167040727e-06
free,Q1_Q12,19.5,12,8,3.733705665211434e-07
free,Q1_Q12,19.5,12,9,1.4430977597371796e-08
free,Q1_Q12,19.5,12,10,5.085722072993796e-10
free,Q1_Q12,19.5,12,11,3.667182157478698e-12
free,Q1_Q12,19.5,12,12,8.857230285043242e-13
free,Q1_Q12,28.5,1,1,3.519073187080005e-10
free,Q1_Q12,28.5,1,2,5.418697028619003e-09
free,Q1_Q12,28.5,1,3,1.5931361113784746e-08
free,Q1_Q12,28.5,1,4,6.896346086276352e-07
free,Q1_Q12,28.5,1,5,6.362775313129023e-06
free,Q1_Q12,28.5,1,6,5.5529326576522115e-05
free,Q1_Q12,28.5,1,7,0.0003170350649808974
free,Q1_Q12,28.5,1,8,0.001175989147467783
free,Q1_Q12,28.5,1,9,0.002419492484011232
free,Q1_Q12,28.5,1,10,0.002067684421056044
free,Q1_Q12,28.5,1,11,0.00028759215413708773
free,Q1_Q12,28.5,1,12,5.4620458219986486e-05
free,Q1_Q12,28.5,2,1,5.418697028619003e-09
free,Q1_Q12,28.5,2,2,7.62750029089296e-08
free,Q1_Q12,28.5,2,3,7.702289406949432e-08
free,Q1_Q12,28.5,2,4,7.250780877233917e-06
free,Q1_Q12,28.5,2,5,6.00007064027781e-05
free,Q1_Q12,28.5,2,6,0.0005361824024159938
free,Q1_Q12,28.5,2,7,0.003048823964595257
free,Q1_Q12,28.5,2,8,0.011317117164402339
free,Q1_Q12,28.5,2,9,0.023280919565416384
free,Q1_Q12,28.5,2,10,0.019896315026379476
free,Q1_Q12,28.5,2,11,0.002767329789153703
free,Q1_Q12,28.5,2,12,0.0005255815332064081
free,Q1_Q12,28.5,3,1,1.5931361113784746e-08
free,Q1_Q12,28.5,3,2,7.702289406949432e-08
free,Q1_Q12,28.5,3,3,8.361099357887203e-06
free,Q1_Q12,28.5,3,4,1.709700404316163e-05
free,Q1_Q12,28.5,3,5,0.0003999833704077539
free,Q1_Q12,28.5,3,6,0.002959602995825134
free,Q1_Q12,28.5,3,7,0.017402699686686833
free,Q1_Q12,28.5,3,8,0.0642242138504909
free,Q1_Q12,28.5,3,9,0.13225988145763787
free,Q1_Q12,28.5,3,10,0.11300501617405066
free,Q1_Q12,28.5,3,11,0.015718930702411992
free,Q1_Q12,28.5,3,12,0.002985348284611909
free,Q1_Q12,28.5,4,1,6.896346086276352e-07
free,Q1_Q12,28.5,4,2,7.250780877233917e-06
free,Q1_Q12,28.5,4,3,1.709700404316163e-05
free,Q1_Q12,28.5,4,4,0.0001321088258610541
free,Q1_Q12,28.5,4,5,0.00024260109426164054
free,Q1_Q12,28.5,4,6,0.003384616578594799
free,Q1_Q12,28.5,4,7,0.017954799066165105
free,Q1_Q12,28.5,4,8,0.06747076792759768
free,Q1_Q12,28.5,4,9,0.13848420771902217
free,Q1_Q12,28.5,4,10,0.1184103758725883
free,Q1_Q12,28.5,4,11,0.01646645140383974
free,Q1_Q12,28.5,4,12,0.003127478397149086
free,Q1_Q12,28.5,5,1,6.362775313129023e-06
free,Q1_Q12,28.5,5,2,6.00007064027781e-05
free,Q1_Q12,28.5,5,3,0.0003999833704077539
free,Q1_Q12,28.5,5,4,0.00024260109426164054
free,Q1_Q12,28.5,5,5,0.0006875728536375359
free,Q1_Q12,28.5,5,6,0.0009738701669821304
free,Q1_Q12,28.5,5,7,0.008767788557749363
free,Q1_Q12,28.5,5,8,0.03025803684982227
free,Q1_Q12,28.5,5,9,0.06309913004214301
free,Q1_Q12,28.5,5,10,0.05376369852788813
free,Q1_Q12,28.5,5,11,0.007485959505220304
free,Q1_Q12,28.5,5,12,0.0014214629866483983
free,Q1_Q12,28.5,6,1,5.5529326576522115e-05
free,Q1_Q12,28.5,6,2,0.0005361824024159938
free,Q1_Q12,28.5,6,3,0.002959602995825134
free,Q1_Q12,28.5,6,4,0.003384616578594799
free,Q1_Q12,28.5,6,5,0.0009738701669821304
free,Q1_Q12,28.5,6,6,0.0014902755956644593
free,Q1_Q12,28.5,6,7,0.001468332010360203
free,Q1_Q12,28.5,6,8,0.008440964773761023
free,Q1_Q12,28.5,6,9,0.01613025978178229
free,Q1_Q12,28.5,6,10,0.01401534937158577
free,Q1_Q12,28.5,6,11,0.0019378219759848387
free,Q1_Q12,28.5,6,12,0.00036846261728304224
free,Q1_Q12,28.5,7,1,0.0003170350649808974
free,Q1_Q12,28.5,7,2,0.003048823964595257
free,Q1_Q12,28.5,7,3,0.017402699686686833
free,Q1_Q12,28.5,7,4,0.017954799066165105
free,Q1_Q12,28.5,7,5,0.008767788557749363
free,Q1_Q12,28.5,7,6,0.001468332010360203
free,Q1_Q12,28.5,7,7,0.00146529019647194
free,Q1_Q12,28.5,7,8,0.0009122815196419106
free,Q1_Q12,28.5,7,9,0.003005942690484847
free,Q1_Q12,28.5,7,10,0.002335780319642171
free,Q1_Q12,28.5,7,11,0.0003363601635567618
free,Q1_Q12,28.5,7,12,6.3457098569673e-05
free,Q1_Q12,28.5,8,1,0.001175989147467783
free,Q1_Q12,28.5,8,2,0.011317117164402339
free,Q1_Q12,28.5,8,3,0.0642242138504909
free,Q1_Q12,28.5,8,4,0.06747076792759768
free,Q1_Q12,28.5,8,5,0.03025803684982227
free,Q1_Q12,28.5,8,6,0.008440964773761023
free,Q1_Q12,28.5,8,7,0.0009122815196419106
free,Q1_Q12,28.5,8,8,0.0006520170280522883
free,Q1_Q12,28.5,8,9,0.00021029482738940794
free,Q1_Q12,28.5,8,10,0.00032161277824862004
free,Q1_Q12,28.5,8,11,3.698003461226636e-05
free,Q1_Q12,28.5,8,12,7.297844042432391e-06
free,Q1_Q12,28.5,9,1,0.002419492484011232
free,Q1_Q12,28.5,9,2,0.023280919565416384
free,Q1_Q12,28.5,9,3,0.13225988145763787
free,Q1_Q12,28.5,9,4,0.13848420771902217
free,Q1_Q12,28.5,9,5,0.06309913004214301
free,Q1_Q12,28.5,9,6,0.01613025978178229
free,Q1_Q12,28.5,9,7,0.003005942690484847
free,Q1_Q12,28.5,9,8,0.00021029482738940794
free,Q1_Q12,28.5,9,9,0.0001197256268118281
free,Q1_Q12,28.5,9,10,1.309837541182511e-05
free,Q1_Q12,28.5,9,11,4.932075781265743e-06
free,Q1_Q12,28.5,9,12,7.996960768142451e-07
free,Q1_Q12,28.5,10,1,0.002067684421056044
free,Q1_Q12,28.5,10,2,0.019896315026379476
free,Q1_Q12,28.5,10,3,0.11300501617405066
free,Q1_Q12,28.5,10,4,0.1184103758725883
free,Q1_Q12,28.5,10,5,0.05376369852788813
free,Q1_Q12,28.5,10,6,0.01401534937158577
free,Q1_Q12,28.5,10,7,0.002335780319642171
free,Q1_Q12,28.5,10,8,0.00032161277824862004
free,Q1_Q12,28.5,10,9,1.309837541182511e-05
free,Q1_Q12,28.5,10,10,7.07107451594832e-06
free,Q1_Q12,28.5,10,11,3.478507763920217e-08
free,Q1_Q12,28.5,10,12,2.2290671558618502e-08
free,Q1_Q12,28.5,11,1,0.00028759215413708773
free,Q1_Q12,28.5,11,2,0.002767329789153703
free,Q1_Q12,28.5,11,3,0.015718930702411992
free,Q1_Q12,28.5,11,4,0.01646645140383974
free,Q1_Q12,28.5,11,5,0.007485959505220304
free,Q1_Q12,28.5,11,6,0.0019378219759848387
free,Q1_Q12,28.5,11,7,0.0003363601635567618
free,Q1_Q12,28.5,11,8,3.698003461226636e-05
free,Q1_Q12,28.5,11,9,4.932075781265743e-06
free,Q1_Q12,28.5,11,10,3.478507763920217e-08
free,Q1_Q12,28.5,11,11,5.324539147855506e-08
free,Q1_Q12,28.5,11,12,5.653947313756191e-09
free,Q1_Q12,28.5,12,1,5.4620458219986486e-05
free,Q1_Q12,28.5,12,2,0.0005255815332064081
free,Q1_Q12,28.5,12,3,0.002985348284611909
free,Q1_Q12,28.5,12,4,0.003127478397149086
free,Q1_Q12,28.5,12,5,0.0014214629866483983
free,Q1_Q12,28.5,12,6,0.00036846261728304224
free,Q1_Q12,28.5,12,7,6.3457098569673e-05
free,Q1_Q12,28.5,12,8,7.297844042432391e-06
free,Q1_Q12,28.5,12,9,7.996960768142451e-07
free,Q1_Q12,28.5,12,10,2.2290671558618502e-08
free,Q1_Q12,28.5,12,11,5.653947313756191e-09
free,Q1_Q12,28.5,12,12,4.714796943273225e-10
free,Q1_Q12,37.5,1,1,1.6503828733535525e-07
free,Q1_Q12,37.5,1,2,2.2799029709710408e-07
free,Q1_Q12,37.5,1,3,3.491880644360482e-06
free,Q1_Q12,37.5,1,4,5.365660870505584e-05
free,Q1_Q12,37.5,1,5,0.00020731203844944805
free,Q1_Q12,37.5,1,6,0.0010612493694722876
free,Q1_Q12,37.5,1,7,0.0027051655631811513
free,Q1_Q12,37.5,1,8,0.004428412850236729
free,Q1_Q12,37.5,1,9,0.003026955749298698
free,Q1_Q12,37.5,1,10,0.00029478577313437997
free,Q1_Q12,37.5,1,11,0.00022583717203394332
free,Q1_Q12,37.5,1,12,0.0001258821016241159
free,Q1_Q12,37.5,2,1,2.2799029709710408e-07
free,Q1_Q12,37.5,2,2,2.1808856275265434e-06
free,Q1_Q12,37.5,2,3,1.348278204450267e-05
free,Q1_Q12,37.5,2,4,1.1812819772569973e-05
free,Q1_Q12,37.5,2,5,0.000409569016289836
free,Q1_Q12,37.5,2,6,0.0009558543544733969
free,Q1_Q12,37.5,2,7,0.003317227894155145
free,Q1_Q12,37.5,2,8,0.004864876411148881
free,Q1_Q12,37.5,2,9,0.0034822255470543144
free,Q1_Q12,37.5,2,10,0.0003281352821459873
free,Q1_Q12,37.5,2,11,0.00025425474108525245
free,Q1_Q12,37.5,2,12,0.00014299036199294908
free,Q1_Q12,37.5,3,1,3.491880644360482e-06
free,Q1_Q12,37.5,3,2,1.348278204450267e-05
free,Q1_Q12,37.5,3,3,6.89159984794874e-05
free,Q1_Q12,37.5,3,4,9.860595646939595e-07
free,Q1_Q12,37.5,3,5,0.0016623631842225535
free,Q1_Q12,37.5,3,6,0.002442927340585844
free,Q1_Q12,37.5,3,7,0.010531316001149362
free,Q1_Q12,37.5,3,8,0.014387850691075703
free,Q1_Q12,37.5,3,9,0.010617685650817783
free,Q1_Q12,37.5,3,10,0.0009790725222401696
free,Q1_Q12,37.5,3,11,0.0007643666587614476
free,Q1_Q12,37.5,3,12,0.0004324006170221406
free,Q1_Q12,37.5,4,1,5.365660870505584e-05
free,Q1_Q12,37.5,4,2,1.1812819772569973e-05
free,Q1_Q12,37.5,4,3,9.860595646939595e-07
free,Q1_Q12,37.5,4,4,0.0037053989731626515
free,Q1_Q12,37.5,4,5,0.0015968016601416901
free,Q1_Q12,37.5,4,6,0.03179758186641966
free,Q1_Q12,37.5,4,7,0.055708070852680924
free,Q1_Q12,37.5,4,8,0.10581283881244881
free,Q1_Q12,37.5,4,9,0.06811319496419165
free,Q1_Q12,37.5,4,10,0.006926104731271085
free,Q1_Q12,37.5,4,11,0.005228742568244175
free,Q1_Q12,37.5,4,12,0.0028806903302785055
free,Q1_Q12,37.5,5,1,0.00020731203844944805
free,Q1_Q12,37.5,5,2,0.000409569016289836
free,Q1_Q12,37.5,5,3,0.0016623631842225535
free,Q1_Q12,37.5,5,4,0.0015968016601416901
free,Q1_Q12,37.5,5,5,0.027984356681983437
free,Q1_Q12,37.5,5,6,0.011516098705594944
free,Q1_Q12,37.5,5,7,0.10334869034225025
free,Q1_Q12,37.5,5,8,0.11521545407702649
free,Q1_Q12,37.5,5,9,0.09312001184651612
free,Q1_Q12,37.5,5,10,0.00805415227114479
free,Q1_Q12,37.5,5,11,0.006431419952023865
free,Q1_Q12,37.5,5,12,0.003701874038098059
free,Q1_Q12,37.5,6,1,0.0010612493694722876
free,Q1_Q12,37.5,6,2,0.0009558543544733969
free,Q1_Q12,37.5,6,3,0.002442927340585844
free,Q1_Q12,37.5,6,4,0.03179758186641966
free,Q1_Q12,37.5,6,5,0.011516098705594944
free,Q1_Q12,37.5,6,6,0.06876016074475964
free,Q1_Q12,37.5,6,7,0.019330241635284684
free,Q1_Q12,37.5,6,8,0.09719620165571517
free,Q1_Q12,37.5,6,9,0.04497713925505376
free,Q1_Q12,37.5,6,10,0.005836525554641277
free,Q1_Q12,37.5,6,11,0.004071156218271363
free,Q1_Q12,37.5,6,12,0.0021005782312040573
free,Q1_Q12,37.5,7,1,0.0027051655631811513
free,Q1_Q12,37.5,7,2,0.003317227894155145
free,Q1_Q12,37.5,7,3,0.010531316001149362
free,Q1_Q12,37.5,7,4,0.055708070852680924
