launch,time_ns,site,density
Q11,91.5,11,0.0005692040828682429
Q11,92.0,1,0.6281808518011581
Q11,92.0,2,0.15047523984002437
Q11,92.0,3,0.0030585517109513
Q11,92.0,4,0.1778666341345667
Q11,92.0,5,0.0018030953177180357
Q11,92.0,6,0.007960092197441591
Q11,92.0,7,0.022591412865021417
Q11,92.0,8,0.0010426934193605776
Q11,92.0,9,0.006114251400576194
Q11,92.0,10,0.0003010779418943144
Q11,92.0,11,0.0006060993712880112
Q11,92.5,1,0.6042012087509452
Q11,92.5,2,0.17276813873891755
Q11,92.5,3,0.002959837730516358
Q11,92.5,4,0.17792797613059752
Q11,92.5,5,0.003903440760905194
Q11,92.5,6,0.008650935627817378
Q11,92.5,7,0.02109428304425953
Q11,92.5,8,0.001699247990585835
Q11,92.5,9,0.0059821583427198755
Q11,92.5,10,0.00017668687774377166
Q11,92.5,11,0.0006360860049923848
Q11,93.0,1,0.5790986481110053
Q11,93.0,2,0.19608061359742604
Q11,93.0,3,0.0029778433093997692
Q11,93.0,4,0.1773179777118298
Q11,93.0,5,0.006824200427270758
Q11,93.0,6,0.00917817775780378
Q11,93.0,7,0.019514415495932174
Q11,93.0,8,0.0024899318030899144
Q11,93.0,9,0.005773903230300587
Q11,93.0,10,8.568002845282288e-05
Q11,93.0,11,0.0006586085274894995
Q11,93.5,1,0.5530107839208285
Q11,93.5,2,0.22024184695638893
Q11,93.5,3,0.0031142974379577398
Q11,93.5,4,0.17607207749540474
Q11,93.5,5,0.010565068725010458
Q11,93.5,6,0.009520955798786337
Q11,93.5,7,0.017881322530922387
Q11,93.5,8,0.0033971096913190226
Q11,93.5,9,0.0054954490991603
Q11,93.5,10,2.776971344492251e-05
Q11,93.5,11,0.0006733186307771629
Q11,94.0,1,0.5260826656385884
Q11,94.0,2,0.24506730687598002
Q11,94.0,3,0.0033773126627922247
Q11,94.0,4,0.17423121390052312
Q11,94.0,5,0.015114683580576846
Q11,94.0,6,0.009665202600627188
Q11,94.0,7,0.01622384117762063
Q11,94.0,8,0.004401418454155092
Q11,94.0,9,0.005154437018179767
Q11,94.0,10,1.8439606117633543e-06
Q11,94.0,11,0.0006800741303456655
Q11,94.5,1,0.4984656607089801
Q11,94.5,2,0.2703603879515588
Q11,94.5,3,0.003781350780034369
Q11,94.5,4,0.17184100068932456
Q11,94.5,5,0.02045085600200092
Q11,94.5,6,0.00960407600264363
Q11,94.5,7,0.01456950628523366
Q11,94.5,8,0.005482227438320028
Q11,94.5,9,0.004759978240383924
Q11,94.5,10,6.023043782051666e-06
Q11,94.5,11,0.0006789328577385802
Q11,95.0,1,0.47031625667129934
Q11,95.0,2,0.29591424349430445
Q11,95.0,3,0.004347040207390246
Q11,95.0,4,0.16895087495430008
Q11,95.0,5,0.026540961869801184
Q11,95.0,6,0.009338238434606069
Q11,95.0,7,0.012943980331832129
Q11,95.0,8,0.006618109561814976
Q11,95.0,9,0.004322419419953155
Q11,95.0,10,3.773324862430706e-05
Q11,95.0,11,0.0006701418060749906
Q11,95.5,1,0.44179479381317716
Q11,95.5,2,0.3215137912508
Q11,95.5,3,0.00510084459051305
Q11,95.5,4,0.16561323321931645
Q11,95.5,5,0.0333424867650064
Q11,95.5,6,0.008875981751719659
Q11,95.5,7,0.011370552084541694
Q11,95.5,8,0.0077873119640430085
Q11,95.5,9,0.0038530869622406348
Q11,95.5,10,9.379562948154869e-05
Q11,95.5,11,0.0006541219691611644
Q11,96.0,1,0.41306414045221473
Q11,96.0,2,0.3469378721650341
Q11,96.0,3,0.006074584988530804
Q11,96.0,4,0.16188257103569836
Q11,96.0,5,0.040803712247376916
Q11,96.0,6,0.008233195303546348
Q11,96.0,7,0.009869714475530969
Q11,96.0,8,0.008968215835502794
Q11,96.0,9,0.003364016853232652
Q11,96.0,10,0.0001705272369338936
Q11,96.0,11,0.0006314494063989631
Q11,96.5,1,0.3842883238822981
Q11,96.5,2,0.371961539017648
Q11,96.5,3,0.007304820805900021
Q11,96.5,4,0.15781464087547814
Q11,96.5,5,0.04886452984663874
Q11,96.5,6,0.007433178262266801
Q11,96.5,7,0.008458830071543622
Q11,96.5,8,0.010139775574652761
Q11,96.5,9,0.0028676764416777556
Q11,96.5,10,0.0002638520799931864
Q11,96.5,11,0.0006028331419033611
Q11,97.0,1,0.35563113083756115
Q11,97.0,2,0.3963584493565005
Q11,97.0,3,0.008832097442317575
Q11,97.0,4,0.1534656422656537
Q11,97.0,5,0.057457367160571565
Q11,97.0,6,0.006506300212214744
Q11,97.0,7,0.007151890372180855
Q11,97.0,8,0.011281928223483308
Q11,97.0,9,0.002376684623074574
Q11,97.0,10,0.00036941894069068224
Q11,97.0,11,0.0005690905657520593
Q11,97.5,1,0.3272546919901498
Q11,97.5,2,0.4199033350031008
Q11,97.5,3,0.010700071367290944
Q11,97.5,4,0.14889145699053374
Q11,97.5,5,0.06650820889541251
Q11,97.5,6,0.005489516873489974
Q11,97.5,7,0.005959372921234387
Q11,97.5,8,0.012375965122923459
Q11,97.5,9,0.0019035367049800597
Q11,97.5,10,0.00048272308366835643
Q11,97.5,11,0.0005311210472165701
Q11,98.0,1,0.29931806549526224
Q11,98.0,2,0.4423745186214093
Q11,98.0,3,0.012954525939093324
Q11,98.0,4,0.14414694083961085
Q11,98.0,5,0.07593769445925279
Q11,98.0,6,0.004425750543622774
Q11,98.0,7,0.004888197906061335
Q11,98.0,8,0.013404858877177546
Q11,98.0,9,0.0014603399260026645
Q11,98.0,10,0.0005992288987985073
Q11,98.0,11,0.0004898784937093875
Q11,98.5,1,0.2719758349174287
Q11,98.5,2,0.4635564464052638
Q11,98.5,3,0.01564229372801566
Q11,98.5,4,0.1392852818262173
Q11,98.5,5,0.0856622728442351
Q11,98.5,6,0.003363147342429001
Q11,98.5,7,0.003941783602843087
Q11,98.5,8,0.014353539992141374
Q11,98.5,9,0.001058565167627971
Q11,98.5,10,0.0007144905787927326
Q11,98.5,11,0.00044634359500596245
Q11,99.0,1,0.24537673700697823
Q11,99.0,2,0.48324220490996267
Q11,99.0,3,0.018810103321660086
Q11,99.0,4,0.13435743308190984
Q11,99.0,5,0.0955953950177908
Q11,99.0,6,0.0023542255907504613
Q11,99.0,7,0.0031201977507046078
Q11,99.0,8,0.015209118924610304
Q11,99.0,9,0.0007088198525144803
Q11,99.0,10,0.0008242680626595563
Q11,99.0,11,0.00040149648045953017
Q11,99.5,1,0.21966233473868868
Q11,99.5,2,0.501235989448822
Q11,99.5,3,0.02250337053888908
Q11,99.5,4,0.12941162678084975
Q11,99.5,5,0.10564872388931862
Q11,99.5,6,0.0014549316036517293
Q11,99.5,7,0.0024203997536646586
Q11,99.5,8,0.015961050711993472
Q11,99.5,9,0.0004206463811238189
Q11,99.5,10,0.0009246356647775097
Q11,99.5,11,0.00035629048822125335
Q11,100.0,1,0.1949657507719562
Q11,100.0,2,0.5173554913175057
Q11,100.0,3,0.026764955616021657
Q11,100.0,4,0.12449297350778823
Q11,100.0,5,0.11573334212201088
Q11,100.0,6,0.0007236207990269247
Q11,100.0,7,0.0018365665623245302
Q11,100.0,8,0.01660124081191193
Q11,100.0,9,0.00020234973830398256
Q11,100.0,10,0.0010120810520791194
Q11,100.0,11,0.0003116277010713224
Q11,100.5,1,0.1714104760422495
Q11,100.5,2,0.5314341714119428
Q11,100.5,3,0.03163390921564934
Q11,100.5,4,0.11964314949474823
Q11,100.5,5,0.1257609386087067
Q11,100.5,6,0.00021998328649293613
Q11,100.5,7,0.0013604932196735287
Q11,100.5,8,0.017124092232701775
Q11,100.5,9,6.085712183350246e-05
Q11,100.5,10,0.0010835925211454208
Q11,100.5,11,0.0002683368448567459
Q11,101.0,1,0.1491092675486993
Q11,101.0,2,0.5433233885774044
Q11,101.0,3,0.0371442310121511
Q11,101.0,4,0.11490017215807709
Q11,101.0,5,0.1356449553079042
Q11,101.0,6,3.933989229450639e-06
Q11,101.0,7,0.0009820574056760632
Q11,101.0,8,0.017526495445679944
Q11,101.0,9,1.6116258904480864e-06
Q11,101.0,10,0.001136732854789799
Q11,101.0,11,0.00022715407449875745
Q11,101.5,1,0.1281631485667997
Q11,101.5,2,0.5528943522673827
Q11,101.5,3,0.0433236651019114
Q11,101.5,4,0.11029826241221923
Q11,101.5,5,0.14530167731769533
Q11,101.5,6,0.0001344878509752424
Q11,101.5,7,0.0006897359166034981
Q11,101.5,8,0.017807763905883935
Q11,101.5,9,2.850117421747993e-05
Q11,101.5,10,0.0011696983952162138
Q11,101.5,11,0.00018870709109588093
Q11,102.0,1,0.10866052349549662
Q11,102.0,2,0.5600398707947778
Q11,102.0,3,0.05019255655053536
Q11,102.0,4,0.1058677903612812
Q11,102.0,5,0.15465125052220333
Q11,102.0,6,0.0006686407873233799
Q11,102.0,7,0.0004711598948613988
Q11,102.0,8,0.017969519240053217
Q11,102.0,9,0.00014382306055690358
Q11,102.0,10,0.0011813623489046706
Q11,102.0,11,0.00015350294400679124
Q11,102.5,1,0.09067641835431821
Q11,102.5,2,0.5646758686106348
Q11,102.5,3,0.057762793011508454
Q11,102.5,4,0.10163529921442109
Q11,102.5,5,0.16361861284323811
Q11,102.5,6,0.0016602767580899333
Q11,102.5,7,0.00031369480459140717
Q11,102.5,8,0.018015531262010234
Q11,102.5,9,0.00034828363727269665
Q11,102.5,10,0.0011713017276407363
Q11,102.5,11,0.00012191977627478795
Q11,103.0,1,0.07427185659127572
Q11,103.0,2,0.5667426486261413
Q11,103.0,3,0.06603685452606203
Q11,103.0,4,0.0976236006737308
Q11,103.0,5,0.17213432703141035
Q11,103.0,6,0.0031591206766956007
Q11,103.0,7,0.00020503064224307836
Q11,103.0,8,0.01795151892300518
Q11,103.0,9,0.0006410319154583717
Q11,103.0,10,0.0011398077212309502
Q11,103.0,11,9.420267274704972e-05
Q11,103.5,1,0.05949337836114056
Q11,103.5,2,0.5662058785735335
Q11,103.5,3,0.07500699334584861
Q11,103.5,4,0.09385193363752127
Q11,103.5,5,0.1801353049948194
Q11,103.5,6,0.005209755851225554
Q11,103.5,7,0.000133767687437311
Q11,103.5,8,0.017784919078687383
Q11,103.5,9,0.001019725118299211
Q11,103.5,10,0.0010878796813403044
Q11,103.5,11,7.046367014736221e-05
Q11,104.0,1,0.046372709803922205
Q11,104.0,2,0.5630572837458313
Q11,104.0,3,0.08465456391997606
Q11,104.0,4,0.09033617687746796
Q11,104.0,5,0.18756541584633143
Q11,104.0,6,0.007850723294879097
Q11,104.0,7,8.99832386850359e-05
Q11,104.0,8,0.01752463054021075
Q11,104.0,9,0.0014806235792465066
Q11,104.0,10,0.00101720326390995
Q11,104.0,11,5.068588954028845e-05
Q11,104.5,1,0.03492658711465815
Q11,104.5,2,0.5573150321223971
Q11,104.5,3,0.09494952107573545
Q11,104.5,4,0.08708910540967722
Q11,104.5,5,0.19437597210766164
Q11,104.5,6,0.011113718581781975
Q11,104.5,7,6.576523494941885e-05
Q11,104.5,8,0.017180741264272277
Q11,104.5,9,0.0020187118107775374
Q11,104.5,10,0.0009301136217569998
Q11,104.5,11,3.473165633286642e-05
Q11,105.0,1,0.025156738369578185
Q11,105.0,2,0.5490238018296353
Q11,105.0,3,0.1058501019258195
Q11,105.0,4,0.08412067960672093
Q11,105.0,5,0.20052609079489983
Q11,105.0,6,0.015022899993933725
Q11,105.0,7,5.569942507026032e-05
Q11,105.0,8,0.016764246720129005
Q11,105.0,9,0.002627842098878395
Q11,105.0,10,0.0008295448520281199
Q11,105.0,11,2.235438330738757e-05
Q11,105.5,1,0.01705002418368068
Q11,105.5,2,0.5382545250509444
Q11,105.5,3,0.11730270418938522
Q11,105.5,4,0.08143835570345109
Q11,105.5,5,0.20598292838110535
Q11,105.5,6,0.019594319547344207
Q11,105.5,7,5.7297793843124805e-05
Q11,105.5,8,0.01628676745019802
Q11,105.5,9,0.0033008966110452485
Q11,105.5,10,0.0007189671789226204
Q11,105.5,11,1.3213910080393916e-05
Q11,106.0,1,0.010578736345347492
Q11,106.0,2,0.5251038068298067
Q11,106.0,3,0.1292419704627702
Q11,106.0,4,0.07904740624115004
Q11,106.0,5,0.21072179084395862
Q11,106.0,6,0.02483548614485729
Q11,106.0,7,7.135726137786926e-05
Q11,106.0,8,0.015760273618874106
Q11,106.0,9,0.004029963746992238
Q11,106.0,10,0.0006023135853428016
Q11,106.0,11,6.8949195230850375e-06
Q11,106.5,1,0.005701051630520756
Q11,106.5,2,0.5096930216434811
Q11,106.5,3,0.1415910845672916
Q11,106.5,4,0.07695123917306754
Q11,106.5,5,0.21472612211921877
Q11,106.5,6,0.030745067627222903
Q11,106.5,7,0.00010223921134294478
Q11,106.5,8,0.015196823930479478
Q11,106.5,9,0.004806524314055862
Q11,106.5,10,0.00048389779384339895
Q11,106.5,11,2.9279894763554948e-06
Q11,107.0,1,0.0023616360684446244
Q11,107.0,2,0.49216709509799333
Q11,107.0,3,0.15426228249158772
Q11,107.0,4,0.0751517048139997
Q11,107.0,5,0.21798737625601963
Q11,107.0,6,0.03731273593192368
Q11,107.0,7,0.0001580621393844761
Q11,107.0,8,0.014608325704926066
Q11,107.0,9,0.0056216430734049565
Q11,107.0,10,0.0003683256346351878
Q11,107.0,11,8.127876814800838e-07
Q11,107.5,1,0.0004923930396091821
Q11,107.5,2,0.47269298254194647
Q11,107.5,3,0.1671575766945658
Q11,107.5,4,0.07364938054523329
Q11,107.5,5,0.22050478037371457
Q11,107.5,6,0.044519156971128626
Q11,107.5,7,0.0002508016071892975
Q11,107.5,8,0.014006322145851785
Q11,107.5,9,0.006466161275824474
Q11,107.5,10,0.0002604019248877489
Q11,107.5,11,4.288004956183215e-08
Q11,108.0,1,1.3346760775220935e-05
Q11,108.0,2,0.4514578607501496
Q11,108.0,3,0.1801696887063427
Q11,108.0,4,0.07244382416578468
Q11,108.0,5,0.22228499712234806
Q11,108.0,6,0.0523361242557515
Q11,108.0,7,0.0003962936992220402
Q11,108.0,8,0.013401811941354447
Q11,108.0,9,0.007330885981693831
Q11,108.0,10,0.00016503501885958835
Q11,108.0,11,1.3159771904708394e-07
Q11,108.5,1,0.0008336509777203012
Q11,108.5,2,0.42866705302129055
Q11,108.5,3,0.1931831811257115
Q11,108.5,4,0.07153378798747823
Q11,108.5,5,0.22334169672512214
Q11,108.5,6,0.06072683277055168
Q11,108.5,7,0.0006141402649778505
Q11,108.5,8,0.012805105325680495
Q11,108.5,9,0.008206772231120136
Q11,108.5,10,8.714117335616201e-05
Q11,108.5,11,6.383969917629851e-07
Q11,109.0,1,0.002852711068652116
Q11,109.0,2,0.4045417120012918
Q11,109.0,3,0.20607577633237098
Q11,109.0,4,0.07091738717585663
Q11,109.0,5,0.22369504981198585
Q11,109.0,6,0.06964628719198006
Q11,109.0,7,0.0009275163454361611
Q11,109.0,8,0.012225719627452204
Q11,109.0,9,0.009085094487171102
Q11,109.0,10,3.1550809730341054e-05
Q11,109.0,11,1.1951480734041944e-06
Q11,109.5,1,0.005961406283792502
Q11,109.5,2,0.37931628822211294
Q11,109.5,3,0.21871984557976254
Q11,109.5,4,0.07059221740736128
Q11,109.5,5,0.2233711531249471
Q11,109.5,6,0.07904183627947566
Q11,109.5,7,0.001362882283905886
Q11,109.5,8,0.011672316164167435
Q11,109.5,9,0.009957604206104614
Q11,109.5,10,2.9186452175576737e-06
Q11,109.5,11,1.5318031532341176e-06
Q11,110.0,1,0.010043397531482269
Q11,110.0,2,0.3532358156746859
Q11,110.0,3,0.2309840486783706
Q11,110.0,4,0.07055541860787357
Q11,110.0,5,0.2224014007798114
Q11,110.0,6,0.0888538232017233
Q11,110.0,7,0.0019496050650264147
Q11,110.0,8,0.011152679142845356
Q11,110.0,9,0.010816670880223258
Q11,110.0,10,5.63951692007585e-06
Q11,110.0,11,1.500921038886547e-06
Q11,110.5,1,0.014976504988297702
Q11,110.5,2,0.3265530486586062
Q11,110.5,3,0.24273510128629452
Q11,110.5,4,0.07080368331767442
Q11,110.5,5,0.22082181410367568
Q11,110.5,6,0.09901633971704782
Q11,110.5,7,0.002719495369408562
Q11,110.5,8,0.01067373602235857
Q11,110.5,9,0.011655404437137994
Q11,110.5,10,4.3771536140110414e-05
Q11,110.5,11,1.1005633590784196e-06
Q11,111.0,1,0.020634138877743353
Q11,111.0,2,0.2995254866198997
Q11,111.0,3,0.25383964395699105
Q11,111.0,4,0.07133321005000766
Q11,111.0,5,0.2186723431361378
Q11,111.0,6,0.10945807054147763
Q11,111.0,7,0.00370626863587059
Q11,111.0,8,0.010241617613498096
Q11,111.0,9,0.012467757448682898
Q11,111.0,10,0.00012096799461321358
Q11,111.0,11,4.951250786685824e-07
Q11,111.5,1,0.026886766044078778
Q11,111.5,2,0.27241232565743156
Q11,111.5,3,0.2641661846120297
Q11,111.5,4,0.0721396038302809
Q11,111.5,5,0.2159961526939242
Q11,111.5,6,0.12010321293333827
Q11,111.5,7,0.004944940052357297
Q11,111.5,8,0.009861755066594714
Q11,111.5,9,0.0132486061879492
Q11,111.5,10,0.00024041920365078085
Q11,111.5,11,3.3718365625626845e-08
Q11,112.0,1,0.03360339445679486
Q11,112.0,2,0.24547137681136733
Q11,112.0,3,0.2735870840625109
Q11,112.0,4,0.07321772787576754
Q11,112.0,5,0.2128389054677006
Q11,112.0,6,0.1308724555177068
Q11,112.0,7,0.0064711648183516015
Q11,112.0,8,0.00953900985046972
Q11,112.0,9,0.01399381015837819
Q11,112.0,10,0.00040480518876829673
Q11,112.0,11,2.657921849990892e-07
Q11,112.5,1,0.04065305752610008
Q11,112.5,2,0.21895599211412214
Q11,112.5,3,0.28198055264270233
Q11,112.5,4,0.07456151205740512
Q11,112.5,5,0.20924805396521706
Q11,112.5,6,0.14168399967969833
Q11,112.5,7,0.008320536208449377
Q11,112.5,8,0.009277831885399851
Q11,112.5,9,0.014700250289411899
Q11,112.5,10,0.0006162598927581492
Q11,112.5,11,1.953738736396813e-06
Q11,113.0,1,0.0479062800960819
Q11,113.0,2,0.19311203966459106
Q11,113.0,3,0.28923262498193203
Q11,113.0,4,0.07616372533355374
Q11,113.0,5,0.20527215225981402
Q11,113.0,6,0.15245460647798004
Q11,113.0,7,0.010527854896450079
Q11,113.0,8,0.0090824401787719
Q11,113.0,9,0.015365846534436775
Q11,113.0,10,0.0008763472660948163
Q11,113.0,11,6.082310294348104e-06
Q11,113.5,1,0.055236508212122094
Q11,113.5,2,0.1681749686680004
Q11,113.5,3,0.2952390794557187
Q11,113.5,4,0.07801572072065505
Q11,113.5,5,0.2009601974744495
Q11,113.5,6,0.16310065196847345
Q11,113.5,7,0.013126383655020833
Q11,113.5,8,0.008957019644160551
Q11,113.5,9,0.015989556105343597
Q11,113.5,10,0.0011860493516334422
Q11,113.5,11,1.3864744423178784e-05
Q11,114.0,1,0.06252148523127213
Q11,114.0,2,0.14436700446352735
Q11,114.0,3,0.29990726894502345
Q11,114.0,4,0.08010716253145936
Q11,114.0,5,0.1963610097584505
Q11,114.0,6,0.1735391740761103
Q11,114.0,7,0.016147101916712446
Q11,114.0,8,0.00890592727813269
Q11,114.0,9,0.01657135402202795
Q11,114.0,10,0.0015457662070838824
Q11,114.0,11,2.6745570200795626e-05
Q11,114.5,1,0.06964455755370716
Q11,114.5,2,0.12189451204636184
Q11,114.5,3,0.3031578302040379
Q11,114.5,4,0.08242574653614815
Q11,114.5,5,0.1915226582289272
Q11,114.5,6,0.18368889469706923
Q11,114.5,7,0.019617974762775676
Q11,114.5,8,0.008933900535762648
Q11,114.5,9,0.01711219803429813
Q11,114.5,10,0.0019553272595796605
Q11,114.5,11,4.6400141333163105e-05
Q11,115.0,1,0.07649589419162006
Q11,115.0,2,0.10094556449590711
Q11,115.0,3,0.30492624039241883
Q11,115.0,4,0.08495692435874716
Q11,115.0,5,0.18649193898441885
Q11,115.0,6,0.19347120153705968
Q11,115.0,7,0.0235632506977215
Q11,115.0,8,0.009046260593145523
Q11,115.0,9,0.017613980279554957
Q11,115.0,10,0.002414013457110277
Q11,115.0,11,7.473101229678471e-05
Q11,115.5,1,0.08297360554713211
Q11,115.5,2,0.08168775007251632
Q11,115.5,3,0.305164191157232
Q11,115.5,4,0.0876836437900137
Q11,115.5,5,0.18131390988857934
Q11,115.5,6,0.20281107526979314
Q11,115.5,7,0.028002802076638786
Q11,115.5,8,0.009249103216437033
Q11,115.5,9,0.01807946826593198
Q11,115.5,10,0.0029205893762694383
Q11,115.5,11,0.00011386133945697486
Q11,116.0,1,0.08898474812781677
Q11,116.0,2,0.06426624857555834
Q11,116.0,3,0.30384075303245667
Q11,116.0,4,0.09058611676422831
Q11,116.0,5,0.17603148540014577
Q11,116.0,6,0.2116379489064255
Q11,116.0,7,0.032951521291281954
Q11,116.0,8,0.009549470171182224
Q11,116.0,9,0.01851223791320007
Q11,116.0,10,0.0034733442685317604
Q11,116.0,11,0.00016612554917362925
Q11,116.5,1,0.09444620346903555
Q11,116.5,2,0.04880220390850291
Q11,116.5,3,0.3009433058287841
Q11,116.5,4,0.09364162650354624
Q11,116.5,5,0.17068509332460396
Q11,116.5,6,0.21988648777023723
Q11,116.5,7,0.0384187848075235
Q11,116.5,8,0.009955494497799224
Q11,116.5,9,0.01891660144075412
Q11,116.5,10,0.004070140881114768
Q11,116.5,11,0.0002340575680992774
Q11,117.0,1,0.09928542123538422
Q11,117.0,2,0.03539141572270632
Q11,117.0,3,0.2964782140727582
Q11,117.0,4,0.096824384779362
Q11,117.0,5,0.16531239401375647
Q11,117.0,6,0.22749728013712117
Q11,117.0,7,0.04440799590343902
Q11,117.0,8,0.010476513539894258
Q11,117.0,9,0.01929753286379075
Q11,117.0,10,0.004708470775520927
Q11,117.0,11,0.0003203769562674292
Q11,117.5,1,0.10344101831553314
Q11,117.5,2,0.024103368568758474
Q11,117.5,3,0.290471230371778
Q11,117.5,4,0.10010544938228799
Q11,117.5,5,0.15994806127027414
Q11,117.5,6,0.2344174303951902
Q11,117.5,7,0.05091621551086076
Q11,117.5,8,0.01112314432863652
Q11,117.5,9,0.01966059374794918
Q11,117.5,10,0.005385514788288556
Q11,117.5,11,0.00042797332044401594
Q11,118.0,1,0.10686322767979195
Q11,118.0,2,0.01498061223698836
Q11,118.0,3,0.2829676137712299
Q11,118.0,4,0.10345271074473777
Q11,118.0,5,0.15462362305078056
Q11,118.0,6,0.24060104845835925
Q11,118.0,7,0.05793388894422216
Q11,118.0,8,0.011907316782281052
Q11,118.0,9,0.020011861683943134
Q11,118.0,10,0.00609820723459687
Q11,118.0,11,0.0005598894130696947
Q11,118.5,1,0.10951419281017312
Q11,118.5,2,0.00803850198699432
Q11,118.5,3,0.2740319546654271
Q11,118.5,4,0.10683095524359565
Q11,118.5,5,0.14936735902502485
Q11,118.5,6,0.24600963110078056
Q11,118.5,7,0.06544467454244254
Q11,118.5,8,0.01284226115556393
Q11,118.5,9,0.020357863683758918
Q11,118.5,10,0.00684330244556423
Q11,118.5,11,0.0007193033406756009
Q11,119.0,1,0.11136810560950364
Q11,119.0,2,0.003265302224196516
Q11,119.0,3,0.2637477025518443
Q11,119.0,4,0.11020201105242748
Q11,119.0,5,0.14420425115828206
Q11,119.0,6,0.2506123328234311
Q11,119.0,7,0.07342537838828973
Q11,119.0,8,0.013942447246962286
Q11,119.0,9,0.020705516377310548
Q11,119.0,10,0.007617442252906493
Q11,119.0,11,0.0009095103148467383
Q11,119.5,1,0.11241118781916155
Q11,119.5,2,0.0006226519570040185
Q11,119.5,3,0.25221639779967286
Q11,119.5,4,0.11352498054664867
Q11,119.5,5,0.1391559827530119
Q11,119.5,6,0.254386125783914
Q11,119.5,7,0.08184599734244964
Q11,119.5,8,0.015223474018441705
Q11,119.5,9,0.021062074513063907
Q11,119.5,10,0.008417223087851386
Q11,119.5,11,0.0011339043787811126
Q11,120.0,1,0.11264151809369741
Q11,120.0,2,4.6385140920863626e-05
Q11,120.0,3,0.2395566135562035
Q11,120.0,4,0.11675656122989489
Q11,120.0,5,0.13424098082324876
Q11,120.0,6,0.25731585018017566
Q11,120.0,7,0.09066987067449568
Q11,120.0,8,0.016701909476475735
Q11,120.0,9,0.021435088849370367
Q11,120.0,10,0.00923926144192573
Q11,120.0,11,0.0013959605335921847
Q11,120.5,1,0.11206870896425881
Q11,120.5,2,0.0014476938661855119
Q11,120.5,3,0.2259026188525308
Q11,120.5,4,0.11985145498910267
Q11,120.5,5,0.12947449628580246
Q11,120.5,6,0.2593941582454345
Q11,120.5,7,0.09985393862813219
Q11,120.5,8,0.018395081878002557
Q11,120.5,9,0.021832374077390974
Q11,120.5,10,0.010080256541913666
Q11,120.5,11,0.0016992176712466575
Q11,121.0,1,0.11071343994111699
Q11,121.0,2,0.004714617353255497
Q11,121.0,3,0.21140277880697544
Q11,121.0,4,0.12276286324679365
Q11,121.0,5,0.12486871623617984
Q11,121.0,6,0.2606213566550712
Q11,121.0,7,0.10934910436068682
Q11,121.0,8,0.020320824533377326
Q11,121.0,9,0.02226198695449705
Q11,121.0,10,0.010937049215948198
Q11,121.0,11,0.002047262696098851
Q11,121.5,1,0.10860685492926958
Q11,121.5,2,0.009713834963669597
Q11,121.5,3,0.19621771247422487
Q11,121.5,4,0.12544306331186708
Q11,121.5,5,0.12043290252968097
Q11,121.5,6,0.2610051536400809
Q11,121.5,7,0.11910069388254883
Q11,121.5,8,0.022497177653297035
Q11,121.5,9,0.022732214362203
Q11,121.5,10,0.011806676067972642
Q11,121.5,11,0.0024437161851862572
Q11,122.0,1,0.10578983393203442
Q11,122.0,2,0.01629273698749122
Q11,122.0,3,0.18051823326625274
Q11,122.0,4,0.12784405898663978
Q11,122.0,5,0.11617355100071455
Q11,122.0,6,0.2605603184233232
Q11,122.0,7,0.12904900692448698
Q11,122.0,8,0.024942051801917685
Q11,122.0,9,0.02325157054831448
Q11,122.0,10,0.0126864182291167
Q11,122.0,11,0.002892219899709058
Q11,122.5,1,0.10231215066940708
Q11,122.5,2,0.024281742903236734
Q11,122.5,3,0.1644831008968522
Q11,122.5,4,0.1299182963203344
Q11,122.5,5,0.112094565913323
Q11,122.5,6,0.259308261725955
Q11,122.5,7,0.13912995011014137
Q11,122.5,8,0.027672858549120254
Q11,122.5,9,0.02382880238202733
Q11,122.5,10,0.013573844112182609
Q11,122.5,11,0.0033964264174209204
Q11,123.0,1,0.09823152921667126
Q11,123.0,2,0.03349683318693158
Q11,123.0,3,0.1482966173993896
Q11,123.0,4,0.13161943335958826
Q11,123.0,5,0.10819744462707975
Q11,123.0,6,0.25727654701827296
Q11,123.0,7,0.14927574243456374
Q11,123.0,8,0.030706114838167417
Q11,123.0,9,0.024472901055494052
Q11,123.0,10,0.014466845754781474
Q11,123.0,11,0.003959991109060632
Q11,123.5,1,0.0936126140527357
Q11,123.5,2,0.04374225763207641
Q11,123.5,3,0.13214610286789114
Q11,123.5,4,0.1329031508850151
Q11,123.5,5,0.10448146796573146
Q11,123.5,6,0.25449834290259044
Q11,123.5,7,0.15941568187075308
Q11,123.5,8,0.03405702838025107
Q11,123.5,9,0.025193118317245217
Q11,123.5,10,0.015363668493198292
Q11,123.5,11,0.004586566632512772
Q11,124.0,1,0.08852586897832483
Q11,124.0,2,0.05481338058251897
Q11,124.0,3,0.11621928911337381
Q11,124.0,4,0.13372798948676992
Q11,124.0,5,0.1009438923696277
Q11,124.0,6,0.2510118275112053
Q11,124.0,7,0.1694769609636118
Q11,124.0,8,0.03773907203688827
Q11,124.0,9,0.02599898503192246
Q11,124.0,10,0.016262933858592517
Q11,124.0,11,0.005279800067165266
Q11,124.5,1,0.08304642120605858
Q11,124.5,2,0.06649962151763125
Q11,124.5,3,0.1007016713580079
Q11,124.5,4,0.1340561969648929
Q11,124.5,5,0.0975801405736766
Q11,124.5,6,0.24685955608007973
Q11,124.5,7,0.1793855185390172
Q11,124.5,8,0.04176355564016119
