model,launch,time_ns,site,density
strong,Q1_Q12,21.0,8,0.037579582155706746
strong,Q1_Q12,21.0,9,0.17747292198706238
strong,Q1_Q12,21.0,10,0.4193231686096431
strong,Q1_Q12,21.0,11,0.3396199010061953
strong,Q1_Q12,21.0,12,0.02081269628508793
strong,Q1_Q12,21.5,1,0.021100040043369052
strong,Q1_Q12,21.5,2,0.3403589753053637
strong,Q1_Q12,21.5,3,0.4192772137610147
strong,Q1_Q12,21.5,4,0.17621561805715483
strong,Q1_Q12,21.5,5,0.03769165611068511
strong,Q1_Q12,21.5,6,0.005445758839178345
strong,Q1_Q12,21.5,7,0.006250559356599648
strong,Q1_Q12,21.5,8,0.043273061377649406
strong,Q1_Q12,21.5,9,0.1927836569070339
strong,Q1_Q12,21.5,10,0.4264242682283133
strong,Q1_Q12,21.5,11,0.31630571261233165
strong,Q1_Q12,21.5,12,0.014873479401305342
strong,Q1_Q12,22.0,1,0.015241118635134774
strong,Q1_Q12,22.0,2,0.3176243055046401
strong,Q1_Q12,22.0,3,0.42633550661596953
strong,Q1_Q12,22.0,4,0.19104281887481947
strong,Q1_Q12,22.0,5,0.04324896473135044
strong,Q1_Q12,22.0,6,0.006620671463190188
strong,Q1_Q12,22.0,7,0.007579614965263989
strong,Q1_Q12,22.0,8,0.04955041181751584
strong,Q1_Q12,22.0,9,0.20837879548529284
strong,Q1_Q12,22.0,10,0.43158914601674475
strong,Q1_Q12,22.0,11,0.2926961756201799
strong,Q1_Q12,22.0,12,0.010092470269896608
strong,Q1_Q12,22.5,1,0.010490669280935606
strong,Q1_Q12,22.5,2,0.29459458065705624
strong,Q1_Q12,22.5,3,0.431557546760985
strong,Q1_Q12,22.5,4,0.20613916492100268
strong,Q1_Q12,22.5,5,0.04936050855692481
strong,Q1_Q12,22.5,6,0.008000538704007016
strong,Q1_Q12,22.5,7,0.00913535291422787
strong,Q1_Q12,22.5,8,0.05643123206367385
strong,Q1_Q12,22.5,9,0.22414652198837792
strong,Q1_Q12,22.5,10,0.43475247672590317
strong,Q1_Q12,22.5,11,0.2690205035540993
strong,Q1_Q12,22.5,12,0.006370903872805363
strong,Q1_Q12,23.0,1,0.006757143829585812
strong,Q1_Q12,23.0,2,0.2714833580757288
strong,Q1_Q12,23.0,3,0.43488104961507074
strong,Q1_Q12,23.0,4,0.22140155475293768
strong,Q1_Q12,23.0,5,0.05604421178745955
strong,Q1_Q12,23.0,6,0.00961182340862763
strong,Q1_Q12,23.0,7,0.010945845417165442
strong,Q1_Q12,23.0,8,0.06393037883723399
strong,Q1_Q12,23.0,9,0.23996654036229909
strong,Q1_Q12,23.0,10,0.4358714010587958
strong,Q1_Q12,23.0,11,0.24549926865313604
strong,Q1_Q12,23.0,12,0.0036074242019583
strong,Q1_Q12,23.5,1,0.003946535698920558
strong,Q1_Q12,23.5,2,0.24849658219268658
strong,Q1_Q12,23.5,3,0.43626397910568204
strong,Q1_Q12,23.5,4,0.23671924454261728
strong,Q1_Q12,23.5,5,0.06331370210626587
strong,Q1_Q12,23.5,6,0.011482885355062747
strong,Q1_Q12,23.5,7,0.013040927857800049
strong,Q1_Q12,23.5,8,0.07205731391493088
strong,Q1_Q12,23.5,9,0.2557113325521481
strong,Q1_Q12,23.5,10,0.43492622584764395
strong,Q1_Q12,23.5,11,0.22234183250879702
strong,Q1_Q12,23.5,12,0.001699438317443445
strong,Q1_Q12,24.0,1,0.001963582425821153
strong,Q1_Q12,24.0,2,0.22583029150174572
strong,Q1_Q12,24.0,3,0.43568519344366535
strong,Q1_Q12,24.0,4,0.25197495602797315
strong,Q1_Q12,24.0,5,0.0711777428130384
strong,Q1_Q12,24.0,6,0.013643894957099608
strong,Q1_Q12,24.0,7,0.015452058598837066
strong,Q1_Q12,24.0,8,0.08081548673936084
strong,Q1_Q12,24.0,9,0.27124758498569596
strong,Q1_Q12,24.0,10,0.43192077444465243
strong,Q1_Q12,24.0,11,0.1997440212442452
strong,Q1_Q12,24.0,12,0.0005444128178644629
strong,Q1_Q12,24.5,1,0.000712920044688229
strong,Q1_Q12,24.5,2,0.20366853355526635
strong,Q1_Q12,24.5,3,0.4331447905917782
strong,Q1_Q12,24.5,4,0.2670461295900667
strong,Q1_Q12,24.5,5,0.07963969762837116
strong,Q1_Q12,24.5,6,0.016126708673638256
strong,Q1_Q12,24.5,7,0.01821213615040111
strong,Q1_Q12,24.5,8,0.09020176688966046
strong,Q1_Q12,24.5,9,0.2864377645193573
strong,Q1_Q12,24.5,10,0.42688238215174384
strong,Q1_Q12,24.5,11,0.17788607239346374
strong,Q1_Q12,24.5,12,4.109781156428007e-05
strong,Q1_Q12,25.0,1,0.00010017657630254794
strong,Q1_Q12,25.0,2,0.18218151135484748
strong,Q1_Q12,25.0,3,0.42866414860073576
strong,Q1_Q12,25.0,4,0.2818063067951306
strong,Q1_Q12,25.0,5,0.0886970401481446
strong,Q1_Q12,25.0,6,0.018964703694794766
strong,Q1_Q12,25.0,7,0.021355272019864265
strong,Q1_Q12,25.0,8,0.1002059405302746
strong,Q1_Q12,25.0,9,0.30114182190315403
strong,Q1_Q12,25.0,10,0.41986153759432276
strong,Q1_Q12,25.0,11,0.1569308756914301
strong,Q1_Q12,25.0,12,9.066509099733384e-05
strong,Q1_Q12,25.5,1,3.299321667675214e-05
strong,Q1_Q12,25.5,2,0.16152398044477612
strong,Q1_Q12,25.5,3,0.4222856609721657
strong,Q1_Q12,25.5,4,0.29612662406980766
strong,Q1_Q12,25.5,5,0.0983409198377128
strong,Q1_Q12,25.5,6,0.02219256995139859
strong,Q1_Q12,25.5,7,0.024916518229088802
strong,Q1_Q12,25.5,8,0.11081028460140263
strong,Q1_Q12,25.5,9,0.3152189979308735
strong,Q1_Q12,25.5,10,0.41093117697166515
strong,Q1_Q12,25.5,11,0.13702252480428861
strong,Q1_Q12,25.5,12,0.0005977489701426564
strong,Q1_Q12,26.0,1,0.0004219632421270287
strong,Q1_Q12,26.0,2,0.14183391178851484
strong,Q1_Q12,26.0,3,0.4140721721601655
strong,Q1_Q12,26.0,4,0.3098773967879414
strong,Q1_Q12,26.0,5,0.10855579612259912
strong,Q1_Q12,26.0,6,0.025846058048582896
strong,Q1_Q12,26.0,7,0.028931549229000167
strong,Q1_Q12,26.0,8,0.12198923185479471
strong,Q1_Q12,26.0,9,0.3285297049648573
strong,Q1_Q12,26.0,10,0.40018564398367124
strong,Q1_Q12,26.0,11,0.11828519170281929
strong,Q1_Q12,26.0,12,0.0014713801149257996
strong,Q1_Q12,26.5,1,0.0011814801678559736
strong,Q1_Q12,26.5,2,0.12323143115357497
strong,Q1_Q12,26.5,3,0.4041061231574376
strong,Q1_Q12,26.5,4,0.32292977098682346
strong,Q1_Q12,26.5,5,0.11931915154953972
strong,Q1_Q12,26.5,6,0.02996168235333112
strong,Q1_Q12,26.5,7,0.03343629875564883
strong,Q1_Q12,26.5,8,0.13370913887200156
strong,Q1_Q12,26.5,9,0.34093745451655744
strong,Q1_Q12,26.5,10,0.3877393338360152
strong,Q1_Q12,26.5,11,0.10082233000458794
strong,Q1_Q12,26.5,12,0.00262580464662544
strong,Q1_Q12,27.0,1,0.002230488287509947
strong,Q1_Q12,27.0,2,0.10581804132025015
strong,Q1_Q12,27.0,3,0.39248842174608845
strong,Q1_Q12,27.0,4,0.33515741824307693
strong,Q1_Q12,27.0,5,0.13060129415926222
strong,Q1_Q12,27.0,6,0.03457637916378975
strong,Q1_Q12,27.0,7,0.03846655304487175
strong,Q1_Q12,27.0,8,0.145928167934901
strong,Q1_Q12,27.0,9,0.35231080007003174
strong,Q1_Q12,27.0,10,0.3737250449644587
strong,Q1_Q12,27.0,11,0.08471620827051458
strong,Q1_Q12,27.0,12,0.003981182795244421
strong,Q1_Q12,27.5,1,0.003493130354743536
strong,Q1_Q12,27.5,2,0.08967612903580414
strong,Q1_Q12,27.5,3,0.3793370563492062
strong,Q1_Q12,27.5,4,0.34643824795987116
strong,Q1_Q12,27.5,5,0.14236525813561596
strong,Q1_Q12,27.5,6,0.03972712064686028
strong,Q1_Q12,27.5,7,0.04405750274055666
strong,Q1_Q12,27.5,8,0.15859629206307374
strong,Q1_Q12,27.5,9,0.3625252633920417
strong,Q1_Q12,27.5,10,0.3582920669030854
strong,Q1_Q12,27.5,11,0.07002776902810168
strong,Q1_Q12,27.5,12,0.005464163391039021
strong,Q1_Q12,28.0,1,0.004899288819106976
strong,Q1_Q12,28.0,2,0.07486875432698614
strong,Q1_Q12,28.0,3,0.3647854764248792
strong,Q1_Q12,28.0,4,0.35665611047693924
strong,Q1_Q12,28.0,5,0.1545668104851284
strong,Q1_Q12,28.0,6,0.045450486040375805
strong,Q1_Q12,28.0,7,0.05024325677862791
strong,Q1_Q12,28.0,8,0.17165543070894307
strong,Q1_Q12,28.0,9,0.37146521220478235
strong,Q1_Q12,28.0,10,0.3416040369684371
strong,Q1_Q12,28.0,11,0.056796804290065214
strong,Q1_Q12,28.0,12,0.007008332475728293
strong,Q1_Q12,28.5,1,0.006385018672320603
strong,Q1_Q12,28.5,2,0.061439715626521264
strong,Q1_Q12,28.5,3,0.34898076593374605
strong,Q1_Q12,28.5,4,0.36570246403388307
strong,Q1_Q12,28.5,5,0.16715456997249475
strong,Q1_Q12,28.5,6,0.05178219246583867
strong,Q1_Q12,28.5,7,0.05705632248775427
strong,Q1_Q12,28.5,8,0.18503972153566509
strong,Q1_Q12,28.5,9,0.37902565731972004
strong,Q1_Q12,28.5,10,0.32383660207052495
strong,Q1_Q12,28.5,11,0.0450424336220714
strong,Q1_Q12,28.5,12,0.008554536259459195
strong,Q1_Q12,29.0,1,0.007892871572788595
strong,Q1_Q12,29.0,2,0.049413880225911616
strong,Q1_Q12,29.0,3,0.3320816395267921
strong,Q1_Q12,29.0,4,0.3734779787079162
strong,Q1_Q12,29.0,5,0.180070242811754
strong,Q1_Q12,29.0,6,0.058756588574649035
strong,Q1_Q12,29.0,7,0.06452705709954211
strong,Q1_Q12,29.0,8,0.19867593142697806
strong,Q1_Q12,29.0,9,0.38511393814616773
strong,Q1_Q12,29.0,10,0.3051749249328801
strong,Q1_Q12,29.0,11,0.034763866458434205
strong,Q1_Q12,29.0,12,0.010051080516185829
strong,Q1_Q12,29.5,1,0.009372112472797069
strong,Q1_Q12,29.5,2,0.03879776589508098
strong,Q1_Q12,29.5,3,0.31425629369296854
strong,Q1_Q12,29.5,4,0.3798940510131334
strong,Q1_Q12,29.5,5,0.19324897771558391
strong,Q1_Q12,29.5,6,0.06640611514115365
strong,Q1_Q12,29.5,7,0.07268309678560361
strong,Q1_Q12,29.5,8,0.21248400743072496
strong,Q1_Q12,29.5,9,0.3896512668869503
strong,Q1_Q12,29.5,10,0.2858110762603811
strong,Q1_Q12,29.5,11,0.025941426433949887
strong,Q1_Q12,29.5,12,0.011453810271671656
strong,Q1_Q12,30.0,1,0.010778831452534526
strong,Q1_Q12,30.0,2,0.029580356160938064
strong,Q1_Q12,30.0,3,0.2956801471370661
strong,Q1_Q12,30.0,4,0.3848742038842944
strong,Q1_Q12,30.0,5,0.2066198408663239
strong,Q1_Q12,30.0,6,0.0747607376048246
strong,Q1_Q12,30.0,7,0.081548770215649
strong,Q1_Q12,30.0,8,0.22637776576187188
strong,Q1_Q12,30.0,9,0.39257410369512497
strong,Q1_Q12,30.0,10,0.26594135590233287
strong,Q1_Q12,30.0,11,0.01853781204872531
strong,Q1_Q12,30.0,12,0.012726075270314543
strong,Q1_Q12,30.5,1,0.012075954847997351
strong,Q1_Q12,30.5,2,0.021734128757228466
strong,Q1_Q12,30.5,3,0.27653350609803157
strong,Q1_Q12,30.5,4,0.3883553482596776
strong,Q1_Q12,30.5,5,0.22010640922605357
strong,Q1_Q12,30.5,6,0.0838473564357361
strong,Q1_Q12,30.5,7,0.09114450443859984
strong,Q1_Q12,30.5,8,0.2402657143341153
strong,Q1_Q12,30.5,9,0.3938353375582571
strong,Q1_Q12,30.5,10,0.24576358679996685
strong,Q1_Q12,30.5,11,0.012499565056560118
strong,Q1_Q12,30.5,12,0.013838588187775976
strong,Q1_Q12,31.0,1,0.013233161028236143
strong,Q1_Q12,31.0,2,0.01521627418538654
strong,Q1_Q12,31.0,3,0.2569991911481257
strong,Q1_Q12,31.0,4,0.3902888844020056
strong,Q1_Q12,31.0,5,0.23362747838676937
strong,Q1_Q12,31.0,6,0.09368920203594469
strong,Q1_Q12,31.0,7,0.1014862316067937
strong,Q1_Q12,31.0,8,0.254052001602682
strong,Q1_Q12,31.0,9,0.3934052506576354
strong,Q1_Q12,31.0,10,0.2254744254772507
strong,Q1_Q12,31.0,11,0.007758715601687066
strong,Q1_Q12,31.0,12,0.01476918386748246
strong,Q1_Q12,31.5,1,0.01422670731583328
strong,Q1_Q12,31.5,2,0.009970079191199025
strong,Q1_Q12,31.5,3,0.23726016222637425
strong,Q1_Q12,31.5,4,0.39064162342247266
strong,Q1_Q12,31.5,5,0.2470978789156835
strong,Q1_Q12,31.5,6,0.10430522167769789
strong,Q1_Q12,31.5,7,0.11258480567144372
strong,Q1_Q12,31.5,8,0.26763748183810226
strong,Q1_Q12,31.5,9,0.3912722473665884
strong,Q1_Q12,31.5,10,0.20526673204081256
strong,Q1_Q12,31.5,11,0.004234571348428715
strong,Q1_Q12,31.5,12,0.015502488985363059
strong,Q1_Q12,32.0,1,0.015039175540065917
strong,Q1_Q12,32.0,2,0.005926448287739455
strong,Q1_Q12,32.0,3,0.21749717825894285
strong,Q1_Q12,32.0,4,0.3893965121617014
strong,Q1_Q12,32.0,5,0.26042939291726663
strong,Q1_Q12,32.0,6,0.11570946670077886
strong,Q1_Q12,32.0,7,0.12444543865662994
strong,Q1_Q12,32.0,8,0.2809208843663727
strong,Q1_Q12,32.0,9,0.38744333284355775
strong,Q1_Q12,32.0,10,0.18532704112198803
strong,Q1_Q12,32.0,11,0.0018356166678106585
strong,Q1_Q12,32.0,12,0.016029512477144937
strong,Q1_Q12,32.5,1,0.015659144554652674
strong,Q1_Q12,32.5,2,0.0030055352558548765
strong,Q1_Q12,32.5,3,0.1978865267182511
strong,Q1_Q12,32.5,4,0.38655314758703985
strong,Q1_Q12,32.5,5,0.27353176035659127
strong,Q1_Q12,32.5,6,0.12791048882901038
strong,Q1_Q12,32.5,7,0.13706716645192685
strong,Q1_Q12,32.5,8,0.2938000718599312
strong,Q1_Q12,32.5,9,0.38194433027291064
strong,Q1_Q12,32.5,10,0.16583317295775302
strong,Q1_Q12,32.5,11,0.00046148736782782496
strong,Q1_Q12,32.5,12,0.016347167788249822
strong,Q1_Q12,33.0,1,0.01608079873379886
strong,Q1_Q12,33.0,2,0.0011184558359013197
strong,Q1_Q12,33.0,3,0.1785978568961295
strong,Q1_Q12,33.0,4,0.382128070135854
strong,Q1_Q12,33.0,5,0.2863137626120248
strong,Q1_Q12,33.0,6,0.14091075500363318
strong,Q1_Q12,33.0,7,0.150442354235233
strong,Q1_Q12,33.0,8,0.3061733705001915
strong,Q1_Q12,33.0,9,0.3748198301345756
strong,Q1_Q12,33.0,10,0.1469520209163148
strong,Q1_Q12,33.0,11,4.98647275381513e-06
strong,Q1_Q12,33.0,12,0.016457738523589727
strong,Q1_Q12,33.5,1,0.016303481976736162
strong,Q1_Q12,33.5,2,0.00016905258671475742
strong,Q1_Q12,33.5,3,0.159792148548071
strong,Q1_Q12,33.5,4,0.376154828912075
strong,Q1_Q12,33.5,5,0.29868436879332394
strong,Q1_Q12,33.5,6,0.15470609055322454
strong,Q1_Q12,33.5,7,0.16455625163506746
strong,Q1_Q12,33.5,8,0.31794095280768464
strong,Q1_Q12,33.5,9,0.3661328693626211
strong,Q1_Q12,33.5,10,0.1288375482874569
strong,Q1_Q12,33.5,11,0.00035410715425827417
strong,Q1_Q12,33.5,12,0.016368299382765784
strong,Q1_Q12,34.0,1,0.016331207100172315
strong,Q1_Q12,34.0,2,5.56831203165777e-05
strong,Q1_Q12,34.0,3,0.1416198449487008
strong,Q1_Q12,34.0,4,0.36868381526669947
strong,Q1_Q12,34.0,5,0.310553928616443
strong,Q1_Q12,34.0,6,0.1692851608112246
strong,Q1_Q12,34.0,7,0.17938660755623956
strong,Q1_Q12,34.0,8,0.3290062521984662
strong,Q1_Q12,34.0,9,0.35596434279984607
strong,Q1_Q12,34.0,10,0.11162902314748184
strong,Q1_Q12,34.0,11,0.001394030066125701
strong,Q1_Q12,34.0,12,0.01609010436828333
strong,Q1_Q12,34.5,1,0.01617213068084015
strong,Q1_Q12,34.5,2,0.0006730036063609129
strong,Q1_Q12,34.5,3,0.12421917633414825
strong,Q1_Q12,34.5,4,0.35978186499776155
strong,Q1_Q12,34.5,5,0.3218353941096122
strong,Q1_Q12,34.5,6,0.18462900143940053
strong,Q1_Q12,34.5,7,0.19490335421858632
strong,Q1_Q12,34.5,8,0.3392773869191646
strong,Q1_Q12,34.5,9,0.34441215388575946
strong,Q1_Q12,34.5,10,0.09544951565256009
strong,Q1_Q12,34.5,11,0.003009063999056839
strong,Q1_Q12,34.5,12,0.015637954156748696
strong,Q1_Q12,35.0,1,0.015838003430123006
strong,Q1_Q12,35.0,2,0.001913720554488858
strong,Q1_Q12,35.0,3,0.10771469625340636
strong,Q1_Q12,35.0,4,0.3495316331252594
strong,Q1_Q12,35.0,5,0.33244555117428815
strong,Q1_Q12,35.0,6,0.2007106077065978
strong,Q1_Q12,35.0,7,0.21106836939336635
strong,Q1_Q12,35.0,8,0.3486685699761337
strong,Q1_Q12,35.0,9,0.3315901159446032
strong,Q1_Q12,35.0,10,0.08040467729833545
strong,Q1_Q12,35.0,11,0.005084500908275277
strong,Q1_Q12,35.0,12,0.015029554235121739
strong,Q1_Q12,35.5,1,0.01534360604549982
strong,Q1_Q12,35.5,2,0.0036702853946865683
strong,Q1_Q12,35.5,3,0.09221604957231888
strong,Q1_Q12,35.5,4,0.3380307488648512
strong,Q1_Q12,35.5,5,0.34230624107351787
strong,Q1_Q12,35.5,6,0.21749459279656946
strong,Q1_Q12,35.5,7,0.22783532506790388
strong,Q1_Q12,35.5,8,0.35710148103835926
strong,Q1_Q12,35.5,9,0.31762661968572153
strong,Q1_Q12,35.5,10,0.06658181659896636
strong,Q1_Q12,35.5,11,0.007508358923222528
strong,Q1_Q12,35.5,12,0.014284874938381788
strong,Q1_Q12,36.0,1,0.014706180197599653
strong,Q1_Q12,36.0,2,0.005836508248721865
strong,Q1_Q12,36.0,3,0.07781698683967883
strong,Q1_Q12,36.0,4,0.325390761974872
strong,Q1_Q12,36.0,5,0.35134555129864903
strong,Q1_Q12,36.0,6,0.23493692486827839
strong,Q1_Q12,36.0,7,0.24514962983227798
strong,Q1_Q12,36.0,8,0.3645065760835353
strong,Q1_Q12,36.0,9,0.3026630865114353
strong,Q1_Q12,36.0,10,0.05404928038027032
strong,Q1_Q12,36.0,11,0.010172989868230434
strong,Q1_Q12,36.0,12,0.01342552389645071
strong,Q1_Q12,36.5,1,0.013944863887406999
strong,Q1_Q12,36.5,2,0.008309069477945024
strong,Q1_Q12,36.5,3,0.064594635507629
strong,Q1_Q12,36.5,4,0.3117358950204084
strong,Q1_Q12,36.5,5,0.359498954997488
strong,Q1_Q12,36.5,6,0.2529847520608904
strong,Q1_Q12,36.5,7,0.26294847117254416
strong,Q1_Q12,36.5,8,0.370824310788515
strong,Q1_Q12,36.5,9,0.28685223087351397
strong,Q1_Q12,36.5,10,0.04285614454589969
strong,Q1_Q12,36.5,11,0.012976531043570777
strong,Q1_Q12,36.5,12,0.012474140624188182
strong,Q1_Q12,37.0,1,0.013080139857926087
strong,Q1_Q12,37.0,2,0.010988910058127204
strong,Q1_Q12,37.0,3,0.05260903417286687
strong,Q1_Q12,37.0,4,0.29720161922511873
strong,Q1_Q12,37.0,5,0.3667103782513437
strong,Q1_Q12,37.0,6,0.27157632392042774
strong,Q1_Q12,37.0,7,0.28116096258746365
strong,Q1_Q12,37.0,8,0.3760062543471428
strong,Q1_Q12,37.0,9,0.2703561581605939
strong,Q1_Q12,37.0,10,0.033032212859155814
strong,Q1_Q12,37.0,11,0.01582418447193274
strong,Q1_Q12,37.0,12,0.011453822087900068
strong,Q1_Q12,37.5,1,0.012133305082329397
strong,Q1_Q12,37.5,2,0.013782484521165126
strong,Q1_Q12,37.5,3,0.041902931646546876
strong,Q1_Q12,37.5,4,0.28193307441000504
strong,Q1_Q12,37.5,5,0.3729331749767402
strong,Q1_Q12,37.5,6,0.29064101682532945
strong,Q1_Q12,37.5,7,0.2997083990381617
strong,Q1_Q12,37.5,8,0.3800160715294918
strong,Q1_Q12,37.5,9,0.25334432737550894
strong,Q1_Q12,37.5,10,0.024588317080930552
strong,Q1_Q12,37.5,11,0.018629310438050627
strong,Q1_Q12,37.5,12,0.010387587075739555
strong,Q1_Q12,38.0,1,0.01112596859155388
strong,Q1_Q12,38.0,2,0.016602863064574747
strong,Q1_Q12,38.0,3,0.0325018483441503
strong,Q1_Q12,38.0,4,0.266083355997765
strong,Q1_Q12,38.0,5,0.37813099010482737
strong,Q1_Q12,38.0,6,0.3100994699067683
strong,Q1_Q12,38.0,7,0.3185046227141893
strong,Q1_Q12,38.0,8,0.38283035236708757
strong,Q1_Q12,38.0,9,0.2359914101223798
strong,Q1_Q12,38.0,10,0.017516906807625753
strong,Q1_Q12,38.0,11,0.02131432586971256
strong,Q1_Q12,38.0,12,0.009297886109364552
strong,Q1_Q12,38.5,1,0.010079584064779839
strong,Q1_Q12,38.5,2,0.019370672409432823
strong,Q1_Q12,38.5,3,0.02441439328491776
strong,Q1_Q12,38.5,4,0.24981169414756849
strong,Q1_Q12,38.5,5,0.382278492955114
strong,Q1_Q12,38.5,6,0.329863836702718
strong,Q1_Q12,38.5,7,0.337456499479839
strong,Q1_Q12,38.5,8,0.3844392708402347
strong,Q1_Q12,38.5,9,0.21847507912719563
strong,Q1_Q12,38.5,10,0.01179291264780598
strong,Q1_Q12,38.5,11,0.023811401857760407
strong,Q1_Q12,38.5,12,0.008206162482633013
strong,Q1_Q12,39.0,1,0.009015022703276759
strong,Q1_Q12,39.0,2,0.0220148680319939
strong,Q1_Q12,39.0,3,0.0176328259734702
strong,Q1_Q12,39.0,4,0.2332815517414545
strong,Q1_Q12,39.0,5,0.38536196435989967
strong,Q1_Q12,39.0,6,0.34983815636231597
strong,Q1_Q12,39.0,7,0.3564645046784843
strong,Q1_Q12,39.0,8,0.3848470563290207
strong,Q1_Q12,39.0,9,0.200973760631892
strong,Q1_Q12,39.0,10,0.00737486204216662
strong,Q1_Q12,39.0,11,0.026062958323428975
strong,Q1_Q12,39.0,12,0.007132468822596022
strong,Q1_Q12,39.5,1,0.007952190959192827
strong,Q1_Q12,39.5,2,0.024473333450231068
strong,Q1_Q12,39.5,3,0.012133848669361536
strong,Q1_Q12,39.5,4,0.21665866914146512
strong,Q1_Q12,39.5,5,0.3873797230938257
strong,Q1_Q12,39.5,6,0.3699188466426566
strong,Q1_Q12,39.5,7,0.37542341524934947
strong,Q1_Q12,39.5,8,0.38407226433372516
strong,Q1_Q12,39.5,9,0.1836643855110947
strong,Q1_Q12,39.5,10,0.004206223139449715
strong,Q1_Q12,39.5,11,0.028021957448609525
strong,Q1_Q12,39.5,12,0.0060951423610384435
strong,Q1_Q12,40.0,1,0.0069096967135775945
strong,Q1_Q12,40.0,2,0.02669330526198323
strong,Q1_Q12,40.0,3,0.007879611093366405
strong,Q1_Q12,40.0,4,0.20010908435631847
strong,Q1_Q12,40.0,5,0.3883423794936045
strong,Q1_Q12,40.0,6,0.38999531923128355
strong,Q1_Q12,40.0,7,0.39422310338088434
strong,Q1_Q12,40.0,8,0.3821478360305094
strong,Q1_Q12,40.0,9,0.1667201738547692
strong,Q1_Q12,40.0,10,0.002216948753248171
strong,Q1_Q12,40.0,11,0.029652000927255204
strong,Q1_Q12,40.0,12,0.005110540903199358
strong,Q1_Q12,40.5,1,0.005904566509648463
strong,Q1_Q12,40.5,2,0.02863162555640509
strong,Q1_Q12,40.5,3,0.004818906525724757
strong,Q1_Q12,40.5,4,0.18379715748710593
strong,Q1_Q12,40.5,5,0.3882729067832344
strong,Q1_Q12,40.5,6,0.4099507161056691
strong,Q1_Q12,40.5,7,0.4127494252188004
strong,Q1_Q12,40.5,8,0.3791209395549359
strong,Q1_Q12,40.5,9,0.15030848704262806
strong,Q1_Q12,40.5,10,0.0013251895929826051
strong,Q1_Q12,40.5,11,0.030927239317846765
strong,Q1_Q12,40.5,12,0.004192840305018155
strong,Q1_Q12,41.0,1,0.0049520154649481
strong,Q1_Q12,41.0,2,0.030254826108189383
strong,Q1_Q12,41.0,3,0.002888535567427873
strong,Q1_Q12,41.0,4,0.16788362806172602
strong,Q1_Q12,41.0,5,0.3872065235095448
strong,Q1_Q12,41.0,6,0.42966276373097745
strong,Q1_Q12,41.0,7,0.4308851964956954
strong,Q1_Q12,41.0,8,0.37505258944380887
strong,Q1_Q12,41.0,9,0.13458878002236024
strong,Q1_Q12,41.0,10,0.001439143727417794
strong,Q1_Q12,41.0,11,0.031832104726958736
strong,Q1_Q12,41.0,12,0.00335389314094448
strong,Q1_Q12,41.5,1,0.0040652705257476435
strong,Q1_Q12,41.5,2,0.031539051371489435
strong,Q1_Q12,41.5,3,0.0020148115990379373
strong,Q1_Q12,41.5,4,0.1525237331254075
strong,Q1_Q12,41.5,5,0.3851903835951003
strong,Q1_Q12,41.5,6,0.44900473992804507
strong,Q1_Q12,41.5,7,0.44851124538304094
strong,Q1_Q12,41.5,8,0.3700170443549238
strong,Q1_Q12,41.5,9,0.11971068461983128
strong,Q1_Q12,41.5,10,0.0024590076299868605
strong,Q1_Q12,41.5,11,0.03236088068831729
strong,Q1_Q12,41.5,12,0.0026031471790712974
strong,Q1_Q12,42.0,1,0.003255446803979271
strong,Q1_Q12,42.0,2,0.032469829678931826
strong,Q1_Q12,42.0,3,0.0021151802120495276
strong,Q1_Q12,42.0,4,0.13786541274664696
strong,Q1_Q12,42.0,5,0.38228307377762233
strong,Q1_Q12,42.0,6,0.4678465462466322
strong,Q1_Q12,42.0,7,0.4655075314136698
strong,Q1_Q12,42.0,8,0.3641009869607665
strong,Q1_Q12,42.0,9,0.10581225229219837
strong,Q1_Q12,42.0,10,0.004278993189002782
strong,Q1_Q12,42.0,11,0.032517125383225425
strong,Q1_Q12,42.0,12,0.0019476212952742324
strong,Q1_Q12,42.5,1,0.0025314758650529148
strong,Q1_Q12,42.5,2,0.033041704186843435
strong,Q1_Q12,42.5,3,0.0030999236261094795
strong,Q1_Q12,42.5,4,0.12404762794995254
strong,Q1_Q12,42.5,5,0.3785539215696805
strong,Q1_Q12,42.5,6,0.4860558766892549
strong,Q1_Q12,42.5,7,0.48175431801017027
strong,Q1_Q12,42.5,8,0.35740249370969934
strong,Q1_Q12,42.5,9,0.0930183818311043
strong,Q1_Q12,42.5,10,0.00678937474755506
strong,Q1_Q12,42.5,11,0.032312966247335206
strong,Q1_Q12,42.5,12,0.00139193556724179
strong,Q1_Q12,43.0,1,0.0019000840266152421
strong,Q1_Q12,43.0,2,0.03325773696249236
strong,Q1_Q12,43.0,3,0.004873920353109854
strong,Q1_Q12,43.0,4,0.11119881403279558
strong,Q1_Q12,43.0,5,0.37408212027785914
strong,Q1_Q12,43.0,6,0.5034994716851567
strong,Q1_Q12,43.0,7,0.4971333850055938
strong,Q1_Q12,43.0,8,0.3500298058989986
strong,Q1_Q12,43.0,9,0.08143945418842007
strong,Q1_Q12,43.0,10,0.009878530560525057
strong,Q1_Q12,43.0,11,0.03176828550388894
strong,Q1_Q12,43.0,12,0.0009383915045441365
strong,Q1_Q12,43.5,1,0.0013658179945416301
strong,Q1_Q12,43.5,2,0.03312890116018161
strong,Q1_Q12,43.5,3,0.007338430128766666
strong,Q1_Q12,43.5,4,0.09943548980550226
