target_ids,vp_recoil,vd_recoil,sites,grid_points_per_site,phase_samples,evaluation,reference_imbalance_time_tau,reference_edge_time_tau,parameter_match,averaging,imbalance,edge_density,imbalance_phase_std,edge_density_phase_std
T003;T004,6.0,0.05,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.0027278551254289137,0.6586629108585483,nan,nan
T003;T004,6.0,0.1,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.0030093751165753482,0.6548824585571131,0.0026539329925021906,0.00019641843982687313
T003;T004,6.0,0.1,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.0029429215217293483,0.6554584268181303,nan,nan
T003;T004,6.0,0.15000000000000002,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.0038284092958104925,0.648216769301333,0.0026874434285041296,0.0007454501807743763
T003;T004,6.0,0.15000000000000002,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.0035788482534066073,0.6502490624269477,nan,nan
T003;T004,6.0,0.2,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.0053341177569547395,0.6374964884672008,0.0026091920716790097,0.0003678526562901907
T003;T004,6.0,0.2,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.004788136062841409,0.6413554205560247,nan,nan
T003;T004,6.0,0.25,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.006838270159477434,0.6104684763813164,0.0024506703399859277,0.0006504760043500313
T003;T004,6.0,0.25,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.006148107599799274,0.6213731479764665,nan,nan
T003;T004,6.0,0.30000000000000004,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.05925384194033951,0.3434783971590018,0.0028371792767830084,0.002481216383203144
T003;T004,6.0,0.30000000000000004,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.04057831693896768,0.44354472407137646,nan,nan
T003;T004,6.0,0.35000000000000003,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.18003559906724875,0.05367053394829596,0.0020186235363343352,0.00039172437248530256
T003;T004,6.0,0.35000000000000003,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.11970874043512054,0.24680561439445936,nan,nan
T003;T004,6.0,0.4,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.2574986965639722,0.03001592547595905,0.0027139148055534412,0.00026115240996910094
T003;T004,6.0,0.4,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.18554069082248564,0.14810698055824095,nan,nan
