circuit,core_length,pass1_count_0,pass1_count_1,pass5_count_0,pass5_count_1,lambda,p_value,jsd_standard,jsd_entropy,notebook_compatibility_jsd,tvd,ict_significant,sstvd
GxGx(Gy)^256Gy,256,98,2,65,35,42.459305157664645,7.216825249472916e-11,0.10614826289416161,0.10614826289416157,0.21229652578832323,0.32999999999999996,True,0.32999999999999996
GxGx(Gy)^256GxGx,256,43,57,3,97,52.099120248033636,5.276856531156816e-13,0.1302478006200841,0.130247800620084,0.2604956012401682,0.4,True,0.4
GxGx(Gy)^256GxGxGx,256,52,48,47,53,0.5002586722913147,0.4793864858801373,0.0012506466807282867,0.0012506466807282735,0.0025012933614565734,0.050000000000000044,False,
GxGx(Gy)^256GyGyGy,256,0,100,39,61,63.607315325743265,1.5186418018150053e-15,0.15901828831435816,0.15901828831435827,0.3180365766287163,0.39,True,0.39
GxGxGx(Gy)^256,256,47,53,43,57,0.3233229702543592,0.5696174716643128,0.0008083074256358979,0.000808307425635757,0.0016166148512717958,0.03999999999999995,False,
GxGxGx(Gy)^256Gx,256,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GxGxGx(Gy)^256Gy,256,40,60,56,44,5.150493383658732,0.023239768902531974,0.01287623345914683,0.01287623345914679,0.02575246691829366,0.16,False,
GxGxGx(Gy)^256GxGx,256,44,56,48,52,0.3221499148929108,0.5703184804594914,0.000805374787232277,0.0008053747872324157,0.001610749574464554,0.04000000000000001,False,
GxGxGx(Gy)^256GxGxGx,256,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GxGxGx(Gy)^256GyGyGy,256,58,42,51,49,0.9888446238683191,0.3200249225452783,0.0024721115596707975,0.0024721115596707532,0.004944223119341595,0.06999999999999998,False,
GyGyGy(Gy)^256Gx,256,32,68,58,42,13.823233932519432,0.00020083727254835296,0.03455808483129858,0.03455808483129852,0.06911616966259716,0.26,False,
GyGyGy(Gy)^256GxGx,256,1,99,34,66,46.08317348056352,1.1333770045546215e-11,0.11520793370140879,0.11520793370140886,0.23041586740281758,0.32999999999999996,True,0.32999999999999996
GyGyGy(Gy)^256GxGxGx,256,55,45,44,56,2.4251490974391974,0.11940188069616374,0.0060628727435979935,0.006062872743597958,0.012125745487195987,0.11000000000000004,False,
GyGyGy(Gy)^256GyGyGy,256,57,43,97,3,52.09912024803364,5.276856531156797e-13,0.13024780062008412,0.130247800620084,0.26049560124016824,0.4,True,0.4
(GxGy)^128,256,94,6,100,0,8.503362771785792,0.0035449073053217895,0.021258406929464478,0.021258406929464513,0.042516813858928956,0.060000000000000026,False,
(GxGy)^128Gx,256,68,32,43,57,12.797093886237136,0.00034715820776646644,0.03199273471559284,0.03199273471559283,0.06398546943118567,0.25,False,
(GxGy)^128Gy,256,67,33,56,44,2.5618730392169304,0.10946881849034544,0.006404682598042326,0.006404682598042388,0.012809365196084652,0.10999999999999999,False,
(GxGy)^128GxGx,256,9,91,0,100,12.900890093850492,0.0003284259091377948,0.03225222523462623,0.032252225234626175,0.06450445046925246,0.08999999999999998,False,
(GxGy)^128GxGxGx,256,30,70,58,42,16.140659651539764,5.880786151136664e-05,0.04035164912884941,0.040351649128849476,0.08070329825769881,0.27999999999999997,False,
(GxGy)^128GyGyGy,256,39,61,58,42,7.270827805460851,0.00700834954947995,0.018177069513652125,0.018177069513652166,0.03635413902730425,0.18999999999999997,False,
Gx(GxGy)^128,256,64,36,58,42,0.7571957435527121,0.3842075347673589,0.0018929893588817803,0.0018929893588817137,0.0037859787177635606,0.060000000000000026,False,
Gx(GxGy)^128Gx,256,2,98,0,100,2.7927910859925618,0.09468917239990876,0.006981977714981404,0.006981977714981345,0.013963955429962809,0.02000000000000001,False,
Gx(GxGy)^128Gy,256,36,64,52,48,5.218887724216497,0.022342837458439627,0.013047219310541243,0.013047219310541203,0.026094438621082485,0.16000000000000003,False,
Gx(GxGy)^128GxGx,256,35,65,56,44,8.961390249793574,0.0027574497931873287,0.022403475624483936,0.02240347562448386,0.04480695124896787,0.21000000000000005,False,
Gx(GxGy)^128GxGxGx,256,95,5,100,0,7.059690985837881,0.007883759532188749,0.017649227464594703,0.01764922746459477,0.035298454929189406,0.050000000000000024,False,
Gx(GxGy)^128GyGyGy,256,69,31,45,55,11.87806980183127,0.0005679877440240967,0.029695174504578176,0.02969517450457826,0.05939034900915635,0.24,False,
Gy(GxGy)^128,256,61,39,54,46,1.0034744302715808,0.31647125541559135,0.002508686075678952,0.002508686075679001,0.005017372151357904,0.06999999999999998,False,
Gy(GxGy)^128Gx,256,58,42,37,63,8.909127506988767,0.0028374880217577956,0.02227281876747192,0.02227281876747178,0.04454563753494384,0.21,False,
Gy(GxGy)^128Gy,256,1,99,1,99,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gy(GxGy)^128GxGx,256,37,63,49,51,2.9453958481582063,0.08612259634133552,0.007363489620395516,0.007363489620395347,0.014726979240791032,0.12,False,
Gy(GxGy)^128GxGxGx,256,30,70,49,51,7.610580039139588,0.005802681524471275,0.01902645009784897,0.01902645009784898,0.03805290019569794,0.18999999999999997,False,
Gy(GxGy)^128GyGyGy,256,86,14,100,0,20.462881755888844,6.079896337982157e-06,0.051157204389722113,0.05115720438972221,0.10231440877944423,0.14,False,
GxGx(GxGy)^128,256,2,98,0,100,2.7927910859925618,0.09468917239990876,0.006981977714981404,0.006981977714981345,0.013963955429962809,0.02000000000000001,False,
GxGx(GxGy)^128Gx,256,45,55,58,42,3.3926824331050387,0.0654863305712946,0.008481706082762597,0.008481706082762663,0.016963412165525195,0.13,False,
GxGx(GxGy)^128Gy,256,36,64,58,42,9.796400603524656,0.001748537820815161,0.02449100150881164,0.02449100150881156,0.04898200301762328,0.22,False,
GxGx(GxGy)^128GxGx,256,94,6,98,2,2.176331937601883,0.1401481330016831,0.005440829844004708,0.005440829844004735,0.010881659688009415,0.040000000000000015,False,
GxGx(GxGy)^128GxGxGx,256,56,44,44,56,2.886952123028994,0.08929971624688565,0.0072173803075724855,0.007217380307572463,0.014434760615144971,0.12000000000000005,False,
GxGx(GxGy)^128GyGyGy,256,70,30,36,64,23.681940230976647,1.13643996454743e-06,0.05920485057744162,0.059204850577441626,0.11840970115488324,0.33999999999999997,True,0.33999999999999997
GxGxGx(GxGy)^128,256,36,64,66,34,18.288132354819783,1.8988644137777143e-05,0.04572033088704946,0.04572033088704952,0.09144066177409892,0.30000000000000004,False,
GxGxGx(GxGy)^128Gx,256,97,3,99,1,1.066904804969954,0.3016456250623828,0.0026672620124248854,0.0026672620124249535,0.005334524024849771,0.020000000000000007,False,
GxGxGx(GxGy)^128Gy,256,61,39,53,47,1.3071282589566326,0.252915258645545,0.0032678206473915816,0.003267820647391506,0.006535641294783163,0.07999999999999996,False,
GxGxGx(GxGy)^128GxGx,256,59,41,38,62,8.89431055444167,0.002860605983535771,0.022235776386104175,0.0222357763861043,0.04447155277220835,0.21,False,
GxGxGx(GxGy)^128GxGxGx,256,2,98,2,98,0.0,1.0,0.0,0.0,0.0,0.0,False,
GxGxGx(GxGy)^128GyGyGy,256,33,67,56,44,10.81228092263991,0.0010082900126613086,0.027030702306599777,0.027030702306599652,0.054061404613199554,0.23000000000000004,False,
GyGyGy(GxGy)^128,256,27,73,46,54,7.855828533668074,0.005065713280267827,0.019639571334170186,0.01963957133417038,0.03927914266834037,0.18999999999999997,False,
GyGyGy(GxGy)^128Gx,256,40,60,50,50,2.0237559715950297,0.15485569056468795,0.0050593899289875744,0.005059389928987468,0.010118779857975149,0.09999999999999998,False,
GyGyGy(GxGy)^128Gy,256,94,6,100,0,8.503362771785792,0.0035449073053217895,0.021258406929464478,0.021258406929464513,0.042516813858928956,0.060000000000000026,False,
GyGyGy(GxGy)^128GxGx,256,64,36,53,47,2.4978462232162997,0.11400210971850841,0.006244615558040749,0.0062446155580409,0.012489231116081499,0.10999999999999999,False,
GyGyGy(GxGy)^128GxGxGx,256,58,42,50,50,1.2896672329400456,0.2561092844393992,0.003224168082350114,0.003224168082350043,0.006448336164700228,0.07999999999999999,False,
GyGyGy(GxGy)^128GyGyGy,256,2,98,0,100,2.7927910859925618,0.09468917239990876,0.006981977714981404,0.006981977714981345,0.013963955429962809,0.02000000000000001,False,
(GxGxGy)^85,256,68,32,79,21,3.1235976318109238,0.07716624039373428,0.00780899407952731,0.007808994079527176,0.01561798815905462,0.11,False,
(GxGxGy)^85Gx,256,78,22,82,18,0.5006797669802383,0.47920159067576906,0.0012516994174505958,0.0012516994174506246,0.0025033988349011916,0.039999999999999966,False,
(GxGxGy)^85Gy,256,73,27,72,28,0.025079426461999343,0.8741693079982373,6.269856615499836e-05,6.269856615503944e-05,0.00012539713230999672,0.010000000000000009,False,
(GxGxGy)^85GxGx,256,31,69,24,76,1.2313924391643312,0.26713641263451016,0.003078481097910828,0.003078481097910757,0.006156962195821656,0.07000000000000003,False,
(GxGxGy)^85GxGxGx,256,13,87,17,83,0.6290512592039073,0.42770353190663035,0.001572628148009768,0.001572628148009847,0.003145256296019536,0.04000000000000002,False,
(GxGxGy)^85GyGyGy,256,21,79,32,68,3.1235976318109238,0.07716624039373428,0.00780899407952731,0.007808994079527176,0.01561798815905462,0.11,False,
Gx(GxGxGy)^85,256,85,15,79,21,1.2242430393943842,0.26852955830479036,0.0030606075984859604,0.0030606075984858094,0.006121215196971921,0.05999999999999997,False,
Gx(GxGxGy)^85Gx,256,65,35,35,65,18.280216610125123,1.9067713173218776e-05,0.045700541525312804,0.04570054152531278,0.09140108305062561,0.30000000000000004,False,
Gx(GxGxGy)^85Gy,256,18,82,12,88,1.4199395058356066,0.2334133603719812,0.0035498487645890166,0.00354984876458897,0.007099697529178033,0.060000000000000026,False,
Gx(GxGxGy)^85GxGx,256,14,86,22,78,2.1831054249739044,0.13953266879699672,0.005457763562434761,0.005457763562434659,0.010915527124869522,0.07999999999999997,False,
Gx(GxGxGy)^85GxGxGx,256,40,60,74,26,24.112248601531004,9.08803939613935e-07,0.06028062150382751,0.0602806215038274,0.12056124300765501,0.33999999999999997,True,0.33999999999999997
Gx(GxGxGy)^85GyGyGy,256,84,16,88,12,0.6664198907648888,0.41430258756615657,0.001666049726912222,0.0016660497269121999,0.003332099453824444,0.04000000000000002,False,
Gy(GxGxGy)^85,256,21,79,38,62,7.023079715429617,0.008046571588084422,0.017557699288574043,0.01755769928857387,0.035115398577148085,0.17000000000000004,False,
Gy(GxGxGy)^85Gx,256,78,22,87,13,2.831642383767278,0.09242379599781553,0.007079105959418195,0.007079105959418297,0.01415821191883639,0.08999999999999998,False,
Gy(GxGxGy)^85Gy,256,26,74,22,78,0.4389955222289821,0.5076076728338272,0.0010974888055724553,0.0010974888055724774,0.0021949776111449106,0.04000000000000002,False,
Gy(GxGxGy)^85GxGx,256,79,21,65,35,4.90066504861819,0.02684635463936012,0.012251662621545477,0.012251662621545423,0.024503325243090953,0.14,False,
Gy(GxGxGy)^85GxGxGx,256,12,88,10,90,0.2045418346348833,0.6510795167736938,0.0005113545865872083,0.0005113545865872426,0.0010227091731744165,0.020000000000000004,False,
Gy(GxGxGy)^85GyGyGy,256,74,26,87,13,5.468208012100325,0.01936547216481662,0.013670520030250813,0.013670520030250932,0.027341040060501625,0.13,False,
GxGx(GxGxGy)^85,256,25,75,16,84,2.5014960393975505,0.11373820748321907,0.006253740098493876,0.006253740098493887,0.012507480196987752,0.08999999999999998,False,
GxGx(GxGxGy)^85Gx,256,15,85,10,90,1.1496522630868737,0.2836219549536902,0.0028741306577171844,0.002874130657717189,0.005748261315434369,0.05000000000000002,False,
GxGx(GxGxGy)^85Gy,256,15,85,30,70,6.550858322742549,0.010483357437903539,0.016377145806856373,0.016377145806856452,0.032754291613712745,0.15000000000000002,False,
GxGx(GxGxGy)^85GxGx,256,77,23,93,7,10.50057743864801,0.0011933724468140966,0.026251443596620027,0.026251443596619906,0.052502887193240054,0.16000000000000003,False,
GxGx(GxGxGy)^85GxGxGx,256,91,9,85,15,1.720614328386083,0.18961398661940207,0.004301535820965208,0.004301535820965152,0.008603071641930415,0.060000000000000026,False,
GxGx(GxGxGy)^85GyGyGy,256,73,27,72,28,0.025079426461999343,0.8741693079982373,6.269856615499836e-05,6.269856615503944e-05,0.00012539713230999672,0.010000000000000009,False,
GxGxGx(GxGxGy)^85,256,21,79,16,84,0.8311456168238429,0.3619414710354927,0.002077864042059607,0.002077864042059563,0.004155728084119214,0.04999999999999996,False,
GxGxGx(GxGxGy)^85Gx,256,40,60,76,24,27.298481057615533,1.743483165729411e-07,0.06824620264403883,0.06824620264403891,0.13649240528807766,0.36,True,0.36
GxGxGx(GxGxGy)^85Gy,256,83,17,87,13,0.6290512592039077,0.42770353190663024,0.0015726281480097693,0.001572628148009847,0.0031452562960195387,0.04000000000000002,False,
GxGxGx(GxGxGy)^85GxGx,256,76,24,71,29,0.6425011338107343,0.42280654898625214,0.0016062528345268357,0.0016062528345267557,0.0032125056690536715,0.05000000000000002,False,
GxGxGx(GxGxGy)^85GxGxGx,256,33,67,31,69,0.09192300141198961,0.7617465456682254,0.00022980750352997404,0.00022980750352996626,0.0004596150070599481,0.019999999999999962,False,
GxGxGx(GxGxGy)^85GyGyGy,256,11,89,6,94,1.6291890974891512,0.20181524445036841,0.004072972743722878,0.004072972743722758,0.008145945487445756,0.04999999999999997,False,
GyGyGy(GxGxGy)^85,256,84,16,79,21,0.8311456168238429,0.3619414710354927,0.002077864042059607,0.002077864042059563,0.004155728084119214,0.04999999999999996,False,
GyGyGy(GxGxGy)^85Gx,256,16,84,17,83,0.03629572949049309,0.8489060748974867,9.073932372623272e-05,9.073932372627436e-05,0.00018147864745246545,0.010000000000000009,False,
GyGyGy(GxGxGy)^85Gy,256,64,36,76,24,3.446096245822453,0.06340134921735191,0.008615240614556131,0.008615240614556208,0.017230481229112263,0.12,False,
GyGyGy(GxGxGy)^85GxGx,256,21,79,32,68,3.1235976318109238,0.07716624039373428,0.00780899407952731,0.007808994079527176,0.01561798815905462,0.11,False,
GyGyGy(GxGxGy)^85GxGxGx,256,87,13,85,15,0.16623520665647873,0.6834796051950724,0.0004155880166411968,0.0004155880166412107,0.0008311760332823936,0.020000000000000004,False,
GyGyGy(GxGxGy)^85GyGyGy,256,31,69,22,78,2.087098098347825,0.14854800453222244,0.005217745245869563,0.005217745245869598,0.010435490491739126,0.09000000000000004,False,
(GxGyGy)^85,256,71,29,55,45,5.52417301197141,0.01875546658056743,0.013810432529928524,0.013810432529928529,0.027620865059857048,0.15999999999999998,False,
(GxGyGy)^85Gx,256,16,84,2,98,13.47333070278425,0.00024197837709223825,0.033683326756960626,0.033683326756960674,0.06736665351392125,0.14,False,
(GxGyGy)^85Gy,256,18,82,26,74,1.8731037842492162,0.1711200222041261,0.0046827594606230405,0.0046827594606230205,0.009365518921246081,0.07999999999999999,False,
(GxGyGy)^85GxGx,256,31,69,45,55,4.177754997808075,0.04095792146411217,0.010444387494520186,0.010444387494520369,0.020888774989040373,0.13999999999999996,False,
(GxGyGy)^85GxGxGx,256,80,20,93,7,7.504590066773524,0.0061541946272873575,0.01876147516693381,0.018761475166933883,0.03752295033386762,0.13,False,
(GxGyGy)^85GyGyGy,256,85,15,74,26,3.7492998559455444,0.05282963604409028,0.009373249639863862,0.009373249639863857,0.018746499279727723,0.11,False,
Gx(GxGyGy)^85,256,87,13,95,5,4.034739312103991,0.04457256115823461,0.010086848280259977,0.010086848280260019,0.020173696560519955,0.07999999999999999,False,
Gx(GxGyGy)^85Gx,256,35,65,48,52,3.491983757385695,0.06166664734910673,0.008729959393464238,0.008729959393464437,0.017459918786928475,0.13,False,
Gx(GxGyGy)^85Gy,256,76,24,74,26,0.10668880384471358,0.7439458432324642,0.0002667220096117839,0.00026672200961175285,0.0005334440192235678,0.020000000000000018,False,
Gx(GxGyGy)^85GxGx,256,13,87,12,88,0.04572499031205568,0.8306764903480187,0.0001143124757801392,0.0001143124757800873,0.0002286249515602784,0.010000000000000009,False,
Gx(GxGyGy)^85GxGxGx,256,69,31,58,42,2.617815327519283,0.10566983523024094,0.006544538318798207,0.00654453831879831,0.013089076637596415,0.10999999999999999,False,
Gx(GxGyGy)^85GyGyGy,256,11,89,26,74,7.642004810520216,0.005702450313752065,0.01910501202630054,0.01910501202630055,0.03821002405260108,0.15000000000000002,False,
Gy(GxGyGy)^85,256,21,79,42,58,10.367463255099494,0.0012825565726228188,0.025918658137748737,0.02591865813774863,0.05183731627549747,0.21000000000000002,False,
Gy(GxGyGy)^85Gx,256,23,77,28,72,0.6588011206816757,0.4169835120517972,0.0016470028017041894,0.001647002801704156,0.003294005603408379,0.05000000000000003,False,
Gy(GxGyGy)^85Gy,256,73,27,89,11,8.534350455264281,0.0034850567951659884,0.021335876138160702,0.021335876138160625,0.042671752276321404,0.16000000000000003,False,
Gy(GxGyGy)^85GxGx,256,79,21,77,23,0.11658214969694325,0.7327714010245161,0.0002914553742423581,0.00029145537424235535,0.0005829107484847162,0.020000000000000018,False,
Gy(GxGyGy)^85GxGxGx,256,86,14,64,36,13.257721875995305,0.00027145934183604573,0.03314430468998826,0.03314430468998819,0.06628860937997652,0.21999999999999997,False,
Gy(GxGyGy)^85GyGyGy,256,26,74,13,87,5.468208012100325,0.01936547216481662,0.013670520030250813,0.013670520030250932,0.027341040060501625,0.13,False,
GxGx(GxGyGy)^85,256,35,65,31,69,0.36199359283836463,0.5474011244286234,0.0009049839820959116,0.0009049839820958194,0.0018099679641918232,0.03999999999999995,False,
GxGx(GxGyGy)^85Gx,256,84,16,97,3,10.699930576439057,0.0010713955490115618,0.026749826441097642,0.026749826441097635,0.053499652882195284,0.13,False,
GxGx(GxGyGy)^85Gy,256,84,16,66,34,8.792986391023648,0.003023908252820789,0.02198246597755912,0.02198246597755904,0.04396493195511824,0.18,False,
GxGx(GxGyGy)^85GxGx,256,77,23,63,37,4.699316385934782,0.03017461709087821,0.011748290964836957,0.011748290964836872,0.023496581929673913,0.14,False,
GxGx(GxGyGy)^85GxGxGx,256,15,85,5,95,5.788323126206611,0.016132970806880798,0.014470807815516526,0.014470807815516573,0.028941615631033053,0.09999999999999998,False,
GxGx(GxGyGy)^85GyGyGy,256,18,82,32,68,5.281468971019226,0.021553555999193088,0.013203672427548066,0.013203672427548052,0.026407344855096132,0.13999999999999996,False,
GxGxGx(GxGyGy)^85,256,15,85,2,98,12.176120764198712,0.0004840520651180676,0.03044030191049678,0.03044030191049668,0.06088060382099356,0.13,False,
GxGxGx(GxGyGy)^85Gx,256,61,39,58,42,0.18677479294300214,0.6656145959033641,0.00046693698235750534,0.0004669369823574465,0.0009338739647150107,0.03,False,
GxGxGx(GxGyGy)^85Gy,256,14,86,26,74,4.556888976203368,0.0327865781531021,0.01139222244050842,0.011392222440508415,0.02278444488101684,0.12,False,
GxGxGx(GxGyGy)^85GxGx,256,77,23,91,9,7.505118841627464,0.0061523880718804,0.01876279710406866,0.018762797104068696,0.03752559420813732,0.14,False,
GxGxGx(GxGyGy)^85GxGxGx,256,34,66,55,45,8.999109796606781,0.002701111470671558,0.022497774491516954,0.02249777449151691,0.04499554898303391,0.21000000000000002,False,
GxGxGx(GxGyGy)^85GyGyGy,256,86,14,76,24,3.2805032345346454,0.07010742943943196,0.008201258086336614,0.008201258086336538,0.01640251617267323,0.09999999999999998,False,
GyGyGy(GxGyGy)^85,256,79,21,69,31,2.611299844005643,0.10610475992505246,0.006528249610014108,0.006528249610014081,0.013056499220028215,0.10000000000000005,False,
GyGyGy(GxGyGy)^85Gx,256,84,16,66,34,8.792986391023648,0.003023908252820789,0.02198246597755912,0.02198246597755904,0.04396493195511824,0.18,False,
GyGyGy(GxGyGy)^85Gy,256,31,69,12,88,10.997422650540225,0.0009123867412104314,0.02749355662635056,0.027493556626350668,0.05498711325270112,0.19000000000000003,False,
GyGyGy(GxGyGy)^85GxGx,256,16,84,31,69,6.344959346997927,0.011771530723208686,0.015862398367494816,0.015862398367494812,0.03172479673498963,0.15000000000000002,False,
GyGyGy(GxGyGy)^85GxGxGx,256,12,88,25,75,5.704428442233942,0.016922164606397904,0.014261071105584855,0.014261071105584888,0.02852214221116971,0.13,False,
GyGyGy(GxGyGy)^85GyGyGy,256,68,32,88,12,12.004294803524939,0.0005307809148988402,0.030010737008812346,0.03001073700881235,0.06002147401762469,0.19999999999999998,False,
(GxGxGyGxGyGy)^42,256,92,8,97,3,2.490570935434869,0.11453017047553321,0.006226427338587173,0.006226427338587109,0.012452854677174345,0.04999999999999997,False,
(GxGxGyGxGyGy)^42Gx,256,77,23,65,35,3.5160769307354283,0.06077614639910432,0.00879019232683857,0.00879019232683853,0.01758038465367714,0.11999999999999998,False,
(GxGxGyGxGyGy)^42Gy,256,56,44,74,26,7.181312137094327,0.007366681267150358,0.017953280342735817,0.01795328034273591,0.035906560685471635,0.17999999999999997,False,
(GxGxGyGxGyGy)^42GxGx,256,6,94,1,99,4.091980244064133,0.04308713328127001,0.010229950610160332,0.010229950610160271,0.020459901220320664,0.05000000000000002,False,
