qubit_cavity_detuning_over_g,probe_detuning_over_g,normalized_power
2.0999999999999996,0.16666666666666652,4.464144821914994e-06
2.0999999999999996,0.18333333333333313,5.188703495867521e-06
2.0999999999999996,0.20000000000000018,6.102691641409285e-06
2.0999999999999996,0.21666666666666679,7.27820493584153e-06
2.0999999999999996,0.2333333333333334,8.825167469614288e-06
2.0999999999999996,0.25,1.0917896709359319e-05
2.0999999999999996,0.2666666666666666,1.3846273955975068e-05
2.0999999999999996,0.2833333333333332,1.8121475840076043e-05
2.0999999999999996,0.2999999999999998,2.4714484209395745e-05
2.0999999999999996,0.31666666666666643,3.565869461548606e-05
2.0999999999999996,0.3333333333333335,5.5824127757905024e-05
2.0999999999999996,0.3500000000000001,9.942944154120124e-05
2.0999999999999996,0.3666666666666667,0.00022411314412770406
2.0999999999999996,0.3833333333333333,0.0008975282546826274
2.0999999999999996,0.3999999999999999,1.0
2.0999999999999996,0.4166666666666665,0.0009008357142987305
2.0999999999999996,0.4333333333333331,0.00022576812770666057
2.0999999999999996,0.4500000000000002,0.00010053305494100545
2.0999999999999996,0.4666666666666668,5.6652034844619797e-05
2.0999999999999996,0.4833333333333334,3.6321199192261345e-05
2.0999999999999996,0.5,2.5266746082114588e-05
2.0999999999999996,0.5166666666666666,1.859501725295789e-05
2.0999999999999996,0.5333333333333332,1.426079720365549e-05
2.0999999999999996,0.5499999999999998,1.1286537062749025e-05
2.0999999999999996,0.5666666666666664,9.157119838781487e-06
2.0999999999999996,0.5833333333333335,7.580156667212312e-06
2.0999999999999996,0.6000000000000001,6.379658345420401e-06
2.0999999999999996,0.6166666666666667,5.444543415552818e-06
2.0999999999999996,0.6333333333333333,4.701889504766164e-06
2.0999999999999996,0.6499999999999999,4.102215881573962e-06
2.0999999999999996,0.6666666666666665,3.610987365190162e-06
2.0999999999999996,0.6833333333333331,3.2035056869756994e-06
2.0999999999999996,0.7000000000000002,2.8617281538539723e-06
2.0999999999999996,0.7166666666666668,2.5722252267671467e-06
2.0999999999999996,0.7333333333333334,2.324833745996727e-06
2.0999999999999996,0.75,2.1117475976507096e-06
2.0999999999999996,0.7666666666666666,1.926890645460046e-06
2.0999999999999996,0.7833333333333332,1.7654760460725137e-06
2.0999999999999996,0.7999999999999998,1.6236912130325792e-06
2.0999999999999996,0.8166666666666664,1.4984690875173886e-06
2.0999999999999996,0.8333333333333335,1.3873197099478177e-06
2.0999999999999996,0.8500000000000001,1.2882045822142975e-06
2.0999999999999996,0.8666666666666667,1.1994418302323308e-06
2.0999999999999996,0.8833333333333333,1.1196338284954246e-06
2.0999999999999996,0.8999999999999999,1.0476114048177377e-06
2.0999999999999996,0.9166666666666665,9.823904213451255e-07
2.0999999999999996,0.9333333333333331,9.231376903006356e-07
2.0999999999999996,0.9500000000000002,8.691439988404069e-07
2.0999999999999996,0.9666666666666668,8.198025971440705e-07
2.0999999999999996,0.9833333333333334,7.745919205273356e-07
2.0999999999999996,1.0,7.330616190274469e-07
2.0999999999999996,1.0166666666666666,6.94821189971597e-07
2.0999999999999996,1.0333333333333332,6.595306734949691e-07
2.0999999999999996,1.0499999999999998,6.26892993850425e-07
2.0999999999999996,1.0666666666666664,5.96647621925962e-07
2.0999999999999996,1.0833333333333335,5.685653046810901e-07
2.0999999999999996,1.1,5.424436609888693e-07
2.0999999999999996,1.1166666666666667,5.181034847989472e-07
2.0999999999999996,1.1333333333333333,4.953856286672172e-07
2.0999999999999996,1.15,4.7414836577498633e-07
2.0999999999999996,1.1666666666666665,4.542651482514837e-07
2.0999999999999996,1.1833333333333331,4.3562269516403255e-07
2.0999999999999996,1.2000000000000002,4.181193558883698e-07
2.0999999999999996,1.2166666666666668,4.016637044281869e-07
2.0999999999999996,1.2333333333333334,3.861733281601729e-07
2.0999999999999996,1.25,3.715737808545443e-07
2.0999999999999996,1.2666666666666666,3.5779767498220556e-07
2.0999999999999996,1.2833333333333332,3.44783892517332e-07
2.0999999999999996,1.2999999999999998,3.3247689687258045e-07
2.0999999999999996,1.3166666666666664,3.2082613141556203e-07
2.0999999999999996,1.3333333333333335,3.097854923296878e-07
2.0999999999999996,1.35,2.9931286549496753e-07
2.0999999999999996,1.3666666666666667,2.893697186502918e-07
2.0999999999999996,1.3833333333333333,2.799207414185018e-07
2.0999999999999996,1.4,2.709335268774402e-07
2.0999999999999996,1.4166666666666665,2.6237828928314806e-07
2.0999999999999996,1.4333333333333331,2.5422761332684846e-07
2.0999999999999996,1.4499999999999997,2.464562309608888e-07
2.0999999999999996,1.4666666666666668,2.390408223811469e-07
2.0999999999999996,1.4833333333333334,2.3195983822153275e-07
2.0999999999999996,1.5,2.2519334041404327e-07
2.0999999999999996,1.5166666666666666,2.1872285950680425e-07
2.0999999999999996,1.5333333333333332,2.1253126652207977e-07
2.0999999999999996,1.5499999999999998,2.0660265768419172e-07
2.0999999999999996,1.5666666666666664,2.0092225056011008e-07
2.0999999999999996,1.5833333333333335,1.9547629033859506e-07
2.0999999999999996,1.6,1.9025196513164934e-07
2.0999999999999996,1.6166666666666667,1.8523732931848172e-07
2.0999999999999996,1.6333333333333333,1.8042123407033275e-07
2.0999999999999996,1.65,1.7579326429703923e-07
2.0999999999999996,1.6666666666666665,1.7134368134535633e-07
2.0999999999999996,1.6833333333333331,1.6706337085671597e-07
2.0999999999999996,1.6999999999999997,1.6294379525988086e-07
2.0999999999999996,1.7166666666666668,1.5897695043322224e-07
2.0999999999999996,1.7333333333333334,1.5515532612326702e-07
2.0999999999999996,1.75,1.514718697517145e-07
2.0999999999999996,1.7666666666666666,1.479199532831726e-07
2.0999999999999996,1.7833333333333332,1.4449334286111468e-07
2.0999999999999996,1.7999999999999998,1.4118617095064992e-07
2.0999999999999996,1.8166666666666664,1.379929107541628e-07
2.0999999999999996,1.8333333333333335,1.349083526901644e-07
2.0999999999999996,1.85,1.3192758274722232e-07
2.0999999999999996,1.8666666666666667,1.2904596254392348e-07
2.0999999999999996,1.8833333333333333,1.2625911094279097e-07
2.0999999999999996,1.9,1.235628870811638e-07
2.0999999999999996,1.9166666666666665,1.209533746954979e-07
2.0999999999999996,1.9333333333333331,1.1842686762753518e-07
2.0999999999999996,1.9499999999999997,1.1597985641150752e-07
2.0999999999999996,1.9666666666666668,1.1360901585111821e-07
2.0999999999999996,1.9833333333333334,1.1131119350362988e-07
2.0999999999999996,2.0,1.0908339899607549e-07
2.127272727272727,-2.0,1.952115862017603e-07
2.127272727272727,-1.9833333333333334,2.3781272045341224e-07
2.127272727272727,-1.9666666666666666,2.8255998971693766e-07
2.127272727272727,-1.95,3.291573767160422e-07
2.127272727272727,-1.9333333333333333,3.7736579769269634e-07
2.127272727272727,-1.9166666666666667,4.269926684154418e-07
2.127272727272727,-1.9,4.778835787378799e-07
2.127272727272727,-1.8833333333333333,5.299156157824394e-07
2.127272727272727,-1.8666666666666667,5.829919842545914e-07
2.127272727272727,-1.85,6.370376534084667e-07
2.127272727272727,-1.8333333333333333,6.919958211765745e-07
2.127272727272727,-1.8166666666666667,7.478250322222914e-07
2.127272727272727,-1.8,8.044968219771961e-07
2.127272727272727,-1.7833333333333332,8.61993785848861e-07
2.127272727272727,-1.7666666666666666,9.203079937513148e-07
2.127272727272727,-1.75,9.794396864120735e-07
2.127272727272727,-1.7333333333333334,1.0393962026548066e-06
2.127272727272727,-1.7166666666666668,1.100191096874287e-06
2.127272727272727,-1.7,1.1618434138342113e-06
2.127272727272727,-1.6833333333333333,1.224377094201114e-06
2.127272727272727,-1.6666666666666667,1.2878204892390033e-06
2.127272727272727,-1.65,1.3522059671050197e-06
2.127272727272727,-1.6333333333333333,1.417569596418838e-06
2.127272727272727,-1.6166666666666667,1.4839508953919213e-06
2.127272727272727,-1.6,1.5513926369250344e-06
2.127272727272727,-1.5833333333333333,1.6199407018135873e-06
2.127272727272727,-1.5666666666666667,1.689643973618862e-06
2.127272727272727,-1.55,1.7605542699310319e-06
2.127272727272727,-1.5333333333333332,1.832726305716032e-06
2.127272727272727,-1.5166666666666666,1.9062176852420676e-06
2.127272727272727,-1.5,1.98108891975394e-06
2.127272727272727,-1.4833333333333334,2.057403468629617e-06
2.127272727272727,-1.4666666666666668,2.135227802233785e-06
2.127272727272727,-1.45,2.2146314850940187e-06
2.127272727272727,-1.4333333333333333,2.295687278379919e-06
2.127272727272727,-1.4166666666666665,2.3784712609753255e-06
2.127272727272727,-1.4,2.463062968707284e-06
2.127272727272727,-1.3833333333333333,2.549545551540777e-06
2.127272727272727,-1.3666666666666667,2.638005948771195e-06
2.127272727272727,-1.35,2.7285350824529638e-06
2.127272727272727,-1.3333333333333335,2.8212280694969033e-06
2.127272727272727,-1.3166666666666667,2.9161844530550546e-06
2.127272727272727,-1.3,3.0135084539933686e-06
2.127272727272727,-1.2833333333333332,3.1133092434329114e-06
2.127272727272727,-1.2666666666666666,3.21570123752236e-06
2.127272727272727,-1.25,3.3208044157910767e-06
2.127272727272727,-1.2333333333333334,3.428744664625888e-06
2.127272727272727,-1.2166666666666668,3.5396541476183916e-06
2.127272727272727,-1.2,3.6536717047462006e-06
2.127272727272727,-1.1833333333333333,3.7709432825832748e-06
2.127272727272727,-1.1666666666666665,3.89162239798512e-06
2.127272727272727,-1.15,4.01587063796659e-06
2.127272727272727,-1.1333333333333333,4.1438581987873176e-06
2.127272727272727,-1.1166666666666667,4.275764467585758e-06
2.127272727272727,-1.1,4.4117786502620475e-06
2.127272727272727,-1.0833333333333335,4.552100449706632e-06
2.127272727272727,-1.0666666666666667,4.69694079891131e-06
2.127272727272727,-1.05,4.846522653987729e-06
2.127272727272727,-1.0333333333333332,5.00108185266239e-06
2.127272727272727,-1.0166666666666666,5.160868044423622e-06
2.127272727272727,-1.0,5.3261456991745875e-06
2.127272727272727,-0.9833333333333334,5.497195202005425e-06
2.127272727272727,-0.9666666666666668,5.674314042550016e-06
2.127272727272727,-0.95,5.8578181083495985e-06
2.127272727272727,-0.9333333333333333,6.048043092723198e-06
2.127272727272727,-0.9166666666666667,6.2453460288589116e-06
2.127272727272727,-0.8999999999999999,6.450106963211379e-06
2.127272727272727,-0.8833333333333333,6.662730782841289e-06
2.127272727272727,-0.8666666666666667,6.883649213089259e-06
2.127272727272727,-0.8500000000000001,7.113323003968967e-06
2.127272727272727,-0.8333333333333333,7.352244325929565e-06
2.127272727272727,-0.8166666666666667,7.60093939821519e-06
2.127272727272727,-0.8,7.859971375989906e-06
2.127272727272727,-0.7833333333333334,8.129943525755169e-06
2.127272727272727,-0.7666666666666666,8.411502722431181e-06
2.127272727272727,-0.75,8.705343305881284e-06
2.127272727272727,-0.7333333333333334,9.01221133972238e-06
2.127272727272727,-0.7166666666666668,9.332909321093144e-06
2.127272727272727,-0.7,9.668301396774052e-06
2.127272727272727,-0.6833333333333333,1.0019319148823607e-05
2.127272727272727,-0.6666666666666667,1.0386968021893786e-05
2.127272727272727,-0.6499999999999999,1.0772334474834032e-05
2.127272727272727,-0.6333333333333333,1.117659395134537e-05
2.127272727272727,-0.6166666666666667,1.160101977861779e-05
2.127272727272727,-0.6000000000000001,1.2046993119447982e-05
2.127272727272727,-0.5833333333333333,1.2516014122745218e-05
2.127272727272727,-0.5666666666666667,1.3009714440135297e-05
2.127272727272727,-0.55,1.3529871303231586e-05
2.127272727272727,-0.5333333333333334,1.4078423387865186e-05
2.127272727272727,-0.5166666666666666,1.4657488729139568e-05
2.127272727272727,-0.5,1.5269384995808226e-05
2.127272727272727,-0.4833333333333334,1.5916652485653105e-05
2.127272727272727,-0.4666666666666668,1.66020802671009e-05
2.127272727272727,-0.44999999999999996,1.7328735968527726e-05
2.127272727272727,-0.43333333333333335,1.809999980839508e-05
2.127272727272727,-0.41666666666666674,1.891960357006186e-05
2.127272727272727,-0.3999999999999999,1.9791675359252823e-05
2.127272727272727,-0.3833333333333333,2.072079114530768e-05
2.127272727272727,-0.3666666666666667,2.1712034286536915e-05
2.127272727272727,-0.3500000000000001,2.2771064484234124e-05
2.127272727272727,-0.33333333333333326,2.3904197910586686e-05
2.127272727272727,-0.31666666666666665,2.5118500627588154e-05
2.127272727272727,-0.30000000000000004,2.642189787605728e-05
2.127272727272727,-0.28333333333333344,2.7823302390635987e-05
2.127272727272727,-0.2666666666666666,2.933276562032635e-05
2.127272727272727,-0.25,3.096165664695987e-05
2.127272727272727,-0.2333333333333334,3.272287475180297e-05
2.127272727272727,-0.21666666666666679,3.46311030575779e-05
2.127272727272727,-0.19999999999999996,3.6703112569084246e-05
2.127272727272727,-0.18333333333333335,3.895812838475241e-05
2.127272727272727,-0.16666666666666674,4.1418273036723936e-05
2.127272727272727,-0.15000000000000013,4.410910608927868e-05
2.127272727272727,-0.1333333333333333,4.7060284631677724e-05
2.127272727272727,-0.1166666666666667,5.030637662631903e-05
2.127272727272727,-0.10000000000000009,5.388786889959175e-05
2.127272727272727,-0.08333333333333326,5.785242486376099e-05
2.127272727272727,-0.06666666666666665,6.225646523411762e-05
2.127272727272727,-0.050000000000000044,6.716717009607736e-05
2.127272727272727,-0.03333333333333344,7.266503568897308e-05
2.127272727272727,-0.016666666666666607,7.884716869897498e-05
2.127272727272727,0.0,8.583157149815922e-05
2.127272727272727,0.016666666666666607,9.376277409681517e-05
2.127272727272727,0.033333333333333215,0.00010281931895300838
2.127272727272727,0.04999999999999982,0.00011322382923609401
2.127272727272727,0.06666666666666643,0.00012525673187237715
2.127272727272727,0.08333333333333348,0.00013927523356763774
2.127272727272727,0.10000000000000009,0.00015573997926770602
2.127272727272727,0.1166666666666667,0.0001752531634120914
2.127272727272727,0.1333333333333333,0.00019861408081082256
2.127272727272727,0.1499999999999999,0.00022690186852781225
2.127272727272727,0.16666666666666652,0.0002616017807130707
2.127272727272727,0.18333333333333313,0.00030480327622769667
2.127272727272727,0.20000000000000018,0.0003595206741776991
2.127272727272727,0.21666666666666679,0.0004302313571262637
2.127272727272727,0.2333333333333334,0.0005238180813501436
2.127272727272727,0.25,0.0006513032758808239
2.127272727272727,0.2666666666666666,0.0008312383734861215
2.127272727272727,0.2833333333333332,0.001096833480892703
2.127272727272727,0.2999999999999998,0.0015124110432129887
2.127272727272727,0.31666666666666643,0.0022162479198165456
2.127272727272727,0.3333333333333335,0.0035521276243058847
2.127272727272727,0.3500000000000001,0.0065840323855849685
2.127272727272727,0.3666666666666667,0.016112127177672284
2.127272727272727,0.3833333333333333,0.08443278501533684
2.127272727272727,0.3999999999999999,1.0
2.127272727272727,0.4166666666666665,0.034104933737215154
2.127272727272727,0.4333333333333331,0.010351870603682685
2.127272727272727,0.4500000000000002,0.004934910288185621
2.127272727272727,0.4666666666666668,0.00287987813301219
2.127272727272727,0.4833333333333334,0.0018860532215112444
2.127272727272727,0.5,0.0013309103829261854
2.127272727272727,0.5166666666666666,0.000989579846254132
2.127272727272727,0.5333333333333332,0.0007648031613076511
2.127272727272727,0.5499999999999998,0.0006089454866628076
2.127272727272727,0.5666666666666664,0.000496441695173021
2.127272727272727,0.5833333333333335,0.0004125717890976655
2.127272727272727,0.6000000000000001,0.0003483735877605237
2.127272727272727,0.6166666666666667,0.00029813679206742446
2.127272727272727,0.6333333333333333,0.0002580830897205346
2.127272727272727,0.6499999999999999,0.0002256315506545808
2.127272727272727,0.6666666666666665,0.00019897042727269203
2.127272727272727,0.6833333333333331,0.00017679753814225642
2.127272727272727,0.7000000000000002,0.0001581574309303117
2.127272727272727,0.7166666666666668,0.00014233618253286
2.127272727272727,0.7333333333333334,0.0001287916449266185
2.127272727272727,0.75,0.00011710611515657064
2.127272727272727,0.7666666666666666,0.00010695355284247929
2.127272727272727,0.7833333333333332,9.807645004022986e-05
2.127272727272727,0.7999999999999998,9.026923651528648e-05
2.127272727272727,0.8166666666666664,8.336619186305532e-05
2.127272727272727,0.8333333333333335,7.723251781134702e-05
2.127272727272727,0.8500000000000001,7.17576604300955e-05
2.127272727272727,0.8666666666666667,6.685025670199776e-05
2.127272727272727,0.8833333333333333,6.24342690040542e-05
2.127272727272727,0.8999999999999999,5.8445998697120506e-05
2.127272727272727,0.9166666666666665,5.4831757492313426e-05
2.127272727272727,0.9333333333333331,5.15460360440563e-05
2.127272727272727,0.9500000000000002,4.855005200316208e-05
2.127272727272727,0.9666666666666668,4.5810590243007136e-05
2.127272727272727,0.9833333333333334,4.3299069931066905e-05
2.127272727272727,1.0,4.099078910569484e-05
2.127272727272727,1.0166666666666666,3.886430917308628e-05
2.127272727272727,1.0333333333333332,3.690095046270948e-05
2.127272727272727,1.0499999999999998,3.508437650960185e-05
2.127272727272727,1.0666666666666664,3.340024966053297e-05
2.127272727272727,1.0833333333333335,3.183594434985512e-05
2.127272727272727,1.1,3.038030726330209e-05
2.127272727272727,1.1166666666666667,2.9023455824283324e-05
2.127272727272727,1.1333333333333333,2.7756608158561156e-05
2.127272727272727,1.15,2.6571939038524216e-05
2.127272727272727,1.1666666666666665,2.5462457366015006e-05
2.127272727272727,1.1833333333333331,2.442190158903828e-05
2.127272727272727,1.2000000000000002,2.3444650112600158e-05
2.127272727272727,1.2166666666666668,2.25256442952866e-05
2.127272727272727,1.2333333333333334,2.166032204991985e-05
2.127272727272727,1.25,2.0844560410961596e-05
2.127272727272727,1.2666666666666666,2.007462571042926e-05
2.127272727272727,1.2833333333333332,1.934713023130582e-05
2.127272727272727,1.2999999999999998,1.8658994393165635e-05
2.127272727272727,1.3166666666666664,1.8007413677191073e-05
2.127272727272727,1.3333333333333335,1.738982962336286e-05
2.127272727272727,1.35,1.680390433648305e-05
2.127272727272727,1.3666666666666667,1.6247498023898155e-05
2.127272727272727,1.3833333333333333,1.5718649159582633e-05
2.127272727272727,1.4,1.5215556929228184e-05
2.127272727272727,1.4166666666666665,1.4736565661262638e-05
2.127272727272727,1.4333333333333331,1.428015099099662e-05
2.127272727272727,1.4499999999999997,1.384490754074383e-05
2.127272727272727,1.4666666666666668,1.3429537928908909e-05
2.127272727272727,1.4833333333333334,1.3032842946604059e-05
2.127272727272727,1.5,1.26537127620949e-05
2.127272727272727,1.5166666666666666,1.2291119031912044e-05
2.127272727272727,1.5333333333333332,1.194410781330453e-05
2.127272727272727,1.5499999999999998,1.161179318628483e-05
2.127272727272727,1.5666666666666664,1.1293351505170545e-05
2.127272727272727,1.5833333333333335,1.098801620956119e-05
2.127272727272727,1.6,1.0695073133344041e-05
2.127272727272727,1.6166666666666667,1.0413856257806e-05
2.127272727272727,1.6333333333333333,1.0143743861411803e-05
2.127272727272727,1.65,9.88415502443695e-06
2.127272727272727,1.6666666666666665,9.634546451539603e-06
2.127272727272727,1.6833333333333331,9.39440957962244e-06
2.127272727272727,1.6999999999999997,9.163267942061278e-06
2.127272727272727,1.7166666666666668,8.940674763635875e-06
2.127272727272727,1.7333333333333334,8.726210763354966e-06
2.127272727272727,1.75,8.519482144873635e-06
2.127272727272727,1.7666666666666666,8.32011875640661e-06
2.127272727272727,1.7833333333333332,8.127772403981678e-06
2.127272727272727,1.7999999999999998,7.94211530359082e-06
2.127272727272727,1.8166666666666664,7.762838659309636e-06
2.127272727272727,1.8333333333333335,7.589651355794715e-06
2.127272727272727,1.85,7.422278754755493e-06
2.127272727272727,1.8666666666666667,7.260461586049871e-06
2.127272727272727,1.8833333333333333,7.103954924989442e-06
2.127272727272727,1.9,6.952527248272492e-06
2.127272727272727,1.9166666666666665,6.805959561705817e-06
2.127272727272727,1.9333333333333331,6.664044593538415e-06
2.127272727272727,1.9499999999999997,6.526586047822195e-06
2.127272727272727,1.9666666666666668,6.393397912744224e-06
2.127272727272727,1.9833333333333334,6.264303819349335e-06
2.127272727272727,2.0,6.139136446497148e-06
2.1545454545454543,-2.0,1.0213236301940197e-06
2.1545454545454543,-1.9833333333333334,1.1970917348711569e-06
2.1545454545454543,-1.9666666666666666,1.3791887975329141e-06
2.1545454545454543,-1.95,1.5668143216702484e-06
2.1545454545454543,-1.9333333333333333,1.7593260113779752e-06
2.1545454545454543,-1.9166666666666667,1.9562116247637067e-06
2.1545454545454543,-1.9,2.1570663659108225e-06
2.1545454545454543,-1.8833333333333333,2.361574644051255e-06
2.1545454545454543,-1.8666666666666667,2.569495296332653e-06
2.1545454545454543,-1.85,2.780649572689683e-06
2.1545454545454543,-1.8333333333333333,2.994911334995063e-06
2.1545454545454543,-1.8166666666666667,3.2121990402651067e-06
2.1545454545454543,-1.8,3.432469168259595e-06
2.1545454545454543,-1.7833333333333332,3.6557108239786182e-06
2.1545454545454543,-1.7666666666666666,3.8819413002264e-06
2.1545454545454543,-1.75,4.11120242823801e-06
2.1545454545454543,-1.7333333333333334,4.34355757808918e-06
2.1545454545454543,-1.7166666666666668,4.579089197299803e-06
2.1545454545454543,-1.7,4.817896797266522e-06
2.1545454545454543,-1.6833333333333333,5.0600953141175154e-06
2.1545454545454543,-1.6666666666666667,5.305813784192528e-06
2.1545454545454543,-1.65,5.555194285322274e-06
2.1545454545454543,-1.6333333333333333,5.808391103965093e-06
2.1545454545454543,-1.6166666666666667,6.065570095482741e-06
2.1545454545454543,-1.6,6.326908210738165e-06
2.1545454545454543,-1.5833333333333333,6.59259316704025e-06
2.1545454545454543,-1.5666666666666667,6.862823245452084e-06
2.1545454545454543,-1.55,7.1378071997868225e-06
2.1545454545454543,-1.5333333333333332,7.417764265370178e-06
2.1545454545454543,-1.5166666666666666,7.70292425795724e-06
2.1545454545454543,-1.5,7.993527755138901e-06
2.1545454545454543,-1.4833333333333334,8.289826354227638e-06
2.1545454545454543,-1.4666666666666668,8.592083002031086e-06
2.1545454545454543,-1.45,8.90057239314907e-06
2.1545454545454543,-1.4333333333333333,9.215581434503431e-06
2.1545454545454543,-1.4166666666666665,9.537409774761952e-06
2.1545454545454543,-1.4,9.866370398171946e-06
2.1545454545454543,-1.3833333333333333,1.02027902830997e-05
2.1545454545454543,-1.3666666666666667,1.0547011126295165e-05
2.1545454545454543,-1.35,1.0899390134584893e-05
2.1545454545454543,-1.3333333333333335,1.1260300886352702e-05
2.1545454545454543,-1.3166666666666667,1.1630134265810257e-05
2.1545454545454543,-1.3,1.2009299473699274e-05
2.1545454545454543,-1.2833333333333332,1.2398225118714288e-05
2.1545454545454543,-1.2666666666666666,1.2797360394599026e-05
2.1545454545454543,-1.25,1.3207176348560738e-05
2.1545454545454543,-1.2333333333333334,1.3628167247374038e-05
2.1545454545454543,-1.2166666666666668,1.4060852048319367e-05
2.1545454545454543,-1.2,1.4505775982929635e-05
2.1545454545454543,-1.1833333333333333,1.4963512262414374e-05
2.1545454545454543,-1.1666666666666665,1.5434663914602926e-05
2.1545454545454543,-1.15,1.591986576331055e-05
2.1545454545454543,-1.1333333333333333,1.6419786562195845e-05
2.1545454545454543,-1.1166666666666667,1.6935131296460483e-05
2.1545454545454543,-1.1,1.7466643667158027e-05
2.1545454545454543,-1.0833333333333335,1.801510877444666e-05
2.1545454545454543,-1.0666666666666667,1.8581356017860873e-05
2.1545454545454543,-1.05,1.9166262233613895e-05
2.1545454545454543,-1.0333333333333332,1.9770755091100495e-05
2.1545454545454543,-1.0166666666666666,2.039581677318045e-05
2.1545454545454543,-1.0,2.1042487967519486e-05
2.1545454545454543,-0.9833333333333334,2.1711872199286345e-05
2.1545454545454543,-0.9666666666666668,2.2405140538896506e-05
2.1545454545454543,-0.95,2.3123536722306358e-05
2.1545454545454543,-0.9333333333333333,2.3868382725655444e-05
2.1545454545454543,-0.9166666666666667,2.4641084840896854e-05
2.1545454545454543,-0.8999999999999999,2.5443140304525895e-05
2.1545454545454543,-0.8833333333333333,2.627614453770537e-05
2.1545454545454543,-0.8666666666666667,2.71417990630994e-05
2.1545454545454543,-0.8500000000000001,2.8041920171686244e-05
2.1545454545454543,-0.8333333333333333,2.8978448421871968e-05
2.1545454545454543,-0.8166666666666667,2.9953459063531965e-05
2.1545454545454543,-0.8,3.096917349136712e-05
2.1545454545454543,-0.7833333333333334,3.202797184539812e-05
2.1545454545454543,-0.7666666666666666,3.3132406891809065e-05
2.1545454545454543,-0.75,3.428521933500052e-05
2.1545454545454543,-0.7333333333333334,3.54893547319968e-05
2.1545454545454543,-0.7166666666666668,3.6747982203711626e-05
2.1545454545454543,-0.7,3.8064515164529945e-05
2.1545454545454543,-0.6833333333333333,3.944263432283038e-05
2.1545454545454543,-0.6666666666666667,4.088631324118852e-05
2.1545454545454543,-0.6499999999999999,4.2399846786941665e-05
2.1545454545454543,-0.6333333333333333,4.398788285261567e-05
2.1545454545454543,-0.6166666666666667,4.5655457782671656e-05
2.1545454545454543,-0.6000000000000001,4.740803600964044e-05
2.1545454545454543,-0.5833333333333333,4.925155448081384e-05
2.1545454545454543,-0.5666666666666667,5.119247254845959e-05
2.1545454545454543,-0.55,5.32378281047237e-05
2.1545454545454543,-0.5333333333333334,5.5395300870246876e-05
2.1545454545454543,-0.5166666666666666,5.767328389706632e-05
2.1545454545454543,-0.5,6.008096452650565e-05
2.1545454545454543,-0.4833333333333334,6.262841625752413e-05
2.1545454545454543,-0.4666666666666668,6.532670323786522e-05
2.1545454545454543,-0.44999999999999996,6.818799939857567e-05
2.1545454545454543,-0.43333333333333335,7.12257246235791e-05
2.1545454545454543,-0.41666666666666674,7.445470079438829e-05
2.1545454545454543,-0.3999999999999999,7.789133109380151e-05
2.1545454545454543,-0.3833333333333333,8.155380661433893e-05
2.1545454545454543,-0.3666666666666667,8.546234512609585e-05
2.1545454545454543,-0.3500000000000001,8.963946785133667e-05
2.1545454545454543,-0.33333333333333326,9.411032131648932e-05
2.1545454545454543,-0.31666666666666665,9.890305286658196e-05
2.1545454545454543,-0.30000000000000004,0.0001040492503105946
2.1545454545454543,-0.28333333333333344,0.00010958445852005186
2.1545454545454543,-0.2666666666666666,0.00011554878875998823
2.1545454545454543,-0.25,0.00012198764026547955
2.1545454545454543,-0.2333333333333334,0.0001289525583190213
2.1545454545454543,-0.21666666666666679,0.00013650225914169857
2.1545454545454543,-0.19999999999999996,0.00014470385969715224
2.1545454545454543,-0.18333333333333335,0.00015363436058007365
2.1545454545454543,-0.16666666666666674,0.0001633824432812035
2.1545454545454543,-0.15000000000000013,0.00017405066033420323
2.1545454545454543,-0.1333333333333333,0.00018575811960578722
2.1545454545454543,-0.1166666666666667,0.0001986437943170901
2.1545454545454543,-0.10000000000000009,0.00021287063114647394
2.1545454545454543,-0.08333333333333326,0.0002286306840515436
2.1545454545454543,-0.06666666666666665,0.0002461515771634819
2.1545454545454543,-0.050000000000000044,0.0002657047048684183
2.1545454545454543,-0.03333333333333344,0.00028761572374092913
2.1545454545454543,-0.016666666666666607,0.000312278098426264
2.1545454545454543,0.0,0.00034017076089842103
2.1545454545454543,0.016666666666666607,0.00037188137453572005
2.1545454545454543,0.033333333333333215,0.0004081373314247578
2.1545454545454543,0.04999999999999982,0.00044984756547303533
2.1545454545454543,0.06666666666666643,0.0004981597180763834
2.1545454545454543,0.08333333333333348,0.0005545394512743281
2.1545454545454543,0.10000000000000009,0.0006208822829466446
2.1545454545454543,0.1166666666666667,0.0006996741227193272
2.1545454545454543,0.1333333333333333,0.0007942263364417041
2.1545454545454543,0.1499999999999999,0.0009090276605548349
2.1545454545454543,0.16666666666666652,0.001050284369850356
2.1545454545454543,0.18333333333333313,0.001226773207944601
2.1545454545454543,0.20000000000000018,0.0014512324960380184
2.1545454545454543,0.21666666666666679,0.0017427175042277448
2.1545454545454543,0.2333333333333334,0.0021307668696952664
2.1545454545454543,0.25,0.002663165258255449
2.1545454545454543,0.2666666666666666,0.00342134141580768
2.1545454545454543,0.2833333333333332,0.004553364541161584
2.1545454545454543,0.2999999999999998,0.00635192310499665
2.1545454545454543,0.31666666666666643,0.009463913776486898
2.1545454545454543,0.3333333333333335,0.015563628792295595
2.1545454545454543,0.3500000000000001,0.030177972530099854
2.1545454545454543,0.3666666666666667,0.08156632209687115
