kind,x,p,wigner,r,phase_pi,variance,squeezing_dB
wigner,-2.9166666666666665,-2.4208333333333334,5.833397401472284e-29,,,,
wigner,-2.8875,-2.4208333333333334,1.1734362948593211e-28,,,,
wigner,-2.8583333333333334,-2.4208333333333334,2.351035926679272e-28,,,,
wigner,-2.8291666666666666,-2.4208333333333334,4.691598189675521e-28,,,,
wigner,-2.8,-2.4208333333333334,9.324899286830151e-28,,,,
wigner,-2.7708333333333335,-2.4208333333333334,1.8459897506801116e-27,,,,
wigner,-2.7416666666666667,-2.4208333333333334,3.639789069595139e-27,,,,
wigner,-2.7125,-2.4208333333333334,7.148006571488776e-27,,,,
wigner,-2.6833333333333336,-2.4208333333333334,1.3981554674226387e-26,,,,
wigner,-2.654166666666667,-2.4208333333333334,2.7238788222637186e-26,,,,
wigner,-2.625,-2.4208333333333334,5.2854491204092e-26,,,,
wigner,-2.595833333333333,-2.4208333333333334,1.0214986699189842e-25,,,,
wigner,-2.5666666666666664,-2.4208333333333334,1.9663259468461746e-25,,,,
wigner,-2.5375,-2.4208333333333334,3.769944964080673e-25,,,,
wigner,-2.5083333333333333,-2.4208333333333334,7.199068498780273e-25,,,,
wigner,-2.479166666666667,-2.4208333333333334,1.3692394304472023e-24,,,,
wigner,-2.45,-2.4208333333333334,2.5938465743230272e-24,,,,
wigner,-2.4208333333333334,-2.4208333333333334,4.894078899400645e-24,,,,
wigner,-2.3916666666666666,-2.4208333333333334,9.197280768645659e-24,,,,
wigner,-2.3625,-2.4208333333333334,1.72151066740973e-23,,,,
wigner,-2.333333333333333,-2.4208333333333334,3.209384770150101e-23,,,,
wigner,-2.3041666666666667,-2.4208333333333334,5.959305532106944e-23,,,,
wigner,-2.275,-2.4208333333333334,1.1021261641478758e-22,,,,
wigner,-2.2458333333333336,-2.4208333333333334,2.0301529965725733e-22,,,,
wigner,-2.216666666666667,-2.4208333333333334,3.7246718786571606e-22,,,,
wigner,-2.1875,-2.4208333333333334,6.8062683367855495e-22,,,,
wigner,-2.158333333333333,-2.4208333333333334,1.2387735100729256e-21,,,,
wigner,-2.1291666666666664,-2.4208333333333334,2.2456214506167507e-21,,,,
wigner,-2.1,-2.4208333333333334,4.054553001908448e-21,,,,
wigner,-2.0708333333333333,-2.4208333333333334,7.291404826902473e-21,,,,
wigner,-2.041666666666667,-2.4208333333333334,1.305994164598612e-20,,,,
wigner,-2.0125,-2.4208333333333334,2.329877337466092e-20,,,,
wigner,-1.9833333333333334,-2.4208333333333334,4.139869710206125e-20,,,,
wigner,-1.9541666666666666,-2.4208333333333334,7.326593309064203e-20,,,,
wigner,-1.925,-2.4208333333333334,1.2914550426144732e-19,,,,
wigner,-1.8958333333333333,-2.4208333333333334,2.2673485905582744e-19,,,,
wigner,-1.8666666666666667,-2.4208333333333334,3.964779998883012e-19,,,,
wigner,-1.8375,-2.4208333333333334,6.905286273760405e-19,,,,
wigner,-1.8083333333333333,-2.4208333333333334,1.1978600407848334e-18,,,,
wigner,-1.7791666666666666,-2.4208333333333334,2.069627864384762e-18,,,,
wigner,-1.75,-2.4208333333333334,3.561559824505865e-18,,,,
wigner,-1.7208333333333332,-2.4208333333333334,6.104498904508953e-18,,,,
wigner,-1.6916666666666667,-2.4208333333333334,1.0421292655958795e-17,,,,
wigner,-1.6624999999999999,-2.4208333333333334,1.7719642668849176e-17,,,,
wigner,-1.6333333333333333,-2.4208333333333334,3.000890321991728e-17,,,,
wigner,-1.6041666666666667,-2.4208333333333334,5.061824478214205e-17,,,,
wigner,-1.575,-2.4208333333333334,8.504050607423977e-17,,,,
wigner,-1.5458333333333334,-2.4208333333333334,1.4230048684637934e-16,,,,
wigner,-1.5166666666666666,-2.4208333333333334,2.371639808267037e-16,,,,
wigner,-1.4874999999999998,-2.4208333333333334,3.9368863023349503e-16,,,,
wigner,-1.4583333333333335,-2.4208333333333334,6.509068008161891e-16,,,,
wigner,-1.4291666666666667,-2.4208333333333334,1.0718809226597116e-15,,,,
wigner,-1.4,-2.4208333333333334,1.7580696199846096e-15,,,,
wigner,-1.3708333333333331,-2.4208333333333334,2.872019555350549e-15,,,,
wigner,-1.3416666666666668,-2.4208333333333334,4.673050901712922e-15,,,,
wigner,-1.3125,-2.4208333333333334,7.573130248615004e-15,,,,
wigner,-1.2833333333333332,-2.4208333333333334,1.2223966087386578e-14,,,,
wigner,-1.2541666666666664,-2.4208333333333334,1.9652175873641696e-14,,,,
wigner,-1.225,-2.4208333333333334,3.14681305651597e-14,,,,
wigner,-1.1958333333333333,-2.4208333333333334,5.0187208523976114e-14,,,,
wigner,-1.1666666666666665,-2.4208333333333334,7.972177007247938e-14,,,,
wigner,-1.1375000000000002,-2.4208333333333334,1.2613122710004799e-13,,,,
wigner,-1.1083333333333334,-2.4208333333333334,1.9876051096776247e-13,,,,
wigner,-1.0791666666666666,-2.4208333333333334,3.1196033912246975e-13,,,,
wigner,-1.0499999999999998,-2.4208333333333334,4.876749617629639e-13,,,,
wigner,-1.0208333333333335,-2.4208333333333334,7.593173597824941e-13,,,,
wigner,-0.9916666666666667,-2.4208333333333334,1.1775463075385865e-12,,,,
wigner,-0.9624999999999999,-2.4208333333333334,1.8188398319029154e-12,,,,
wigner,-0.9333333333333331,-2.4208333333333334,2.7981610930584414e-12,,,,
wigner,-0.9041666666666668,-2.4208333333333334,4.287585232009304e-12,,,,
wigner,-0.875,-2.4208333333333334,6.5435679213596886e-12,,,,
wigner,-0.8458333333333332,-2.4208333333333334,9.94668257276943e-12,,,,
wigner,-0.8166666666666664,-2.4208333333333334,1.5059262307336134e-11,,,,
wigner,-0.7875000000000001,-2.4208333333333334,2.270862993991196e-11,,,,
wigner,-0.7583333333333333,-2.4208333333333334,3.4106720617618514e-11,,,,
wigner,-0.7291666666666665,-2.4208333333333334,5.102121422735674e-11,,,,
wigner,-0.7000000000000002,-2.4208333333333334,7.601922044779925e-11,,,,
wigner,-0.6708333333333334,-2.4208333333333334,1.1281265729422288e-10,,,,
wigner,-0.6416666666666666,-2.4208333333333334,1.6674546918551214e-10,,,,
wigner,-0.6124999999999998,-2.4208333333333334,2.454777028884884e-10,,,,
wigner,-0.5833333333333335,-2.4208333333333334,3.599414441146785e-10,,,,
wigner,-0.5541666666666667,-2.4208333333333334,5.256703170375776e-10,,,,
wigner,-0.5249999999999999,-2.4208333333333334,7.646397122550113e-10,,,,
wigner,-0.4958333333333331,-2.4208333333333334,1.1078017340520564e-09,,,,
wigner,-0.4666666666666668,-2.4208333333333334,1.5985603144957161e-09,,,,
wigner,-0.4375,-2.4208333333333334,2.297512109516999e-09,,,,
wigner,-0.4083333333333332,-2.4208333333333334,3.28888271770845e-09,,,,
wigner,-0.37916666666666643,-2.4208333333333334,4.689221633542416e-09,,,,
wigner,-0.3500000000000001,-2.4208333333333334,6.65909067652219e-09,,,,
wigner,-0.3208333333333333,-2.4208333333333334,9.41869845778364e-09,,,,
wigner,-0.2916666666666665,-2.4208333333333334,1.3268708494520957e-08,,,,
wigner,-0.26249999999999973,-2.4208333333333334,1.8617793480042935e-08,,,,
wigner,-0.2333333333333334,-2.4208333333333334,2.60189376047932e-08,,,,
wigner,-0.2041666666666666,-2.4208333333333334,3.6217019449463146e-08,,,,
wigner,-0.17499999999999982,-2.4208333333333334,5.0210858690430233e-08,,,,
wigner,-0.14583333333333348,-2.4208333333333334,6.933370151257185e-08,,,,
wigner,-0.1166666666666667,-2.4208333333333334,9.53570747637693e-08,,,,
wigner,-0.08749999999999991,-2.4208333333333334,1.3062408127383272e-07,,,,
wigner,-0.058333333333333126,-2.4208333333333334,1.7821956262564034e-07,,,,
wigner,-0.029166666666666785,-2.4208333333333334,2.421861446251161e-07,,,,
wigner,0.0,-2.4208333333333334,3.2779702632469576e-07,,,,
wigner,0.029166666666666785,-2.4208333333333334,4.4189849331984133e-07,,,,
wigner,0.05833333333333357,-2.4208333333333334,5.933375414511957e-07,,,,
wigner,0.08749999999999991,-2.4208333333333334,7.93492690092572e-07,,,,
wigner,0.1166666666666667,-2.4208333333333334,1.0569290343481537e-06,,,,
wigner,0.14583333333333348,-2.4208333333333334,1.4022018056155318e-06,,,,
wigner,0.17500000000000027,-2.4208333333333334,1.8528361320177045e-06,,,,
wigner,0.2041666666666666,-2.4208333333333334,2.4385142403484097e-06,,,,
wigner,0.2333333333333334,-2.4208333333333334,3.196504914882194e-06,,,,
wigner,0.2625000000000002,-2.4208333333333334,4.173373485488248e-06,,,,
wigner,0.2916666666666665,-2.4208333333333334,5.4270137775057255e-06,,,,
wigner,0.3208333333333333,-2.4208333333333334,7.0290460941740175e-06,,,,
wigner,0.3500000000000001,-2.4208333333333334,9.067627147573212e-06,,,,
wigner,0.3791666666666669,-2.4208333333333334,1.1650718586641634e-05,,,,
wigner,0.4083333333333332,-2.4208333333333334,1.490986002493968e-05,,,,
wigner,0.4375,-2.4208333333333334,1.9004489838125194e-05,,,,
wigner,0.4666666666666668,-2.4208333333333334,2.4126852038763375e-05,,,,
wigner,0.49583333333333357,-2.4208333333333334,3.0507519778748974e-05,,,,
wigner,0.5250000000000004,-2.4208333333333334,3.842155500601169e-05,,,,
wigner,0.5541666666666671,-2.4208333333333334,4.819530905690699e-05,,,,
wigner,0.583333333333333,-2.4208333333333334,6.021385008607799e-05,,,,
wigner,0.6124999999999998,-2.4208333333333334,7.492897988364116e-05,,,,
wigner,0.6416666666666666,-2.4208333333333334,9.286777457851014e-05,,,,
wigner,0.6708333333333334,-2.4208333333333334,0.00011464155090115659,,,,
wigner,0.7000000000000002,-2.4208333333333334,0.00014095512219745434,,,,
wigner,0.729166666666667,-2.4208333333333334,0.0001726161666025167,,,,
wigner,0.7583333333333337,-2.4208333333333334,0.00021054448433202,,,,
wigner,0.7874999999999996,-2.4208333333333334,0.00025578087287428646,,,,
wigner,0.8166666666666664,-2.4208333333333334,0.00030949529925664157,,,,
wigner,0.8458333333333332,-2.4208333333333334,0.0003729939991591558,,,,
wigner,0.875,-2.4208333333333334,0.00044772508546184886,,,,
wigner,0.9041666666666668,-2.4208333333333334,0.0005352822061828671,,,,
wigner,0.9333333333333336,-2.4208333333333334,0.0006374057563425848,,,,
wigner,0.9625000000000004,-2.4208333333333334,0.0007559811229578948,,,,
wigner,0.9916666666666671,-2.4208333333333334,0.0008930334301670628,,,,
wigner,1.020833333333333,-2.4208333333333334,0.0010507182554771938,,,,
wigner,1.0499999999999998,-2.4208333333333334,0.0012313078112756116,,,,
wigner,1.0791666666666666,-2.4208333333333334,0.0014371721307464744,,,,
wigner,1.1083333333333334,-2.4208333333333334,0.0016707548664312232,,,,
wigner,1.1375000000000002,-2.4208333333333334,0.001934543404475155,,,,
wigner,1.166666666666667,-2.4208333333333334,0.0022310331188968835,,,,
wigner,1.1958333333333337,-2.4208333333333334,0.0025626857377802773,,,,
wigner,1.2249999999999996,-2.4208333333333334,0.002931881965730633,,,,
wigner,1.2541666666666664,-2.4208333333333334,0.003340868701579438,,,,
wigner,1.2833333333333332,-2.4208333333333334,0.0037917014031115933,,,,
wigner,1.3125,-2.4208333333333334,0.004286182376082438,,,,
wigner,1.3416666666666668,-2.4208333333333334,0.00482579599619242,,,,
wigner,1.3708333333333336,-2.4208333333333334,0.0054116421019780115,,,,
wigner,1.4000000000000004,-2.4208333333333334,0.006044369014710326,,,,
wigner,1.4291666666666671,-2.4208333333333334,0.006724107838581044,,,,
wigner,1.458333333333333,-2.4208333333333334,0.007450409860521218,,,,
wigner,1.4874999999999998,-2.4208333333333334,0.008222188993804551,,,,
wigner,1.5166666666666666,-2.4208333333333334,0.009037671283502871,,,,
wigner,1.5458333333333334,-2.4208333333333334,0.00989435350627773,,,,
wigner,1.5750000000000002,-2.4208333333333334,0.010788972844822633,,,,
wigner,1.604166666666667,-2.4208333333333334,0.011717489493461531,,,,
wigner,1.6333333333333337,-2.4208333333333334,0.012675083853368652,,,,
wigner,1.6624999999999996,-2.4208333333333334,0.013656169703854292,,,,
wigner,1.6916666666666664,-2.4208333333333334,0.01465442439351092,,,,
wigner,1.7208333333333332,-2.4208333333333334,0.01566283668831624,,,,
wigner,1.75,-2.4208333333333334,0.016673772452850486,,,,
wigner,1.7791666666666668,-2.4208333333333334,0.01767905783843906,,,,
wigner,1.8083333333333336,-2.4208333333333334,0.018670079123832204,,,,
wigner,1.8375000000000004,-2.4208333333333334,0.01963789781770484,,,,
wigner,1.8666666666666671,-2.4208333333333334,0.020573379107105147,,,,
wigner,1.895833333333333,-2.4208333333333334,0.021467331242056287,,,,
wigner,1.9249999999999998,-2.4208333333333334,0.02231065300383681,,,,
wigner,1.9541666666666666,-2.4208333333333334,0.023094486032038272,,,,
wigner,1.9833333333333334,-2.4208333333333334,0.023810368500483094,,,,
wigner,2.0125,-2.4208333333333334,0.024450386448862375,,,,
wigner,2.041666666666667,-2.4208333333333334,0.02500731900643235,,,,
wigner,2.0708333333333337,-2.4208333333333334,0.025474773793027452,,,,
wigner,2.0999999999999996,-2.4208333333333334,0.025847308953167045,,,,
wigner,2.1291666666666664,-2.4208333333333334,0.026120538568474374,,,,
wigner,2.158333333333333,-2.4208333333333334,0.0262912185944411,,,,
wigner,2.1875,-2.4208333333333334,0.02635731096756192,,,,
wigner,2.216666666666667,-2.4208333333333334,0.026318024111648766,,,,
wigner,2.2458333333333336,-2.4208333333333334,0.02617382871773846,,,,
wigner,2.2750000000000004,-2.4208333333333334,0.025926448357785063,,,,
wigner,2.304166666666667,-2.4208333333333334,0.025578825193834757,,,,
wigner,2.333333333333333,-2.4208333333333334,0.025135061736528283,,,,
wigner,2.3625,-2.4208333333333334,0.02460034026484562,,,,
wigner,2.3916666666666666,-2.4208333333333334,0.023980822119805286,,,,
wigner,2.4208333333333334,-2.4208333333333334,0.02328352960761151,,,,
wigner,2.45,-2.4208333333333334,0.022516213675141207,,,,
wigner,2.479166666666667,-2.4208333333333334,0.021687210839367848,,,,
wigner,2.5083333333333337,-2.4208333333333334,0.020805293053565137,,,,
wigner,2.5375000000000005,-2.4208333333333334,0.019879514272999797,,,,
wigner,2.5666666666666664,-2.4208333333333334,0.018919057442244386,,,,
wigner,2.595833333333333,-2.4208333333333334,0.017933085470838803,,,,
wigner,2.625,-2.4208333333333334,0.016930599503687242,,,,
wigner,2.654166666666667,-2.4208333333333334,0.015920307440876805,,,,
wigner,2.6833333333333336,-2.4208333333333334,0.014910505235063378,,,,
wigner,2.7125000000000004,-2.4208333333333334,0.013908973011821788,,,,
wigner,2.741666666666667,-2.4208333333333334,0.012922887539234915,,,,
wigner,2.770833333333333,-2.4208333333333334,0.01195875203763898,,,,
wigner,2.8,-2.4208333333333334,0.011022343788414254,,,,
wigner,2.8291666666666666,-2.4208333333333334,0.010118679490212444,,,,
wigner,2.8583333333333334,-2.4208333333333334,0.009251997838194167,,,,
wigner,2.8875,-2.4208333333333334,0.008425758380289387,,,,
wigner,2.916666666666667,-2.4208333333333334,0.007642655344779983,,,,
wigner,2.9458333333333337,-2.4208333333333334,0.006904644843057137,,,,
wigner,2.9750000000000005,-2.4208333333333334,0.006212983634384424,,,,
wigner,3.0041666666666664,-2.4208333333333334,0.0055682774969288105,,,,
wigner,3.033333333333333,-2.4208333333333334,0.004970537179300971,,,,
wigner,3.0625,-2.4208333333333334,0.0044192399049083,,,,
wigner,3.091666666666667,-2.4208333333333334,0.003913394460957527,,,,
wigner,3.1208333333333336,-2.4208333333333334,0.0034516080166738885,,,,
wigner,3.1500000000000004,-2.4208333333333334,0.003032152971815801,,,,
wigner,3.179166666666667,-2.4208333333333334,0.0026530323267995853,,,,
wigner,3.208333333333333,-2.4208333333333334,0.0023120422794999673,,,,
wigner,3.2375,-2.4208333333333334,0.0020068309811352098,,,,
wigner,3.2666666666666666,-2.4208333333333334,0.0017349526153154638,,,,
wigner,3.2958333333333334,-2.4208333333333334,0.0014939161920253323,,,,
wigner,3.325,-2.4208333333333334,0.001281228664908445,,,,
wigner,3.354166666666667,-2.4208333333333334,0.0010944321799240962,,,,
wigner,3.3833333333333337,-2.4208333333333334,0.0009311354418484604,,,,
wigner,3.4125000000000005,-2.4208333333333334,0.0007890393391716894,,,,
wigner,3.4416666666666664,-2.4208333333333334,0.0006659570959892578,,,,
wigner,3.470833333333333,-2.4208333333333334,0.0005598293209973823,,,,
wigner,3.5,-2.4208333333333334,0.00046873439922129226,,,,
wigner,-3.5,-2.3916666666666666,4.59559090010573e-35,,,,
wigner,-3.470833333333333,-2.3916666666666666,9.978610469959308e-35,,,,
wigner,-3.441666666666667,-2.3916666666666666,2.1580453854849956e-34,,,,
wigner,-3.4125,-2.3916666666666666,4.648500414226083e-34,,,,
wigner,-3.3833333333333333,-2.3916666666666666,9.97302642009554e-34,,,,
wigner,-3.3541666666666665,-2.3916666666666666,2.1310952481146156e-33,,,,
wigner,-3.325,-2.3916666666666666,4.535660581663852e-33,,,,
wigner,-3.2958333333333334,-2.3916666666666666,9.614795017308712e-33,,,,
wigner,-3.2666666666666666,-2.3916666666666666,2.030024632052195e-32,,,,
wigner,-3.2375,-2.3916666666666666,4.2689825648751306e-32,,,,
wigner,-3.2083333333333335,-2.3916666666666666,8.941476719617215e-32,,,,
wigner,-3.1791666666666667,-2.3916666666666666,1.8653310297698176e-31,,,,
wigner,-3.15,-2.3916666666666666,3.875826921375322e-31,,,,
wigner,-3.1208333333333336,-2.3916666666666666,8.021112928778596e-31,,,,
wigner,-3.091666666666667,-2.3916666666666666,1.6533571664748908e-30,,,,
wigner,-3.0625,-2.3916666666666666,3.3943805414002964e-30,,,,
wigner,-3.033333333333333,-2.3916666666666666,6.940906141308518e-30,,,,
wigner,-3.0041666666666664,-2.3916666666666666,1.4136230233291134e-29,,,,
wigner,-2.975,-2.3916666666666666,2.867562177542285e-29,,,,
wigner,-2.9458333333333333,-2.3916666666666666,5.793671575311102e-29,,,,
wigner,-2.9166666666666665,-2.3916666666666666,1.1658876385596452e-28,,,,
wigner,-2.8875,-2.3916666666666666,2.3367987848447324e-28,,,,
wigner,-2.8583333333333334,-2.3916666666666666,4.6649579586122584e-28,,,,
wigner,-2.8291666666666666,-2.3916666666666666,9.275470441642481e-28,,,,
wigner,-2.8,-2.3916666666666666,1.836901856077191e-27,,,,
wigner,-2.7708333333333335,-2.3916666666666666,3.623245452217798e-27,,,,
wigner,-2.7416666666666667,-2.3916666666666666,7.118219142587693e-27,,,,
wigner,-2.7125,-2.3916666666666666,1.392857695748865e-26,,,,
wigner,-2.6833333333333336,-2.3916666666666666,2.714588079185669e-26,,,,
wigner,-2.654166666666667,-2.3916666666666666,5.269421301277528e-26,,,,
wigner,-2.625,-2.3916666666666666,1.0187877243883169e-25,,,,
wigner,-2.595833333333333,-2.3916666666666666,1.9618521721526964e-25,,,,
wigner,-2.5666666666666664,-2.3916666666666666,3.762795808146651e-25,,,,
wigner,-2.5375,-2.3916666666666666,7.188144831469003e-25,,,,
wigner,-2.5083333333333333,-2.3916666666666666,1.3676809001931356e-24,,,,
wigner,-2.479166666666667,-2.3916666666666666,2.5918779117364204e-24,,,,
wigner,-2.45,-2.3916666666666666,4.892221307098516e-24,,,,
wigner,-2.4208333333333334,-2.3916666666666666,9.197280768645659e-24,,,,
wigner,-2.3916666666666666,-2.3916666666666666,1.7221643305952023e-23,,,,
wigner,-2.3625,-2.3916666666666666,3.211822460480502e-23,,,,
wigner,-2.333333333333333,-2.3916666666666666,5.966096412906608e-23,,,,
wigner,-2.3041666666666667,-2.3916666666666666,1.1038010413010784e-22,,,,
wigner,-2.275,-2.3916666666666666,2.0340102030441827e-22,,,,
wigner,-2.2458333333333336,-2.3916666666666666,3.7331655577573087e-22,,,,
wigner,-2.216666666666667,-2.3916666666666666,6.824379492118923e-22,,,,
wigner,-2.1875,-2.3916666666666666,1.2425414452273586e-21,,,,
wigner,-2.158333333333333,-2.3916666666666666,2.253307144114106e-21,,,,
wigner,-2.1291666666666664,-2.3916666666666666,4.069974603202654e-21,,,,
wigner,-2.1,-2.3916666666666666,7.321916981490539e-21,,,,
wigner,-2.0708333333333333,-2.3916666666666666,1.3119572902110292e-20,,,,
wigner,-2.041666666666667,-2.3916666666666666,2.3414041806725344e-20,,,,
wigner,-2.0125,-2.3916666666666666,4.161931014836477e-20,,,,
wigner,-1.9833333333333334,-2.3916666666666666,7.368433372874254e-20,,,,
wigner,-1.9541666666666666,-2.3916666666666666,1.2993233403617504e-19,,,,
wigner,-1.925,-2.3916666666666666,2.282028766122055e-19,,,,
wigner,-1.8958333333333333,-2.3916666666666666,3.991965551076543e-19,,,,
wigner,-1.8666666666666667,-2.3916666666666666,6.955274114918185e-19,,,,
wigner,-1.8375,-2.3916666666666666,1.2069895557129828e-18,,,,
wigner,-1.8083333333333333,-2.3916666666666666,2.0861934094474334e-18,,,,
