displacement_um,field_v_m,excess_energy_mk,density_cm3,density_over_peak,classical_rate_s,classical_survival,parameter_status
10.200000000000003,2.5776855331834154,64.01233952494731,129838993531.35353,0.8114937095709596,0.09195930114925924,0.981776237908154,printed_shape_reconstructed_peak_density
10.399999999999999,2.628228386775246,66.54723801440115,127770195619.8985,0.7985637226243656,0.08665840670799524,0.9828176482916802,printed_shape_reconstructed_peak_density
10.600000000000001,2.6787712403670776,69.13135783374734,125659585916.47789,0.7853724119779868,0.08160299929005886,0.983811859547209,printed_shape_reconstructed_peak_density
10.800000000000004,2.7293140939589104,71.7646989829859,123510344756.32779,0.7719396547270487,0.07678492731609053,0.9847603317241665,printed_shape_reconstructed_peak_density
11.0,2.779856947550741,74.44726146211667,121325667355.98271,0.7582854209748919,0.07219623589634246,0.9856644988120198,printed_shape_reconstructed_peak_density
11.200000000000003,2.8303998011425735,77.17904527113984,119108756024.22458,0.7444297251514036,0.06782914896319826,0.9865257713931361,printed_shape_reconstructed_peak_density
11.399999999999999,2.880942654734404,79.96005041005522,116862812487.59747,0.7303925780474843,0.06367605450742142,0.9873455387454598,printed_shape_reconstructed_peak_density
11.600000000000001,2.9314855083262366,82.790276878863,114591030355.59271,0.7161939397224545,0.059729492606046056,0.9881251704488019,printed_shape_reconstructed_peak_density
11.800000000000004,2.9820283619180685,85.66972467756307,112296587749.58519,0.7018536734349075,0.055982145944940824,0.9888660175468609,printed_shape_reconstructed_peak_density
12.0,3.0325712155098996,88.59839380615539,109982640118.477,0.6873915007404813,0.052426832554821286,0.989569413315107,printed_shape_reconstructed_peak_density
12.200000000000003,3.083114069101732,91.57628426464011,107652313262.79669,0.6728269578924794,0.04905650049557227,0.9902366736824523,printed_shape_reconstructed_peak_density
12.399999999999999,3.1336569226935627,94.60339605301701,105308696587.71606,0.6581793536732254,0.04586422423993211,0.9908690973522483,printed_shape_reconstructed_peak_density
12.600000000000001,3.184199776285395,97.67972917128634,102954836604.08427,0.6434677287755267,0.042843202523717504,0.991467965665653,printed_shape_reconstructed_peak_density
12.800000000000004,3.234742629877227,100.80528361944796,100593730695.16396,0.6287108168447747,0.0399867574457313,0.9920345422478337,printed_shape_reconstructed_peak_density
13.0,3.2852854834690577,103.98005939750179,98228321165.27563,0.6139270072829727,0.03728833461618046,0.9925700724748354,printed_shape_reconstructed_peak_density
13.200000000000003,3.33582833706089,107.20405650544807,95861489585.04237,0.5991343099065148,0.034741504167799975,0.9930757827962919,printed_shape_reconstructed_peak_density
13.400000000000006,3.3863711906527225,110.47727494328662,93496051446.3741,0.5843503215398381,0.032339962458860325,0.9935528799464951,printed_shape_reconstructed_peak_density
13.600000000000001,3.436914044244553,113.79971471101739,91134751138.74883,0.5695921946171801,0.03007753431179854,0.9940025500736952,printed_shape_reconstructed_peak_density
13.800000000000004,3.4874568978363856,117.17137580864056,88780257256.75604,0.5548766078547253,0.02794817564532748,0.9944259578148889,printed_shape_reconstructed_peak_density
14.0,3.5379997514282153,120.59225823615589,86435158247.2612,0.5402197390453825,0.025945976371509156,0.9948242453407868,printed_shape_reconstructed_peak_density
14.200000000000003,3.5885426050200486,124.06236199356374,84101958402.94467,0.5256372400184042,0.024065163442403573,0.995198531393143,printed_shape_reconstructed_peak_density
14.400000000000006,3.63908545861188,127.58168708086382,81783074207.37712,0.511144213796107,0.02230010394351021,0.9955499103341918,printed_shape_reconstructed_peak_density
14.600000000000001,3.6896283122037117,131.15023349805617,79480831035.21059,0.4967551939700662,0.020645308143270744,0.9958794512255821,printed_shape_reconstructed_peak_density
14.800000000000004,3.740171165795543,134.76800124514082,77197460209.51367,0.48248412630946047,0.019095432419397283,0.9961881969519323,printed_shape_reconstructed_peak_density
15.0,3.790714019387374,138.43499032211776,74935096416.75891,0.4683443526047432,0.017645281993703226,0.996477163401965,printed_shape_reconstructed_peak_density
15.200000000000003,3.8412568729792063,142.1512007289871,72695775478.48485,0.4543485967405303,0.016289813417433144,0.9967473387181179,printed_shape_reconstructed_peak_density
15.400000000000006,3.8917997265710396,145.91663246574882,70481432477.22595,0.4405089529826622,0.015024136758808421,0.996999682623582,printed_shape_reconstructed_peak_density
15.600000000000001,3.9423425801628693,149.73128553240258,68293900232.91504,0.426836876455719,0.013843517453607105,0.997235125833885,printed_shape_reconstructed_peak_density
15.800000000000004,3.9928854337547026,153.59515992894893,66134908124.64221,0.4133431757790138,0.01274337778808514,0.9974545695584306,printed_shape_reconstructed_peak_density
16.0,4.043428287346533,157.50825565538736,64006081251.39261,0.4000380078212038,0.011719297991411113,0.9976588850958147,printed_shape_reconstructed_peak_density
16.200000000000003,4.093971140938364,161.47057271171818,61908939924.1906,0.38693087452619124,0.010767016922029448,0.9978489135252833,printed_shape_reconstructed_peak_density
16.400000000000006,4.144513994530198,165.48211109794144,59844899480.961136,0.3740306217560071,0.00988243233899543,0.9980254654953582,printed_shape_reconstructed_peak_density
16.6,4.195056848122028,169.5428708140568,57815270414.37179,0.36134544008982367,0.009061600755338226,0.9981893211094511,printed_shape_reconstructed_peak_density
16.800000000000004,4.245599701713861,173.65285186006466,55821258801.95533,0.3488828675122208,0.008300736875921982,0.9983412299072,printed_shape_reconstructed_peak_density
17.0,4.296142555305691,177.8120542359646,53863967026.93063,0.33664979391831645,0.007596212627099357,0.9984819109393008,printed_shape_reconstructed_peak_density
17.200000000000003,4.346685408897523,182.020477941757,51944394777.33592,0.3246524673583495,0.00694455578970052,0.9986120529327651,printed_shape_reconstructed_peak_density
17.400000000000006,4.397228262489357,186.27812297744188,50063440310.379196,0.31289650193986995,0.006342448250598457,0.9987323145428038,printed_shape_reconstructed_peak_density
17.6,4.447771116081187,190.58498934301878,48221901968.27611,0.3013868873017257,0.005786723891250867,0.9988433246869255,printed_shape_reconstructed_peak_density
17.800000000000004,4.498313969673018,194.94107703848803,46420479931.306915,0.2901279995706682,0.00527436613427169,0.9989456829563232,printed_shape_reconstructed_peak_density
18.0,4.54885682326485,199.34638606384965,44659778193.36566,0.2791236137085354,0.004802505171251242,0.9990399600992166,printed_shape_reconstructed_peak_density
18.200000000000003,4.599399676856681,203.80091641910354,42940306744.902565,0.26837691715564105,0.004368414896752599,0.9991266985704977,printed_shape_reconstructed_peak_density
18.400000000000006,4.649942530448514,208.30466810424986,41262483947.87534,0.2578905246742209,0.00396950957469273,0.9992064131418065,printed_shape_reconstructed_peak_density
18.6,4.700485384040344,212.85764111928825,39626639087.11763,0.2476664942944852,0.0036033402641977353,0.9992795915660115,printed_shape_reconstructed_peak_density
18.800000000000004,4.751028237632177,217.45983546421922,38033015082.410614,0.23770634426506634,0.0032675910325356936,0.9993466952900055,printed_shape_reconstructed_peak_density
19.0,4.801571091224007,222.11125113904225,36481771345.49668,0.22801107090935427,0.002960074982907561,0.9994081602097199,printed_shape_reconstructed_peak_density
19.200000000000003,4.85211394481584,226.81188814375787,34972986766.30211,0.21858116728938817,0.00267873012474849,0.9994643974613268,printed_shape_reconstructed_peak_density
19.400000000000006,4.902656798407672,231.56174647836565,33506662812.738853,0.20941664257961784,0.0024216151137912605,0.9995157942427048,printed_shape_reconstructed_peak_density
19.6,4.953199651999503,236.36082614286568,32082726728.623383,0.20051704205389614,0.0021869048884995074,0.9995627146594162,printed_shape_reconstructed_peak_density
19.800000000000004,5.003742505591335,241.20912713725812,30701034814.48646,0.1918814675905404,0.0019728862286236665,0.999605500589639,printed_shape_reconstructed_peak_density
20.0,5.054285359183166,246.10664946154276,29361375776.344788,0.18350859860215493,0.001777953260595587,0.9996444725627437,printed_shape_reconstructed_peak_density
20.200000000000003,5.104828212774998,251.05339311571979,28063474127.85593,0.17539671329909956,0.0016006029332871123,0.9996799306464705,printed_shape_reconstructed_peak_density
20.400000000000006,5.155371066366831,256.04935809978923,26806993631.687744,0.1675437101980484,0.0014394304863423564,0.9997121553379578,printed_shape_reconstructed_peak_density
20.6,5.205913919958661,261.09454441375067,25591540766.384426,0.15994712978990266,0.0012931249318770045,0.9997414084541835,printed_shape_reconstructed_peak_density
20.800000000000004,5.256456773550494,266.18895205760475,24416668205.512234,0.15260417628445147,0.0011604645688470048,0.9997679340177074,printed_shape_reconstructed_peak_density
21.0,5.306999627142324,271.33258103135086,23281878296.405037,0.14551173935253148,0.0010403125478451465,0.9997919591339338,printed_shape_reconstructed_peak_density
21.200000000000003,5.357542480734155,276.5254313349894,22186626526.40191,0.13866641579001193,0.0009316125025086463,0.9998136948564573,printed_shape_reconstructed_peak_density
21.400000000000006,5.408085334325989,281.76750296852043,21130324965.07341,0.13206453103170882,0.0008333842621336457,0.9998333370373881,printed_shape_reconstructed_peak_density
21.6,5.458628187917818,287.05879593194334,20112345671.56074,0.12570216044725463,0.0007447196585102404,0.9998510671598947,printed_shape_reconstructed_peak_density
21.800000000000004,5.509171041509651,292.39931022525894,19132024056.802673,0.1195751503550167,0.0006647784384305573,0.9998670531505296,printed_shape_reconstructed_peak_density
22.0,5.559713895101482,297.7890458484667,18188662191.09251,0.11367913869432819,0.0005927842917959991,0.9998814501692274,printed_shape_reconstructed_peak_density
22.200000000000003,5.610256748693315,303.2280028015669,17281532048.08562,0.10800957530053514,0.0005280210037699701,0.9998944013751734,printed_shape_reconstructed_peak_density
22.400000000000006,5.660799602285147,308.71618108455937,16409878677.068071,0.10256174173167544,0.00046982873799995644,0.9999060386670426,printed_shape_reconstructed_peak_density
22.6,5.711342455876978,314.25358069744397,15572923295.98762,0.09733077059992262,0.0004176004565756987,0.9999164833963906,printed_shape_reconstructed_peak_density
22.800000000000004,5.761885309468809,319.8402016402209,14769866298.44248,0.0923116643652655,0.00037077848110596024,0.9999258470532445,printed_shape_reconstructed_peak_density
23.0,5.812428163060641,325.47604391289025,13999890168.513739,0.08749931355321086,0.00032885119809021086,0.9999342319231967,printed_shape_reconstructed_peak_density
23.200000000000003,5.862971016652473,331.161107515452,13262162298.009508,0.08288851436255942,0.0002913499106374844,0.9999417317155349,printed_shape_reconstructed_peak_density
23.400000000000006,5.913513870244304,336.89539244790586,12555837701.36512,0.078473985633532,0.00025784583754577957,0.9999484321621575,printed_shape_reconstructed_peak_density
23.6,5.964056723836135,342.67889871025204,11880061624.102665,0.07425038515064165,0.00022794725980275943,0.9999544115872228,printed_shape_reconstructed_peak_density
23.800000000000004,6.014599577427968,348.5116263024907,11233972041.40055,0.07021232525875344,0.00020129681370307872,0.9999597414476566,printed_shape_reconstructed_peak_density
24.0,6.065142431019799,354.39357522462154,10616702043.95115,0.0663543877746947,0.00017756892899859392,0.9999644868448073,printed_shape_reconstructed_peak_density
24.200000000000003,6.11568528461163,360.3247454766447,10027382108.891388,0.06267113818057117,0.00015646740980371123,0.9999687070076752,printed_shape_reconstructed_peak_density
24.400000000000006,6.166228138203464,366.30513705856043,9465142254.176912,0.059157139088605704,0.0001377231553671139,0.9999724557482764,printed_shape_reconstructed_peak_density
24.6,6.216770991795294,372.33474997036797,8929114075.330563,0.05580696297081602,0.00012109201729016637,0.9999757818898052,printed_shape_reconstructed_peak_density
24.800000000000004,6.267313845387126,378.41358421206814,8418432664.030854,0.052615204150192836,0.00010635278931817813,0.9999787296683531,printed_shape_reconstructed_peak_density
25.0,6.317856698978956,384.54163978366034,7932238408.5143,0.04957649005321438,9.330532544960765e-05,0.9999813391090266,printed_shape_reconstructed_peak_density
