detuning_over_ef,tunnel_mev,exciton_density_cm2,rho_over_rho0,sigma_h_real,sigma_h_imag,sigma_x_real,sigma_x_imag,sigma_t_real,sigma_t_imag,event_count,momentum_residual,collision_min_eigenvalue,condition_number
0.8479166666666668,1.0,100000000000.0,2.002513834505706,0.49937233030244543,0.0,0.06058900606741232,0.0,0.1264847260140587,0.0,580,1.7682286811598335e-19,-5.190218227759069e-19,7137748927618.442
0.8808333333333335,1.0,100000000000.0,1.8777470777404468,0.5325530854790795,0.0,0.06398193257701416,0.0,0.11316252328214155,0.0,587,5.160597493043769e-20,-9.778285690633835e-19,7388234815758.7295
0.9137500000000002,1.0,100000000000.0,1.8022824233836174,0.5548519960165805,0.0,0.0715891045369512,0.0,0.10065810512994043,0.0,594,1.393057707740949e-19,-5.594166207380682e-19,13851291236487.225
0.9466666666666668,1.0,100000000000.0,1.6280373115316793,0.6142365367899256,0.0,0.06710760417548577,0.0,0.08385092511321557,0.0,599,5.504462335717615e-20,-4.413034407125469e-19,4717999546153.149
0.9795833333333335,1.0,100000000000.0,1.5142976116858606,0.66037217009588,0.0,0.06520723491291787,0.0,0.06973929351964649,0.0,604,2.964369255789432e-20,-2.4816370575486334e-19,4596111101575.359
1.0125000000000002,1.0,100000000000.0,1.4915782582251171,0.6704307966984824,0.0,0.07037873628236391,0.0,0.0629387504049554,0.0,607,4.562049083670551e-20,-5.486524876630371e-19,8142594909716.688
1.0454166666666667,1.0,100000000000.0,1.3543275739622178,0.7383738020443622,0.0,0.06145703900302652,0.0,0.04623888014276861,0.0,613,3.789016589976679e-20,-2.129696616317852e-19,2664953511760.363
1.0783333333333334,1.0,100000000000.0,1.3098303358696008,0.7634576575416514,0.0,0.05921091906159903,0.0,0.03937500827153662,0.0,620,4.506681044068173e-20,-2.101317387839041e-19,5212497522777.796
1.11125,1.0,100000000000.0,1.2533223066090478,0.7978793601029657,0.0,0.05669235234466859,0.0,0.029580151895867098,0.0,626,1.4590302097431564e-20,-1.728261817054794e-19,4087271299797.35
1.1441666666666668,1.0,100000000000.0,1.1841165674979284,0.8445114505179402,0.0,0.04512802170101088,0.0,0.021745675519913448,0.0,633,1.3768633248847078e-20,-7.45469256496911e-20,2200457101893.261
1.1770833333333335,1.0,100000000000.0,1.1782509159081778,0.8487156568252827,0.0,0.0487610082929179,0.0,0.017922282356323364,0.0,637,2.1379377431431236e-20,-1.3093062040058469e-19,3686411357312.7876
1.21,1.0,100000000000.0,1.1328799001011838,0.8827061014240648,0.0,0.03923959874207153,0.0,0.01293974052409252,0.0,640,1.630454080105515e-20,-4.407224144137722e-20,2199949789764.031
1.2429166666666667,1.0,100000000000.0,1.0928871268817713,0.9150075752591239,0.0,0.028894383118910797,0.0,0.009069392991935335,0.0,646,1.031684126630186e-20,-4.710014989374667e-20,2201102787411.408
1.2758333333333334,1.0,100000000000.0,1.0901934491540208,0.9172683992698635,0.0,0.030134185844139714,0.0,0.007489249839942227,0.0,649,7.218263510906425e-21,-2.189841856025437e-20,2202913206857.8877
1.30875,1.0,100000000000.0,1.0634582824164958,0.9403283763305698,0.0,0.02232996090578899,0.0,0.005005407445643923,0.0,654,2.49207020083643e-21,-2.345195258571572e-20,2195847832853.4475
1.3416666666666668,1.0,100000000000.0,1.063214586491624,0.9405439059106417,0.0,0.02407329959566756,0.0,0.0037713384592343675,0.0,657,4.414887362797944e-21,-3.1263448811188e-20,2190322871176.4912
