epsilon,epsilon_out,success_probability,identity
0.01575,0.00014356941236111183,0.7882186380149127,0.01575
0.016,0.0001506347832178629,0.7852267591213755,0.016
0.01625,0.00015793222198366423,0.7822456784372515,0.01625
0.0165,0.00016546573469021863,0.7792753625402067,0.0165
0.01675,0.00017323933994527955,0.7763157780941611,0.01675
0.017,0.00018125706896973624,0.7733668918491048,0.017
0.01725,0.0001895229656346128,0.7704286706409257,0.01725
0.0175,0.00019804108649760214,0.7675010813912264,0.0175
0.017750000000000002,0.00020681550083936074,0.7645840911071524,0.017750000000000002
0.018000000000000002,0.0002158502906998936,0.7616776668812096,0.018000000000000002
0.01825,0.0002251495509142159,0.758781775891093,0.01825
0.0185,0.00023471738914778093,0.7558963853995044,0.0185
0.01875,0.0002445579259317484,0.7530214627539821,0.01875
0.019,0.00025467529469823716,0.7501569753867191,0.019
0.01925,0.00026507364181490916,0.7473028908143932,0.01925
0.0195,0.0002757571266193526,0.744459176637986,0.0195
0.01975,0.00028672992145295604,0.7416258005426131,0.01975
0.02,0.00029799621169506504,0.7388027302973438,0.02
0.02025,0.0003095601957963595,0.7359899337550323,0.02025
0.0205,0.00032142608531169503,0.7331873788521375,0.0205
0.02075,0.0003335981049335663,0.7303950336085544,0.02075
0.021,0.0003460804925238584,0.7276128661274356,0.021
0.02125,0.00035887749914658405,0.724840844595022,0.02125
0.021500000000000002,0.0003719933890995257,0.7220789372804653,0.021500000000000002
0.021750000000000002,0.00038543243994562,0.7193271125356602,0.021750000000000002
0.022,0.00039919894254390634,0.7165853387950651,0.022
0.02225,0.00041329720108076713,0.7138535845755372,0.02225
0.0225,0.00042773153309996184,0.7111318184761533,0.0225
0.02275,0.00044250626953242097,0.7084200091780435,0.02275
0.023,0.0004576257547266645,0.7057181254442155,0.023
0.02325,0.0004730943464766017,0.7030261361193867,0.02325
0.0235,0.0004889164160522049,0.7003440101298094,0.0235
0.02375,0.0005050963482260894,0.6976717164831041,0.02375
0.024,0.0005216385413031546,0.695009224268085,0.024
0.02425,0.0005385474071468485,0.6923565026545935,0.02425
0.0245,0.000555827371207053,0.6897135208933242,0.0245
0.02475,0.0005734828725468875,0.6870802483156595,0.02475
0.025,0.0005915183638687966,0.6844566543334959,0.025
0.02525,0.000609938311540019,0.6818427084390787,0.02525
0.025500000000000002,0.0006287471956189503,0.6792383802048294,0.025500000000000002
0.025750000000000002,0.0006479495098791647,0.6766436392831807,0.025750000000000002
0.026000000000000002,0.0006675497618343212,0.6740584554064042,0.026000000000000002
0.02625,0.0006875524727621838,0.6714827983864464,0.02625
0.0265,0.0007079621777279465,0.6689166381147568,0.0265
0.02675,0.0007287834256077352,0.6663599445621242,0.02675
0.027,0.0007500207791101581,0.6638126877785053,0.027
0.02725,0.0007716788147995089,0.661274837892862,0.02725
0.0275,0.0007937621231165922,0.65874636511299,0.0275
0.02775,0.0008162753083998494,0.656227239725357,0.02775
0.028,0.000839222988905496,0.6537174320949315,0.028
0.02825,0.0008626097968285778,0.6512169126650221,0.02825
0.0285,0.0008864403783206866,0.6487256519571061,0.0285
0.02875,0.0009107193935105035,0.6462436205706696,0.02875
0.029,0.0009354515165204976,0.6437707891830369,0.029
0.02925,0.0009606414354858051,0.6413071285492108,0.02925
0.029500000000000002,0.0009862938525706838,0.6388526095017026,0.029500000000000002
0.029750000000000002,0.001012413483985566,0.6364072029503733,0.029750000000000002
0.03,0.001039005060002572,0.6339708798822637,0.03
0.03025,0.0010660733249707231,0.6315436113614356,0.03025
0.0305,0.0010936230373312637,0.6291253685288041,0.0305
0.03075,0.0011216589696315421,0.6267161226019762,0.03075
0.031,0.0011501859085377589,0.6243158448750881,0.031
0.03125,0.0011792086548492987,0.6219245067186421,0.03125
0.0315,0.0012087320235092353,0.619542079579342,0.0315
0.03175,0.0012387608436171737,0.6171685349799325,0.03175
0.032,0.0012692999584395122,0.614803844519038,0.032
0.03225,0.0013003542254197056,0.6124479798709994,0.03225
0.0325,0.001331928516187797,0.610100912785712,0.0325
0.03275,0.0013640277165692372,0.6077626150884646,0.03275
0.033,0.0013966567265932752,0.6054330586797805,0.033
0.03325,0.0014298204604996669,0.6031122155352541,0.03325
0.0335,0.001463523846746279,0.600800057705391,0.0335
0.03375,0.0014977718280142398,0.5984965573154477,0.03375
0.034,0.0015325693612135668,0.596201686565273,0.034
0.03425,0.0015679214174876385,0.5939154177291468,0.03425
0.0345,0.001603832982216588,0.5916377231556202,0.0345
0.03475,0.0016403090550205456,0.5893685752673568,0.03475
0.035,0.0016773546497617592,0.5871079465609748,0.035
0.035250000000000004,0.00171497479454611,0.5848558096068875,0.035250000000000004
0.035500000000000004,0.0017531745317227016,0.5826121370491434,0.035500000000000004
0.035750000000000004,0.0017919589178852788,0.5803769016052693,0.035750000000000004
0.036000000000000004,0.0018313330238696579,0.5781500760661131,0.036000000000000004
0.03625,0.0018713019347524626,0.5759316332956852,0.03625
0.0365,0.0019118707498486653,0.5737215462310001,0.0365
0.03675,0.0019530445827076357,0.5715197878819204,0.03675
0.037,0.001994828561108477,0.5693263313310003,0.037
0.03725,0.002037227827055064,0.5671411497333269,0.03725
0.0375,0.002080247536769748,0.5649642163163664,0.0375
0.03775,0.0021238928606864,0.562795504379805,0.03775
0.038,0.002168168983441953,0.5606349872953962,0.038
0.03825,0.0022130811038680895,0.5584826385068014,0.03825
0.0385,0.002258634434980705,0.5563384315294383,0.0385
0.03875,0.002304834203970101,0.5542023399503222,0.03875
0.039,0.0023516856521880293,0.5520743374279145,0.039
0.03925,0.0023991940351359964,0.5499543976919641,0.03925
0.0395,0.002447364622451106,0.5478424945433572,0.0395
0.03975,0.002496202697891676,0.5457386018539592,0.03975
0.04,0.00254571355932126,0.5436426935664642,0.04
0.04025,0.0025959025186923067,0.541554743694238,0.04025
0.0405,0.0026467749020285293,0.5394747263211683,0.0405
0.04075,0.0026983360494058696,0.5374026156015076,0.04075
0.041,0.0027505913149330013,0.5353383857597241,0.041
0.04125,0.002803546066730868,0.5332820110903456,0.04125
0.0415,0.0028572056869098574,0.5312334659578102,0.0415
0.04175,0.0029115755715483967,0.5291927247963106,0.04175
0.042,0.002966661130667279,0.5271597621096467,0.042
0.04225,0.003022467788205622,0.5251345524710685,0.04225
0.0425,0.0030790009819947257,0.5231170705231303,0.0425
0.04275,0.003136266163729902,0.5211072909775342,0.04275
0.043000000000000003,0.0031942687989428855,0.5191051886149838,0.043000000000000003
0.043250000000000004,0.0032530143669713776,0.5171107382850297,0.043250000000000004
0.043500000000000004,0.0033125083609291065,0.5151239149059224,0.043500000000000004
0.043750000000000004,0.0033727562876732786,0.5131446934644585,0.043750000000000004
0.044,0.0034337636677715254,0.5111730490158346,0.044
0.04425,0.0034955360354677837,0.5092089566834941,0.04425
0.0445,0.0035580789386464454,0.5072523916589806,0.0445
0.04475,0.003621397938796058,0.5053033292017862,0.04475
0.045,0.0036854986109707043,0.5033617446392052,0.045
0.04525,0.003750386543750995,0.5014276133661821,0.04525
0.0455,0.0038160673392038905,0.4995009108451666,0.0455
0.04575,0.0038825466128403646,0.4975816126059623,0.04575
0.046,0.003949829993572598,0.4956696942455814,0.046
0.04625,0.004017923123669748,0.4937651314280942,0.04625
0.0465,0.004086831658711673,0.49186789988448465,0.0465
0.04675,0.004156561267542599,0.48997797541249977,0.04675
0.047,0.00422711763222244,0.48809533387650594,0.047
0.04725,0.004298506447977077,0.4862199512073391,0.04725
0.0475,0.00437073342314711,0.484351803402161,0.0475
0.04775,0.004443804279135824,0.48249086652431006,0.04775
0.048,0.004517724750354864,0.48063711670315834,0.048
0.04825,0.004592500584169382,0.4787905301339627,0.04825
0.0485,0.004668137540841105,0.4769510830777224,0.0485
0.04875,0.004744641393470256,0.47511875186103025,0.04875
0.049,0.004822017927935847,0.47329351287593113,0.049
0.04925,0.004900272942835251,0.47147534257977397,0.04925
0.0495,0.004979412249420781,0.4696642174950699,0.0495
0.04975,0.0050594416715365916,0.46786011420934526,0.04975
0.05,0.005140367045552418,0.4660630093750001,0.05
0.05025,0.005222194220297077,0.4642728797091616,0.05025
0.0505,0.005304929056989936,0.4624897019935434,0.0505
0.05075,0.005388577429170553,0.460713453074299,0.05075
0.051000000000000004,0.005473145222626894,0.45894410986188167,0.051000000000000004
0.051250000000000004,0.005558638335322982,0.4571816493308989,0.051250000000000004
0.051500000000000004,0.0056450626773228525,0.45542604851997187,0.051500000000000004
0.051750000000000004,0.005732424170715251,0.453677284531591,0.051750000000000004
0.052000000000000005,0.0058207287495349695,0.451935334531976,0.052000000000000005
0.05225,0.005909982359683432,0.4502001757509312,0.05225
0.0525,0.006000190958847424,0.4484717854817068,0.0525
0.05275,0.0060913605164158195,0.4467501410808542,0.05275
0.053,0.006183497013395825,0.44503521996808826,0.053
0.05325,0.006276606442325481,0.4433269996261424,0.05325
0.0535,0.006370694807186574,0.4416254576006317,0.0535
0.05375,0.006465768123314527,0.43993057149990866,0.05375
0.054,0.006561832417307297,0.43824231899492644,0.054
0.05425,0.006658893726931776,0.4365606778190954,0.05425
0.0545,0.006756958101028821,0.4348856257681463,0.0545
0.05475,0.006856031599416924,0.4332171406999878,0.05475
0.055,0.006956120292793563,0.43155520053457014,0.055
0.05525,0.007057230262634764,0.4298997832537428,0.05525
0.0555,0.007159367601093092,0.4282508669011187,0.0555
0.05575,0.007262538410893681,0.42660842958193257,0.05575
0.056,0.007366748805228236,0.42497244946290536,0.056
0.05625,0.007472004907647869,0.42334290477210323,0.05625
0.0565,0.007578312851953105,0.4217197737988025,0.0565
0.05675,0.007685678782082764,0.42010303489334877,0.05675
0.057,0.007794108852000298,0.4184926664670226,0.057
0.05725,0.007903609225578992,0.41688864699189915,0.05725
0.0575,0.008014186076484513,0.41529095500071417,0.0575
0.05775,0.008125845588055704,0.4136995690867241,0.05775
0.058,0.008238593953184156,0.41211446790357276,0.058
0.05825,0.008352437374189874,0.4105356301651514,0.05825
0.0585,0.00846738206269788,0.4089630346454664,0.0585
0.058750000000000004,0.00858343423950982,0.4073966601784997,0.058750000000000004
0.059000000000000004,0.008700600134475555,0.4058364856580765,0.059000000000000004
0.059250000000000004,0.008818885986361914,0.40428249003772676,0.059250000000000004
0.059500000000000004,0.008938298042719605,0.40273465233055294,0.059500000000000004
0.059750000000000004,0.009058842559748002,0.4011929516090921,0.059750000000000004
0.06,0.009180525802157658,0.399657367005184,0.06
0.06025,0.009303354043031252,0.398127877709834,0.06025
0.0605,0.009427333563682201,0.3966044629730813,0.0605
0.06075,0.009552470653510337,0.3950871021038625,0.06075
0.061,0.009678771609857157,0.393575774469879,0.061
0.06125,0.009806242737857183,0.39207045949746394,0.06125
0.0615,0.0099348903502883,0.39057113667144805,0.0615
0.06175,0.010064720767419445,0.3890777855350261,0.06175
0.062,0.010195740316856492,0.3875903856896245,0.062
0.06225,0.010327955333384925,0.38610891679476933,0.06225
0.0625,0.010461372158811733,0.3846333585679531,0.0625
0.06275,0.010595997141804103,0.38316369078450213,0.06275
0.063,0.010731836637725874,0.3816998932774448,0.063
0.06325,0.010868897008472565,0.38024194593738087,0.06325
0.0635,0.011007184622302768,0.37878982871234895,0.0635
0.06375,0.011146705853668604,0.37734352160769463,0.06375
0.064,0.011287467083043509,0.37590300468594023,0.064
0.06425,0.011429474696746243,0.37446825806665407,0.06425
