n,signal_example,mean,variance
1832,-0.13898887945855054,-0.009243904094442706,0.11130945235194044
1833,0.009904009283380743,0.002911990953426321,0.11329299426830289
1834,0.03525187728162944,0.008408445697862641,0.11260023300297071
1835,-0.010582447759520094,0.011877749261103384,0.10712739805961304
1836,-0.0577551296072334,0.018479175627966707,0.10047775263288461
1837,-0.0016278958178022258,0.027312376627975688,0.10007567295310082
1838,0.16944297925218194,0.030719294307740386,0.1083336142162584
1839,0.2784136832851104,0.024409945848418966,0.11777159503512075
1840,0.30460504162682833,0.011719907098179662,0.11937333410896903
1841,0.3380909015676039,0.0020732590239609886,0.11267781678608711
1842,0.40157307518120255,-0.001441129441730891,0.10737779918529719
1843,0.44935316521679886,-0.003082354071611944,0.10574751701505017
1844,0.377862797845277,-0.011938986473238879,0.10787997873443998
1845,0.1741901325128998,-0.027678451009398836,0.10987225904961458
1846,-0.027109183059891358,-0.03922955295390181,0.10870115392674513
1847,-0.19456084518070652,-0.037258057736307505,0.10736891891266978
1848,-0.3516880659522034,-0.025066343928347595,0.10807576855112946
1849,-0.5003910042870158,-0.0134070565123493,0.10939880444806141
1850,-0.6081543693563399,-0.003075617528542405,0.1094076628685531
1851,-0.5869268643056604,0.00832523590390367,0.1081588069335665
1852,-0.371456975913868,0.022120039317615366,0.10457271153635542
1853,-0.09576760790260742,0.0350192629190936,0.10407919425572285
1854,0.10285485760239735,0.039254243587221904,0.10371709892232783
1855,0.19067475614143675,0.035263029898061626,0.10067885757460145
1856,0.19132371111243715,0.027748338778300127,0.099110472122966
1857,0.16642497161327227,0.020315652748104013,0.10145664370166284
1858,0.2108658050381529,0.012589611076060672,0.10826203312655917
1859,0.33497507670717025,0.0019292385783862686,0.1142304297040166
1860,0.352702896171243,-0.010769099780473645,0.11781240494092377
1861,0.23295781085675588,-0.0202244984827577,0.11905911890317059
1862,0.10468420960027504,-0.020542078470467753,0.1166081041040999
1863,0.029629002294232896,-0.014251441033543083,0.11570310013859048
1864,-0.0299724325094225,-0.010752123023349698,0.12021614224846991
1865,-0.16113215783270454,-0.012236476743647357,0.12134122726208946
1866,-0.3209538552714329,-0.01335243007873124,0.11607149362713443
1867,-0.39294524020736127,-0.010319651892309848,0.11177948195093217
1868,-0.3237899599164012,-0.005139382253113567,0.11059599743545528
1869,-0.16921913633463476,-0.0015627885203290503,0.11091574653234926
1870,-0.0023686000798117885,-0.0017676133629682868,0.11043257373811118
1871,0.17179788038781565,-0.00316208695557594,0.11232499373048971
1872,0.3078550803806811,-0.0011314455858253412,0.11759206604472926
1873,0.37033601703163777,0.004614285515565178,0.11729630131010466
1874,0.4175216906865305,0.009674327737539278,0.11360490812444698
1875,0.4905930885706455,0.010290412522761113,0.11238505347423774
1876,0.5312432450116502,0.007443888877390942,0.11129978890317357
1877,0.4350052861413067,0.0042724210964854206,0.11012974592616447
1878,0.20549596546168794,-0.0017714020527588954,0.10755914862265989
1879,-0.03969067678224646,-0.011599908405582646,0.10601296247252602
1880,-0.25037745970776637,-0.020945723808308846,0.10624073318463541
1881,-0.4353671255622558,-0.025477619311169177,0.10349257162277345
1882,-0.5960612060774716,-0.024761458803242258,0.1010168700277584
1883,-0.7065632222262179,-0.021994659181680754,0.10186949784951221
1884,-0.6933925615504997,-0.017588980250729417,0.10370390091712915
1885,-0.46035921548817577,-0.00887316489373727,0.1065848427836037
1886,-0.15781487330759175,0.00510469765548062,0.10757912612483234
1887,0.03232404962904063,0.020454181075926402,0.10777981778806098
1888,0.0942990217513944,0.03318168769746293,0.10723040652431971
1889,0.07016639949560864,0.040539466451025394,0.10359872241720731
1890,0.023835194432303773,0.04048608321426065,0.09789152356698208
1891,0.054876416362819216,0.036283480440616585,0.09312875005027293
1892,0.20384849270682284,0.02885854041418631,0.09545906831113157
1893,0.3000828769866038,0.01798564630275696,0.10575603962091668
1894,0.28014020203934065,0.003560951043744176,0.11609390727705411
1895,0.2531613491594607,-0.011764435992396455,0.12097873573188943
1896,0.2742656352065822,-0.020972289524901856,0.12123960331739543
1897,0.30333279951076303,-0.02075979384540481,0.11903538338771046
1898,0.22733242974455284,-0.014437366403631113,0.1180877955958233
1899,0.03631036474308094,-0.01185872839529774,0.11863047363326999
1900,-0.12925271697256652,-0.01660071959433373,0.11687188189175764
1901,-0.22563629773349878,-0.02031786935263605,0.11277416470977807
1902,-0.2950865216459425,-0.018558204712446756,0.1076421824689525
1903,-0.3732474791479689,-0.01303414028646245,0.10556708932292358
1904,-0.4175683899941689,-0.007143981909457804,0.10840833670112258
1905,-0.30923838105738854,-0.0038032462791472745,0.11311331841005057
1906,-0.07297350295878456,-0.0009285625664493282,0.11617402800827253
1907,0.13612955824164474,0.004430496930437393,0.11407655123533328
1908,0.28045486748450243,0.014025605928037185,0.11154106024632832
1909,0.3636296158190609,0.023487358904212826,0.11107625420650706
1910,0.3969469782961975,0.02678340723603003,0.10937442332065546
1911,0.4329276726604035,0.022451919303019596,0.10876886020836002
1912,0.5039301435657724,0.011102893085444952,0.1079231555611199
1913,0.4568208126334695,-0.0008749014058167967,0.10721200927223856
1914,0.2516967472165878,-0.0105078693965365,0.10608606225092215
1915,0.005663229477973814,-0.020000295524365587,0.10545422933814765
1916,-0.21163468577274394,-0.029052630216420718,0.10695356118704408
1917,-0.3876393177359052,-0.032345835369713624,0.10756148940343213
1918,-0.5437915837665194,-0.029599509817699574,0.10846094271817171
1919,-0.6684905165788521,-0.021811212676345938,0.10923596305388075
1920,-0.691023847252017,-0.008405115245671224,0.10954876501294165
1921,-0.5038176390790696,0.006467557573628185,0.11171252938872193
1922,-0.1986067625108903,0.018935513672149473,0.1116125279586517
1923,0.017395115226621616,0.028368884186856045,0.1061515614593001
1924,0.10865893821398534,0.03449932989430619,0.10093065678837396
1925,0.10451717542628922,0.036772222914590515,0.10011649993670695
1926,0.06055872798984577,0.03263920045199889,0.1022936725495573
1927,0.06989229293597693,0.02150928140678261,0.10537868352604958
1928,0.20041951506291658,0.005730490725350765,0.10784660995207963
1929,0.30968970571696963,-0.006879936142391327,0.11233837508301665
1930,0.28617507209326765,-0.014128951746199304,0.1178992784609097
1931,0.23084527089519444,-0.019697800326261436,0.11768435593719863
1932,0.22161197101146837,-0.02326270458272767,0.11462158006394164
1933,0.23964114220041208,-0.024147079799450112,0.11438152559058513
1934,0.17744021999273485,-0.021137498101965347,0.1150714088976377
1935,-0.002488850539609303,-0.014965483079428531,0.11270803459227517
1936,-0.16595061484126503,-0.01012763667984267,0.11046242509301547
1937,-0.24595322636329758,-0.006699791528053527,0.11076099692018467
1938,-0.27454337490638714,-0.0033794825458749378,0.10918957593147363
1939,-0.30601316318931665,0.0012557417137810947,0.1028953991153749
1940,-0.31626406419835434,0.0062844197963064265,0.09795051743325567
1941,-0.19175326012044816,0.010473066945637242,0.1019707689143503
1942,0.03066345488867496,0.011781884656243054,0.1088745343760692
1943,0.2110785835186515,0.011770050790912081,0.1110648319905679
1944,0.336240994326238,0.012102783093174939,0.11125475277814675
1945,0.4211375670386468,0.011475491826267732,0.10819828713266703
1946,0.474953928534934,0.01289002163304786,0.10474154584751431
1947,0.5294814839958822,0.013522776104337372,0.10400709356843561
1948,0.553073943279391,0.006843322959544777,0.10407173532522432
1949,0.4092219992634227,-0.0043440793753368005,0.10580699344933263
1950,0.15988865414856965,-0.011145312748221572,0.10844718858493291
1951,-0.09677297903008142,-0.011589448361185799,0.11288257336493958
1952,-0.3203248941983379,-0.010731000034977315,0.1144763952377159
1953,-0.5051593225206207,-0.008281705721884953,0.11080593568118535
1954,-0.6571401138798725,-0.004245408671129239,0.1113365933193135
1955,-0.7498169828626888,0.0015244731111633252,0.11386056628986399
1956,-0.6952189144911995,0.00837488488964928,0.11451709954261792
1957,-0.4182937855088426,0.013282336884809,0.11659142136773791
1958,-0.1273974067520846,0.012763079068508498,0.12026994686521515
1959,0.024851295735692922,0.009249053223285229,0.11727976310130106
1960,0.05568126395496504,0.007867476539540435,0.1082689854639722
1961,0.014167566051303116,0.004426687411740077,0.10359884826286654
1962,-0.030000768873155816,-0.0025532236065181767,0.10651241131322321
1963,0.027150790245377143,-0.011767928755390022,0.11202631980076287
1964,0.19339346328247484,-0.021824229057252835,0.11539227012291857
1965,0.28839805664063184,-0.027382851083665057,0.11737987265295516
1966,0.2957178237205896,-0.024600159386443776,0.11746673552429078
1967,0.3118410818123855,-0.015388867665818106,0.11534367078395207
1968,0.36470398322424824,-0.005116234551471021,0.11033243567082382
1969,0.4032247398918527,-0.00041072163919054176,0.10554376307419855
1970,0.31704824728954556,0.0009872319282997104,0.10360462949609016
1971,0.11339459659942176,0.003373874711813879,0.10348775310438435
1972,-0.07237837251666898,0.0051715555653143175,0.10361286327472838
1973,-0.21451639312951692,0.004747152362237763,0.10306128836941361
1974,-0.3460520376508989,0.0029968185786918467,0.10188470336954004
1975,-0.47550391445306717,0.004281004150742224,0.10264804133222594
1976,-0.5608401740714946,0.008610586940381058,0.10308704001322024
1977,-0.49671428023512004,0.012150889054457794,0.10376575789200572
1978,-0.25774356596212866,0.012880934616596095,0.10736027222129627
1979,-0.004114669336511116,0.01273990735928551,0.11154269747469941
1980,0.16969233433678038,0.014476649318641129,0.111388775924343
1981,0.24773500062214102,0.015541409430894139,0.10926484178519714
1982,0.2515377161949126,0.013895728948142672,0.10879613108437404
1983,0.24586709185198274,0.009302694889088203,0.10945265493119188
1984,0.3180258856712158,0.001827038291970542,0.10835548273714962
1985,0.4093954559606212,-0.006689625556072571,0.10702582102402435
1986,0.3384976232741872,-0.013189114894597264,0.10840485865914908
1987,0.1618580285407549,-0.0160144869353676,0.11378848528570112
1988,-0.0023566125278191427,-0.01562770781983333,0.11756710713355827
1989,-0.11624511641988607,-0.013168825588060819,0.11987389320233723
1990,-0.22643199907824046,-0.010349550974187096,0.12059374938290818
1991,-0.3769159847805157,-0.003672365587488283,0.1170756659340738
1992,-0.49625855883195535,0.006650298510641865,0.11442840703489734
1993,-0.4820624970413538,0.013031784502335182,0.11302114763406923
1994,-0.2987433260718837,0.011832142398103158,0.11074802374371476
1995,-0.05786860283078566,0.006464096650423334,0.10742388640282372
1996,0.14684526327615208,0.0011051345372263684,0.10544940483039672
1997,0.2748480318893418,-0.003558951529481111,0.10630667197981367
1998,0.3110859231984939,-0.00652478620009144,0.1094831887847417
1999,0.31044398900828585,-0.01044663009147246,0.11502794162779342
2000,0.3596219763180203,-0.015849024690383164,0.11937946963044838
2001,0.4490854208607487,-0.01675725387779574,0.1173344352935186
2002,0.40551977782780163,-0.01217585071358049,0.11010420055588616
2003,0.20878606277574677,-0.005076570252613131,0.10353559638526372
2004,-0.005615691120862272,0.0007296355663033252,0.10024427498910513
2005,-0.17199028523226678,0.0014299838299360937,0.10125132182783615
2006,-0.30905498366726986,-0.0014946541649263473,0.10284244364669236
2007,-0.4577258701384128,-0.0024602119687583595,0.10304056237943972
2008,-0.5841984796708812,0.0030465464247235816,0.10835742610911371
2009,-0.5957386373447282,0.010938481370622855,0.11448786112346793
2010,-0.4050135848698448,0.016816482760485266,0.11245171904825918
2011,-0.12640151516101672,0.021546744236462825,0.10752522228790873
2012,0.08856952375947214,0.02410845165289075,0.105852978124243
2013,0.20022831826702395,0.0247347084836013,0.10746504053472904
2014,0.2153927316737296,0.02146743296315709,0.10660309889539706
2015,0.18834176160297883,0.010220191051033736,0.10845832895556509
2016,0.2152353349549966,-0.005067365134782498,0.11353816728625869
2017,0.3329534029549166,-0.016171299687864123,0.11386381276316307
2018,0.36779413447917164,-0.02031895007017354,0.10963817784858784
2019,0.24590589201868235,-0.022391178147338528,0.11124410786408828
2020,0.09626077441411413,-0.0248093414874891,0.11466181469055588
2021,-0.0012930089044368668,-0.02436175967023265,0.11432196033674266
2022,-0.06635429620227477,-0.017888126662589612,0.11006008749738784
2023,-0.18702588932482894,-0.00794105761217434,0.10961759708997983
2024,-0.3442208570584214,0.0032806312521404648,0.1134315919758508
2025,-0.4224682115794296,0.014021712388478219,0.11723740132502773
2026,-0.34804513545180604,0.018979936251673813,0.11574738358723505
2027,-0.1681387710619332,0.019598621746277897,0.11098638618629439
2028,0.023346631328190155,0.02075107981595472,0.10703272370078995
2029,0.2005164344648091,0.0222320887867151,0.10722288658302138
2030,0.3238251617709926,0.0159900304471557,0.1059716307052755
2031,0.3707198656095236,0.0007000372896048465,0.10301797977983444
2032,0.40542067437773216,-0.013405624114036967,0.10560669715884151
2033,0.4782314051078737,-0.021000766079578174,0.11248022747543406
2034,0.5137380108892267,-0.021343814514649527,0.11639521467087204
2035,0.3927575020043228,-0.01921302992693078,0.11675954036997345
2036,0.1545126158438261,-0.017239291731871432,0.11870114444283875
2037,-0.08269542166194875,-0.013522985441031794,0.11826409760791654
2038,-0.2785543161063798,-0.004526722671371046,0.10860172786350392
2039,-0.4505634067754377,0.004696854112726967,0.10071761401557763
2040,-0.6031542858545826,0.0073650995751565,0.10037903554730762
2041,-0.7000202495219628,0.007048095797222878,0.1055043969244768
2042,-0.6504969215117314,0.005555484472061684,0.10774946932032525
2043,-0.38672494522950424,0.003353010982478062,0.10623795172103388
2044,-0.10063618645914657,0.003437606384187587,0.10677709333641004
2045,0.06659853597716509,0.009121798591300186,0.11200875308520888
2046,0.11430891545647419,0.014781533678616903,0.11708698910818764
2047,0.08443304572628128,0.014431072015384785,0.1147927542188335
2048,0.046485765132836906,0.011005474112283949,0.11225057590057716
2049,0.103148298397053,0.008185486843854053,0.11373543024603583
2050,0.2540678156471932,0.007176391192591161,0.11155801918053652
2051,0.3095606468614436,0.001927220158658341,0.10679291877861026
2052,0.26088992547157885,-0.008537441947811147,0.10518339194767731
2053,0.22229925338424372,-0.019079900889775455,0.10931435309385802
2054,0.23540793814235064,-0.02463946845407787,0.1116382575418563
2055,0.2414025992946156,-0.024891558471999097,0.11134404064779944
2056,0.12674696007764827,-0.025035528150084824,0.11153500519575293
2057,-0.06300258151722407,-0.020620575079468545,0.11459129591103615
2058,-0.1967174737100399,-0.008683189505930021,0.11511689117574017
2059,-0.252159164502535,0.004534029005531214,0.10946785659744103
2060,-0.28335982962848527,0.012106456712905151,0.10340487000680593
2061,-0.3233707966147826,0.015353948243518658,0.09861628451827058
2062,-0.3037157447966203,0.018985491936446625,0.09877760756656735
2063,-0.1271296730256297,0.019646893677681753,0.09994929765334286
2064,0.09178556619237802,0.014990521856368275,0.10261173044062559
2065,0.25442407894773605,0.010563227713189039,0.10966464086477089
2066,0.3668923872035293,0.008442833524457384,0.1151578902541425
2067,0.43907677199522377,0.006812572033499647,0.11249570101738149
2068,0.4859126792073988,0.006265395318470839,0.10515238541145125
2069,0.544016071211202,0.005725124026033575,0.10416736209290256
2070,0.52617272622623,0.0037190090685494726,0.10883747705950286
2071,0.33748928526125926,-0.0007724317639281628,0.11215271146341925
2072,0.07834721774241456,-0.008014673827311827,0.1138046872995307
2073,-0.17026594000141693,-0.013095710391728847,0.11651303934326526
2074,-0.38019165486730866,-0.012196515397633063,0.11662506916861537
2075,-0.5539236416201503,-0.006374439131608014,0.11274161724024108
2076,-0.6925541531973771,-0.0024278820348062496,0.10916039556694455
2077,-0.7531926585709682,-0.0019739652275231447,0.10826881395869484
2078,-0.6279923212100688,1.2518387318930513e-05,0.11084427362970047
2079,-0.3161362429287618,0.002320086562986111,0.11500260214939641
2080,-0.06390671251221909,0.003824278204713088,0.11787950342592042
2081,0.0467958346381199,0.005577324534499924,0.11930756208084561
2082,0.05016316202302327,0.00873150756730106,0.11934968616288373
2083,-0.0008335720647287386,0.010629580015184999,0.1173789771155195
2084,-0.0250949863283109,0.008292102772042202,0.11064952423528636
2085,0.07640583618131304,0.0022293729350566,0.10520444087578058
2086,0.2387184502264892,-0.006947654172977044,0.10610780756219067
2087,0.2954815235391189,-0.015917850636974592,0.10986998723138776
2088,0.29516315467665455,-0.023424954884561602,0.11192731275676047
2089,0.3221603107343181,-0.029228949739853332,0.11240272294181296
2090,0.3779476693655286,-0.02935057960869493,0.11310178436725303
2091,0.38990822515279466,-0.021486082385219638,0.1130022859398498
2092,0.25273058294400363,-0.009826296285254964,0.10847235167002965
2093,0.044902105976500364,-0.0007958403427383781,0.10374834458019613
2094,-0.12348069371927944,0.007968810147109753,0.10356407066585074
2095,-0.255964963996192,0.0174949639445408,0.10678166358467168
2096,-0.38552590394294345,0.023479273555082617,0.10679657052033752
2097,-0.506442558193173,0.024959440312087206,0.10506519543384803
2098,-0.5557504117357666,0.023431696777169456,0.10486151552868257
2099,-0.4240847800842859,0.02136330541657191,0.10541960945159032
2100,-0.16281368708347496,0.018895965769746885,0.10357055987425223
2101,0.06803401689823202,0.011925788110570093,0.10338827268487594
2102,0.21008577015863097,0.0006213889665127389,0.10794686577129578
2103,0.26087564256686296,-0.008910636417444377,0.11155039191179167
2104,0.2535058070158075,-0.013708365519303505,0.11180064418632626
2105,0.2674755015973762,-0.01676611247363583,0.11216474908627633
2106,0.36484679751588267,-0.01776782008775869,0.11410095952665003
2107,0.4097987251185057,-0.014157369890655714,0.11567790556441687
2108,0.282825813632061,-0.009708066830935901,0.11286107654823657
2109,0.09680116733680257,-0.006704994019507551,0.10864937473874173
2110,-0.05517022487520765,-0.0031368593264897836,0.1060055747400305
2111,-0.1638430109409241,0.0023454065688431145,0.10592214343124703
2112,-0.29078083094721907,0.007740617503051944,0.10729722080153253
2113,-0.4411551865213856,0.011583289383799225,0.11015376131705634
2114,-0.5231060766891261,0.012083894194762974,0.11563264019584193
2115,-0.44204158457214643,0.012394836111302038,0.1162830946317949
2116,-0.21629066259801005,0.013840775573830517,0.11211166578549513
2117,0.0213746216721746,0.014575577853716966,0.10896154804279375
2118,0.20137215844293435,0.0129132614509058,0.11101290027080093
2119,0.2901415344806085,0.00696669137274202,0.11554487630402425
2120,0.299485365504412,-0.003386812129587176,0.11679520275598257
2121,0.3053569854974924,-0.014440508129579971,0.11326648555609044
2122,0.381546290616989,-0.022775995333640938,0.10890425310998957
2123,0.4477736049405438,-0.025813010757435757,0.10620574402440237
2124,0.3397459267380292,-0.02456089318402042,0.10484454356822398
2125,0.12819118966746781,-0.024801665775998297,0.1083344747570866
2126,-0.06464469048100088,-0.025884745805941373,0.1133735181471538
2127,-0.20721057931570158,-0.019604989157212503,0.1137244926954718
2128,-0.34136055046905495,-0.0041578863437736644,0.11112874847907406
2129,-0.4901732163649821,0.011787780814901902,0.10716580878612185
2130,-0.5897349650770277,0.023998932274872868,0.10407462792899404
2131,-0.5343558796942961,0.031671771089622706,0.10364959358591978
2132,-0.29487774207032597,0.03123038532545939,0.1028670826660313
2133,-0.03251206066205871,0.02632034590905373,0.10249445251509598
2134,0.1506716211715579,0.021165237451112557,0.10709879317148516
2135,0.23126501965835933,0.013888910597576045,0.11256341107692959
2136,0.22770779418671483,0.005089010178140924,0.1127478219300186
2137,0.2111421293277068,-0.005169659941575411,0.10917930850674092
2138,0.2757459511790164,-0.014813479460482724,0.10621667164101727
2139,0.3836144914857864,-0.019418388623281213,0.10613672461149315
2140,0.3417694788130833,-0.02019716741339843,0.1079138887365556
2141,0.18050898678469748,-0.021016502476612145,0.11314693914980638
2142,0.029363836439529504,-0.021210263027978633,0.12054066075152065
2143,-0.06527604553324741,-0.01564643250590883,0.1221333089115231
2144,-0.1540886417918256,-0.006985087295024585,0.11560329148977593
2145,-0.3000869954251321,0.0015452045407782211,0.10455740865274299
2146,-0.4341902522781274,0.010319516927114752,0.0961369929478439
2147,-0.4471526946584689,0.015406561085529742,0.09651675883965263
2148,-0.297248294901379,0.013434578297747836,0.1020271377207969
2149,-0.07970238680154627,0.006408681172292945,0.10609509576996641
2150,0.12175548515086414,0.0014860665697382003,0.11123903603683168
2151,0.2749887157426991,0.0032967809016275617,0.11521482411104436
2152,0.34266044635904247,0.011162164339604028,0.11392239760698146
2153,0.35768091006971514,0.017485235054804857,0.11300088671521687
2154,0.4024010059393845,0.01599264339915697,0.11289098859972793
2155,0.48269720888148365,0.010817599769756759,0.11013160238012244
2156,0.4529653264577728,0.005267916976256376,0.10596642594166124
2157,0.25757690121607735,-0.0012297595643942201,0.10427214826376525
2158,0.017872452454573244,-0.008396200378907974,0.1092170873318617
2159,-0.18320503173589428,-0.017181410261162898,0.11280511183252821
2160,-0.34694774725304356,-0.02473786543454705,0.11177606388805833
2161,-0.5032234328213263,-0.026106388447860552,0.1109566103839601
2162,-0.6339103084618871,-0.02148844251483834,0.11222943483191652
2163,-0.6674112511376359,-0.012259767957389473,0.11192908996438353
2164,-0.4945350615244263,-0.0024634080577592503,0.11010072510326277
2165,-0.19698348562476606,0.004117297059370109,0.11000997950865068
2166,0.02941455252990234,0.009581654760910201,0.11093648823133286
2167,0.13707469198945466,0.01762117420145782,0.10910995023079971
2168,0.14488545797757824,0.02427403461875012,0.10810058084790215
2169,0.10554255717719507,0.02472836295152697,0.1076427596543424
2170,0.11152763329949827,0.021327821120046022,0.10813308797594492
2171,0.23285246942522428,0.015832875470307373,0.11081629921087252
2172,0.3301763617834763,0.008215089631445875,0.11141497889288318
2173,0.28039659046477816,-0.0018486609053397236,0.11020902783397805
2174,0.18964655663474514,-0.00917405583491704,0.11383612732530574
2175,0.14633511303069927,-0.01382994813496283,0.12007364805714502
2176,0.14006734173078322,-0.019020687577158836,0.12002649672387436
2177,0.06569229099736208,-0.02425621765002043,0.11216242046206236
2178,-0.10729582200152654,-0.02701898799250579,0.10561826841270369
2179,-0.2492705860416765,-0.02455976589166388,0.1034594620061288
2180,-0.2854544590271155,-0.018468438251939435,0.10304584629072557
2181,-0.24402247160782115,-0.013843669186480152,0.10573241067442611
2182,-0.1942897927194816,-0.011061242008740308,0.11067619826279594
2183,-0.12413343702005272,-0.004439307332893571,0.11277342820685124
2184,0.043035515402958975,0.010174982636627998,0.10808258672242879
2185,0.22027003421265529,0.025362230166286054,0.10138429782375492
2186,0.33897954944955255,0.033696210636376726,0.0983117835274126
2187,0.4297358278891669,0.03667019570950687,0.10004935290685835
2188,0.5069031950792903,0.03418305192723832,0.10539595209562007
2189,0.5660376890457767,0.026623430230769997,0.11077088365748854
2190,0.5681172356565366,0.01660736568846476,0.11206171230619728
2191,0.4102511611558452,0.006629343518543214,0.11114747015075561
2192,0.1557172449632497,-0.0017070832800972074,0.10851893135768016
2193,-0.1019649461943852,-0.010009102641905248,0.10544555880762856
2194,-0.332189575694498,-0.018283460596172793,0.10605480316498125
2195,-0.5256204397689996,-0.025355936170351746,0.11167656597365169
2196,-0.6786609986034535,-0.029179748311883448,0.1187627722966481
2197,-0.7680129754333,-0.02814504328808599,0.12067544546017553
2198,-0.7064110306370291,-0.021751146150918662,0.11818672442819267
2199,-0.4231177134967089,-0.009299961639184569,0.11340471675130613
2200,-0.13227210931630393,0.005111223834174957,0.10842532365574986
2201,0.013490437165692867,0.015798233181210392,0.10652319077551764
2202,0.03620865475975488,0.019247568707666807,0.10781648114262672
2203,-0.01060323963476291,0.017841281108164412,0.10857980571483211
2204,-0.056034984875666355,0.016668147078208975,0.11011843561381114
2205,0.004116649981751879,0.016312642944231057,0.11432191460056859
2206,0.17552371240668402,0.013123733590894573,0.11866553552516472
2207,0.2802012358285623,0.0065628366976522926,0.11740722767354198
2208,0.30408144065198206,-0.0011197202554306717,0.11249377545117245
2209,0.3374609606042952,-0.00816619344711645,0.1115113998721368
2210,0.4007716812412093,-0.012765965559857812,0.1124811252860484
2211,0.44634838329232374,-0.01678475260079834,0.11188265994056527
2212,0.36928546025619335,-0.023780751834122028,0.11107094391746566
2213,0.16422310968464676,-0.03000098821894075,0.1101007406641164
2214,-0.034746668355624954,-0.02869303476654962,0.11025077072697165
2215,-0.19974042820444832,-0.019587913563374967,0.11021256553441279
2216,-0.35514907155069975,-0.010227920027428864,0.10999667507862938
2217,-0.5021982321381583,-0.002019814444241994,0.11127128626508252
2218,-0.6066078063159482,0.004873712853623962,0.11204955550467703
2219,-0.5775674616924926,0.010901480625096851,0.10415439325553726
2220,-0.3563235607620798,0.017622328077606348,0.09348579257242194
2221,-0.08288953768049032,0.02121846913641815,0.09093370289315116
2222,0.11127601527965239,0.02059047454150292,0.09687892914208332
2223,0.19570457057495838,0.017033489248144115,0.10400422742588418
2224,0.1948902564452031,0.010626967632284944,0.10906867337890232
2225,0.1717866398908704,0.00550041919666699,0.11195306830254491
2226,0.22110640032737902,0.006754645498666827,0.11271641390136138
2227,0.34394508839069465,0.012191589396150166,0.11087828366202918
2228,0.3509849951292377,0.012116571755750953,0.10763138614703084
2229,0.22496396177645048,0.005320720391133459,0.10415806456990662
2230,0.09472351083051525,-0.001059821960207434,0.10502553593045656
2231,0.017996290777972327,-0.005253479916776365,0.11007558442175666
2232,-0.04653981693535573,-0.010931034114506301,0.11335808153615792
2233,-0.18211815718613222,-0.01642898340207212,0.11209569307007389
2234,-0.3386345649871223,-0.017298638666076137,0.11338879492666092
2235,-0.4015402730649248,-0.012056214342307733,0.11511496355824657
2236,-0.3207142810629371,-0.0021652903031325606,0.11489119310406773
2237,-0.15685775181072573,0.004375494914660562,0.1150615653258972
2238,0.01705720221278916,0.00600426124629046,0.11605291660865838
2239,0.19217294418059266,0.007812742022460663,0.11547734589299177
2240,0.3185596523615698,0.01228914123000997,0.11199415122846074
2241,0.3726470134164732,0.015320118361980835,0.11022116711757589
2242,0.41813590583587495,0.01305842666530935,0.11243496116989375
2243,0.49225490531684385,0.007097018968765636,0.11503665996995217
2244,0.5248143512731726,-0.002200925440140791,0.11349807392094592
2245,0.40948475175904475,-0.0099705639250236,0.11014236052966825
2246,0.1727166844699001,-0.015304076876718985,0.11168934877176753
2247,-0.06783462237980029,-0.019296141047431138,0.1151607894958423
2248,-0.271721186323313,-0.022308096119210582,0.11579762772778668
2249,-0.4517282873339762,-0.024873983267160168,0.11272199354004883
2250,-0.6078065133872957,-0.02434735281328417,0.10876907311014619
2251,-0.7090042784258781,-0.01910337211739988,0.10375964180558205
2252,-0.6717091901206566,-0.011252456734509166,0.09753960888931636
2253,-0.41665965909164243,-0.004488140007639,0.0960375009716266
2254,-0.12331931679654007,0.0016136010632939735,0.10170196263512953
2255,0.050604562608102595,0.009168375478884683,0.10837434945610566
2256,0.10082399811451656,0.019202993610756572,0.1106306723035447
2257,0.07107972189284467,0.028717285167120715,0.1100434969405876
2258,0.029014060236640788,0.03633444612583347,0.10734131650533536
2259,0.07665406206387226,0.04211226132957524,0.10330587315061225
2260,0.22990119556662647,0.04229174872748835,0.10106217035946502
2261,0.30453309867240497,0.032216269186790665,0.1038917771454625
2262,0.2718908076858568,0.013490079945210273,0.108940218013689
2263,0.24399509191084523,-0.004915426105275438,0.11263629305821041
2264,0.265631493050285,-0.019207580692290047,0.11612495193430263
2265,0.28480661415697395,-0.02943190717356041,0.11711620865246478
2266,0.18633456480065538,-0.03512331988372426,0.11569728328730751
2267,-0.00709065352716119,-0.03603925732843928,0.11496960689525096
2268,-0.15856163605945944,-0.03424920333927544,0.11491829116143239
2269,-0.2392320866155156,-0.029100778083381042,0.11199776248961918
2270,-0.2976916129210612,-0.017983838629942652,0.11049057574355964
2271,-0.36525817801325805,-0.005479639441560047,0.11448272717549493
2272,-0.3849981768624017,0.0056106318485260945,0.11676303729772622
2273,-0.24116039840922257,0.015421049105133722,0.1123253956295644
2274,-0.005639703573802656,0.022797202380076844,0.1058375867968797
2275,0.1851974477449313,0.028350897631834467,0.10435235054343547
2276,0.315009661249807,0.02997003924297574,0.10617484549374721
2277,0.39027358759783837,0.023449244137087977,0.10686318372257514
2278,0.42513139461572913,0.010820085808962578,0.1073422167561732
2279,0.4739679184281809,-0.0016209405831490134,0.11025086604123852
2280,0.5255496304736693,-0.009662832342262985,0.11359877492936117
2281,0.4194636294951138,-0.014436102142719964,0.11174329280177499
2282,0.186507540799846,-0.01990936946099304,0.10932630882777981
